,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,6070018544.57,4379722893.61,2670149037.47,1265799678.01,4780527760.17,3560371474.93,2147773655.52,966491317.18,1522530294.90,586832544.55,116255051.31,58516574.72,243106220.65,158464326.30,99062245.55,49710380.58,430241313.10,305699057.64,180871178.00,84041247.39,936127033.57,560032414.50,458688257.56,366910098.88,1989752659.61,1313181134.98,1104280670.48,840196246.87,417803404.67,296216020.25,172478597.97,68292569.92,838753660.08,428977464.75,291690267.47,90057417.04,563970462.84,345984885.98,177908348.87,80761313.85,509360115.54,275889940.66,191397209.89,103921991.33,1210410675.99,947009759.54,683888189.48,399650920.16,995177703.01,758138055.27,504051145.05,237380111.98,1305657134.54,998151088.75,639007349.90,314767787.65,1484604170.07,995696123.65,627819110.96,277253991.66,793893943.92,482957256.67,301582720.88,125189032.77,789940120.51,597696778.15,388405195.38,176072414.08,754850034.80,551788167.95,340834714.72,162228312.14,664873751.87,290286867.72,585589275.98,170712932.97,390375178.22,153480399.46,212502925.53,72662519.39,151426969.27,72928481.69,128251049.95,116431320.91,85971957.19,71216069.98,0.0
2,营业收入,6070018544.57,4379722893.61,2670149037.47,1265799678.01,4780527760.17,3560371474.93,2147773655.52,966491317.18,1522530294.90,586832544.55,116255051.31,58516574.72,243106220.65,158464326.30,99062245.55,49710380.58,430241313.10,305699057.64,180871178.00,84041247.39,936127033.57,560032414.50,458688257.56,366910098.88,1989752659.61,1313181134.98,1104280670.48,840196246.87,417803404.67,296216020.25,172478597.97,68292569.92,838753660.08,428977464.75,291690267.47,90057417.04,563970462.84,345984885.98,177908348.87,80761313.85,509360115.54,275889940.66,191397209.89,103921991.33,1210410675.99,947009759.54,683888189.48,399650920.16,995177703.01,758138055.27,504051145.05,237380111.98,1297791604.55,989667669.26,630348664.92,308191467.39,1482128907.96,994141611.94,626605347.55,276979738.29,789897703.86,479332964.97,298240385.26,121991672.08,786524778.30,595968068.48,387022336.15,174823604.50,753455472.96,550408557.16,339873895.77,161408004.59,664041861.87,289869371.85,585073727.45,170507586.96,389509671.11,153759351.31,212515666.17,72665298.07,147675019.44,72424549.68,125742677.68,116041840.42,85730518.55,68719307.92,0.0
3,二、营业总成本,4175922121.60,2854362784.22,1735916073.65,839942854.11,4189408093.54,2464373569.57,1665426507.15,827076377.08,980911722.23,419326956.47,106489757.82,56929376.67,323114374.27,241093661.77,157710016.91,71693931.61,562819478.79,381118073.25,227190632.18,109826151.62,882028456.11,525508872.95,408468952.49,309149540.74,1766924701.03,1152779830.88,939948588.56,789390939.82,544358795.08,391431689.41,238791351.16,92850086.46,913119514.18,500339272.99,332690940.08,117132127.04,694462575.68,425268923.59,242467518.47,104921765.43,529016086.04,321245811.36,222456032.14,116676609.35,1172752322.59,917111578.64,661108769.51,367425468.93,1154101481.53,837769059.56,551196425.88,227164332.67,1277974942.58,946011053.26,610010395.04,294360797.67,1425132539.67,947837537.09,598495065.74,256273700.53,735227318.63,438667422.52,273484136.60,107969334.01,688175953.00,512054451.37,332370008.67,145118094.18,637880950.27,463634068.06,285669434.73,135151667.62,578227477.03,252551738.01,487716471.21,150439677.02,318276754.16,126477536.14,179859183.10,55853258.17,114454971.53,0,103245319.99,98037988.05,68832053.84,56038248.74,0.0
4,营业成本,3187425989.00,2236944425.23,1362710171.49,659921067.20,2135597111.12,1538203143.32,933272142.00,447756869.70,731002602.22,297984164.79,58661543.94,29812469.62,182799419.14,140305053.45,95357283.87,45199095.52,335513974.54,234487442.82,137565397.68,63465366.97,660791659.38,376794519.16,291452947.73,242598799.51,1443201449.71,952178321.29,786320391.22,693693324.41,363007142.71,264344797.76,155974702.52,65124671.15,722807473.62,368615901.54,241741313.03,83115155.38,523195668.87,313885575.48,171911710.00,76922590.30,405461520.23,231898422.68,161020000.12,84294143.61,994962986.49,787904320.68,577695594.42,323732118.86,999449284.31,756458598.39,496943165.85,204883959.46,1153495852.23,868715483.73,559148265.26,270854785.99,1297592894.07,874994909.48,553924272.66,237178674.40,640813437.50,383960517.94,238856383.79,97914963.31,612515771.27,462661966.29,301707867.46,130723802.21,567719770.10,411536518.13,253601026.88,122172674.51,513268607.45,223653337.42,434184570.75,128181840.23,283816937.72,115312426.94,161555559.64,52148718.10,104934309.08,0,96151202.41,91210663.24,66209818.02,53958742.46,0.0
5,营业税金及附加,319024482.07,256504960.61,165245948.03,77992102.93,274123301.33,209814480.76,125524428.84,56283364.60,90540700.50,32060802.22,5208319.94,2383732.01,13836623.90,8867174.19,5164196.43,2741132.25,26820953.65,18901710.83,10860173.12,5146110.93,57710412.81,37057675.80,31274848.09,23508555.01,132898135.09,88016040.46,77719392.65,61681629.28,10122481.96,5408553.67,2838474.87,1277774.49,34589000.19,17290727.72,12791943.77,949690.07,17294962.50,6556183.44,898932.60,488744.56,17214014.69,9647083.41,5324496.71,4659929.17,24807452.44,20891846.72,15337692.37,12821328.21,3172659.25,2603327.88,1743692.91,491649.53,5927876.64,3854837.37,2641081.76,1067145.78,5423501.88,2924579.90,1516771.47,860295.04,5980057.69,3265794.73,1623896.55,654561.64,2598301.26,1831160.14,1157691.71,451501.84,2787382.99,1775415.26,1049194.34,297200.12,2732094.14,1396718.28,1639285.16,679948.27,1874073.53,61901.05,348985.54,156000.00,498568.90,0,681189.22,300817.41,118534.41,178734.18,0.0
6,销售费用,0,0,0,0,237293.32,237293.32,0,0,0,0,21442.34,0,12447401.07,10246777.83,7796660.96,3313805.36,23057872.31,16140517.68,11572324.00,6357997.26,25299572.71,14220790.66,10586650.94,6996902.86,39602391.95,18991015.94,11673125.63,6418481.51,25108141.32,18715422.84,11540249.54,4437566.58,27419392.33,21709845.44,13755773.15,6313410.04,26772177.99,14855366.98,9404229.98,4109165.95,16926409.58,12529263.15,8074477.46,3394572.36,24602978.29,18341524.55,11993646.54,5655787.56,18614359.80,13426575.23,9653687.29,5032976.39,20768627.96,13889522.25,8674806.16,5671916.85,19975137.66,14108804.35,8575558.73,4101024.34,18256329.32,12270402.68,7082517.64,2005809.32,26947775.64,16912464.42,9140201.00,4522087.83,26071917.50,20810384.86,12176717.99,4368311.12,31548740.65,12305138.86,22890132.30,8161554.24,10214857.66,5214776.73,7824252.11,766613.01,608862.35,0,579093.29,531742.13,495201.84,202855.10,0.0
7,管理费用,484811689.46,351355375.86,203206451.77,98878386.51,418985131.03,264597752.06,162343255.86,72530941.28,142234363.24,84805394.62,37314027.72,19092888.07,90486921.56,57726888.24,37718458.30,16550828.80,87628915.81,56086540.92,35578796.91,18485042.22,112083165.37,76979856.76,56031851.04,29502871.19,103442842.81,75601485.99,51432541.08,23702394.56,111087914.72,78856647.74,54142981.13,19652118.87,86945472.18,64169916.30,45240187.01,20947499.27,83493558.50,64374804.37,44481835.87,19108554.95,56339216.86,47550630.30,33907195.69,18231522.08,90707691.29,68205950.47,45242021.82,18700749.57,71142283.40,49743698.67,33131432.12,13879091.63,62013570.62,41897889.37,27435303.06,12186329.56,70197302.75,38322148.30,25498059.76,10817045.95,43344188.05,25594511.05,17560745.63,6070218.00,36342308.04,20649556.95,12741385.54,6729932.93,28957005.09,21347576.08,14183857.77,6257406.33,25933358.94,13132847.41,25587859.44,11113774.23,17418782.58,4674092.13,5886197.86,1685977.69,3844315.18,0,1229674.55,1480521.99,1680145.50,752502.86,0.0
8,财务费用,184659961.07,9558022.52,4753502.36,3301897.47,264148435.58,257056348.47,249822128.81,250583924.29,14158023.36,7049629.73,7940230.50,5717780.08,36724306.29,31772730.37,10970682.98,3933354.16,73630730.60,53858081.29,29714568.48,14392081.31,16130366.64,9224283.14,10858143.37,6772649.71,32628745.43,17830698.84,12289796.35,4276021.41,26931312.22,17433883.30,7538611.28,2492952.64,37319119.17,21768870.59,13651550.39,6304875.35,28937266.09,22333476.98,11775739.68,4292709.67,23585215.20,17953341.00,12462791.34,6096442.13,39511403.25,27482086.09,16151361.31,6515484.73,33155169.75,18224139.46,12411727.78,2876655.66,35769015.13,17653320.54,12110938.80,4580619.49,31943703.31,17487095.06,8980403.12,3316660.80,26833306.07,13576196.12,8360592.99,1323781.74,9771796.79,9999303.57,7622862.96,2690769.37,12344874.59,8164173.73,4658637.75,2056075.54,4744675.85,2063696.04,4251437.35,2302560.05,1420723.69,337339.29,1540187.95,1095949.37,4568916.02,0,4604160.52,4514243.28,328354.07,945414.14,0.0
