,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,2148691837.24,1541507219.56,986560428.01,484657606.60,1627790760.71,1052350936.17,627510770.16,298513145.92,1217860953.06,879245128.38,651759982.82,323602143.57,1130820957.27,775827692.03,548725644.80,268545812.76,1057158671.17,795885211.45,590904929.02,266250544.36,1136397579.26,802285375.26,569968268.23,263065459.75,1103696556.71,837778791.77,556890149.25,253743292.21,1189064106.59,905627795.46,604151865.12,265863373.35,872246387.80,644423048.97,430984308.89,209971185.32,851922365.29,579743042.84,409560026.98,223872603.35,694469876.26,461693775.78,314111553.24,163582269.57,705863513.70,510736912.29,357741224.78,177757039.87,626596765.88,496280648.40,326741722.04,150366563.42,576743366.11,457781747.02,291953988.72,129855834.19,493635469.28,390408639.69,273678812.48,116561461.29,460436543.68,330822662.35,243370521.78,105299238.66,392441209.57,271826715.43,188446019.97,84157226.18,348704721.18,252404203.25,191144065.84,78731226.72,304248979.65,173855370.00,333679985.82,147540730.67,301734025.65,182584523.97,286615275.64,141530561.26,234676954.06,119868594.58,178205418.78,77738758.62,131254952.00,82633688.00,54951188.00,0.0
2,营业收入,2148691837.24,1541507219.56,986560428.01,484657606.60,1627790760.71,1052350936.17,627510770.16,298513145.92,1217860953.06,879245128.38,651759982.82,323602143.57,1130820957.27,775827692.03,548725644.80,268545812.76,1057158671.17,795885211.45,590904929.02,266250544.36,1136397579.26,802285375.26,569968268.23,263065459.75,1103696556.71,837778791.77,556890149.25,253743292.21,1189064106.59,905627795.46,604151865.12,265863373.35,872246387.80,644423048.97,430984308.89,209971185.32,851922365.29,579743042.84,409560026.98,223872603.35,694469876.26,461693775.78,314111553.24,163582269.57,705863513.70,510736912.29,357741224.78,177757039.87,626596765.88,496280648.40,326741722.04,150366563.42,572212118.66,455182666.01,290432206.50,129197480.74,489517650.72,387239421.67,271325367.65,115552633.80,456743098.79,328710051.31,241936496.22,104711115.94,387180614.13,269504546.35,186476921.90,83213178.29,345212881.84,248751768.67,188568892.23,76951575.87,300386408.37,170911903.30,331058796.14,146129942.43,300148666.67,181694967.70,285234924.67,141087233.13,234383839.32,119791953.66,178182185.38,77719533.22,131248274.00,82638299.00,54984183.00,0.0
3,二、营业总成本,1867293738.26,1319751610.22,858937274.80,440790806.58,1507237882.42,1010042202.12,590923755.26,284874075.33,1146209062.79,841776217.72,621412291.39,310727312.36,1093116011.01,749930385.41,521424909.02,258799409.27,1029388208.16,781491342.31,572463521.90,261084611.60,1119380750.20,789735528.54,557321901.70,259102100.69,1083376490.81,816241601.08,543824064.28,250720525.06,1157913805.60,879371301.40,585973527.50,262642174.58,893676710.16,639460689.57,429166444.95,207984555.82,857690601.28,572704018.57,404284330.94,221091891.08,689577742.02,464173640.43,312282468.68,162041676.31,703167708.63,502257720.51,349898312.39,174212085.90,853354357.77,484522107.92,318279426.22,144974783.67,564074033.43,443620356.41,278964567.94,125199844.17,471863230.31,372156858.27,262073638.58,111764903.58,443238018.35,318570853.72,234923575.83,100541968.16,370696805.86,252189746.47,174685953.35,76171668.68,313499241.65,228182296.86,170764704.48,70766542.47,278091409.32,155175570.00,295206472.51,129662382.64,267430586.80,164427729.43,248812709.94,125936291.59,210602283.56,0,162305169.63,69778329.25,117135993.00,77415369.00,51448563.00,0.0
4,营业成本,1568523335.58,1121366835.90,726184841.71,370760338.16,1233114708.51,812942043.16,484255009.85,224847016.49,905729784.33,656699431.78,489543011.73,245257369.83,862078924.97,590606374.26,412593347.25,204204390.05,803080584.74,617518590.29,455071383.15,203980297.18,915947042.59,636657252.02,448174985.71,207212693.70,843923050.32,639647827.24,427860412.10,196901260.14,905716380.99,693439135.35,474519868.73,205868500.62,715184054.74,522754739.12,350987099.51,165223006.33,684765044.75,460163144.60,323801123.91,178183781.56,542851965.57,356164416.19,240434217.01,127959055.17,558743431.18,395380886.86,268428973.34,137061621.10,511650933.99,389006796.22,254407707.09,113192136.31,445382589.94,353515557.74,213212457.66,94358953.89,370043103.33,305871336.51,209736769.58,94872795.51,353346888.30,268985691.16,196971893.76,84913926.10,298068677.20,204089874.67,140450604.95,60615567.13,242879612.24,178937649.77,136179602.85,57012699.28,226972035.83,128737466.70,250336595.70,107052641.37,235899895.06,147610154.01,217575194.79,114444681.34,192040253.55,0,148509142.10,61578235.46,102372626.00,66044608.00,44653481.00,0.0
5,营业税金及附加,8481792.34,6175177.20,4108236.52,1882351.58,7941544.66,5212830.96,3318689.68,1317941.17,12762125.86,9751416.65,7473368.88,2410083.14,8824193.70,2025559.64,1477061.95,516263.88,2273738.62,1817435.19,1360310.59,564364.51,2848176.37,2052996.24,1061107.65,452981.22,1573659.25,1132560.48,564756.95,83088.29,2070168.02,1405685.06,822636.13,311851.28,1213874.03,908091.65,623501.26,297504.88,1924413.71,1051308.72,640408.23,267924.75,1154470.13,859607.62,645692.58,125903.64,965296.31,847758.82,638529.52,228882.44,1107600.15,756073.34,468310.56,224196.55,1246190.05,919694.97,643566.55,229329.08,2062552.80,1822412.06,609641.18,259352.62,649575.72,312421.32,122546.19,129991.34,700707.16,392743.85,227999.08,97461.60,408459.38,171267.61,118399.03,57502.84,679072.85,285132.78,593747.93,260347.92,461656.38,165671.63,359106.56,63962.64,74718.13,0,156827.80,57964.37,204645.00,198700.00,1513968.00,0.0
6,销售费用,65279124.11,48199508.20,31241268.64,17951235.37,53146094.64,35631915.20,23613270.14,11730635.20,55227916.36,41689648.36,31989466.87,14736808.56,54820457.45,38796556.86,27648277.02,13306164.48,54247372.23,42229491.43,30858981.39,12670057.73,52709907.45,38435903.53,28003859.30,11265589.26,51949555.94,37747048.38,24634136.39,10524801.09,54992998.72,38519096.68,26695637.04,14459542.29,46879373.88,28034042.76,19020555.12,10657165.02,44039613.76,30720454.34,21734609.48,10701272.22,33837030.06,24350947.15,15853487.81,6211040.96,32799381.94,22836696.09,17215982.49,7435724.25,26811015.55,20685686.58,13137851.32,7676347.79,22725036.24,21682236.76,14837629.52,6488273.17,22370326.29,17679786.01,13131751.54,4473828.45,22480964.58,13204977.14,8566404.76,3490390.65,16890854.87,12260411.47,8056038.53,3214914.27,14251553.50,11078377.05,7120225.59,2889683.98,9650608.87,5074603.87,10550393.66,5651607.42,8743508.76,4636432.62,9920731.80,2818593.03,4618667.74,0,3346999.96,1101172.29,2804776.00,1511080.00,770156.00,0.0
7,管理费用,116170393.58,80050384.61,55356788.85,27913095.10,103317973.34,97524808.12,63897530.48,37141992.10,133776009.61,108153385.65,75100357.11,39176081.52,132218642.60,97382034.71,64174030.60,32700805.92,133054067.05,95483580.63,67025049.44,33232732.97,105807964.37,84183390.14,60498548.18,27440533.42,124530634.15,91379390.45,59667587.66,27112035.61,119397272.28,88465110.60,53989892.12,26604945.79,74545200.77,55472579.78,38315503.49,21221521.35,71253606.06,54171919.70,39092431.75,21493102.39,74124459.93,55998905.28,35729700.57,17700920.50,63669538.73,54677029.87,40440355.37,18225560.68,64695485.96,49967822.63,30190827.75,16555853.55,65668067.96,45532897.89,34060535.08,17234517.16,50130379.09,27964120.46,25191647.69,8367414.14,48050106.53,23161264.20,19660802.39,8545699.79,37053993.85,25048941.89,16246375.46,8106884.52,35447283.35,24698085.33,18887092.21,7590257.70,28744293.21,14812008.88,26544448.83,11571035.12,16252993.71,8959440.24,15743237.26,5721169.27,9894620.84,0,8381959.83,4511799.69,7862149.00,7095782.00,4298603.00,0.0
8,财务费用,22034919.18,17486544.22,15574865.49,10485410.35,22530348.86,17412181.30,14927396.82,9728029.03,31804121.99,24621856.23,16345782.57,9132306.78,26972690.58,20240707.03,13571051.36,8062478.37,27304513.72,23368633.58,17130669.96,10619796.70,34983728.43,28977182.16,19646780.62,12769264.35,59733304.84,46444714.05,31411924.90,16072255.68,55762692.18,43370252.57,28804909.18,15309089.61,44568549.73,32315553.65,19770507.62,10162153.10,34963281.20,26585708.67,18430021.72,8916071.66,39886903.79,27780093.97,20621905.76,10026612.22,44302942.09,27357450.25,21909169.83,11260297.43,29720026.21,22435389.47,16722757.05,7687034.18,29052149.24,21969969.05,16210379.13,6888770.87,27256868.80,18819203.23,13403828.59,3791512.86,18710483.22,12906499.90,9601928.73,3461960.28,17982572.78,10397774.59,9704935.33,4136841.16,20512333.18,13296917.10,8459384.80,3216398.67,12045398.56,6266357.77,7003238.50,5052317.28,5837461.89,3056030.93,5214439.53,2887885.31,3974023.30,0,1910239.94,2529157.44,3891797.00,2565199.00,212355.00,0.0
