9,研发费用,90031070.33,48239939.72,32083123.50,12228509.37,67473406.89,28967914.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,0,537916742.51,2693975.98,5028588.09,-328087.28,266499481.89,9115366.34,10392457.25,0,163557680.60,3541526.92,3541526.92,0,129242233.87,3426174.87,4433701.41,0.00,156440414.31,10414164.60,10694719.04,0,84879157.87,753738.45,2171251.01,0,416993471.44,13644380.77,13845398.73,-365669.26,790986696.49,28023378.99,24894955.89,-127860.58,36316720.14,-2898495.41,-3469582.22,0,49996008.88,-32784253.20,-30825396.15,-26980767.63,1783976531.25,-35713874.12,-21222062.59,-42726574.89,77150800.33,12563951.40,28267239.26,289491.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,-13902869.11,-22299106.54,7446126.23,17026286.25,11630071.91,-19933356.17,-9512022.08,-5820786.48,5268868.82,23984648.18,65827972.26,7994267.19,-62742351.97,-65307200.38,-61543690.96,-45232794.46,67039572.28,21842.55,87381.43,53123.24,-5528.06,393.25,-1640.44,-3955.03,4988.73,10550.49,730.33,8865.10,10157.24,988.76,5786.48,-775.27,-27988.58,-8056.13,-8056.13,0,0,0,0,0,0,0,0,0,0,3693849.40,90435.22,1528287.22,-9410725.00,24566192.10,24353895.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,169348739.67,161246273.60,97972963.17,48255541.02,-15468229.32,99012822.35,50742428.25,24450516.82,204563708.83,89428919.31,28125563.79,12092315.32,200855114.86,144057545.03,103710268.62,51229836.75,207376834.74,35856990.78,22016965.30,4392756.18,51584449.43,31505680.31,22163913.39,338341.63,32989714.42,13503617.96,13503617.96,4263274.97,143495170.03,109227387.10,111909475.94,18113532.57,57854805.06,47522437.83,43146015.31,0,53894943.68,-40789189.60,80663932.57,29710382.37,9024647.87,-100415972.67,-63780244.15,-51821875.55,107233600.01,246628633.97,97197864.25,106807956.69,150694763.59,56811863.21,33362744.24,-19432849.04,53475624.78,53852161.45,17518715.20,8144851.32,32027388.11,6576361.05,20174653.58,4166953.00,3679631.60,11643191.40,9397781.86,1178542.66,1008393.16,-832496.43,-88087.19,-198236.43,-213445.08,-157340.00,1957321.08,-725550.18,59993.94,1042228.43,7598730.55,6102159.45,359113.81,5010000.00,0,37145600.34,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,11920325.07,73972160.56,44897278.85,19337877.35,-39732211.26,82613730.65,30022755.86,15376682.32,26722785.55,31419741.54,15684738.60,9410495.72,17584050.15,12615659.30,7644024.19,4468783.09,18934174.41,18931358.52,10826814.67,1301600.66,28274518.86,22512252.02,14768737.51,0,17171137.18,3694103.49,4160048.64,3994566.69,40057933.69,26645604.66,29219858.81,17376570.00,61055728.15,46015802.66,46551627.80,0,61001206.20,0,0,0,36185907.17,0,0,0,44458340.52,0,0,0,129476082.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,1203801634.87,1023535724.11,638718069.03,307241867.81,645725981.46,574299713.67,408385370.40,186530662.35,487251779.49,342892532.29,198938070.99,108477770.93,142176725.61,49389035.69,1237810.65,-106178886.97,-113832068.37,-437524786.07,17227394.37,4015599.07,124597472.85,163630608.40,45261570.65,18481930.55,-1548368101.14,-1501268701.75,-796601547.03,-141810973.65,101043426.72,24552465.51,289905764.54,284249112.31,991307208.29,1054145778.61,739937678.69,244662329.37,631186527.52,403136166.02,292307851.98,216674214.14,489689110.67,167668887.70,-93343158.30,-274618924.60,-3055862258.94,802525233.36,692353601.84,265240625.85,1008287678.05,1564083003.51,1162153481.19,620042101.89,1448283598.65,1004899913.44,613823319.36,184329594.79,599046418.76,356879037.49,188230638.01,74407195.70,259756864.22,150476143.51,78805379.25,30878734.73,124240785.17,54050623.74,34289647.09,17627681.14,65496714.55,42603547.00,35376620.39,5660382.45,79912782.77,50787388.18,161073524.38,99306101.78,153272388.35,74056261.17,125458212.53,115753162.57,131372458.47,181008464.59,185994028.95,0.0
16,加:营业外收入,12293951.14,9638897.97,4056485.76,1177636.42,8251163.30,11778000.80,4741491.86,2818329.75,40509321.08,81746915.65,34902903.95,20499957.53,114487950.53,59330592.48,32321335.01,13041390.44,299131872.12,71854758.64,46363491.79,27114625.38,97799651.80,40955623.30,25993892.70,13996890.17,181007697.04,66421082.00,34200823.11,13546824.14,216904811.25,54909846.03,42411861.58,20713345.91,162076091.21,67128774.45,51486710.65,1444601.88,82658943.25,11423012.30,5364895.90,434046.78,25927012.60,11239169.51,4095497.70,3524133.48,48523898.54,12515254.70,7641911.09,1197938.74,73432709.11,55183586.57,44677732.63,1375545.51,921062.98,293219.00,292769.00,152666.00,235965.72,235965.64,190276.16,105884.85,144003.64,127105.87,28600.00,0,44800.00,47095.29,36695.29,1000.00,212103.43,152901.00,152801.43,75419.85,3465718.90,224457.40,3258802.58,248660.10,415292.40,38000.00,1476351.58,4500000.00,0,0,0,0.0
17,减：营业外支出,55205195.85,4243869.78,3265007.91,1748265.98,61680139.78,8003378.07,2984220.34,2019781.43,25435354.29,18504193.12,12403264.27,10561486.34,38625173.90,18221330.15,14936366.98,13835907.79,8163385.20,4419101.61,2367832.39,452935.55,9405452.19,4678366.71,2554991.95,1866815.75,20422678.63,10714628.31,8534873.35,3160066.46,43203805.15,15830065.94,10996771.52,2920735.21,27763283.55,20314065.47,11205177.70,2293966.08,35138536.60,14735805.36,12547266.42,6924607.65,46350472.69,10996235.07,8040616.75,3616423.21,48860198.38,21637499.32,13933724.70,3894878.61,55597957.25,41336930.20,36999496.74,9934273.67,3851034.21,942398.92,677131.53,200538.00,12952850.28,678186.76,240601.42,228449.49,3607146.63,1612808.20,1550489.90,343.36,2467150.74,977563.19,425901.18,6236.00,9995523.42,3007506.00,3007506.72,6600.00,844866.30,400.00,2102326.78,500.00,13132267.24,24459.92,2458047.60,729978.50,1690188.50,3622739.55,8837596.37,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,873397.03,873397.03,20512.52,17518802.64,2104639.30,50986.40,0,127105.15,127105.15,127105.15,0,400136.63,135569.98,0,0,7684036.15,590895.20,590895.20,0,13080180.08,0,0,0,9358897.03,1044069.77,1044069.77,0,6908814.98,0,0,-3317072.46,231965.00,0,0,0,9571851.44,0,0,-3203370.00,10779725.41,556152.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,1160890390.16,1028930752.30,639509546.88,306671238.25,592297004.98,578074336.40,410142641.92,187329210.67,502325746.28,406135254.82,221437710.67,118416242.12,218039502.24,90498298.02,18622778.68,-106973404.32,177136418.55,-370089129.04,61223053.77,30677288.90,212991672.46,199907864.99,68700471.40,30612004.97,-1387783082.73,-1445562248.06,-770935597.27,-131424215.97,274744432.82,63632245.60,321320854.60,302041723.01,1125620015.95,1100960487.59,780219211.64,243812965.17,678706934.17,399823372.96,285125481.46,210183653.27,469265650.58,167911822.14,-97288277.35,-274711214.33,-3056198558.78,793402988.74,686061788.23,262543685.98,1026122429.91,1577929659.88,1169831717.08,611483373.73,1445353627.42,1004250733.52,613438956.83,184281722.79,586329534.20,356436816.37,188180312.75,74284631.06,256293721.23,148990441.18,77283489.35,30878391.37,121818434.43,53120155.84,33900441.20,17622445.14,55713294.56,39748942.00,32521915.10,5729202.30,82533635.37,51011445.58,162230000.18,99554261.88,140555413.51,74069801.25,124476516.51,119523184.07,129682269.97,177385725.04,177156432.58,0.0
20,减：所得税费用,186130565.61,128572084.40,67199406.65,73736995.86,190549893.01,61354735.14,45807184.26,33435336.62,125203569.18,67632315.93,37909192.38,29489365.51,43619772.77,43513596.93,17985587.92,5423243.46,112880345.36,44006420.64,28607157.61,8136266.68,83785485.53,50707662.90,22113801.86,4752878.83,32301654.59,38244492.07,31118862.06,10139280.60,143609228.75,40469628.84,22405912.27,11393429.46,288874950.62,144831780.44,108655649.22,25025502.08,100467116.39,79293278.35,35588410.67,12692400.56,29061249.24,24751587.38,4813118.50,-26163.45,-151181280.70,120980987.25,84267681.12,34336101.39,2624309.26,170824639.09,98186276.73,87527073.70,209629259.35,151826969.34,102944602.19,31628974.91,57954557.71,58051680.80,30989448.09,15671493.20,11452079.83,27635142.23,13322065.16,4267623.50,17403407.41,8672632.69,5409730.87,2589134.00,8906963.06,5962342.00,4878287.26,859380.34,0,7651716.84,6006782.68,14933139.28,0,0,0,17928477.61,27898248.98,39616175.15,53980797.87,0.0
21,五、净利润,974759824.55,900358667.90,572310140.23,232934242.39,401747111.97,516719601.26,364335457.66,153893874.05,377122177.10,338502938.89,183528518.29,88926876.61,174419729.47,46984701.09,637190.76,-112396647.78,64256073.19,-414095549.68,32615896.16,22541022.22,129206186.93,149200202.09,46586669.54,25859126.14,-1420084737.32,-1483806740.13,-802054459.33,-141563496.57,131135204.07,23162616.76,298914942.33,290648293.55,836745065.33,956128707.15,671563562.42,218787463.09,578239817.78,320530094.61,249537070.79,197491252.71,440204401.34,143160234.76,-102101395.85,-274685050.88,-2905017278.08,672422001.49,601794107.11,228207584.59,1023498120.65,1407105020.79,1071645440.35,523956300.03,1235400240.32,852423764.18,510494354.64,152652747.88,528316683.86,298385135.57,157190864.66,58613137.86,244797345.86,121355298.95,63961424.19,26610767.87,104415027.02,44447523.15,28490710.33,15033311.14,46806331.50,33786600.00,27643627.84,4869821.96,82533635.37,43359728.74,156223217.50,84621122.60,140555413.51,74069801.25,124476516.51,101594706.46,101784020.99,137769549.89,123175634.71,0.0
22,归属于母公司所有者的净利润,669823721.67,616934311.63,377151410.00,174249985.20,124769961.70,394263447.12,262360085.27,117781141.71,227469149.31,224974413.59,128647779.01,67022963.22,203427217.83,44544663.28,10722866.78,-85433744.55,25954307.48,-427452379.84,15602149.15,10259087.56,73266776.32,92829031.15,13877907.17,11644232.05,-1496116354.54,-1515057114.44,-817997684.76,-148837959.07,24887034.53,-40448081.09,267801076.98,276214645.24,621938666.54,806062824.88,574491353.28,174342875.64,431394968.36,218725753.83,187657491.74,164953845.22,373140099.63,102140110.05,-126252560.08,-260631641.19,-2792228787.93,583165683.95,545613560.41,201588678.23,921817903.03,1110194318.47,773526559.44,260559036.33,1204739577.80,820516444.51,488331983.42,144627097.72,493625119.56,278617934.41,149564799.75,56256552.47,239390883.51,114825189.33,59921341.62,23359600.93,99425855.98,42543771.03,27716872.71,14671759.35,46629068.13,33786600.00,27643627.84,4869821.96,82533635.37,43359728.74,156223217.50,84621122.60,140555413.51,74069801.25,124476516.51,101594706.46,101784020.99,137769549.89,123175634.71,0.0
23,少数股东损益,304936102.88,283424356.27,195158730.23,58684257.19,276977150.27,122456154.14,101975372.39,36112732.34,149653027.79,113528525.30,54880739.28,21903913.39,-29007488.36,2440037.81,-10085676.02,-26962903.23,38301765.71,13356830.16,17013747.01,12281934.66,55939410.61,56371170.94,32708762.37,14214894.09,76031617.22,31250374.31,15943225.43,7274462.50,106248169.54,63610697.85,31113865.35,14433648.31,214806398.79,150065882.27,97072209.14,44444587.45,146844849.42,101804340.78,61879579.05,32537407.49,67064301.71,41020124.71,24151164.23,-14053409.69,-112788490.15,89256317.54,56180546.70,26618906.36,101680217.62,55477860.15,56686038.74,6241265.50,30660662.52,31907319.67,22162371.22,8025650.16,34691564.30,19767201.16,7626064.91,2356585.39,5406462.35,6530109.62,4040082.57,3251166.94,4989171.04,1903752.12,773837.62,361551.79,177263.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.394100,0.363000,0.221900,0.102500,0.087800,0.280000,0.185200,0.083200,0.160600,0.160000,0.091000,0.050000,0.144000,0.030000,0.008000,-0.060000,0.018000,-0.300000,0.011000,0.010000,0.052000,0.070000,0.010000,0.010000,-1.060000,-1.070000,-0.577000,-0.110000,0.020000,-0.029000,0.189000,0.200000,0.440000,0.569000,0.405000,0.140000,0.340000,0.174000,0.149000,0.130000,0.300000,0.081000,-0.100000,-0.210000,-2.220000,0.460000,0.434000,0.160000,0.730000,0.883000,0.611000,0.210000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
26,稀释每股收益(元/股),0.394100,0.363000,0.221900,0.102500,0.087800,0.280000,0.185200,0.083200,0.160600,0.160000,0.091000,0.050000,0.144000,0.030000,0.008000,-0.060000,0.018000,-0.300000,0.011000,0.010000,0.052000,0.070000,0.010000,0.010000,-1.060000,-1.070000,-0.577000,-0.110000,0.020000,-0.029000,0.189000,0.200000,0.440000,0.569000,0.405000,0.140000,0.340000,0.174000,0.149000,0.130000,0.300000,0.081000,-0.090000,-0.210000,-2.220000,0.460000,0.434000,0.160000,0.730000,0.883000,0.611000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
27,七、其他综合收益,-73739113.22,-88071746.08,-55488417.73,-64790759.81,238645394.44,184522848.74,351773359.21,491913188.39,-149148492.36,56672163.41,211969545.35,-102804544.41,157906743.44,298454656.00,304195105.49,308776137.15,-291444947.82,-131110855.55,-158607274.32,-202630053.44,45562784.46,46567032.46,-27835933.15,51133165.00,-3720602.50,8197400.00,-91181995.17,19434550.00,-12663723.21,5516580.00,-22715900.00,18747700.00,177990163.50,151278718.71,151378818.71,201601025.25,-175478538.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,901020711.33,812286921.82,516821722.50,168143482.58,640392506.41,701242450.00,716108816.87,645807062.44,227973684.74,395175102.30,395498063.64,-13877667.80,332326472.91,345439357.09,304832296.25,196379489.37,-227188874.63,-545206405.23,-125991378.16,-180089031.22,174768971.39,195767234.55,18750736.39,76992291.14,-1423805339.82,-1475609340.13,-893236454.50,-122128946.57,118471480.86,28679196.76,276199042.33,309395993.55,1014735228.83,1107407425.86,822942381.13,420388488.34,402761279.28,320530094.61,249537070.79,197491252.71,440204401.34,143160234.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,616204324.19,562280514.87,348592435.14,117442404.89,346675029.51,576775142.36,610502490.23,609128792.60,89777185.02,278556821.19,335386910.56,-37322723.93,356948791.70,338037426.78,306809632.27,215593660.10,-259465517.84,-556629922.89,-135183377.67,-192012285.88,118737462.66,139396063.61,-12490545.98,70505017.99,-1499949556.42,-1507229034.44,-908797042.43,-129877939.07,12800890.07,-30925733.59,245490231.98,296825534.95,799928830.04,957341543.59,725870171.99,373989640.89,255916429.86,218725753.83,187657491.74,164953845.22,373140099.63,102140110.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,284816387.14,250006406.95,168229287.36,50701077.69,293717476.90,124467307.64,105606326.64,36678269.84,138196499.72,116618281.11,60111153.08,23445056.13,-24622318.79,7401930.31,-1977336.02,-19214170.73,32276643.21,11423517.66,9191999.51,11923254.66,56031508.73,56371170.94,31241282.37,6487273.15,76144216.60,31619694.31,15560587.93,7748992.50,105670590.79,59604930.35,30708810.35,12570458.60,214806398.79,150065882.27,97072209.14,46398847.45,146844849.42,101804340.78,61879579.05,32537407.49,67064301.71,41020124.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
