,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,10452454056.87,7215866076.38,3858007826.93,1602613246.25,4767907571.39,3234090240.80,2222285773.84,1005005849.67,4079620628.94,2855536953.55,1830963769.65,935107198.77,3807978100.03,2664597242.59,1619508927.76,696542979.31,2589548531.13,1749444070.74,1170949219.48,633908944.82,2422937805.63,1751256660.82,1084356672.61,478541558.53,490869619.00,365544376.53,240426956.80,112107758.25,408999591.89,302709615.08,192884021.22,75008305.87,598193696.53,512115843.04,366152570.45,166947857.72,668500351.91,492533444.26,328350851.22,137796650.37,475099190.98,275387730.75,196657944.26,89862214.53,1025456752.90,847074281.43,463702054.42,223115640.17,684906399.01,518733736.43,340044520.30,168321242.13,491147636.64,326018231.18,183365920.20,80825925.06,327472490.45,221820252.45,141862339.30,57042428.58,289439125.35,192156945.87,120790385.12,54774326.18,198261361.83,132906405.97,79879604.27,34169781.69,121762765.26,90436903.72,55429535.30,17723803.02,109635165.93,56744938.22,119861581.31,37916634.17,120999147.44,106895446.47,171100064.05,158427773.90,148581684.79,0.0
2,营业收入,10452454056.87,7215866076.38,3858007826.93,1602613246.25,4767907571.39,3234090240.80,2222285773.84,1005005849.67,4079620628.94,2855536953.55,1830963769.65,935107198.77,3807978100.03,2664597242.59,1619508927.76,696542979.31,2589548531.13,1749444070.74,1170949219.48,633908944.82,2422937805.63,1751256660.82,1084356672.61,478541558.53,490869619.00,365544376.53,240426956.80,112107758.25,408999591.89,302709615.08,192884021.22,75008305.87,598193696.53,512115843.04,366152570.45,166947857.72,668500351.91,492533444.26,328350851.22,137796650.37,475099190.98,275387730.75,196657944.26,89862214.53,1025456752.90,847074281.43,463702054.42,223115640.17,684906399.01,518733736.43,340044520.30,168321242.13,490273597.37,325289638.83,182971512.07,80785180.70,324295162.74,216466119.66,141058972.38,56516695.57,287952978.37,188849024.73,118761699.97,54072470.15,196690474.05,131294886.52,79577371.14,34169404.93,120831218.27,90012750.65,55147053.58,17712765.15,108355366.03,56733670.61,119183217.74,37320160.11,110802224.23,106895446.47,170837823.00,158427773.90,148581684.79,0.0
3,二、营业总成本,10377862111.31,7150457979.32,3825647748.50,1596457896.01,4731714618.63,3192696138.05,2203424200.64,1008492640.96,4075614963.54,2831669075.84,1813928602.08,933764071.38,3791081218.29,2654343870.16,1613732244.16,696227803.81,2573766912.99,1744481490.15,1146838167.19,619234989.92,2504759054.77,1815587903.22,1110714097.82,500723899.13,485815887.46,360133887.00,238528245.39,115512134.22,544859600.89,361690740.49,226210176.50,89520616.34,615134106.32,506732288.08,360883953.64,164610414.65,661255954.39,488132582.45,325283197.48,137430295.04,521263985.05,338495354.21,272575677.63,150552140.74,942391445.31,776235380.19,429400983.95,214920749.42,612560894.70,462228794.71,302578307.64,150755515.92,473003053.82,314709463.07,176964361.93,79364385.51,322615304.50,226936300.88,149245062.16,63507605.12,289413796.04,196225032.16,128487322.55,59647317.02,201262829.69,139015267.66,86944326.10,39671954.60,154818937.54,112105387.50,70293830.81,24585652.66,103587741.23,43031209.19,97113711.62,39627739.29,63340176.80,90156617.49,128917726.53,113085605.36,113601729.16,0.0
4,营业成本,10070867885.46,6940063756.92,3688211495.50,1522979157.50,4457216535.93,3009933988.38,2085694470.12,943726871.46,3811793350.48,2659070459.06,1714272576.70,883924849.43,3572957864.52,2502925863.85,1521118156.63,655033733.97,2375149176.43,1599082715.30,1061957469.17,576267469.90,2190855411.98,1581242325.56,961479920.07,428936733.85,417661953.29,306277880.44,206337353.59,101281631.23,444990450.24,308980376.55,197955667.42,77710622.37,539842339.47,459503321.39,331205146.35,151390546.51,596143447.82,446132103.24,297337173.44,125118093.71,441154561.18,288654110.24,236151851.38,130692272.82,862471095.48,722382377.14,391944434.38,193654656.10,535983467.60,407430466.12,266855059.16,130617955.97,417876686.67,273310108.53,152613300.51,68836897.78,270472752.27,191536073.71,125800310.53,52425405.63,244000796.20,168124600.43,108537919.93,49848154.53,171360494.15,113364282.36,72160620.93,32965095.41,124813710.31,93333774.27,57489813.63,18448532.60,77983667.93,37010587.78,87721594.19,31933925.26,56225664.72,90045619.12,121010328.81,107445892.43,103914744.33,0.0
5,营业税金及附加,12803868.70,7367074.11,4717223.96,1664366.87,7913693.28,4709617.76,3016754.10,1459128.17,8384301.37,4795442.97,2424870.64,1125078.13,5109664.80,1437660.94,1041447.81,585388.23,18052093.93,16073991.37,15419365.48,11882547.45,88444762.63,63827413.86,38176306.43,19143607.57,1479965.10,1043754.61,841514.73,311083.93,1263519.11,370889.98,308447.41,145237.91,2640651.25,2464261.35,1492236.25,353076.68,3019279.85,2306511.28,1599089.66,168495.15,1688152.99,712442.56,591896.64,18751.44,3562931.28,2905153.48,1553535.22,991940.21,4632643.84,3073291.43,1709962.61,681766.30,2550327.14,1372308.92,734359.16,257191.40,1673857.78,271650.03,216650.03,74866.05,405227.06,73426.35,73426.35,18059.88,336288.17,167344.48,104420.07,68328.38,209152.73,94199.80,33221.74,22565.82,653573.86,343629.29,689133.22,614986.67,1637148.09,123097.70,370729.94,423708.26,398131.82,0.0
6,销售费用,52780869.10,39272228.32,26677703.18,12737198.54,53063539.88,36896786.08,22661102.15,11125987.88,41519383.68,27922045.09,17355636.78,7595918.80,31140712.26,21377372.57,13439406.62,6305781.61,27910697.40,19533855.29,12720283.64,6577533.32,27005306.39,20248074.96,13231881.94,6584530.02,8567489.11,6565456.29,4436267.55,2302711.16,8136246.93,5395309.18,3682497.67,1450186.21,5700811.20,4349017.71,2587946.18,1481611.35,6551401.85,4584147.48,3106820.14,1697492.89,4578352.73,3253540.22,2165213.20,1119655.60,6482094.90,4908744.92,3095699.20,1112393.29,6339796.02,4748742.67,3137720.40,1570923.48,4065015.03,2669295.77,1679901.50,892719.36,4244009.60,3341144.65,1917392.71,964224.84,4304893.01,3237722.30,2754649.71,1599041.54,4645172.92,3577955.49,1814382.59,782084.84,3843730.13,3062997.04,2102959.98,612965.60,3038257.11,1180550.05,1900950.20,566860.97,667635.97,239655.13,638017.46,155861.86,339634.61,0.0
7,管理费用,140884442.95,88242311.77,56035345.86,26051422.72,110621530.79,137125494.01,89361335.20,42476248.96,171291991.73,110800588.81,71893382.31,36086227.67,171557888.48,117973166.84,67966312.95,30364311.71,137002322.85,104958774.31,68016387.16,30823626.49,184145341.65,127545153.81,81607726.47,35202512.97,48297707.08,34631857.86,17964641.60,8902504.89,43651681.83,23518997.62,13754615.56,5696334.00,37081743.90,23276857.76,14960738.86,6760338.14,31825504.54,21051923.90,14552471.24,6859890.25,43455956.69,37510038.87,28874554.42,16819961.19,40468970.24,26434515.37,17244451.52,8441495.20,35369684.59,26693080.10,17035117.28,8840527.34,26895070.15,21699091.64,11988071.06,5366222.86,25976350.18,16984975.79,12406607.59,5762240.99,25607764.56,15760597.86,11326641.87,5771601.83,16579325.70,16411563.85,9691827.44,4354470.55,20972402.49,12605030.68,8213845.38,4664417.76,19996270.84,4020213.75,10410393.86,6814397.56,3402755.09,1602865.52,7014082.21,4713015.77,8777147.78,0.0
8,财务费用,1844509.57,465023.82,803358.23,563475.29,2497438.01,1987405.57,149719.81,6553605.98,8129809.87,4235163.34,2054173.57,627304.20,-6975307.84,-5131289.18,-4378992.65,-4215774.86,-27191951.42,-22827928.29,-17001003.84,-6845169.76,-8396878.25,-2524749.41,-6785363.62,3378122.64,12269656.35,13741619.02,10632026.75,5235376.11,22013354.91,15612156.35,10137775.28,4518235.85,23195428.65,17138829.87,10637886.00,4624841.97,19277396.57,13439229.62,8068976.07,3586323.04,15010355.54,11022718.00,7277855.78,3557434.37,24002903.66,20205859.73,16164134.08,10720264.62,24522278.62,17213830.85,10771064.65,5110932.79,21615954.83,15658658.21,9948729.70,4011354.11,20248334.67,14802456.70,8904101.30,4280867.61,15095115.21,9028685.22,5794684.69,2410459.24,8341548.75,5494121.48,3173075.07,1501975.42,4979941.88,3009385.71,2453990.08,837170.88,1915971.49,476228.32,-370708.04,-302431.17,-4565540.22,-1854619.98,-115431.89,347127.04,172070.62,0.0
