,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20011231,20001231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,8391527574.84,5527112436.93,2767238930.04,12251828071.79,9117151624.81,6327026903.49,3107424636.19,11844950858.23,8549889250.64,5798298269.61,2791219006.10,8897878073.75,6292992303.17,4239689516.84,1895060619.59,7244785169.79,5153602295.99,3563977356.58,1662630380.31,6553587810.67,4711805371.73,3136695899.12,1382728860.25,5632824126.38,3967070523.58,2498985775.27,997320750.28,4882657170.57,3415884321.10,2204865499.18,915454357.70,4286317823.30,3005189580.66,2009341028.11,1003372347.13,3431125121.45,2585369577.10,1721587568.98,791687377.81,2510013157.01,1749199562.50,1074723717.93,443199620.86,1972035226.74,1551673572.49,1033981098.29,443341348.52,1692803361.31,1259645759.44,832320315.28,374807443.22,1284247659.18,985811870.61,605046773.45,259591478.70,1326351416.61,950345657.36,590993921.75,238354400.67,1020124429.24,710140224.97,442159293.94,182641836.80,588809517.64,438347792.84,274141226.53,125296729.61,500044294.64,352720077.77,226484302.34,388524412.77,177073962.77,0.0
2,营业收入,8391527574.84,5527112436.93,2767238930.04,12251828071.79,9117151624.81,6327026903.49,3107424636.19,11844950858.23,8549889250.64,5798298269.61,2791219006.10,8897878073.75,6292992303.17,4239689516.84,1895060619.59,7244785169.79,5153602295.99,3563977356.58,1662630380.31,6553587810.67,4711805371.73,3136695899.12,1382728860.25,5632824126.38,3967070523.58,2498985775.27,997320750.28,4882657170.57,3415884321.10,2204865499.18,915454357.70,4286317823.30,3005189580.66,2009341028.11,1003372347.13,3431125121.45,2585369577.10,1721587568.98,791687377.81,2510013157.01,1749199562.50,1074723717.93,443199620.86,1972035226.74,1551673572.49,1033981098.29,443341348.52,1692803361.31,1259645759.44,832320315.28,374807443.22,1275398405.22,966257502.83,592569939.16,252400793.16,1317850437.89,942469318.30,584756656.57,235492431.10,1015633858.62,705576673.18,438548271.32,180813417.37,586475763.29,436599580.35,272407567.02,123475161.66,499148996.51,349531338.08,224835483.08,387116660.98,174405209.31,0.0
3,二、营业总成本,8310881232.07,5440342699.49,2656422854.07,11673600194.28,8685885378.51,5975287126.25,2943815830.53,11209909475.37,8013663343.88,5373802150.05,2620355227.51,8485063294.82,5939320527.79,3972030701.22,1791779011.79,6910734108.05,4885775756.87,3342577461.51,1582560381.86,6242485635.92,4457574020.47,2953112960.78,1322638142.13,5399104607.56,3805189906.95,2396681031.02,960392326.07,4634069166.66,3198963290.23,2046544363.61,853344326.51,3919896781.06,2709967159.42,1805071067.61,895012713.18,2975178969.76,2204898598.08,1468202381.14,680992395.92,2137440068.08,1495821654.25,936629637.05,396027722.51,1760939409.68,1364894421.63,917705921.77,397516489.02,1546806165.98,1140531182.25,750965761.31,341618051.13,1158413483.09,889864197.41,542969431.86,234136670.22,1235625346.31,874036377.81,535326500.53,215359921.77,893891578.08,606517448.37,369949055.19,152979532.56,492487916.39,369348961.25,226805203.28,103149311.79,387178831.80,273913599.94,183278580.19,303559333.65,136834777.10,0.0
4,营业成本,6994640581.85,4600446295.16,2233897867.67,9916142540.17,7393442044.74,5113482532.39,2522799252.51,9635874323.25,6857689938.39,4623765834.11,2231916186.42,7109507648.90,5015055782.71,3357817334.80,1528447619.60,5768017191.59,4078476464.27,2818989391.93,1329257577.11,5263079214.30,3752603339.60,2490352454.88,1116127813.22,4573660455.20,3226897452.33,2030188466.84,797812845.90,3930972396.22,2711594080.10,1745510723.55,731786787.17,3357397531.50,2362506377.13,1571497434.57,782747693.68,2595512100.86,1947494483.17,1297065769.31,597367756.98,1862868891.22,1311323543.97,816665521.08,341853423.49,1504165205.09,1190207349.24,797405781.80,344583274.46,1329809290.50,990974030.14,646778757.85,293035248.49,995248946.91,766276551.36,461263669.51,193924766.63,1081737582.12,771466192.00,471134415.86,185251870.00,761516611.17,518018644.82,315655829.65,124774932.53,383805210.66,290317609.15,180024204.78,80870073.48,305342768.89,216595451.08,144431360.18,241031482.55,110494078.42,0.0
5,营业税金及附加,51025332.67,35206075.73,18388821.36,73445898.39,56633710.84,40119804.27,19095016.37,76566909.71,54311960.80,38047073.28,18163384.91,57224654.46,26199106.03,19248391.71,8547360.76,42772175.39,28459074.35,18276812.54,8017153.51,32054626.19,22911597.79,15742922.49,7869019.71,22416955.72,16099227.72,10630861.01,4496275.51,22598471.67,15913025.60,11259858.74,4698957.51,16286210.35,9145064.64,5987798.82,3022887.95,3755966.72,3216495.58,2547854.45,1283590.91,5081124.09,2444273.40,1185995.02,204437.83,1749730.59,1080275.57,730563.40,471905.13,289081.15,234018.17,184907.40,157795.62,236373.70,161362.92,123304.79,56933.33,150212.43,113875.45,95910.59,44472.39,86758.82,135604.18,105150.62,30433.85,93104.00,61917.82,34660.48,16074.36,55332.91,43154.57,0,44772.55,0,0.0
6,销售费用,350788602.54,229440197.19,117269788.88,465878254.68,366446350.78,255428427.60,146065472.38,488525200.58,386434662.77,267235825.43,143641569.03,432578179.73,290991514.49,193112425.30,84302336.03,343935883.56,232407542.04,156465049.17,76761816.81,318693007.35,223677591.74,148413605.58,64915038.47,293262010.87,203384069.42,127684581.57,52239995.17,262296529.45,172399004.02,107976981.67,47713839.42,215830571.60,137602599.55,86017790.88,42733973.11,164329331.80,106975052.51,70118018.62,33306486.32,122060404.46,71424286.76,41766136.53,19508116.06,100504720.18,67040857.89,45452943.95,22201426.14,76552361.63,56033698.14,39019768.26,19750355.49,68543752.05,48991117.55,33210966.29,15944690.78,56248351.77,38972823.56,25509509.83,13427654.60,50972023.83,35752817.40,21579693.89,11274869.39,47069194.71,32889314.44,20827463.47,10443960.02,35767928.13,23755587.57,14948474.83,29123546.59,10504348.81,0.0
7,管理费用,476756329.61,305196377.29,147397141.27,614045654.28,438115297.22,479162915.98,230372405.70,878954759.98,613010710.00,378026947.34,182499111.38,709685035.25,494673978.74,320635646.08,150490887.16,552600189.19,396103957.41,254372177.68,116930193.34,458235728.50,328939285.14,211098215.93,96328138.16,390978166.06,268464279.96,168184942.23,74716940.28,339081517.05,228934919.56,147410014.27,66371307.21,258762206.59,155393240.45,101303317.95,43027943.08,162344474.23,100533739.65,65388085.78,30011764.79,109755417.53,71346163.20,47195009.19,20500764.38,97172017.03,65840845.07,44436032.36,18283484.48,83913568.76,58976947.75,42064523.17,18039913.33,69668896.25,55122952.37,36351796.46,18817496.89,75792024.24,47637430.16,29681993.51,12775382.23,64617093.31,41532932.41,25769041.96,13955144.72,47234855.38,35486215.20,20341958.03,9395686.44,34847936.81,25150331.32,18204596.45,26089779.07,12809337.83,0.0
8,财务费用,116657007.60,71255869.03,33255919.78,172424709.84,120661700.68,75633811.58,25888164.39,111531295.06,84819505.68,56522425.69,36986780.07,116224525.30,84014954.49,56071506.93,28030826.06,175651987.13,135952571.45,86112679.97,45032905.97,154873128.73,113783441.49,75270292.20,35054501.51,112197848.91,83088691.87,56078848.80,30326173.84,115855584.20,90898185.27,59158235.12,26735675.86,55765358.81,29311181.08,20170945.65,9607237.88,32815362.21,24998952.22,15627263.52,7559932.23,30013120.40,24374275.50,17785961.37,9718284.45,43038811.54,32570645.70,20159144.36,9382131.82,31935609.37,24614316.25,15005525.61,6638687.96,24715514.18,19312213.21,12019694.81,5392782.59,21697175.75,15846056.64,8904670.74,3860542.55,16699090.95,11077449.56,6839339.07,2944152.07,14285551.64,10593904.64,5576916.52,2423517.49,11164865.06,8369075.40,5694148.73,7269752.89,3027012.04,0.0
