,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1548805859.67,1030283430.07,446735765.49,1773506804.78,1227527400.46,758508752.70,338965134.52,1740701055.11,1122305440.24,635577240.60,251736338.42,1478567357.37,1027340704.62,668767330.52,260148504.35,1078026319.58,684346781.14,398966534.72,135534089.36,3034196925.67,1828288353.19,1119316217.99,571272158.83,3605177851.36,2082621527.59,1385139082.70,427739303.96,3270537022.46,2026821593.36,1353209198.16,477979793.33,3310476870.74,2156793002.74,1220871239.03,380190773.10,2599059518.40,1747548511.96,998503264.17,339403934.31,2329444676.07,1489493961.28,978330689.82,327059716.02,2056061312.87,1356873262.32,983084141.51,387374804.39,2232309181.09,1233535721.10,819170731.88,309428280.90,497927056.36,362770031.23,232376102.61,112273625.54,506426124.13,462948601.44,321971293.26,144884639.71,1321490174.76,1153408125.72,922689810.43,149951527.79,593019128.99,477063108.66,340974573.89,143504801.74,945435184.34,1803006710.59,1152068734.87,0,1906107467.69,842922788.66,1560647559.34,743619734.93,2224389062.48,1109199674.31,2101787030.22,1747142862.36,1817766633.47,0.0
2,营业收入,1548805859.67,1030283430.07,446735765.49,1773506804.78,1227527400.46,758508752.70,338965134.52,1740701055.11,1122305440.24,635577240.60,251736338.42,1478567357.37,1027340704.62,668767330.52,260148504.35,1078026319.58,684346781.14,398966534.72,135534089.36,3034196925.67,1828288353.19,1119316217.99,571272158.83,3605177851.36,2082621527.59,1385139082.70,427739303.96,3270537022.46,2026821593.36,1353209198.16,477979793.33,3310476870.74,2156793002.74,1220871239.03,380190773.10,2599059518.40,1747548511.96,998503264.17,339403934.31,2329444676.07,1489493961.28,978330689.82,327059716.02,2056061312.87,1356873262.32,983084141.51,387374804.39,2232309181.09,1233535721.10,819170731.88,309428280.90,488813808.52,359886570.73,227857336.81,108727451.77,505770543.66,459838385.41,317786111.79,143299873.48,1324817056.45,1152757234.70,922430574.59,149661007.70,596497703.47,479843405.26,341734272.00,146789557.10,937614782.68,1793766004.62,1143069076.19,0,1907462833.53,840472174.82,1537508509.89,722722526.62,2224531665.64,1108641592.31,2099542077.06,1745138747.10,1812157677.26,0.0
3,二、营业总成本,1437345130.96,964473145.59,422543085.76,1736903483.05,1178107600.10,711766554.05,337047125.62,1684518370.80,1134127787.09,695171675.10,280967143.55,1442239906.68,1018276882.75,684929292.56,274829833.63,1113768005.74,715146925.98,433690131.06,155591824.03,3063219600.72,1863624217.71,1163331664.95,595385613.71,3774850593.91,2079303807.22,1401307170.79,439942067.79,3268560798.11,2009079603.47,1333853286.06,483685229.50,3302927151.70,2092042488.40,1208112028.35,385970969.46,2582529662.55,1749534370.37,987597825.68,344889761.77,2286464796.66,1453687751.80,958467883.87,321418862.57,1981783177.04,1344667109.61,965054843.49,369216966.10,2340752771.56,1322445899.41,882089933.36,344992425.33,624979610.61,461110719.55,301328006.25,149262512.05,652636938.97,512099549.16,351039502.59,151274775.35,1259800363.00,1136531479.03,908539502.01,176457143.76,1017362252.58,584172685.61,418710561.51,186424394.77,1196880283.91,1865368438.89,1180308024.01,0,1895679309.00,806647029.52,1441170647.09,672249980.94,2054823397.36,1024411894.67,1975666419.44,1652395051.05,1671535821.95,0.0
4,营业成本,742291298.04,467864213.61,193183500.40,825795283.36,555005340.54,327960710.36,132514020.39,911755869.17,595579927.08,340037662.52,119889977.63,793899515.01,584401370.71,390233629.39,140037592.72,618106695.68,384158269.60,222068694.46,63573132.60,2524963654.83,1508859940.25,917153160.04,485155020.94,3051917983.62,1685214199.21,1134259950.80,323454838.03,2706597248.48,1615296273.99,1064071722.37,358477616.78,2737462494.99,1737690320.83,986180279.17,277927990.91,2072157355.56,1424480373.05,772899019.22,240852188.33,1792893576.56,1130568071.13,734567276.62,219299568.59,1528872578.20,1036956789.63,741493866.24,278062193.35,1780650919.41,991253784.10,624807639.49,214818457.40,267432248.35,184765580.56,112901093.38,50429183.12,226425338.43,200409185.03,132168342.40,43242201.23,642772034.59,741831628.53,609886769.86,63162600.65,291172835.48,221337926.73,165768368.60,69135773.59,612079453.70,1378770249.06,869013806.14,0,1394108207.95,604922862.95,1234254354.26,535100881.14,1837460145.53,918364821.71,1690572835.28,1397091172.60,1476644899.91,0.0
5,营业税金及附加,21578741.61,14248468.21,6653264.69,29794208.03,20732582.95,14733261.38,7047003.15,30313071.69,20107931.92,12858926.22,6633105.20,32458222.71,19198255.49,12834716.19,4698549.97,37579298.91,17349899.69,8680097.11,3406476.52,86106497.14,39579435.41,24977521.42,12950697.48,106116651.47,51371752.40,33399801.59,8569841.86,102227855.99,54961441.72,34932653.60,12167561.20,113439470.29,79825551.38,34842290.99,10050757.00,73772012.90,49015077.64,27416533.64,8711090.95,71788737.59,43571850.93,30011518.29,10301606.55,90612002.00,42456650.60,31655006.96,13452517.51,108847367.95,33012474.25,21763933.22,7913970.26,9308277.46,6745944.33,3863860.12,2165649.64,10061292.00,11598381.90,9163927.15,3952156.18,65716952.28,50880856.31,42145287.14,3579123.11,13937970.29,11355081.95,9828192.39,3814610.62,32882157.02,61576786.06,39342629.40,0,53915485.24,25745413.01,53560549.01,25438354.05,78382894.64,41050972.49,85676134.86,65823707.77,48930626.54,0.0
6,销售费用,481495220.98,361776371.79,166841111.25,613009991.42,419162586.36,245754975.48,140404340.52,516969121.57,352804121.12,237005955.26,103199597.18,384140107.60,246609711.27,164281760.59,74482886.22,269784271.88,172709120.83,105697182.98,44529511.67,231912278.39,152576112.12,104881005.21,47949675.01,238712515.51,173105559.63,122526785.16,55302461.98,186912668.26,149473274.38,99072343.01,53428039.64,192264024.81,126373740.84,82878885.43,48768233.00,204329207.26,126571397.97,88370110.30,48947236.79,199771136.55,127130680.62,106667301.28,52889844.70,152256446.10,123067149.93,88397201.18,29768743.23,112846245.61,72400199.39,63578561.24,23692529.53,147589332.97,130264705.64,93009613.98,55038660.28,176552980.49,135966618.21,96663047.63,43413875.44,214201808.44,150329579.09,103688997.41,40094052.33,199226378.31,139195566.01,101455639.94,46575230.23,180489268.28,140585723.92,89186713.36,43917924.34,139240507.57,64812895.47,1894264.17,46326061.06,0,0,0,0,0,0.0
7,管理费用,126203244.66,82832001.49,40968305.87,176564137.35,127499965.30,94727926.42,46614905.28,154720163.94,113700717.05,67520009.10,34598928.56,144520662.19,109188699.31,69274789.36,34449346.98,116974645.53,87824644.31,60218014.89,25006347.39,136615181.20,101659391.27,73731721.49,32329623.54,157155712.29,109919137.57,73702165.58,36372981.51,171000692.73,129491693.05,91461511.78,42789213.87,164119176.52,111595159.84,80885041.56,39765935.37,158485080.72,105648663.29,69979600.06,33669860.96,133975777.63,95692558.17,63918178.58,27813276.95,146050629.96,107124935.84,70766394.83,33089895.08,125057823.69,162184279.30,126527764.52,80012029.11,112395414.55,77967815.03,48945971.03,20703277.03,141062005.15,89307558.06,63603599.82,36030546.95,214193022.02,109578961.91,85185296.77,34745073.32,339673511.36,101443588.88,66837114.53,30546197.45,224180361.03,193457525.82,123591516.39,53774027.76,247296625.46,107050186.23,138597982.86,63370076.44,114240811.14,48916888.24,146358905.22,139076674.40,95155858.21,0.0
8,财务费用,40436218.43,24199458.26,10401792.41,45410141.06,33116753.03,22885723.13,10390333.40,58935513.79,46927748.93,34189757.60,16377042.10,81805609.65,59162520.77,43765086.13,21742739.11,66396086.84,49882382.05,35064250.30,19342399.77,71769040.37,57381145.05,41422106.78,17579504.93,77367360.67,56036152.82,37953036.44,19266794.99,81949974.42,54755251.27,37084446.83,17134461.45,74814188.66,36236505.16,23004320.85,10150495.28,54574831.91,43429948.97,29489846.43,14353041.52,68322196.08,38500394.05,22889012.07,12429902.39,72589025.00,54385032.04,40832757.20,15755004.33,112743423.74,68295033.77,47921196.66,22959055.93,88254337.28,61366673.99,42607467.74,20925741.98,98535322.90,74817805.96,49440585.59,24635995.55,122916545.67,83910453.19,67633150.83,34876294.35,173351557.14,110840522.04,74821246.05,36352582.88,147249043.88,90978154.03,59173358.72,25946441.83,61118482.78,4115671.86,12863496.79,1743714.41,24739546.05,16079212.23,53058544.08,50403496.28,50804437.29,0.0
