,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19951231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,53318574021.57,34706429773.48,17076574964.88,72946105508.50,55066017916.38,36770246428.02,18107167444.06,67789780951.64,50209274121.74,33037066108.81,16829799330.21,56738189966.10,39985668402.32,25118870053.36,11378611465.02,67912712565.88,52001987285.74,35441269956.38,17063717178.10,86766441502.45,68467780674.05,46715998985.85,20138189807.88,105020324753.53,83000536630.18,54378665375.71,25124289856.38,103515284412.85,77437929870.98,50142020025.42,22641537901.65,96220259550.81,70796341247.76,45836521145.15,21548122703.79,87197799966.95,66604103766.19,43419215638.57,20576358852.58,71828359962.51,49485503997.20,28958535727.18,12434366830.42,83062855733.29,67519547543.71,42803552223.35,20571930337.59,81104750728.83,60433973500.02,40126729530.23,17864520925.74,40122192342.52,24895148269.53,14666646048.77,5590965859.24,23761663433.08,18258606995.91,12835590516.91,6630291564.52,22420004982.92,15857405965.02,10182425503.06,4983740683.50,16618707224.58,11874439460.26,7525362902.40,3460006667.73,10119147936.50,8038486252.38,5208736286.69,2384387105.73,6855628600.09,2881049983.61,4961786468.67,2248883178.21,3567613221.70,1675386895.38,2414922320.62,1949674552.00,2594297392.00,2581619151.00,0.0
2,营业收入,53318574021.57,34706429773.48,17076574964.88,72946105508.50,55066017916.38,36770246428.02,18107167444.06,67789780951.64,50209274121.74,33037066108.81,16829799330.21,56738189966.10,39985668402.32,25118870053.36,11378611465.02,67912712565.88,52001987285.74,35441269956.38,17063717178.10,86766441502.45,68467780674.05,46715998985.85,20138189807.88,105020324753.53,83000536630.18,54378665375.71,25124289856.38,103515284412.85,77437929870.98,50142020025.42,22641537901.65,96220259550.81,70796341247.76,45836521145.15,21548122703.79,87197799966.95,66604103766.19,43419215638.57,20576358852.58,71828359962.51,49485503997.20,28958535727.18,12434366830.42,83062855733.29,67519547543.71,42803552223.35,20571930337.59,81104750728.83,60433973500.02,40126729530.23,17864520925.74,40086117371.68,24883547351.68,14657807379.29,5583793762.17,23750773739.27,18250125839.70,12831737605.69,6628091057.98,22410439200.83,15851562824.73,10178749032.25,4972546174.49,16564813888.17,11859901645.02,7518639945.26,3452721534.14,10082643271.53,8006866314.67,5187428709.08,2371803327.00,6830299771.71,2868788786.17,4936818680.04,2237475363.19,3545171997.99,1661541555.83,2391787023.83,1910603011.00,2552629490.00,2532374659.00,0.0
3,二、营业总成本,51266375642.68,33250022884.24,16787138603.84,67758653215.76,50590964717.83,33567866157.07,16478896838.57,63286652683.59,48150505629.81,32379663274.48,16572172656.06,55926252303.96,39334427691.18,24958798828.57,11953245077.92,71731925681.35,52935357994.72,35515382455.57,17068838579.29,86561204605.78,68048504844.73,46445457983.57,20037644441.13,104584531564.37,82698975974.82,54149301464.94,24933853793.06,102558532767.03,76843297793.44,49850037437.78,22513226269.00,94401801036.44,69447141239.40,44915868176.80,21056893459.25,85750445758.97,65485827714.35,42511970145.01,20064352524.33,70876106340.12,49444658982.88,29644701291.99,13139824688.23,81845152538.47,64575321511.43,40458877691.74,19732405768.33,75805666368.15,55941477813.05,36812520134.18,16299991963.80,36735913471.23,22842570294.46,13654942455.92,5389430510.42,22682520735.70,17244594708.36,12088670051.51,6224172957.58,21071552359.00,14929094879.46,9561825010.71,4653795502.20,15715756438.97,11263703921.36,7168797231.79,3309489979.69,9670195850.16,7670048983.19,4978545202.69,2294371552.88,6481108374.31,2670425765.69,4618931628.83,2075272148.99,3250730389.21,1533480955.00,2198989057.58,1769753338.00,2381578491.00,2332860566.00,0.0
4,营业成本,46994851743.44,30519854796.44,15546591041.13,61236570988.28,45967578605.49,30499851802.71,15120058573.13,56731151900.57,43597972681.46,29301682744.95,15198110899.23,48436580542.53,34121885856.15,21381412077.82,10296110686.66,64693182915.10,47781223905.21,32306494805.00,15522528305.96,80008555666.96,63223717512.47,43286283373.13,18441717571.97,98361274428.02,77687053249.27,50689866335.12,23203806243.79,95829078545.42,71564235098.58,46483597803.11,21088979007.31,87975874013.74,64900092756.20,42171518343.06,19752405231.15,79456798475.03,60846981541.15,39364557830.43,18978828363.49,65331904971.25,45846301995.66,27330666251.60,11891187945.16,74517605955.37,59714901725.74,37139843722.81,18017040611.80,70754171082.96,52432694390.18,34654397957.00,15344814303.94,34356704846.19,21865597920.81,13126913066.02,5230861977.07,22175107081.23,16869276572.46,11833823674.88,6099119758.42,20729016209.13,14625800513.92,9367047590.95,4570550247.43,15387463991.41,10970982098.17,6965095583.73,3232778472.65,9433550580.78,7461380312.82,4853208754.58,2235747129.61,6285035942.39,2578315208.62,4425593295.50,1991390291.20,3135644723.93,1485436520.75,2125399759.18,1681464343.00,2271263229.00,2206793829.00,0.0
5,营业税金及附加,246480735.74,182424662.73,104944089.78,467242121.05,343049002.14,222144945.47,112843051.36,398349581.12,306886720.16,171561413.98,89378407.92,320877249.55,159781606.60,108063814.82,43147850.37,146937313.81,106124747.38,50250087.11,16871603.65,15362189.30,13585170.91,8580306.53,2798270.80,72956688.20,63171268.02,35185264.54,19301001.38,130498304.30,94700694.38,57789434.81,26081679.20,191605401.07,166346158.25,99083753.15,53456752.81,85002306.72,62185109.45,39905659.99,20922578.70,107743745.90,91294142.26,67792664.35,30638347.70,293996663.95,257644276.87,160435178.71,86767412.41,285292393.17,191446517.45,82151770.33,37138388.64,101332860.92,74879974.89,42623731.87,20826402.91,41671176.73,32560562.81,26108029.81,18856520.24,48388673.28,34989813.72,22625855.13,15713161.88,29457319.11,22891090.72,14820594.09,6578363.06,23970175.58,20916520.88,17211633.33,8184702.82,29980715.59,12202998.65,8840996.62,3722224.76,8639102.50,3602461.94,8113233.04,10599385.00,15484959.00,15280908.00,0.0
6,销售费用,1192210887.68,782817139.39,373305952.79,1602300638.25,1195314351.06,790946647.87,397265721.08,1632496526.43,1224215269.37,816665745.87,415176717.80,1529604077.95,1139675311.56,777856216.83,394692716.01,1558579520.66,1160329084.00,778224746.35,385051085.69,1706961284.85,1281762381.17,886270762.12,413238943.16,1424713477.37,1056313708.33,709636148.53,351638264.80,1336155657.08,988000662.54,655724809.01,331699340.22,1236419917.32,919233714.65,580558257.02,281715628.09,1250936398.00,940397753.21,639876006.45,317428527.67,1119742191.73,810650007.55,512666510.25,248701923.57,1299322870.52,990529890.38,645090462.22,301702279.76,1250749453.76,895151132.91,549939300.92,255070983.00,461335580.21,240219706.95,149537444.81,55048367.89,208365703.94,141680679.41,90436171.74,41050692.03,85842182.09,60921522.62,33973641.27,10517966.45,41761522.84,28936715.07,13649848.65,4389910.19,20916594.95,14223714.11,9231526.35,4959180.16,11668548.33,3289150.33,10534172.56,6463771.34,16622389.07,3457348.54,5786787.09,8293908.00,0,0,0.0
7,管理费用,421797554.96,260210735.61,125619076.05,578987969.95,392565908.53,1279899480.80,538922428.34,2473042742.76,1774738684.05,1151837732.39,486111512.59,2525954675.28,1953772955.54,1191963379.84,322503069.84,2137098022.67,1907455047.37,1252899577.31,613180904.33,2982400506.83,2067617610.56,1276196978.07,621457300.36,3047078525.14,2599131957.16,1856873294.38,945836393.01,3308060390.61,2588845440.73,1563938998.03,570998119.42,3552631819.40,2455788586.43,1498424495.02,721220040.16,2983088796.11,2158701762.44,1287911891.72,507814714.15,2760774584.74,2142519419.13,1394436971.78,674824386.94,2859630525.59,2266408530.78,1614275832.47,856076507.21,2316158310.39,1620130464.33,1017073651.54,464961413.76,1431783510.02,484206560.57,255163263.08,51720532.26,204627112.46,163342518.57,111982794.48,55849524.45,145907390.54,158102622.95,104551250.62,39468196.38,167561899.05,184843492.82,136065105.50,49561966.08,118088925.22,114755583.73,58008206.14,25049773.13,106170909.32,55581517.44,109062035.76,39505263.51,66598773.91,28732900.86,36055576.32,40391902.00,45348123.00,50798363.00,0.0
8,财务费用,756922575.50,467616527.28,220633703.99,1098846634.17,832320644.59,569421343.87,310812884.47,1271838691.09,992135778.46,683359140.98,383395118.52,1618039495.36,1264122317.35,894200916.56,404514418.47,1611138631.06,1237684403.72,627456530.78,339651118.02,1112471082.60,924878615.08,620330602.90,348744320.40,870821880.21,683638829.67,438958500.69,236356528.13,1141762403.07,977358590.48,643075709.09,289427355.85,1061791802.50,796604137.30,485523294.00,248095807.04,1147879216.04,842589750.81,544746959.13,239358340.32,965240595.04,791958475.43,569348267.24,294472084.86,1727635055.13,1341182790.96,894718529.29,470818957.15,1154907473.29,795637747.51,502539893.72,198006874.46,384756673.89,177666131.24,80704950.14,30973230.29,52749661.34,37734375.11,26319380.60,9296462.44,62397903.96,49280406.25,33626672.74,17545930.06,89511706.56,56050524.58,39166099.82,16181267.71,73669573.63,58772851.65,40885082.29,20430767.16,48252258.68,21036890.65,61785560.47,33261576.63,22653112.03,12251722.91,23633701.95,29003800.00,49482180.00,59987466.00,0.0
