9,研发费用,11333904.00,8484193.05,4129758.31,3957291.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,732614.18,1112.77,37167.18,0,1189370.65,-277609.19,742576.11,-277609.19,315393.44,366701.67,366701.67,-677153.07,690810.89,0,0,194.67,399835.78,31675.01,35997.89,1175.50,171840.64,-32197.52,-23037.07,-5622394.86,5885493.99,0,0,0,-46364.95,0,0,0,129098.16,0,0,0,916546.68,0,0,0,547613.77,0,0,0,-2416.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,7292991.63,4934046.44,876731.38,22737263.51,12541821.33,8627917.22,1694602.17,15303766.74,7229119.19,1708356.17,435506.85,11508469.72,5045021.33,2795536.41,805890.41,10846003.42,6033999.98,4020931.50,1816130.13,6305301.39,3971863.02,2346328.78,690410.96,4830924.81,2501424.64,1460082.18,355068.48,4325235.48,3441808.23,1595232.89,1138520.56,6749261.64,2346884.93,179794.52,75980.81,571841.16,0,0,0,465941.51,-593434.21,-860721.88,-216873.20,255303.34,-342994.00,-314264.13,-225647.11,1981305.33,121212.33,-12704.50,22787.66,335898.34,104171.61,7465.72,19251.83,402670.22,219095.58,161771.40,60714.16,319053.16,395287.44,245146.95,131689.95,699079.62,446670.35,211142.67,54732.24,702663.12,162383.30,558637.82,1015781.87,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-187222.96,-593434.21,-860721.88,-216873.20,-273582.56,-342994.00,-314264.13,-225647.11,158970.96,121212.33,-12704.50,22787.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,35743910.83,8758058.84,-5982257.56,25815441.81,32367294.14,6299262.89,-10039521.29,41371048.66,-17369740.39,-18190464.06,-14386911.64,6552883.31,5936305.80,-16679779.76,-18975145.92,21647504.46,34947862.40,7984686.61,-14746768.37,22048588.03,33608964.36,260007.75,-22602941.94,16875092.96,23316278.98,-5375487.79,-18794373.59,-74866207.68,-33918095.11,-25705855.96,-27427496.09,35771772.89,60386023.01,38874266.01,4669377.46,65917025.07,86921213.46,31562295.68,4407014.35,96139725.78,92128528.15,39193433.64,3925433.40,72999250.20,64146767.46,27941898.87,3657090.15,68057659.40,56136699.60,24279787.54,6230002.72,61395506.98,49153549.06,20311233.37,1721301.29,45961820.27,36701826.91,15097076.58,-5240113.66,23546169.54,24958053.88,6852768.35,-29855172.59,29596979.99,50452424.09,14628431.59,6953514.37,107305718.81,55261052.18,111506852.65,175131907.98,0.0
16,加:营业外收入,57640.89,49404.99,1600.01,21311.51,26214.73,16995.73,5595.73,93694.73,33340006.16,23937572.08,680151.00,3870552.04,1919074.31,1330828.24,775919.82,3922274.63,2466904.26,1886608.90,30018.10,10880192.84,9661834.23,7084952.96,7039790.00,7464496.51,2009476.62,1233058.62,1212250.62,2460463.22,1345319.78,709951.00,414847.94,10666098.70,2418075.11,842288.11,458300.00,5411733.42,1975080.17,1207641.64,424678.87,3723307.04,2884399.27,1529340.05,758323.55,14785969.57,11033760.14,7027070.14,3004586.02,2249861.82,2031919.12,1148033.36,134863.71,315122.52,25000.00,25000.00,25000.00,87650.80,160938.55,147584.14,129303.13,60700.00,40700.00,12000.00,12000.00,865685.34,9142.20,9142.20,0,4017.32,4017.32,200.00,13037.39,0.0
17,减：营业外支出,54575.31,54488.91,535.50,311920.54,20000.00,20000.00,20000.00,759781.64,238410.13,36885.42,3587.29,10094.30,4286.32,4284.16,4284.16,78804.71,35729.03,25729.03,0,86190.05,66190.05,66122.05,58452.90,110322.63,84505.92,10948.24,6000.00,141960.93,240989.72,242165.22,20132.27,96063.54,45006.36,13929.17,9205.00,630622.30,306376.39,127380.07,127357.43,549917.55,277856.74,46474.61,30455.45,785217.71,197542.50,132542.50,13018.00,179704.99,122981.34,24816.07,23164.31,520422.85,516327.93,504227.93,136051.46,181628.31,164628.31,157116.26,10049.15,185981.29,185981.29,156110.82,45097.16,2173052.12,1979122.12,1789762.12,548800.00,1161567.49,963858.68,2066590.27,21797626.83,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,26749.40,26749.40,0,5924.48,0,0,0,13833.86,0,0,0,7347.19,0,0,0,0,0,0,0,577.07,0,143685.10,0,16033.12,0,0,0,5828.06,0,0,0,7340.12,0,0,0,0,0,0,0,33299.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,35746976.41,8752974.92,-5981193.05,25524832.78,32373508.87,6296258.62,-10053925.56,40704961.75,15731855.64,5710222.60,-13710347.93,10413341.05,7851093.79,-15353235.68,-18203510.26,25490974.38,37379037.63,9845566.48,-14716750.27,32842590.82,43204608.54,7278838.66,-15621604.84,24229266.84,25241249.68,-4153377.41,-17588122.97,-72547705.39,-32813765.05,-25238070.18,-27032780.42,46341808.05,62759091.76,39702624.95,5118472.46,70698136.19,88589917.24,32642557.25,4704335.79,99313115.27,94735070.68,40676299.08,4653301.50,87000002.06,74982985.10,34836426.51,6648658.17,70127816.23,58045637.38,25403004.83,6341702.12,61190206.65,48662221.13,19832005.44,1610249.83,45867842.76,36698137.15,15087544.46,-5120859.68,23420888.25,24812772.59,6708657.53,-29888269.75,28289613.21,48482444.17,12847811.67,6404714.37,106148168.64,54301210.82,109440462.38,153347318.54,0.0
20,减：所得税费用,7851294.58,2780807.53,51043.01,7351632.35,7774564.97,3403911.82,10402.02,16964927.95,7854107.05,4185631.11,0,7977979.18,6272064.19,815221.74,0,3035200.26,24357.85,11236.47,0,1683488.02,2757808.59,1168156.14,0,4479605.14,4261608.83,1979742.77,3846.65,2888423.96,3323568.94,2187595.41,0,13841058.95,17726047.72,11436907.36,1547274.20,19025916.07,22094803.01,7437866.19,1742115.05,22552757.25,21095596.40,8824415.36,1795649.69,18704137.59,16659211.66,8859468.26,2503288.49,25802084.41,19881593.15,9043401.53,2184623.91,25416814.78,19146784.36,7232981.33,1590270.92,18108946.15,13412557.81,4912108.22,120329.50,9610399.77,9715889.36,3196312.67,63859.13,16634412.14,18060706.52,5096812.63,1861994.67,35345896.71,20027461.16,45335002.40,67808669.03,0.0
21,五、净利润,27895681.83,5972167.39,-6032236.06,18173200.43,24598943.90,2892346.80,-10064327.58,23740033.80,7877748.59,1524591.49,-13710347.93,2435361.87,1579029.60,-16168457.42,-18203510.26,22455774.12,37354679.78,9834330.01,-14716750.27,31159102.80,40446799.95,6110682.52,-15621604.84,19749661.70,20979640.85,-6133120.18,-17591969.62,-75436129.35,-36137333.99,-27425665.59,-27032780.42,32500749.10,45033044.04,28265717.59,3571198.26,51672220.12,66495114.23,25204691.06,2962220.74,76760358.02,73639474.28,31851883.72,2857651.81,68295864.47,58323773.44,25976958.25,4145369.68,44325731.82,38164044.23,16359603.30,4157078.21,35773391.87,29515436.77,12599024.11,19978.91,27758896.61,23285579.34,10175436.24,-5241189.18,13810488.48,15096883.23,3512344.86,-29952128.88,11655201.07,30421737.65,7750999.04,4542719.70,70802271.93,34273749.66,64105459.98,85538649.51,0.0
22,归属于母公司所有者的净利润,27614025.25,6009458.93,-5654792.82,18497328.66,24595874.82,3323118.50,-9529473.68,24181702.89,8121699.82,2007673.52,-13446034.31,1679530.88,656839.73,-16355505.82,-18082096.06,23015531.05,37767252.20,10620456.77,-14136066.11,32451534.29,41150070.27,6935892.09,-15107667.27,20374005.83,21200966.19,-5501245.30,-17321045.39,-71686958.06,-33080233.07,-25670180.47,-26311333.46,33434772.23,45458127.35,28315860.32,3771270.79,52887946.03,67021520.14,26196790.99,3541008.36,76848083.45,73638586.37,32520908.00,3413116.95,68341732.88,58465134.14,26646176.67,4728429.44,44060456.88,37719410.00,16324121.96,4275026.16,35065092.27,28845570.19,12494202.83,399949.68,27044286.22,22642573.72,9860394.42,-5086868.17,14558572.99,15804894.80,4140309.66,-29293200.77,11523529.96,30439771.59,7596151.81,4294112.37,69548131.09,33789412.01,63302928.40,85342258.43,0.0
23,少数股东损益,281656.58,-37291.54,-377443.24,-324128.23,3069.08,-430771.70,-534853.90,-441669.09,-243951.23,-483082.03,-264313.62,755830.99,922189.87,187048.40,-121414.20,-559756.93,-412572.42,-786126.76,-580684.16,-1292431.49,-703270.32,-825209.57,-513937.57,-624344.13,-221325.34,-631874.88,-270924.23,-3749171.29,-3057100.92,-1755485.12,-721446.96,-934023.13,-425083.31,-50142.73,-200072.53,-1215725.91,-526405.91,-992099.93,-578787.62,-87725.43,887.91,-669024.28,-555465.14,-45868.41,-141360.70,-669218.42,-583059.76,265274.94,444634.23,35481.34,-117947.95,708299.60,669866.58,104821.28,-379970.77,714610.39,643005.62,315041.82,-154321.01,-748084.51,-708011.57,-627964.80,-658928.11,131671.11,-18033.94,154847.23,248607.33,1254140.84,484337.65,802531.58,196391.08,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.110000,0.024000,-0.020000,0.074000,0.098000,0.013000,-0.040000,0.100000,0.032000,0.008000,-0.050000,0.010000,0.003000,-0.070000,-0.070000,0.090000,0.150000,0.040000,-0.060000,0.130000,0.160000,0.030000,-0.060000,0.080000,0.080000,-0.022000,-0.070000,-0.290000,-0.130000,-0.103000,-0.110000,0.130000,0.180000,0.113000,0.020000,0.210000,0.268100,0.105000,0.014160,0.310000,0.294550,0.130100,0.014000,0.270000,0.234000,0.110000,0.020000,0.180000,0.151000,0.070000,0.017000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
26,稀释每股收益(元/股),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080000,0,-0.022000,0,-0.290000,0,0,0,0.130000,0.180000,0.113000,0,0.210000,0,0,0,0.310000,0,0,0,0.270000,0,0.106600,0,0.180000,0,0.070000,0.017000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
27,七、其他综合收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-158695.00,0,0,0,0,0,0,0,0,0,0,0,-861841.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,27895681.83,5972167.39,-6032236.06,18173200.43,24598943.90,2892346.80,-10064327.58,23740033.80,7877748.59,1524591.49,-13710347.93,2435361.87,1579029.60,-16168457.42,-18203510.26,22455774.12,37354679.78,9834330.01,-14716750.27,31159102.80,40446799.95,6110682.52,-15621604.84,19749661.70,20979640.85,-6133120.18,-17591969.62,-75594824.35,-36137333.99,-27425665.59,-27032780.42,32500749.10,45033044.04,28265717.59,3571198.26,51672220.12,66495114.23,25204691.06,2962220.74,75898516.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,27614025.25,6009458.93,-5654792.82,18497328.66,24595874.82,3323118.50,-9529473.68,24181702.89,8121699.82,2007673.52,-13446034.31,1679530.88,656839.73,-16355505.82,-18082096.06,23015531.05,37767252.20,10620456.77,-14136066.11,32451534.29,41150070.27,6935892.09,-15107667.27,20374005.83,21200966.19,-5501245.30,-17321045.39,-71845653.06,-33080233.07,-25670180.47,-26311333.46,33434772.23,45458127.35,28315860.32,3771270.79,52887946.03,67021520.14,26196790.99,3541008.36,75986241.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,281656.58,-37291.54,-377443.24,-324128.23,3069.08,-430771.70,-534853.90,-441669.09,-243951.23,-483082.03,-264313.62,755830.99,922189.87,187048.40,-121414.20,-559756.93,-412572.42,-786126.76,-580684.16,-1292431.49,-703270.32,-825209.57,-513937.57,-624344.13,-221325.34,-631874.88,-270924.23,-3749171.29,-3057100.92,-1755485.12,-721446.96,-934023.13,-425083.31,-50142.73,-200072.53,-1215725.91,-526405.91,-992099.93,-578787.62,-87725.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
