,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,13414548539.23,9111235062.72,4554212082.48,18834778175.89,14238573802.49,9172275106.96,4712497479.78,18899154719.98,14167211332.65,9240855656.63,4525944334.57,16902315952.43,11871498986.11,7796051263.83,3415663215.45,17558221900.24,13754042891.25,9855277112.37,5268969412.96,23967115627.60,17453785573.99,11106148638.50,5810069069.02,25687202331.20,19767254170.25,13607730656.90,6578231195.15,27984998674.46,22211565951.88,14812265560.83,7158715247.17,30699073305.39,23779476360.47,15053968012.63,5781723051.49,16902627746.46,13519737096.68,9390929762.40,3928974604.46,10761908169.71,7078773396.29,4124341359.29,1779449411.29,12006100823.57,9562457739.54,5783636834.57,2765743276.43,8679277570.36,6182062461.09,1950336336.91,812947396.82,1968226058.06,1368982912.37,907505669.40,419466987.83,1669177415.48,1194378527.59,776165439.78,344518363.92,1261199027.05,906732329.79,586367547.62,258480891.37,817078318.03,602705306.39,416451387.88,199347868.19,723787461.74,555321289.66,373357604.55,188780959.75,655237759.69,314263931.02,554646757.19,277348843.00,464305000.74,219526988.72,415881510.62,416985857.65,394842369.76,0.0
2,营业收入,13414548539.23,9111235062.72,4554212082.48,18834778175.89,14238573802.49,9172275106.96,4712497479.78,18899154719.98,14167211332.65,9240855656.63,4525944334.57,16902315952.43,11871498986.11,7796051263.83,3415663215.45,17558221900.24,13754042891.25,9855277112.37,5268969412.96,23967115627.60,17453785573.99,11106148638.50,5810069069.02,25687202331.20,19767254170.25,13607730656.90,6578231195.15,27984998674.46,22211565951.88,14812265560.83,7158715247.17,30699073305.39,23779476360.47,15053968012.63,5781723051.49,16902627746.46,13519737096.68,9390929762.40,3928974604.46,10761908169.71,7078773396.29,4124341359.29,1779449411.29,12006100823.57,9562457739.54,5783636834.57,2765743276.43,8679277570.36,6182062461.09,1950336336.91,812947396.82,1951575656.08,1365363360.07,903700998.20,414732932.76,1641602641.75,1174827231.95,762447506.67,338375531.58,1229552664.91,891810947.65,575343773.49,256084503.98,806276548.20,596231392.06,413133226.88,197177012.23,716709189.47,552262457.07,372474541.18,187856315.31,639207251.25,310581197.86,538857119.66,271367692.24,462349897.42,217948405.62,412915734.28,416985857.65,394842369.76,0.0
3,二、营业总成本,13676962269.06,9193549105.23,4501092342.07,21348630942.42,14892111925.61,9737548006.93,4626070936.30,17986568708.03,13050549714.52,8459743803.02,4173441740.06,18423212788.76,11721793046.14,7882621919.22,3716650039.10,19377386602.58,14567532541.58,10138279789.84,5327787654.65,24310108556.10,17784493471.73,11462860775.29,6012149354.60,25857034492.40,19710440971.85,13478444380.31,6500859687.90,27737204114.28,21670935274.03,14179381628.10,6833587665.53,29219629849.58,22569008226.07,14237051954.02,5430199995.35,15453783419.43,12284346000.20,8458904872.79,3409867917.66,9896895887.88,6535068859.44,3861987359.81,1747770865.88,10458497853.38,7936206974.24,4748158883.12,2320464939.31,7059405059.93,4892001769.05,1428860735.63,563178339.74,1309076523.32,907690017.86,575286423.50,303038014.94,955761217.50,640941891.50,396633365.35,179470896.95,744514423.19,534755436.43,359123889.89,183251272.62,577398111.79,445466406.24,296146023.41,147753882.61,556157652.38,415043617.10,274373725.26,145031857.88,523926812.21,232715494.94,441767869.65,206849560.89,368247887.34,173339983.56,321316409.92,319555293.63,296736862.01,0.0
4,营业成本,11188360169.90,7662631833.27,3867915119.11,16456802065.16,12205900326.30,7823529627.52,3992184190.59,14360967882.16,10451724080.07,6869867216.49,3386488038.19,13106538377.12,9569647220.95,6477148051.58,2946955475.33,16334461794.98,12414118711.95,8668129609.45,4430749580.41,21138638765.27,15600025521.19,10044889756.47,5420995843.08,23670093856.14,18213502775.12,12466870674.79,5993662613.06,25717730712.71,20132842276.82,13135716415.04,6355389208.10,27345812211.56,21308162159.19,13381209539.10,5063884202.06,13948651217.88,11153943719.79,7683282094.72,3082665823.27,8905343425.61,5856004096.76,3441520001.07,1583666270.27,9379791481.95,7224563456.05,4270080830.00,2089927331.68,6363767142.03,4411936007.04,1236684436.77,468176426.61,1082078338.38,738617602.11,480435911.74,246159843.22,780868276.46,518512127.38,319960792.56,147983620.47,610285097.60,441367361.71,293303738.80,148087025.35,484776815.83,381221871.24,245047088.96,120786599.47,459398435.82,343238440.74,223098309.33,110839696.61,429338312.66,191962733.02,358514317.18,171145792.96,287923087.67,135903126.35,258774064.82,262833343.30,253443299.77,0.0
5,营业税金及附加,309823328.19,190231027.59,76906018.70,504611467.60,302879553.07,209597785.37,84667922.61,424634842.93,264800127.88,189117094.24,77468298.59,309655367.42,123832845.55,83365046.53,31283209.32,116110372.67,81356254.41,52390386.49,23313596.44,163124024.27,111441492.61,72726957.70,31799120.57,142857739.27,101975731.88,71980767.62,35123470.30,164416080.13,131767772.09,88078638.45,44719671.52,147690851.93,97769197.37,64678012.58,33512842.22,120966960.49,91416021.89,59983348.73,25099603.39,90201338.68,67656359.97,33675908.92,14289576.92,85647916.92,69618651.19,41962963.33,19942081.67,77861355.40,57001292.89,22444861.20,10283956.93,36872582.99,27968604.52,18872295.73,8096948.30,28941297.58,19550420.00,11624739.40,4151761.15,16259505.77,11801690.56,7546319.53,2124302.28,7133982.75,5453406.35,3661650.84,1766932.27,6473587.47,5007275.42,3423522.70,1638543.21,6374457.11,3189109.02,6841098.20,3491525.91,5811982.32,2630493.12,4925553.04,4754268.83,4463145.17,0.0
6,销售费用,379040345.02,240163930.50,21984801.01,410037350.05,277046320.62,197175897.85,115207722.00,470869262.11,391124480.71,239878935.01,121739902.73,506888554.70,393835861.02,234726356.32,174693695.83,563131128.88,410766679.20,307287386.44,321995668.70,868457170.00,548167629.30,295916206.92,112380410.36,384354744.69,212296122.51,144720148.20,86425355.06,219654668.05,187283291.82,121949668.76,59298873.23,251047697.72,171787258.74,107687434.60,39526553.64,240101971.99,182820923.42,125602229.88,59321231.27,169897711.01,121994522.07,62996345.34,20613059.12,132761461.76,103789361.45,64301883.11,22759025.03,77998280.45,52561248.19,15432021.57,6205139.07,27687309.78,21511688.32,13741242.69,10049832.88,38379758.05,27021846.08,19695291.53,5292050.60,33785178.81,25141259.16,19498179.26,19891753.07,43163558.51,28744238.35,22977347.99,12338992.86,44874837.54,35186821.23,25900143.21,14752344.78,48720921.78,22436343.99,37523194.42,17716489.09,39976056.35,18171509.47,20045602.38,22430024.14,10427152.34,0.0
7,管理费用,526271862.34,231452984.90,112137655.41,620441279.38,501297588.56,357346912.34,112237004.07,596707193.58,534955951.77,229510471.39,124935434.76,738561767.68,411752132.94,246681734.53,125172001.42,618155213.05,376073731.42,239944801.33,109059823.97,588936355.47,387072744.22,264910017.94,148808152.41,656079294.99,472466373.44,294412089.93,142394382.60,621986686.09,457007628.55,284866928.92,125175152.50,516031373.21,350636423.72,246538351.50,97611284.18,458597437.71,319556909.76,206443625.36,76960467.34,322318929.37,236108326.78,164755721.63,48510505.36,266315830.26,227644086.59,155673445.53,95832600.94,255476969.59,161205195.06,83807732.95,37067908.06,98263166.66,63139437.45,30062743.64,20612444.53,85729104.35,66515423.81,45195736.09,18315686.02,68004323.32,45337946.14,32222832.41,12189019.70,48477616.39,34857410.63,26269804.01,13094732.01,46685578.92,31421063.05,21433725.68,17682759.17,39731870.52,15401705.11,39051187.68,14759121.60,32801330.30,13578563.08,32891055.62,22284311.33,21527375.73,0.0
8,财务费用,1230465094.92,841897323.15,411930908.32,1948182755.78,1354011860.60,949964672.23,450602725.16,1987749634.80,1396242665.71,919775767.50,460278199.41,1718146058.78,1271441734.70,887103638.03,466311152.61,1541066818.83,1294242187.71,878661683.20,442782361.31,1471707057.92,1112511151.92,757915903.77,298185203.92,958442874.14,711706987.77,487759516.72,243253866.88,965085811.57,742057984.37,528798161.88,249004760.18,835237851.25,629015911.03,425146531.11,195665113.25,634319957.38,467500158.59,300467793.00,162867541.06,429148248.08,327375125.18,224507759.17,118404424.08,402152838.17,289302057.35,196852642.16,91584276.87,277771783.22,203895368.15,65454396.00,29394149.34,64175125.51,56452685.46,32174229.70,18118946.01,21842781.06,9342074.23,156805.77,3727778.71,16180317.69,11107178.86,6552819.89,959172.22,-6153861.69,-4810520.33,-1809868.39,-233374.00,-1274787.37,190016.66,518024.34,118514.11,-238749.86,-274396.20,-280398.51,-263368.67,1620657.72,3056291.54,4680134.06,7253346.03,6875889.00,0.0
