,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,39622050613.58,26649081993.02,12564697152.06,59956573411.59,44881529087.00,30417626249.77,14117450238.15,62466074604.33,34976065466.85,24885281364.28,13178331085.24,40656746011.76,28884051429.88,19624405677.88,8453516547.47,43745691903.14,28240687150.39,19220666130.82,7778373257.33,38605196674.19,27980067195.37,19106917846.37,9050029324.82,46810413489.19,34930383139.35,24243304437.08,11524530691.60,54448162702.74,40369307340.29,27638907915.25,12433661642.13,55291275745.56,41505446080.84,26787217777.53,12672974464.44,39691946899.00,26864115434.34,17944593830.67,7502103380.06,22750482561.67,14271965890.39,8823142934.87,3895968178.47,27401770110.02,23461088215.04,14185404562.51,5582923681.28,19409559276.87,13622426167.30,8529405792.18,4073921242.78,15449666543.63,11150651914.05,6976757776.57,3231348167.08,15943783814.02,12275425180.08,8445860123.89,3589753292.96,13018268672.48,8802237475.23,5496644940.33,2465546365.35,10996504376.82,8476255736.87,5798651755.00,3096646667.98,8016213272.63,5563662702.17,3458594546.20,1617423435.27,6592704649.14,2911421593.92,5709970759.29,2313628987.17,3542653255.03,4204456211.68,4009517817.14,3808583662.74,0.0
2,营业收入,39622050613.58,26649081993.02,12564697152.06,59956573411.59,44881529087.00,30417626249.77,14117450238.15,62466074604.33,34976065466.85,24885281364.28,13178331085.24,40656746011.76,28884051429.88,19624405677.88,8453516547.47,43745691903.14,28240687150.39,19220666130.82,7778373257.33,38605196674.19,27980067195.37,19106917846.37,9050029324.82,46810413489.19,34930383139.35,24243304437.08,11524530691.60,54448162702.74,40369307340.29,27638907915.25,12433661642.13,55291275745.56,41505446080.84,26787217777.53,12672974464.44,39691946899.00,26864115434.34,17944593830.67,7502103380.06,22750482561.67,14271965890.39,8823142934.87,3895968178.47,27401770110.02,23461088215.04,14185404562.51,5582923681.28,19409559276.87,13622426167.30,8529405792.18,4073921242.78,15420123915.56,11134778467.46,6969758706.40,3228648533.59,15911394215.92,12253190831.55,8430328786.32,3581860601.16,13006183395.22,8791647339.14,5490537835.95,2461959698.99,10980997759.03,8461997969.67,5790672924.74,3092142653.10,8003136439.27,5551912818.01,3451311278.93,1614978691.75,6567157117.36,2899123820.54,5682751113.85,2304567931.01,3513219109.56,4181904547.59,3987950176.41,3797741740.20,0.0
3,二、营业总成本,37764961678.35,25157114400.99,11894707757.39,58761719630.77,42934789170.68,28927650708.15,13358025340.00,61604738907.63,34274306987.74,24392330468.17,12820924386.44,39997419985.13,28298244254.08,19091149207.06,8196967564.46,43166910736.86,28076201760.82,18999292346.57,7748481607.28,38856035705.92,28019249171.97,19079634722.40,9029310055.45,46355749153.10,34454464161.72,23915886107.46,11368402724.04,54441759797.59,40312034705.81,27482031116.33,12315766894.30,54556714120.81,40654840913.41,26202078755.06,12251316929.30,38837722358.27,26038886228.35,17402278956.80,7141046341.27,22121950680.43,13807113730.69,8408524236.17,3686777632.71,26892061552.49,22628470442.30,13645964286.78,5342414462.49,18884546252.77,13244882473.49,8322566904.52,3935310541.81,15112558171.15,10784383513.49,6736232181.86,3138426735.67,15269853277.21,11676047129.70,7966341875.60,3386727600.29,12080304557.62,7974699382.44,4926395949.73,2317720625.28,10702113511.37,8257473112.24,5647739596.69,3003461170.34,7712386401.13,5359835158.55,3340248392.65,1558004510.82,6497757492.49,2897964043.52,5577602716.37,2238671671.13,3402552981.60,4068059247.34,3900734518.49,3757473721.25,0.0
4,营业成本,34358227580.94,22915933887.28,10703042098.41,52744007050.52,39275902334.70,26517502173.81,12103262516.15,55425690393.31,30495909549.38,21928290952.26,11661283365.36,36043432179.90,25736703958.40,17380877103.50,7360592847.31,39202735583.48,25783586477.64,17592757911.17,7058673652.03,35916779330.39,26223848908.21,17883549306.73,8452878355.19,44103762549.45,32916923660.51,22897762972.32,10922889942.88,52478021418.00,39003269758.82,26672042157.83,11882702539.27,52743818083.92,39382873532.29,25251097138.63,11801514693.96,37018809971.47,24902305396.78,16627345934.56,6889516449.88,20937634206.25,12977147526.13,7963707542.35,3475800984.50,24938832186.28,21169103596.56,12805027089.06,5011198031.87,17918436306.16,12602448834.09,7891330391.69,3760168505.35,14475279124.68,10378394994.09,6471837703.23,3025218516.07,14614434301.07,11140228003.04,7584258563.11,3249333394.54,11239420835.73,7427432111.92,4541474506.41,2199967839.59,10253594732.96,7922032292.78,5398270236.70,2846153688.18,7387168362.66,5087521475.68,3173880108.88,1478881586.04,6197155324.36,2752853793.17,5370109564.86,2169159682.21,3267550729.71,3956277753.39,3737594231.90,3570550946.77,0.0
5,营业税金及附加,122694237.57,80198864.61,37285939.18,189516370.82,134931674.56,93239436.51,47823133.30,176580678.78,76264534.63,51337766.08,27603804.62,113864764.13,60696950.22,43746629.17,22847514.23,105313919.60,48560307.57,37195555.42,16262071.00,84866980.57,56008718.72,38960615.91,13175885.56,116113129.11,95733814.03,67154215.59,26936491.13,173586369.49,141125899.13,91930743.39,37619888.84,270764025.46,206607273.01,169224664.73,56957868.28,376584931.74,309402574.48,175493769.09,8371043.50,45196067.03,20224219.22,-3105869.86,8282354.02,741333081.91,605546421.82,342356309.63,131475889.34,144184629.32,97043439.23,53052282.19,25550552.12,37340171.69,21142819.60,14512272.76,5183913.55,16181618.72,11645261.78,7700240.06,3183766.66,38193091.49,25511474.33,20114191.12,6073655.92,18046661.39,9476058.08,7032502.63,2280743.86,14528804.89,10700912.93,4905493.51,2148718.81,6422796.37,3872382.99,5623421.11,2943387.01,4686688.54,4272491.55,4392479.72,3202716.92,0.0
6,销售费用,946065519.72,605156712.97,302602490.79,1332279056.44,957259715.29,613120196.46,276001184.90,1398304110.18,845942232.08,602987959.93,298386662.62,992594030.89,688024881.42,476934548.31,232762506.94,1007342652.70,653568701.13,446625847.09,207552576.78,986875184.13,658575275.54,445418238.97,209305635.04,788174462.74,529674729.95,335776735.85,168752798.12,684611035.79,447927460.25,309497184.82,160917530.09,650790112.33,505163843.68,351364155.25,171475831.64,620832623.97,383393006.46,250221150.26,84089503.07,474385646.60,354551998.99,191908731.78,79724956.61,463214369.80,412140653.24,286625086.33,108117745.85,349707403.05,261402393.00,175684899.75,81172420.58,324418784.57,266824533.04,169293850.39,78607799.36,371790427.83,305869210.37,221291538.48,78464752.41,413395923.07,284263553.11,202089805.96,63464173.37,273174233.89,212415970.95,151871227.36,94026977.07,209082268.12,188378892.89,114892710.13,57177842.34,195830668.29,100715077.23,132727829.15,43873843.06,87502183.55,84741554.62,115920843.97,102613060.39,0.0
7,管理费用,1545845823.41,1018061624.61,514794429.88,2292570370.49,1630125401.13,1324277711.86,641195049.79,2658199692.60,1597704765.58,1063018189.29,513078299.11,1941026134.42,1292383754.33,860011933.51,394748700.24,1616548739.70,694019720.67,469378695.58,231630165.66,1097889102.35,617633441.04,397376888.75,181209148.93,923634872.95,636172455.33,413514594.84,193449724.49,792454956.82,497618926.42,299378246.47,149806467.26,630722982.04,399286662.48,254871294.22,131123817.71,565778891.64,293236106.74,199577767.97,95753404.61,455401855.60,296346239.08,181296274.71,83779748.48,411814815.01,265683425.30,156353406.19,66938747.60,289017578.95,164098955.43,107018877.55,49157724.08,194485482.31,97439943.72,70601303.49,24859921.45,231029256.86,195880348.74,136474439.78,47367337.97,375377379.29,222904080.44,151281957.95,42266185.11,135951083.37,99050915.79,78187145.20,55645087.76,99489666.92,70786357.69,45540554.81,17762599.87,97389617.79,37118015.53,68366020.62,25571537.44,37081669.03,19750471.04,29313860.21,55918128.52,0.0
8,财务费用,306980919.70,226849406.56,141725754.22,532478149.37,351614098.58,274926596.36,225989697.74,775425604.71,585906554.63,366987055.66,162853777.72,424159108.31,263929166.51,120596703.79,57246343.15,539927858.45,389081502.28,243721388.68,133163818.24,445092705.18,312313531.22,204942636.39,107610567.99,251893879.99,172844951.87,116189706.68,36537468.74,241799336.34,192836078.87,72279544.05,74852539.71,39368029.38,5929304.54,47610642.60,16546778.93,43223697.95,84178755.83,91602709.05,55517832.37,106865661.17,94327027.46,68058723.23,32148202.37,146296922.43,26535435.01,16138628.40,24684047.83,118080555.92,91599184.19,67169041.52,19261339.68,81034607.90,20581223.04,9987051.99,4556585.24,36417672.73,22424305.77,16617094.17,8378348.71,13917328.04,14588162.64,11435488.29,5948771.29,21346799.76,14497874.64,12378484.80,5354673.47,2117298.54,2447519.36,1029525.32,2033763.76,959085.68,3404774.60,-4797847.27,-3053541.38,1580053.21,5623107.85,10845947.30,25046182.23,0.0
