,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19951231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,9940204787.03,6733396668.68,1947666024.45,11860994620.97,8992171325.12,4453330303.32,2079104204.37,10592858420.25,7643576088.24,4582607055.95,2396243165.66,9523690191.91,6692502909.31,3900441960.54,1368160684.04,6516140808.42,4937134095.96,2779187496.58,1288548076.70,4331416530.92,1607706853.02,1008326707.44,500826619.29,1754154760.33,1295069327.85,884395692.05,435042446.94,1689609937.52,1168875253.33,840355964.13,463040030.02,1949038065.15,1442555716.71,966057882.97,495341934.30,1825525196.12,1363592343.40,905076249.94,466475838.44,1764781075.52,1222617874.15,801203974.44,406362912.59,1513987850.32,1119072417.35,730321007.78,339564375.98,1589444843.57,1130381203.07,687487734.90,330983960.83,1125296258.29,827645286.59,545648454.84,281110457.88,1057174027.44,785875133.63,516400013.20,260694730.05,891038141.04,644587121.21,409897728.36,206525012.30,493051775.86,366220846.88,231369906.56,115461410.64,535633711.47,400576698.28,258752409.87,120197988.08,500578982.46,235105222.84,286963363.69,122946482.50,254444514.69,125080894.30,191605490.74,118182487.30,73257505.70,0.0
2,营业收入,9785869485.75,6634316925.65,1947666024.45,11860994620.97,8992171325.12,4453330303.32,2079104204.37,10592858420.25,7643576088.24,4582607055.95,2396243165.66,9523690191.91,6692502909.31,3900441960.54,1368160684.04,6516140808.42,4937134095.96,2779187496.58,1288548076.70,4331416530.92,1607706853.02,1008326707.44,500826619.29,1754154760.33,1295069327.85,884395692.05,435042446.94,1689609937.52,1168875253.33,840355964.13,463040030.02,1949038065.15,1442555716.71,966057882.97,495341934.30,1825525196.12,1363592343.40,905076249.94,466475838.44,1764781075.52,1222617874.15,801203974.44,406362912.59,1513987850.32,1091094270.04,712765637.67,330065206.99,1589444843.57,1130381203.07,687487734.90,330983960.83,1123992861.80,827073856.49,545096729.71,280995201.39,1055433693.49,784919746.56,515464480.41,260657048.36,889732556.87,643097757.74,409241613.36,206486617.30,491854955.32,366093210.85,231260058.04,115386268.63,535175850.83,400116412.65,258373499.25,120125271.41,500224881.82,234960379.48,286818205.23,122944122.50,248027630.08,122027975.23,185059189.69,115346828.00,70187305.72,0.0
3,二、营业总成本,9025320783.68,6147844444.89,1698726974.50,11097202419.16,8243599774.30,4039395588.49,1941590445.22,9887917158.41,7035561028.01,4235142787.50,2240363164.63,8712063781.74,6082057869.09,3526444436.98,1268044636.86,6026622083.99,4585317170.58,2529227782.21,1183651440.46,3831243863.60,1242639406.57,799895070.67,386724483.39,1059672732.25,774273038.56,530491783.84,268326799.28,862848972.08,578812714.61,442256778.48,241670096.54,912860057.13,642441848.71,440945360.94,238945460.06,778271592.81,618116652.61,417310262.05,220817792.30,822904764.50,549397610.27,363681243.46,191267611.34,756684590.88,554460817.74,378115106.16,195536237.59,694339067.04,501985686.52,342748180.19,179145894.97,671615754.33,490234548.48,330014207.75,171619071.22,633595083.18,488132803.76,308425615.56,172381411.81,596179157.97,413937880.18,275506597.70,146803128.75,424157571.33,300908741.11,194633024.45,90829762.82,394575388.71,287576982.82,186129892.88,85057131.97,344647589.30,142735862.57,155559736.93,69197129.76,127773929.70,52659439.40,85665556.62,54233603.07,25824924.84,0.0
4,营业成本,8241478131.53,5638278086.58,1442190597.80,10134236667.95,7604251328.09,3626432823.21,1705450931.74,9020419283.82,6423809260.10,3821144205.55,2028071415.55,7902454811.42,5502306916.80,3129259006.41,1057199331.28,5157236837.53,3900503002.80,2101719643.31,971293645.46,3015300781.97,668854357.67,411528913.57,201262407.28,680690690.06,545807893.47,374965419.49,190415973.08,601177494.88,392452466.74,301422690.09,156253349.64,682863363.71,492693491.04,339170188.74,182067492.28,585723664.27,474646484.84,321339528.51,169378429.58,598871529.79,418000045.67,276372300.77,149140662.62,543500829.89,248163064.40,170285964.68,91477974.90,276193991.78,190196128.40,129912443.02,70287139.93,233806432.61,186522484.20,128316617.08,69806419.86,218340953.82,178136562.54,99630459.72,66533451.27,195692989.51,130060577.95,89342950.13,52609396.29,148434029.04,97912025.08,63211743.08,24465081.74,148026673.71,106300139.25,70041142.54,31822636.58,134755599.12,63112272.92,85468790.22,43704705.41,61136621.49,28664602.55,55801405.35,39493007.98,16910859.35,0.0
5,营业税金及附加,26983741.44,19111033.72,7428642.82,31806413.82,22953289.58,15142126.62,7257172.41,40466080.04,26548206.99,22391490.75,3843012.36,48533441.70,34417662.24,31753741.44,22405070.69,91313103.71,75097561.49,53251690.67,21416246.40,77600442.23,54721167.59,35139707.71,17186133.09,59516298.49,42543372.13,28931354.19,14606779.90,63436074.16,39677994.20,28396463.52,15541726.81,67003546.46,48466914.50,32127996.26,16426336.49,60427992.08,45332379.51,29636600.31,15586446.07,62905414.72,40987307.94,26840103.95,13564884.18,51313139.19,37900265.91,24754581.98,11542017.23,52635349.05,37232361.00,22665044.22,10904187.03,37193081.99,27533781.14,18238963.25,9396491.48,44852212.33,35738156.26,26694757.04,14371994.54,49114877.28,35480747.44,22563925.76,11391066.98,27188794.47,20231098.56,12767794.40,6389723.99,29505826.76,22002706.99,14187480.69,6624056.17,27544869.00,12938647.21,16065848.98,7087671.36,13676808.76,6725257.30,5602167.92,3502369.93,2121909.77,0.0
6,销售费用,81973612.87,48396715.10,21257208.42,108904862.14,77975318.85,45859968.95,21198752.07,40890469.30,22236642.17,14743211.15,8921843.25,35598803.75,25601177.18,16500088.94,8745404.56,30074533.02,24900966.07,14758076.16,7450326.93,11550081.10,11374439.18,4285305.58,2633771.93,7118228.31,5223771.53,3479512.62,2124395.89,3267201.42,2148301.66,1423459.71,1157229.02,3677715.81,1913064.96,1182044.95,517842.79,2110254.14,1621092.64,871321.76,437113.20,763369.45,471304.46,284835.16,191736.75,631963.54,505575.40,384587.05,262429.53,434344.71,314048.89,224127.10,136665.08,408949.46,326170.95,204855.09,88234.81,660618.72,402469.64,235475.32,142352.54,550783.65,397872.70,262406.60,116877.45,633021.06,395047.58,281711.00,169846.00,531041.21,343372.08,193446.84,87187.07,235246.27,22220.00,18763.70,6594.00,28300.00,0,38734.70,0,0,0.0
7,管理费用,249419482.48,157118324.95,77427397.77,255786026.97,159000665.80,107314355.12,49663589.06,245685383.01,168302374.98,120406540.76,85540769.42,244167887.35,181886589.19,124015290.80,70386401.02,246310290.57,174653403.41,114453313.48,60463884.57,217058719.20,146316123.19,103949050.94,55399940.29,205806348.51,115493545.19,75131650.77,41111280.60,141343034.97,99971588.89,68786642.00,43633992.47,120109236.97,86791005.35,59924068.85,34335471.07,99307341.41,72497934.94,48831126.05,24086236.59,85971009.69,58786672.70,39296185.91,17041502.67,79157153.11,229537448.99,155691510.44,77584602.20,267812054.63,200000907.98,135452384.90,68088749.98,267965760.46,195639556.40,131302368.96,66252804.00,262883652.04,193772572.01,130010593.44,65141732.12,254081029.62,175766039.65,116891862.30,58443562.49,174406333.95,127486117.52,84262855.73,42132105.44,171248562.80,127781561.73,84466669.04,41789362.23,171835692.03,60377709.16,34395359.90,15829622.03,31317299.59,16391459.77,20480996.50,9418384.28,6644575.09,0.0
8,财务费用,351865227.34,237128079.71,121934765.68,477420793.15,367173996.92,246953661.88,126802269.05,464925638.85,379330063.86,255534048.51,115777689.05,461592238.23,335902243.07,222958361.78,109705451.88,481998968.89,407264333.99,243829479.18,122356819.38,500046004.40,357561317.52,241206758.37,109762493.54,105137857.94,63261788.63,46075577.54,20491385.39,54542391.31,43989922.22,42290492.85,23655383.60,7347511.05,11833345.60,8479863.13,4604870.19,29272735.33,23574591.72,16053625.09,9004583.64,39465370.64,30485331.40,20605389.96,10536701.24,47814331.50,37213060.22,26081121.64,13620683.10,96899792.17,73905822.94,54046539.15,29729152.95,132241529.81,80212555.79,51951403.37,26075121.07,106857646.27,80083043.31,51854330.04,26191881.34,96739477.91,72232642.44,46445452.91,24242225.54,73495392.81,54884452.37,34108920.24,17673005.65,45263284.23,31149202.77,17241153.77,4733889.92,10276182.88,6285013.28,19610974.13,2568536.96,21614899.86,878119.78,3742252.15,1819840.88,147580.63,0.0
