,报表日期,20191231,20190630,20181231,20180630,20171231,20161231,20151231,19700101
0,单位,元,元,元,元,元,元,元,
1,一、营业总收入,522646013.05,232670588.99,507022032.47,226063807.86,447835930.84,458320899.99,380213456.98,0.0
2,营业收入,522646013.05,232670588.99,507022032.47,226063807.86,447835930.84,458320899.99,380213456.98,0.0
3,二、营业总成本,429671177.89,195485363.56,431359040.47,202178809.14,381686706.89,405230385.30,323331320.66,0.0
4,营业成本,374448469.84,168365648.13,368058814.04,169317470.13,319624156.26,312514903.26,283649287.22,0.0
5,营业税金及附加,4119528.30,2231510.39,3444290.14,1149147.31,3252137.07,4280046.19,1224820.65,0.0
6,销售费用,11454082.92,4835058.02,14774591.38,7650267.08,12068926.14,10597178.42,5958564.10,0.0
7,管理费用,22945269.48,12003969.15,25923639.38,12761891.84,31412305.58,60438113.10,9253283.89,0.0
8,财务费用,-498016.09,-240218.28,-303991.35,441501.20,885766.76,1809628.25,6619156.97,0.0
9,研发费用,17201843.44,8289396.15,19461696.88,10573531.34,14443415.08,15590516.08,14796140.44,0.0
10,资产减值损失,0,0,0,285000.24,0,0,1830067.39,0.0
11,公允价值变动收益,642367.12,947605.48,0,0,0,0,0,0.0
12,投资收益,5472135.46,2100761.42,3607102.62,1560208.43,3100763.46,1814313.80,1311859.52,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0.0
15,三、营业利润,104209182.34,39908540.34,84067813.00,28675453.41,65862622.71,53758881.49,58193995.84,0.0
16,加:营业外收入,4000860.26,3000000.00,210188.86,200500.00,1675319.76,4630575.52,860392.23,0.0
17,减：营业外支出,60045.74,1045.74,4078.97,0,17051.67,117196.12,10.00,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0.0
19,四、利润总额,108149996.86,42907494.60,84273922.89,28875953.41,67520890.80,58272260.89,59054378.07,0.0
20,减：所得税费用,14637333.85,5743630.86,10776299.23,3443916.33,10239237.78,14190023.17,8232279.52,0.0
21,五、净利润,93512663.01,37163863.74,73497623.66,25432037.08,57281653.02,44082237.72,50822098.55,0.0
22,归属于母公司所有者的净利润,93512663.01,37163863.74,73497623.66,25432037.08,57281653.02,44082237.72,50822098.55,0.0
23,少数股东损益,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,
25,基本每股收益(元/股),0.880000,0.350000,0.690000,0.240000,0.550000,0.730000,2.540000,0.0
26,稀释每股收益(元/股),0.880000,0.350000,0.690000,0.240000,0.550000,0.730000,2.540000,0.0
27,七、其他综合收益,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,93512663.01,37163863.74,73497623.66,25432037.08,57281653.02,44082237.72,50822098.55,0.0
29,归属于母公司所有者的综合收益总额,93512663.01,37163863.74,73497623.66,25432037.08,57281653.02,44082237.72,50822098.55,0.0
30,归属于少数股东的综合收益总额,0,0,0,0,0,0,0,0.0
