,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20011231,20001231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,281809393.18,257962019.80,216114258.07,2008505977.41,1469312708.46,1106603261.86,523138398.91,1830073678.93,1302053804.31,884215569.18,394688683.03,2076405297.73,1628895430.27,1120553500.41,530183398.00,2629366229.19,2002146984.92,1356478266.89,620962706.94,3100133196.81,2328417392.98,1509841142.91,677740347.16,2586693075.55,1933880664.42,1362385371.69,705927536.62,2818585227.10,2196498035.59,1534972205.22,732232899.69,2669824918.08,1942324918.77,1318425490.23,551567974.20,2087735414.73,1588842749.02,973521173.52,431802667.00,1539728353.76,1080253865.15,668906767.12,295746152.48,1618088579.91,1262366364.32,803068395.05,345727308.39,1223636221.05,869306304.87,572194841.44,292280304.43,1004960117.57,737715386.90,483980250.37,234497877.05,886537364.54,678766474.02,470866413.13,209259275.34,629932006.53,457513557.95,295961162.47,133316801.14,489994255.97,368581902.10,245635636.54,118131698.73,442981782.33,333410267.72,223738838.12,412911049.56,390831879.46,0.0
2,营业收入,281809393.18,257962019.80,216114258.07,2008505977.41,1469312708.46,1106603261.86,523138398.91,1830073678.93,1302053804.31,884215569.18,394688683.03,2076405297.73,1628895430.27,1120553500.41,530183398.00,2629366229.19,2002146984.92,1356478266.89,620962706.94,3100133196.81,2328417392.98,1509841142.91,677740347.16,2586693075.55,1933880664.42,1362385371.69,705927536.62,2818585227.10,2196498035.59,1534972205.22,732232899.69,2669824918.08,1942324918.77,1318425490.23,551567974.20,2087735414.73,1588842749.02,973521173.52,431802667.00,1539728353.76,1080253865.15,668906767.12,295746152.48,1618088579.91,1262366364.32,803068395.05,345727308.39,1223636221.05,869306304.87,572194841.44,292280304.43,1003454095.89,736486562.92,483342705.61,234297536.57,885974228.82,678203338.30,470495208.13,209129765.65,629892947.93,455909680.19,294941152.31,132969416.83,489796442.61,369954243.51,246700053.53,118509910.36,442871503.92,333236930.31,223525952.73,411710935.75,389710887.45,0.0
3,二、营业总成本,730132518.35,464719950.17,326794361.67,2519488368.21,1548062773.74,1125711589.26,516174253.62,2457939180.88,1660261518.35,1132393951.79,514437863.04,2887401593.68,2059627109.33,1354544849.27,622965585.47,3137567821.80,2202401643.00,1463854360.98,660375778.72,3091344827.45,2337585747.05,1527317128.22,699971929.53,2801883234.15,2010890031.62,1390780005.23,720886427.93,2818500863.94,2190500004.65,1498909164.46,711312494.86,2594669308.64,1884411761.11,1279452610.10,546532026.22,2024292039.73,1530341322.74,922932288.08,403486609.86,1520314737.82,1087818298.32,688806670.56,319314038.44,1515013889.03,1126746513.45,703932790.34,316128114.80,1074839925.34,764843322.49,505788129.50,267004259.92,867812627.67,635551850.16,417816519.23,208932754.37,783253348.65,593200066.55,414297591.18,183892139.18,548985630.60,394839954.81,254594708.96,117944185.14,439085348.05,328865558.60,218591238.04,106318069.08,401662538.67,301259105.04,199360489.67,381685927.09,354523688.78,0.0
4,营业成本,306580305.84,290804670.30,250995285.26,1726507956.70,1259024374.54,921045627.88,432108639.96,1730852948.35,1288890511.41,863784241.28,400202568.86,2131285855.29,1698447153.09,1116713821.78,514790821.29,2545272386.67,1819353063.56,1223631075.71,544412154.10,2597989706.89,1965046143.45,1302621228.75,606396180.42,2318225003.92,1678441557.76,1162159097.28,609137120.58,2397193188.16,1891353848.84,1301333121.51,618710327.29,2159581899.92,1596271379.59,1084579350.55,455474864.82,1675169743.47,1292602737.25,794597419.82,342920326.93,1292193091.71,934812205.30,589066123.19,268660762.55,1286713846.25,956799147.37,592579728.21,258284802.62,939053504.06,667693178.99,451809092.57,236255566.57,776988885.73,570193026.76,374234288.32,183998910.93,695421639.83,530145906.47,371131496.88,162167248.83,495353305.84,356231976.95,229023501.52,104305467.78,399090414.40,299308979.36,198200472.13,95090358.06,366321337.43,270637882.74,179733533.42,347402624.54,313977295.86,0.0
5,营业税金及附加,5327532.55,5143844.50,1381497.55,14694382.31,10357509.03,7632653.91,3757216.03,13890234.92,7804719.73,5070248.69,2114000.24,14071439.89,7672560.14,4974496.76,2750241.04,12240284.65,8251905.95,5705240.03,2279537.60,16200467.92,8994474.02,5205161.28,1739241.00,12418060.30,9324959.17,6070839.79,2915575.91,10764128.25,7993826.73,4475341.38,613185.44,16539177.37,10452160.80,6783063.60,2678638.40,10770686.40,7210007.10,4015926.95,1619056.61,6602374.75,4519504.63,162947.44,79950.12,13944215.21,6328837.97,4623400.01,1986993.81,7148988.78,5342678.38,3586143.45,1838464.45,5396727.41,3911987.72,2822333.70,1269588.01,4158959.45,3424219.31,2690806.70,1045570.62,3329319.64,2388316.13,1701885.30,939893.66,2273726.30,1910466.44,1391656.58,695237.22,1864178.64,1317551.52,975065.29,1924855.81,1863259.64,0.0
6,销售费用,11446401.67,10232302.66,8082105.51,103627228.75,85064891.53,62789047.65,26697369.87,125572346.19,96420948.50,71159240.60,28160248.30,170457043.28,128941990.88,90355456.36,41889781.58,174733295.72,124017472.04,78009444.05,39333595.70,163078184.79,122591131.05,71831935.47,30903272.79,146861808.79,116830373.61,82504871.03,34264900.72,132462863.46,99800477.60,63347169.24,31052654.60,144816558.29,98554773.27,64852771.38,31494424.08,97115160.80,76514826.20,32251345.69,16394829.89,52707459.39,32270675.16,18890355.06,6731424.14,35184955.99,29096734.46,22363322.32,9551461.55,27370034.52,20038340.93,11407084.11,8522709.10,19949959.81,15938364.29,9563900.23,4495722.34,18509246.07,12832531.67,9265406.50,3633163.70,9796019.78,7344928.90,5241250.49,2490769.78,4384757.76,2738982.11,1912139.64,967402.14,2922757.54,2251815.17,1726398.63,2547268.97,2326379.85,0.0
7,管理费用,404126206.72,155555820.84,65301642.07,158656112.95,99978474.81,64613452.81,42099255.12,217849299.47,159004937.47,112883856.78,50401109.66,161109154.16,103444278.22,62004330.65,25274435.48,162414661.14,113101337.18,75333711.69,37107531.59,127610916.21,110242200.87,66690499.15,28068195.30,142448152.37,84045963.03,60281535.12,35092619.11,109435007.34,78611060.87,49436856.75,29474345.36,110711444.67,81468324.35,54155712.31,24186913.91,112136555.02,76006446.03,36215630.82,20369064.35,80886419.62,58953070.74,38129249.16,21197122.41,76150888.26,70297199.70,43055897.92,28502070.53,72815840.09,52145474.90,29092372.44,16618177.41,57765903.51,39293307.85,26252442.34,16790183.83,58842656.65,41487828.42,28375688.81,17119622.20,43358337.53,32049298.80,21267665.44,10887504.76,34068451.55,24282070.66,15624541.64,8904305.48,27756740.21,22941591.72,13139636.82,24702990.10,28208049.03,0.0
8,财务费用,633414.84,969235.77,-155871.55,42318420.65,23506407.81,21469472.27,11511772.64,134464937.11,98116184.35,69472147.55,33559935.98,166355908.77,122569287.72,81944904.44,38279149.91,186026068.58,136605425.85,80233730.64,37242959.73,187511751.72,133375028.01,81096938.10,32865040.02,156482015.65,116865979.78,76788903.63,37727023.91,163390080.57,104865106.03,72440991.00,31461982.17,163185488.73,99136637.96,70553227.12,33247797.10,120704733.73,74513834.92,52124705.41,22183332.08,89251045.48,59695518.97,44708294.48,21858144.13,94320042.06,62807041.18,39892889.11,16646121.14,27985879.08,17956904.19,8226691.83,3554553.55,7711151.21,6215163.54,4943554.64,2378349.26,6320846.65,5309580.68,2834192.29,-73466.17,-2851352.19,-3174565.97,-2639593.79,-679450.84,-732001.96,625060.03,1462428.05,660766.18,2797524.85,4110263.89,3785855.51,5108187.67,8148704.40,0.0
