,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,80774445.88,57814529.48,16566819.07,808555952.37,502243850.89,76203816.63,42876878.47,821633917.87,198062507.90,176948692.57,113015087.19,1739922106.33,450305152.26,416571260.86,202440634.18,2342096428.84,965808583.62,390091153.43,73841911.54,1759151680.54,1607148540.72,459723375.30,223985907.73,1920829564.18,1082799445.64,793131283.76,357254448.51,1520252017.30,1009922167.75,462846397.94,300597141.54,1812390821.16,509474830.57,279734575.92,93221413.65,2237042274.23,1305971300.33,1166030605.77,58915597.45,4387105705.49,1014938425.72,838107134.32,28450779.77,3394232925.43,1505455060.13,1016697261.73,324996833.78,2777822127.60,2064567013.91,1606919378.72,1093304693.97,665007380.48,214022772.86,171530314.99,26693085.99,847729301.09,720066651.73,479385909.84,30613757.60,577343876.26,331640080.95,203643233.84,21569253.93,645789763.71,297539763.96,201831733.02,27096472.71,914552731.77,280910864.59,106719500.82,60086692.45,412485111.16,1103142107.68,1639337573.21,642413677.40,1531989214.98,718183508.60,1299881794.35,654145041.37,1045581762.57,517874827.74,715071044.57,373926782.95,278250744.73,0.0
2,营业收入,80774445.88,57814529.48,16566819.07,808555952.37,502243850.89,76203816.63,42876878.47,821633917.87,198062507.90,176948692.57,113015087.19,1739922106.33,450305152.26,416571260.86,202440634.18,2342096428.84,965808583.62,390091153.43,73841911.54,1759151680.54,1607148540.72,459723375.30,223985907.73,1920829564.18,1082799445.64,793131283.76,357254448.51,1520252017.30,1009922167.75,462846397.94,300597141.54,1812390821.16,509474830.57,279734575.92,93221413.65,2237042274.23,1305971300.33,1166030605.77,58915597.45,4387105705.49,1014938425.72,838107134.32,28450779.77,3394232925.43,1505455060.13,1016697261.73,324996833.78,2777822127.60,2064567013.91,1606919378.72,1093304693.97,661125065.57,212518507.98,172178842.57,26944193.27,844755345.14,721206282.93,480310619.93,31062925.32,573899356.57,334148653.04,202957059.37,21824048.21,644449518.98,297779184.15,201404143.94,27768699.60,914009042.01,280147800.93,106169176.72,60025893.45,409248507.07,1101603742.41,1635949424.57,640938404.88,1527678456.55,716168438.02,1295710849.51,652518971.93,1036610061.35,512314081.86,710146054.00,364734117.88,278108719.73,0.0
3,二、营业总成本,62838765.98,59658541.36,36448584.72,834574632.99,507596587.35,105008638.07,60661461.95,790658974.07,213157735.49,165016243.12,81850438.01,1914135715.27,535969551.64,446524886.12,208328097.94,3118970739.08,1045339094.07,443770119.68,149380069.89,2029384068.87,1629902793.73,546084779.95,262663036.14,1802124113.53,1070756978.12,763554414.73,333557573.50,1459498699.65,1028891272.86,529148981.37,287484002.33,1729515308.63,579999603.23,371180019.43,137863784.26,2004842819.02,1079302471.47,910507141.72,80589252.44,3980662122.28,981006095.88,810886688.98,78078256.30,2968665649.23,1378570295.06,893274820.48,323619317.84,2465449003.39,1833287055.11,1437356142.40,928565865.07,752442945.39,283982911.75,212337457.15,54185088.70,858267636.18,697446277.75,460171669.12,55912858.54,542629818.48,333870622.12,211874511.21,53914386.76,616417135.06,303315691.44,198037124.50,50387801.75,679752676.91,268006427.02,129179615.78,83509051.70,426794180.82,1077286316.30,1588499391.50,620913818.32,1462267942.94,690466692.24,1213888772.89,611652342.65,984532191.23,0,667569251.82,344807702.84,253390914.53,0.0
4,营业成本,30141393.59,18977086.32,7482303.74,602875358.61,416833977.41,41887509.70,26515485.43,594497681.49,103112936.15,86578674.45,54204716.61,1384562969.73,327441643.10,305400780.26,164505301.99,1894817434.98,703226842.90,241114172.92,57757243.02,1354636989.05,1263537078.78,276589520.43,134756018.25,1119058964.06,656289928.38,480447756.87,207454030.23,870976708.71,637040158.12,270844431.22,166776906.28,1107843325.38,285653635.50,179114985.37,55918895.94,1547647371.74,798496656.53,711960207.20,21645466.61,3355684798.91,709206683.19,611141954.81,12358504.34,2420630744.15,1060795714.10,675039738.50,219353962.02,1949544998.89,1458830076.68,1194040308.68,797385472.52,477256837.55,124316274.49,110555168.49,10535293.32,536317713.22,504272426.10,331062698.74,8253346.20,303034373.50,181894854.22,111453636.63,8278604.66,385164136.64,143234207.55,98469909.71,8820970.48,476940706.58,167311834.06,73879601.94,41033798.27,317709719.82,964580248.77,1449127490.15,571189630.02,1350939528.99,636581398.48,1135037553.67,574375596.66,929072035.29,0,627894850.45,320467209.83,235004208.10,0.0
5,营业税金及附加,2103562.51,2089627.51,1311009.57,16913146.10,13838891.71,2372320.59,1191246.67,25569982.30,5292458.15,4877755.87,2388038.42,252268673.07,25244003.98,26268442.23,15178685.15,178800169.89,70027466.71,25679935.15,2223712.91,73490855.51,62202420.28,27654848.28,13775708.61,158133031.66,62796429.34,47205502.44,20451132.07,92691811.07,56670887.48,20432014.16,11151023.19,126406359.86,30955986.31,18118269.45,5003169.63,155170613.37,86391838.89,78191575.50,2615629.97,312862888.47,68760883.41,57534483.46,1498861.39,223464777.37,97476930.29,68343896.06,18829347.84,172865091.10,125352614.27,97666689.20,62143394.51,38340838.41,8955959.78,8007633.61,885963.00,46235554.83,37503891.59,24779561.27,827846.71,29383873.59,16573500.55,9961781.79,870614.89,29459641.86,13678457.50,9134822.42,815548.82,48234610.89,14201085.90,5620841.65,3271976.34,22190033.08,42757548.52,56214965.16,20690708.39,62024475.49,30027916.39,53592444.31,27678470.92,45210546.49,0,30659599.90,12086550.01,11073045.99,0.0
6,销售费用,22094947.72,21182471.84,6886348.85,50879421.84,37608118.07,24949837.16,12451816.27,71799644.28,44667123.29,32145807.88,12781848.39,99731157.96,73212263.20,29423178.65,12351758.26,100679027.43,52185090.73,31408810.94,13123488.03,94943460.07,66258185.11,45408302.79,20585076.91,90563885.83,54470750.84,30637716.14,14597178.73,85273467.14,54829476.66,36510266.07,17764941.07,87132320.81,54064949.99,36291265.17,14693823.58,69174711.97,46716895.25,29348399.43,11632852.63,85870510.24,51290823.58,32400593.97,16948919.12,88986661.61,62238919.27,42391796.46,25059536.37,124669840.07,69216461.37,29243263.82,11107020.46,52335726.80,33560699.39,21949195.73,9534486.45,72389481.28,45058651.09,32775479.97,12302377.93,51666947.35,32474792.04,21476875.33,11169167.76,49300093.45,33330900.62,22407228.52,9284947.23,36193136.11,19689617.24,11246916.85,4340692.04,17345583.13,9527939.84,5114378.27,476343.74,201397.50,75300.50,98485.45,54323.05,38126.50,0,187690.80,110560.50,116735.48,0.0
7,管理费用,31660729.36,27251469.77,18856649.17,62047540.95,42694176.35,35161059.71,17132681.71,67322003.60,44957426.29,29854033.92,14613740.28,63170578.93,45615070.00,32911653.08,15198747.02,80639569.55,55330492.20,36351534.41,20671113.44,113723108.74,84021150.32,60008497.63,29031850.76,118270030.85,86638712.33,54238216.28,29474580.27,116299308.50,87581093.84,54553593.78,29708528.55,118516801.82,86387286.41,52728229.33,26938974.00,105831608.74,80127716.15,51890299.88,26791686.96,111538663.59,87241981.67,58504571.18,43831342.92,113389830.96,95092364.77,66426506.20,36484786.35,128615091.75,96651951.15,68978972.15,39564581.30,54438008.29,33880754.78,17709646.61,18180764.97,88408917.23,62293265.99,41464366.59,18863893.95,69337594.29,49736311.28,36711329.23,18240280.06,81299045.37,71475592.83,37319016.38,17824315.37,51929961.15,30339320.49,15658505.67,24211539.36,41374084.71,38336713.98,62647374.99,18999485.61,45608695.10,21165292.11,30088945.13,8476186.94,11686681.62,0,7817106.13,10060725.92,9482917.36,0.0
8,财务费用,-26650523.46,-11151102.08,-2101430.77,-3600314.34,4760262.55,4228894.14,1640759.93,12788012.85,8714969.19,5100673.37,2394275.91,24634459.48,38871901.17,25522928.34,12716335.34,262118811.60,171746056.65,114024687.75,53286123.18,276074872.00,196697636.27,133380831.61,64726182.43,268592039.53,170565405.30,113037412.87,52276631.22,258709699.25,157584768.23,114473369.63,58132309.55,223998823.02,110083319.72,74524013.03,34947408.40,115088921.64,53395142.95,31762801.58,11836915.21,75193142.71,64025165.78,49572516.29,23018915.16,87133609.71,56212937.27,36325212.02,20086264.78,108207495.49,79497664.92,58271352.69,26081833.51,130071534.34,83269223.31,54115812.71,15048580.96,114915969.62,48318042.98,30089562.55,15665393.75,89207029.75,53191164.03,32270888.23,15355719.39,71194217.74,41596532.94,30706147.47,13642019.85,66454262.18,36464569.33,22773749.67,10651045.69,28174760.08,22083865.19,25948619.42,9557650.56,3460243.89,2616784.76,-4928655.67,1067765.08,-1475198.67,0,1010004.54,2082656.58,-2285992.40,0.0
