,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,47970483148.92,36730947204.76,24095098837.98,11815832282.21,43646788888.30,33641499467.30,21622332519.86,10368911313.49,37600664145.81,27071737757.22,16958208543.65,8506024886.18,24173859122.53,17678508751.49,10875290726.74,4800932959.98,22251888809.18,17324454653.58,11867260603.90,6256544803.05,27885480799.14,20587408968.50,13314969259.24,6485806047.82,26822513596.21,20933888607.47,14499070081.14,7414848301.09,32032052246.61,25044316014.42,17849710685.91,9082590725.16,38565150977.21,30039180102.92,19172793859.78,9371070195.26,30054992902.60,19839444355.30,13136476584.75,6276771939.75,23303730541.89,17249953405.19,11097998230.19,5463249964.22,28354366451.17,23180749747.86,14913175739.50,6661743722.98,22004651011.85,16090891584.89,10258834077.79,5076923352.22,15710089705.98,10944636439.23,6858516237.39,3086637694.80,14858637792.95,11766066095.00,7975630733.91,3883683915.80,10232551016.91,7464218477.65,4982027209.03,2526115618.52,6830867651.30,4984772458.68,3166060081.56,1465154473.04,4665798520.84,3388197670.27,2167329477.21,988987011.26,4004278016.27,1940880982.64,3390131317.77,1560752975.73,2695289553.09,2235115683.32,2019200576.97,0.0
2,营业收入,47970483148.92,36730947204.76,24095098837.98,11815832282.21,43646788888.30,33641499467.30,21622332519.86,10368911313.49,37600664145.81,27071737757.22,16958208543.65,8506024886.18,24173859122.53,17678508751.49,10875290726.74,4800932959.98,22251888809.18,17324454653.58,11867260603.90,6256544803.05,27885480799.14,20587408968.50,13314969259.24,6485806047.82,26822513596.21,20933888607.47,14499070081.14,7414848301.09,32032052246.61,25044316014.42,17849710685.91,9082590725.16,38565150977.21,30039180102.92,19172793859.78,9371070195.26,30054992902.60,19839444355.30,13136476584.75,6276771939.75,23303730541.89,17249953405.19,11097998230.19,5463249964.22,28354366451.17,23180749747.86,14913175739.50,6661743722.98,22004651011.85,16090891584.89,10258834077.79,5076923352.22,15707758640.80,10943141426.49,6857493332.45,3086393046.59,14859104471.90,11766736794.62,7976264209.93,3883395603.89,10225670263.66,7461340069.57,4980745581.98,2525676078.01,6827372488.91,4982090950.36,3164257120.86,1464371240.81,4665263092.55,3388038212.32,2170465353.40,988818886.47,4001026137.19,1939131010.86,3389775529.32,1560078532.88,2693517579.35,2235115683.32,2019200576.97,0.0
3,二、营业总成本,44327618862.07,33735493883.19,21717402121.17,10882408362.09,37960827868.33,28728407966.57,18387270969.08,8971509628.68,34189125720.52,24934479644.98,15744303446.94,7982778958.74,24019448321.31,17532977746.44,10715255977.24,4820141287.04,24287963604.74,17922531233.57,11892865377.46,6198188214.90,27728716069.36,20469988423.34,13264063325.24,6447036226.20,28109016928.28,21584899089.31,14937713139.35,7767141862.06,33401971518.52,25875416848.10,17882154919.38,9061332933.73,38624703889.65,29453181130.21,18687535703.46,9141339264.40,29091101581.32,19681626631.43,12995114340.43,6217265234.76,23167250672.43,17157981463.44,11042199787.16,5448933787.09,28238081973.22,22357236254.90,14243903197.31,6391874810.74,20676415754.90,14972348643.80,9542295516.81,4726646463.25,15161567238.60,10585895140.16,6672640878.45,3053975638.93,14301758425.80,11243868165.36,7522827385.14,3653156055.44,9500608950.22,6885062083.06,4557425223.84,2189419197.06,6048527800.59,4396957993.82,2803406833.44,1294704678.94,4265241275.50,3068523946.84,1976141057.32,943956924.18,3758073987.62,1783641412.57,3130027521.70,1414102961.49,2516357856.93,2093614303.96,1883261191.06,0.0
4,营业成本,41600911936.67,31651690137.96,20360703655.32,10123556706.56,34868638855.39,26529120804.51,16934783599.69,8312575113.69,31456149707.44,23116803889.01,14560078553.95,7424849745.45,21713708871.64,15827199127.64,9620640692.16,4255939644.90,21602721088.46,16084487543.95,10674183419.68,5610593531.19,25267011916.65,18574117365.62,12070426796.70,5827020839.37,25410717498.98,19541806672.58,13381291851.65,6749299854.58,30815331922.95,23942299227.05,16758904672.02,8498060619.98,36242820280.18,27727333443.08,17555521107.15,8602781615.17,27246632617.41,19187180144.35,12620677163.36,6057627484.62,22505487925.45,16711998658.86,10776834194.50,5562917156.87,27105236178.70,21692391172.79,13887455473.78,6241155194.74,20133888142.82,14501375534.86,9210581868.05,4561269336.34,14616150768.93,10195180523.04,6432495385.57,2980302327.93,13833652146.06,10883365737.67,7259906145.36,3533407565.96,9200198043.65,6680137724.36,4434194253.51,2120170057.05,5842230379.33,4201108308.19,2695814672.80,1237019193.64,4130998759.54,2949417925.05,1910173790.26,908881596.28,3618815458.87,1716385888.98,2900565065.75,1295757752.24,2331581531.83,1884427049.47,1674841756.62,0.0
5,营业税金及附加,303658766.97,222132893.46,157584982.15,72851165.43,402912272.10,325595164.58,219676432.75,83342040.60,276534975.31,181559531.28,114267391.56,37600412.81,174238309.52,79235439.55,48941285.60,27054690.71,89352459.46,72356086.24,36238474.94,17446952.85,98054184.91,56162683.03,35653182.37,17282989.79,85632802.01,63690937.00,39458949.74,20940709.80,128961221.15,90194131.59,58700742.35,30107520.38,102725869.00,83932942.80,57454815.84,32009663.13,84945573.08,27011412.59,20952374.88,5506176.17,64186288.22,54766460.79,30715156.75,11102184.38,93055920.34,87134622.51,66721856.34,42784715.60,100488148.16,93316347.63,62566360.19,33488221.90,73421907.35,55173032.17,37577538.80,5687173.21,63896641.67,50344933.25,36910506.17,19682072.71,30004288.77,23443635.43,17401130.12,13360950.96,32284640.65,31605846.63,17890998.03,8720650.38,22401930.53,17603507.32,11212468.45,7026428.32,12371773.60,7913508.34,17508580.72,11412159.75,11714606.85,10823397.82,11205931.45,0.0
6,销售费用,653924948.89,503573562.34,327517379.66,161228836.23,561377476.33,454441858.24,284174295.38,133793513.21,507643671.59,413999874.65,248035690.35,123072906.54,425443365.90,331685983.08,207135873.33,109556772.61,514129693.35,408577900.83,263256918.48,119624296.90,491187201.17,360608806.08,205433395.86,99165582.67,366053191.26,251618847.19,168993996.24,108432563.64,420512857.24,322397367.07,203234678.79,97847400.95,398248904.07,308222904.46,205735444.72,93132145.66,293737965.87,99508023.78,73242866.08,29500188.00,127780754.83,100865428.48,71168313.89,32735829.36,172855257.42,127325667.35,98894340.66,43843991.55,134224170.80,103440413.73,74322933.13,35749629.10,107367002.71,74354463.73,40169902.58,15675846.32,57981817.10,46398820.42,43337252.75,13375191.81,28460798.46,21676739.03,12494593.40,11053203.52,32075370.83,26160783.60,17077230.06,7131704.94,28077866.80,23892927.76,13777545.49,6402433.30,32899577.02,14901170.45,23303774.99,10822906.39,16423246.20,11594325.41,12032235.19,0.0
7,管理费用,911572490.20,698455428.98,454029945.56,230741142.06,979964879.45,672824278.54,617160067.60,277260869.42,1030722652.11,689213966.61,441618030.22,199734989.63,872610592.24,720531723.88,454056306.08,201784860.95,1001936804.15,725627562.12,451011799.43,212656214.30,902301035.10,704702006.65,419027680.68,192258424.99,880202121.77,596494212.96,437992158.05,217165659.85,845003251.05,578593071.28,355029790.95,148130624.02,838193216.35,632200288.59,403324503.37,201233953.79,767652158.80,200106900.46,122366720.60,62511792.73,273036763.61,169948048.87,98845359.68,54860104.13,209540567.91,176856640.24,114943697.44,40929385.03,101874134.03,129955057.95,78558963.43,38030983.16,195907621.21,131860597.08,79029992.71,16649286.46,183273877.37,141095797.00,99890693.72,43850615.54,150172222.89,112877476.58,74373911.64,36490618.86,135893257.57,136235081.97,71073111.46,39125368.23,89182910.06,83633179.21,46255927.08,21797372.01,91951119.41,39604794.04,145943110.39,71061178.28,92472547.48,92636668.72,95665014.47,0.0
8,财务费用,275504358.40,236103918.60,160426577.05,99217845.25,391122984.01,345128892.56,226410637.75,121238330.00,549030289.62,435962929.66,332382373.74,155037903.47,689921699.25,531052607.28,343270468.95,180515967.49,709186316.11,535373221.56,397709305.96,213285104.98,863029599.67,694294802.03,479692323.64,279739315.01,856166547.03,687958911.08,441889046.88,220211995.03,957053877.85,684335235.61,433404981.90,195801160.38,813387477.55,625328595.36,404254117.04,199755386.54,623067931.03,115088560.34,80677781.07,33657453.59,128042665.02,96284538.46,66332350.23,38929549.42,223085569.40,159458313.79,102679145.72,47324005.38,199549547.01,150605601.55,103832595.43,50086702.24,168719938.40,129326524.14,83368058.79,35661005.01,162953943.60,122662877.02,82782787.14,42840609.42,91773596.45,46926507.66,18961335.17,8344366.67,6044152.21,1847973.43,1550821.09,2707761.75,-5420191.43,-6023592.50,-5278673.96,-150905.73,2036058.72,4836050.76,40703659.10,21212162.83,55602337.54,94132862.54,89516253.33,0.0
