,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,193041202.05,1020530162.26,809542746.23,558321023.77,313826108.53,1225836990.61,895578272.58,687416734.61,312192313.75,1240451486.26,927069005.00,637581590.49,231723556.03,1114312808.36,782836657.04,487919146.14,167103127.08,1090652107.00,589757928.00,401873740.91,127911080.83,986921890.03,592015551.29,355330807.66,93752076.24,669689204.12,465107297.29,309407101.95,90924370.02,17908633.72,15280177.30,14910162.18,12942916.50,14057842.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14720424.54,11136587.05,8286351.20,4380891.04,22520569.81,16336339.33,10648825.20,4219252.27,660749655.12,748052407.46,713774441.71,399398399.25,1830210667.34,1304913530.62,902105621.68,418642028.77,1511984193.09,961540889.65,582234411.78,262184340.88,1047427835.12,575377831.72,336857081.38,146545802.98,223743041.89,67542735.99,90728906.10,100274217.89,177879681.57,85224446.20,139050825.84,62438200.59,121605446.28,54372109.97,95860428.48,37190231.17,33866851.12,39634173.97,0.0
2,营业收入,193041202.05,1020530162.26,809542746.23,558321023.77,313826108.53,1225836990.61,895578272.58,687416734.61,312192313.75,1240451486.26,927069005.00,637581590.49,231723556.03,1114312808.36,782836657.04,487919146.14,167103127.08,1090652107.00,589757928.00,401873740.91,127911080.83,986921890.03,592015551.29,355330807.66,93752076.24,669689204.12,465107297.29,309407101.95,90924370.02,17908633.72,15280177.30,14910162.18,12942916.50,14057842.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14720424.54,11136587.05,8286351.20,4380891.04,22520569.81,16336339.33,10648825.20,4219252.27,655108550.00,744804576.95,710762076.97,397220331.16,1823614749.88,1302011428.08,900309949.16,418056726.70,1506369073.80,960187819.26,581671647.27,262196000.05,1045005536.60,573126424.18,336384681.63,146176459.06,219643335.07,67496248.57,90605380.68,100173281.83,177764330.54,85138293.85,138890373.36,62318850.51,121464947.09,54327746.88,95683383.88,37120969.90,33602579.65,39601845.14,0.0
3,二、营业总成本,163156231.96,852285759.09,638648466.77,427838712.39,242388280.05,743311639.72,517003427.90,381595539.72,181379135.87,705492637.53,505727177.39,350095585.84,127805044.12,811974922.63,598139416.58,410953027.55,152583736.35,740372873.14,444102216.80,284263073.32,108718149.66,600946194.68,386802410.34,243151022.87,61182625.67,334899617.04,237137823.98,155890811.84,58453117.51,36798881.90,20483363.26,17421813.49,13725947.98,20258758.52,4736371.29,3500158.87,1244660.99,16890711.95,11280633.20,6690795.93,1822732.89,17523976.40,4575724.24,3005341.27,1656802.87,10220477.56,13310706.99,12434075.59,1428562.58,140965677.19,52621967.95,35396670.21,18319580.06,520275098.79,62999035.44,40981468.13,27331568.50,1360565551.97,1107488671.81,857738730.19,443917344.11,2099438724.94,1329752383.14,892679354.33,415848053.84,1542599527.07,981405804.48,593247863.33,276865137.49,1065750411.29,547517336.51,318042835.36,138420690.43,247928498.67,45855009.87,82394144.28,75319296.39,156007161.46,67463709.75,121693355.01,52042432.19,97981553.78,0,69280056.72,25551864.54,24066595.77,26549535.11,0.0
4,营业成本,128145336.36,661745911.84,485958476.82,326940610.09,193151485.26,559406181.29,384299811.84,285389554.72,139882396.63,524510662.39,380551541.83,264182848.37,91960891.49,645898992.18,488362223.81,343275495.92,122820038.88,589094020.85,362365881.81,230932397.04,84624422.27,504288284.34,328525517.57,211556055.51,49545950.95,265896612.80,192035817.54,124574588.81,44861560.82,17346864.32,14841238.13,14841238.02,12648193.60,13675213.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11272249.17,8468007.22,5988803.56,3124287.59,16041160.79,11350207.47,7573800.70,3558007.57,696178292.54,779766883.58,747637608.32,391321194.88,1696131098.81,1182863564.36,798376070.26,364135944.10,1346799782.25,848193778.80,504193671.12,233026108.36,925911459.98,463549475.21,264854983.89,107009043.15,163729131.19,29465250.78,53489074.24,56135504.65,123142241.73,51941450.40,100414271.72,44879538.55,84265340.27,0,61122091.25,22512965.28,16874632.81,15374322.11,0.0
5,营业税金及附加,10436966.87,69970943.67,57178827.31,40604499.97,20901332.17,98488789.39,74097425.41,56304265.15,25735777.86,96476633.00,72407931.75,50416367.43,18448198.27,56328303.01,25978811.97,6157965.71,2139970.13,14528458.22,6785396.93,5033030.23,1411740.39,11346850.32,6081859.29,3496969.85,1385308.64,10056820.53,6782556.10,4489853.53,1237142.70,82077.39,11622.75,9372.10,9372.10,7706.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118737.43,67298.89,54072.79,29198.26,241734.09,194407.01,120592.69,75240.40,1237049.96,1298983.99,1128095.55,84056.65,2352160.84,1174856.80,725767.44,488546.89,1574101.91,454198.55,251782.03,72072.26,645780.76,335725.27,254315.86,102740.01,2756848.68,1815744.01,1253967.54,526755.11,591024.06,403767.28,446208.72,267366.23,826165.54,0,1888267.66,560237.72,285875.43,4805710.21,0.0
6,销售费用,580934.34,19218306.37,18243601.23,12750270.50,7568383.90,8496191.03,3226600.85,2437931.35,1453703.32,4790838.82,2699109.55,1785227.87,902274.42,13014933.43,12223164.85,11094690.54,4424183.80,27562023.88,7966967.87,3379380.21,1250705.63,9816278.33,6397314.50,1612852.04,389316.95,3747337.12,1911569.78,1539129.94,541936.47,88499.97,88499.97,88499.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3185841.62,2197075.99,1695952.72,929792.48,4013852.41,2156505.31,1099505.22,2450603.63,38372861.99,53426447.66,45835403.52,22894407.77,116511274.07,81292240.39,51889949.12,23966999.79,76422169.15,45091414.48,31270745.11,16432323.62,47506927.54,29663943.09,18872771.29,8676744.94,14733537.45,2091536.23,4282875.97,2393816.67,7754294.06,2644869.64,640017.28,0,53522.96,0,1146361.84,616241.22,1187416.59,1441871.40,0.0
7,管理费用,24328643.37,104544676.94,78699205.43,48862511.22,19454026.99,96533961.93,66703194.20,45685055.60,18573631.56,83478613.10,52908811.69,34813213.50,16888998.94,91944882.58,66835839.57,45661509.46,21013626.03,96886706.99,59917967.92,39945910.15,18870530.79,70071418.90,41700621.47,26911593.63,10758579.75,54068059.57,34610627.86,23098740.05,10321025.33,19292833.31,5560358.19,2496985.80,1075743.42,6567351.79,4723800.11,3491330.02,1242401.75,16883930.00,11272652.88,6685411.81,1823680.85,17519540.29,4563811.37,2993797.97,1658297.07,15165462.40,13158177.44,12270190.45,1440130.09,38835921.15,8807393.93,5480064.26,2964879.04,21463138.30,10996784.58,6929748.94,4712779.88,547415873.54,217414227.46,20488631.28,9475691.17,202126201.51,53580457.38,35731788.12,15100700.05,79069266.40,41567951.74,27955439.05,13986382.82,49268815.46,29438691.95,18472757.16,11276279.84,58617755.92,11519369.51,7384042.65,4880749.66,7577925.05,4561785.29,5356860.14,2277082.68,4750076.00,0,1886076.02,3461699.41,3723693.68,3183053.37,0.0
8,财务费用,-335648.98,-3194079.73,-1431644.02,-1319179.39,-993357.20,-21905570.19,-11305866.73,-8276037.21,-4287037.86,-5257085.10,-2940718.59,-1212364.42,-436877.06,3790531.61,3894247.80,3851607.18,2197437.85,10103852.99,7078723.35,5000369.89,2598256.59,5422607.53,2506689.40,-303976.96,-792688.10,2723022.49,4272882.56,3937283.46,1957691.97,-15509.44,-14193.33,-11099.13,-6641.14,-5104.30,-1538.66,-1015.58,-1125.45,-1124.49,-1836.42,-561.22,-559.00,-5410.89,-4200.75,-4327.18,-3976.09,-65983.51,-55024.07,-42324.86,-11567.51,71323120.99,33082191.92,22177776.88,11271422.69,51541480.34,38301131.07,25257820.58,16534937.02,77361473.94,55582129.12,42648991.52,20141993.64,82317989.71,10841264.21,5955779.39,12155863.01,38734207.36,46098460.91,29576226.02,13348250.43,42417427.55,24529500.99,15588007.16,11355882.49,8091225.43,963109.34,14854188.37,11131538.67,17194425.56,7911837.14,14835997.15,4618444.73,8086449.01,0,3237259.95,-1599279.09,1994977.26,1744578.02,0.0
