,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20071231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,4586748332.82,3089560819.71,1573093212.16,6751403407.36,5143864625.35,3375090295.96,1786507728.09,6465007896.36,4586706154.77,3071627689.12,1595605387.86,4862376362.47,3352869759.98,2064225345.59,1025987375.71,4816142282.84,3598538206.24,2479088490.21,1193599866.40,4888811074.72,3793515189.00,2762302153.86,1428129025.81,4100238915.60,2931288537.86,1937593716.20,1040849389.37,4210389234.75,3099518421.86,2116928684.45,1105550313.10,4612702323.36,3469861629.60,2328006916.51,1127601877.22,3574502293.08,2535491362.10,1695124425.04,853185310.48,2733171221.83,1929291946.72,1154201508.02,513238668.04,1755633370.24,1971291780.29,0.0
2,营业收入,4586748332.82,3089560819.71,1573093212.16,6751403407.36,5143864625.35,3375090295.96,1786507728.09,6465007896.36,4586706154.77,3071627689.12,1595605387.86,4862376362.47,3352869759.98,2064225345.59,1025987375.71,4816142282.84,3598538206.24,2479088490.21,1193599866.40,4888811074.72,3793515189.00,2762302153.86,1428129025.81,4100238915.60,2931288537.86,1937593716.20,1040849389.37,4210389234.75,3099518421.86,2116928684.45,1105550313.10,4612702323.36,3469861629.60,2328006916.51,1127601877.22,3574502293.08,2535491362.10,1695124425.04,853185310.48,2733171221.83,1929291946.72,1154201508.02,513238668.04,1755633370.24,1971291780.29,0.0
3,二、营业总成本,4143497105.47,2769927124.26,1391148903.04,5828628779.30,4294447722.31,2788885038.25,1441491892.65,5387103240.68,3865741806.03,2600743885.93,1360067857.02,4484155024.33,3207138019.02,2027832914.69,958704337.57,4278425864.72,3190824764.89,2170092380.58,1036226141.96,4442865746.78,3429376250.22,2464552538.11,1241448364.23,3866502859.73,2759586300.58,1812350369.67,968477360.61,3770044088.38,2729040479.68,1843648058.83,926430696.24,3791566030.72,2789568316.62,1849222738.72,913520707.78,3142666683.96,2267433112.00,1513012107.77,775333586.01,2467575727.04,1780796116.41,1073728625.09,481624087.63,1649211910.16,1698485837.01,0.0
4,营业成本,3493978002.96,2341742275.12,1170824353.61,4862283828.24,3669598831.74,2374934860.84,1260204467.44,4565414761.55,3358580135.82,2266307810.54,1204053889.30,3707226015.90,2622030357.06,1636819920.34,817647169.22,3597088747.81,2785866134.97,1889307372.69,916406811.25,3984947186.60,3102665471.99,2256049843.92,1138587879.76,3448542945.06,2488186923.40,1635750730.11,884577030.06,3320271185.18,2429776159.58,1649216892.69,827672224.41,3385156345.44,2555037775.72,1694886621.41,838208206.95,2792807237.14,2020270462.39,1343738932.23,680326888.25,2121984332.94,1492744247.11,894390350.95,397379399.91,1411394835.33,1532608033.58,0.0
5,营业税金及附加,49271336.40,30764261.87,14089665.03,101392805.25,68931312.53,53521869.33,19022586.21,78814949.31,54795131.77,45179047.97,14525751.84,72683938.83,20888089.61,12344326.11,3954954.43,33178074.66,20529472.54,16280523.84,4229482.08,22624959.19,14447550.19,10337043.56,3948499.42,20252321.97,14074680.46,11293880.32,3411905.15,33069126.43,23202050.99,15767846.32,7588711.85,38537284.41,26943930.71,19062623.00,9339208.98,23448316.10,17425112.56,12283665.40,6273634.83,21551382.69,17030223.62,11392732.43,5766499.72,15102581.87,14853047.38,0.0
6,销售费用,234798034.49,160592937.70,82491909.07,303767242.85,226975294.93,145919965.02,78565375.10,260333083.04,185643770.44,116539429.58,58482073.19,183216608.60,130478134.91,86100493.01,42517374.10,164180605.23,116022103.70,82329153.89,33312770.20,102735435.23,73664463.92,49545894.87,23485525.46,84485506.53,59437710.07,37665303.84,19757042.17,81757660.59,60874903.58,40383855.06,19596014.24,89106435.54,65535639.00,43488348.21,20499879.64,74302937.47,50814732.00,36213985.93,17871700.00,56632832.69,40599915.20,26220249.50,12767438.35,46708587.56,39407061.92,0.0
7,管理费用,231582898.52,147586616.81,72154686.07,318913379.38,206726181.16,142247433.95,64061337.30,266958041.97,191329120.45,123878352.86,56954519.29,238197880.52,194486914.71,124516639.47,65354226.88,261078621.57,173046222.51,113336631.14,50865659.55,218492570.51,154266161.61,100116645.75,46041742.19,245936540.82,164520790.23,106956840.70,49284408.23,272153122.59,189285761.45,122432110.51,62661383.86,214417502.44,117034990.83,68700066.98,36585105.57,197104616.17,131374541.79,87046186.29,45435286.41,148804043.39,136832156.40,76389854.76,34699225.13,105985995.49,87164412.04,0.0
8,财务费用,124460616.41,82872247.19,41525984.25,122630257.94,78918594.12,48229857.97,17706506.75,86219182.55,68822500.53,44831284.67,21269110.44,86685531.82,76156710.07,55694241.93,28662840.75,125692534.29,95010719.56,64547493.59,28942039.84,88701098.83,63618962.54,41483554.48,19965337.79,44945560.70,31603874.06,20577321.03,10025890.68,36846678.12,24424418.44,14160135.93,6288649.35,35376209.31,27061362.42,21939893.26,8888306.64,53762631.39,46173144.69,35591617.24,25268320.12,120088928.53,87224468.29,58970331.66,29941643.55,65755777.19,53241774.06,0.0
