9,研发费用,220571246.38,159576033.70,200790684.29,136825478.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,0,0,637902.79,969375.14,969035.20,87.08,-323341.94,-31453.78,-26803.78,-14268.69,229850.11,6726.15,82045.79,17071.45,-176339.76,-780464.99,337938.34,80151.80,297670.16,114301.85,137409.91,-32966.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,709223.36,283689.34,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,840192.69,1434942.47,0,0,0,-8110.00,-8110.00,-8110.00,-8110.00,8110.00,-7532445.68,-5774008.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,151587.27,0,0,0,0,65737497.99,65662618.17,65662618.17,95965.46,41069677.58,750415.25,641788.61,129082.13,462552.36,0,0,0,0,0,0,0,0,0,0,0,-11843403.20,-8882552.40,-5921701.60,-2960850.80,-11843403.20,-8882552.40,-5921701.60,-2960850.83,-11839566.08,-8882552.40,-5921701.60,-2960850.81,-1994928.54,-1474521.84,-1491929.98,1511608.02,-6505809.00,121464.00,75000.00,75000.00,257658.45,3932579.35,11457254.06,1025876.82,1436135.87,0,5542731.26,4522653.46,9524988.40,4555283.54,8781961.34,0,833100.00,419790.00,630000.00,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,-6828421.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,665178951.51,568599024.25,421548480.57,308058776.27,0,53595989.96,90557876.98,96988414.57,-144595.56,26921632.20,1992209.15,3768313.20,8949497.61,38675544.07,48865782.80,38492334.82,22693659.85,114807403.92,79513519.28,34289536.53,16413664.80,12579624.06,-9054002.08,-7081819.70,1101184.43,22137396.46,23608923.96,24301391.40,14482692.05,122774652.03,99085529.88,51932673.41,62498657.48,96511032.64,4066138.35,11359144.04,-7996530.41,68717032.73,2803467.98,2916391.69,2324271.46,5738548.26,4981737.75,7607408.27,1116732.63,-58972812.04,5795376.32,20638086.05,14551644.53,18970980.31,6355824.76,1836258.86,21440761.68,55487024.81,22887671.83,48311121.40,16536211.31,37736107.77,39948230.00,39194230.00,0.0
16,加:营业外收入,227850.84,151496.66,151711.87,882220.32,0,650.00,650.00,650.00,650.00,4773.98,1000.00,1000.00,1000.00,14298.00,12298.00,5255.00,1800.00,51777.01,52776.00,52776.00,52276.00,17642.00,15642.00,13040.00,3040.00,4597.90,3000.00,2000.00,0,20000.00,20000.00,0,0,82069.00,64069.00,45000.00,23000.00,225256.54,214122.64,204904.64,12463.00,3079832.22,1084376.29,11420.00,3920.00,189530.00,82280.00,4916033.83,2370932.87,4781747.99,2345616.00,5103089.85,2364101.35,4780923.46,0,4685229.06,0,523733.33,2686320.00,392930.00,0.0
17,减：营业外支出,12343135.40,14442179.81,25815807.59,1022828.61,0,907946.36,301461.52,301461.52,300550.00,286847.58,264390.44,264390.44,32188.15,108440.00,16160.00,10000.00,0,770188.46,761100.07,250000.00,250000.00,2337891.01,330891.01,330891.01,300000.00,2371000.00,2371000.00,2300000.00,0,1676000.00,176000.00,151000.00,151000.00,1382597.66,1380097.66,140571.63,0,734936.59,-872100.21,-800087.55,205862.52,3717256.44,1142081.83,1035425.81,98446.89,272977.48,24705.00,691516.64,137817.32,447551.95,377842.52,450984.01,505284.61,427588.61,0,29989.79,0,191031.43,633520.00,2573310.00,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,911.52,0,0,0,155437.43,138702.29,138702.29,0,0,0,0,0,9088.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,653063666.95,554308341.10,395884384.85,307918167.98,0,52688693.60,90257065.46,96687603.05,-444495.56,26639558.60,1728818.71,3504922.76,8918309.46,38581402.07,48861920.80,38487589.82,22695459.85,114088992.47,78805195.21,34092312.53,16215940.80,10259375.05,-9369251.09,-7399670.71,804224.43,19770994.36,21240923.96,22003391.40,14482692.05,121118652.03,98929529.88,51781673.41,62347657.48,95210503.98,2750109.69,11263572.41,-7973530.41,68207352.68,3889690.83,3921383.88,2130871.94,5101124.04,4924032.21,6583402.46,1022205.74,-59056259.52,5852951.32,24862603.24,16784760.08,23305176.35,8323598.24,6488364.70,23299578.42,59840359.66,22887671.83,52966360.67,16536211.31,38068809.67,42001030.00,37013850.00,0.0
20,减：所得税费用,68018690.69,56334787.44,50826134.61,52325830.87,0,27535022.10,32926465.85,34399510.04,205005.19,13875397.03,3141995.96,3264843.34,2536923.95,20030462.56,13637042.93,10437163.81,6220517.51,30926231.87,22230761.19,10614832.83,4550341.53,6980619.74,962364.13,923720.78,638065.94,12583757.79,11643013.78,11073783.40,6028197.34,46882636.40,37111816.76,20765829.52,22102270.07,36542253.17,4689887.63,6339986.51,0,22710024.34,261639.31,346089.00,228433.98,180665.28,216785.33,204278.16,109028.46,503449.63,929589.44,4717927.50,3061277.82,6671878.66,1334083.29,-51354.04,2778948.78,7957993.68,3337171.79,7818985.41,2821065.10,5375375.96,3863520.00,2940230.00,0.0
21,五、净利润,585044976.26,497973553.66,345058250.24,255592337.11,0,25153671.50,57330599.61,62288093.01,-649500.75,12764161.57,-1413177.25,240079.42,6381385.51,18550939.51,35224877.87,28050426.01,16474942.34,83162760.60,56574434.02,23477479.70,11665599.27,3278755.31,-10331615.22,-8323391.49,166158.49,7187236.57,9597910.18,10929608.00,8454494.71,74236015.63,61817713.12,31015843.89,40245387.41,58668250.81,-1939777.94,4923585.90,-7973530.41,45497328.34,3628051.52,3575294.88,1902437.96,4920458.76,4707246.88,6379124.30,913177.28,-59559709.15,4923361.88,20144675.74,13723482.26,16633297.69,6989514.95,6539718.74,20520629.64,51882365.98,19550500.04,45147375.26,13715146.21,32693433.71,38137510.00,34073620.00,0.0
22,归属于母公司所有者的净利润,585242848.36,497973553.66,345058250.24,255592337.11,0,25678086.07,54788636.58,59606945.51,-704041.17,9546576.54,-1308054.35,61628.49,6063450.77,16874674.08,34426584.91,26967737.77,15416469.73,81924858.15,60221018.82,26844251.39,12028125.30,5135649.56,-8498070.01,-7105619.30,62674.99,6018416.97,8426447.05,9829129.15,7250010.31,64535442.52,54282889.72,27003563.70,35757956.81,51401096.55,-2472705.17,3936311.35,-7353059.41,40940894.23,3628051.52,3575294.88,1902437.96,4920458.76,4707246.88,6379124.30,913177.28,-59559709.15,4923361.88,20144675.74,13413928.77,10535377.84,7094375.37,6539718.74,20030466.60,51882365.98,19550500.04,45147375.26,13715146.21,32693433.71,38137510.00,34073620.00,0.0
23,少数股东损益,-197872.10,0,0,0,0,-524414.57,2541963.03,2681147.50,54540.42,3217585.03,-40908.20,178450.93,317934.74,1676265.43,798292.96,1082688.24,1058472.61,1237902.45,-3646584.80,-3366771.69,-362526.03,-1856894.25,-1833545.21,-1217772.19,103483.50,1168819.60,1171463.13,1100478.85,1204484.40,9700573.11,7534823.40,4012280.19,4487430.60,7267154.26,532927.23,987274.55,-620471.00,4556434.11,0,0,0,0,0,0,0,0,0,0,309553.49,6097919.85,-104860.42,0,490163.04,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.370000,0.246300,0.230000,0.076400,0,0.104000,0.220900,0.240400,-0.003000,0.038000,-0.005300,0,0.024000,0.070000,0.138800,0.109000,0.062000,0.330000,0.242800,0.108000,0.049000,0.021000,-0.034000,-0.030000,0.000300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
26,稀释每股收益(元/股),0.370000,0.246300,0.230000,0.076400,0,0.104000,0.220900,0.240400,-0.003000,0.038000,-0.005300,0,0.024000,0.070000,0.138800,0.109000,0.062000,0.330000,0.242800,0.108000,0.049000,0.021000,-0.034000,-0.030000,0.000300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
27,七、其他综合收益,0,0,0,0,0,-74879.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,585044976.26,497973553.66,345058250.24,255592337.11,0,25078791.68,57330599.61,62288093.01,-649500.75,12764161.57,-1413177.25,240079.42,0,18550939.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,585242848.36,497973553.66,345058250.24,255592337.11,0,25603206.25,54788636.58,59606945.51,-704041.17,9546576.54,-1308054.35,61628.49,0,16874674.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,-197872.10,0,0,0,0,-524414.57,2541963.03,2681147.50,54540.42,3217585.03,-40908.20,178450.93,0,1676265.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
