,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,63749842.13,500457531.65,394206467.88,262201284.58,134917009.04,496037286.92,375078686.54,254438306.91,120274332.94,493792199.30,368157798.18,251730623.17,120127646.41,500549360.33,380023953.70,250801739.66,120040433.31,499001566.85,367154858.34,238700424.32,118889755.42,545776064.40,405178794.86,253277154.77,127909039.41,586167482.01,437740403.55,287344776.59,141198473.79,658597378.60,484901652.81,301550793.45,140039134.74,671974984.34,496644959.44,308153168.78,142203726.28,592151422.43,418350038.06,269458300.32,128766134.62,563649221.13,403599331.06,265506318.55,128149265.31,544414421.78,400589925.24,255356530.69,123147530.82,502243744.66,358327383.59,235627148.56,112388603.04,473269883.14,344697149.32,228187051.21,111178316.81,459303570.28,342154441.20,217508419.51,108380776.96,427456345.80,301555717.02,200221281.90,92584624.29,335285013.11,258877383.03,159693643.60,86206568.95,361179604.32,260135956.88,165729683.94,78589656.36,325175354.48,148635433.64,284357604.12,130650853.43,210917476.80,100379500.10,197515984.76,85684688.19,178238162.81,78576248.25,145979000.35,133101606.09,126698357.79,111525850.75,0.0
2,营业收入,63749842.13,500457531.65,394206467.88,262201284.58,134917009.04,496037286.92,375078686.54,254438306.91,120274332.94,493792199.30,368157798.18,251730623.17,120127646.41,500549360.33,380023953.70,250801739.66,120040433.31,499001566.85,367154858.34,238700424.32,118889755.42,545776064.40,405178794.86,253277154.77,127909039.41,586167482.01,437740403.55,287344776.59,141198473.79,658597378.60,484901652.81,301550793.45,140039134.74,671974984.34,496644959.44,308153168.78,142203726.28,592151422.43,418350038.06,269458300.32,128766134.62,563649221.13,403599331.06,265506318.55,128149265.31,544414421.78,400589925.24,255356530.69,123147530.82,502243744.66,358327383.59,235627148.56,112388603.04,465029829.12,337814791.53,224440236.98,109400813.86,450881058.97,333665178.51,211869751.36,105069226.44,419455582.53,295545637.14,194599808.53,90536090.96,329040865.77,254701613.36,156939771.91,84634730.18,351836328.43,253168702.00,160569137.09,76449988.85,316528437.71,144300503.67,277633180.66,128084572.49,206489043.66,97754200.99,192187903.64,82724029.63,173039534.57,75461141.93,140151561.80,127291785.67,121492058.32,106978337.84,0.0
3,二、营业总成本,110069456.02,547529994.52,420240828.32,279885165.13,146331660.18,512196768.18,378490107.83,256094883.36,128736284.03,508618726.05,373037324.06,254483081.78,129156321.55,526133879.22,394772862.90,262558031.34,132732913.43,541944578.06,384790541.66,248744777.49,129079534.23,572490047.42,426036777.65,278241790.45,147844163.64,584747158.85,429700520.07,273611002.91,135797566.88,637195791.84,461474331.45,288008788.87,134557175.11,652768530.94,475752307.00,296284434.88,136911832.27,578835678.79,400927340.70,259168903.68,123599879.51,548775490.50,386641564.10,252084643.40,122955485.77,525146261.90,381909344.26,242410557.85,117954049.58,488324762.94,346641568.54,228809726.40,108324877.71,460667799.36,331834345.04,224415342.96,108996617.24,428659385.04,320590545.31,203298499.40,102475676.33,395231027.04,280451119.87,186603699.23,86997498.14,302950445.66,245520462.35,158527233.67,81701731.65,329399941.59,239874983.46,152303611.44,74680057.69,297386943.41,140015823.15,278783954.45,123725974.73,205668637.94,90336732.73,175284845.17,76137454.94,150099436.30,0,134265889.37,116871902.27,111869272.59,102390808.59,0.0
4,营业成本,63523881.75,339145479.71,268898990.47,180718156.25,96569692.71,328404865.91,245298115.06,166210900.50,82930051.35,317480690.16,231682800.66,159891331.49,79772113.52,314846674.72,236515999.38,155778424.25,77079809.32,309622022.39,221306916.18,146028858.90,75703581.48,339134152.84,160308803.57,102367956.66,53014732.70,233197436.60,174843132.62,115443352.13,57388401.44,269678686.33,201034528.87,125298384.15,59757543.20,276534059.39,205293314.12,127321783.89,60550577.83,242795693.06,167768900.61,107838493.62,52671412.28,220646170.76,155479918.65,103667184.16,51620541.05,216180131.80,160902541.09,101788624.12,50758497.27,198955687.52,141958192.77,93758909.35,45917034.48,192870424.10,138783831.52,94544560.57,47670723.15,198680775.07,150333318.40,95581187.31,48325343.76,183277558.02,128617628.05,87553898.80,41419412.27,144458490.97,125022803.85,80111755.34,39080533.92,159716541.91,120209832.48,76159577.76,36016307.40,135983806.27,62863540.10,118393868.60,52485676.89,82579769.57,39615125.56,76827697.84,33696705.63,72718876.80,0,61944988.75,56439142.44,58828647.82,60305928.68,0.0
5,营业税金及附加,1124526.45,6755923.79,5338318.84,3434162.32,1833428.11,7971276.94,4898261.63,3358186.81,1627399.10,6710862.34,5081364.16,3484754.67,1750003.85,13241093.89,9356075.01,8956306.23,6145730.55,25362767.93,18480835.99,12018315.57,5921680.76,27906132.84,20700119.10,12678840.58,6297710.75,30483092.94,22237231.85,14541495.28,7087430.83,33886711.62,24566785.22,15412394.37,7158229.93,35391172.03,25878519.03,15930220.27,7192848.87,30011060.80,21437130.37,13710305.21,6467606.92,28898928.44,21108652.96,13694458.79,6502916.36,27956337.72,20158033.11,12998964.70,6199684.73,25707862.36,19601732.40,12843402.65,6102369.00,23663497.24,17356181.22,11453094.41,5536892.04,22924676.41,16599882.13,10624782.12,5265630.05,21345313.09,15333909.22,9862684.09,4556628.21,12900406.55,8206966.15,5907335.04,4108929.31,17529722.66,12395822.52,7834108.60,3816216.92,15971344.70,7391845.16,14194649.34,6638917.38,10744085.85,5088914.55,10176510.01,4416951.65,8793735.50,0,7151864.94,6191611.43,5847637.73,4444070.73,0.0
6,销售费用,38597196.47,167090714.67,127466868.19,83829605.87,42044693.29,154204756.33,116851514.66,77557171.35,37395860.48,154540156.34,117885046.41,78657629.22,39982606.34,165205932.00,121149385.68,79081301.39,39673089.50,160294019.18,116165054.98,73409274.95,38184632.73,158663015.65,214547018.51,143366375.94,79187746.49,284944275.84,207674586.83,127172547.03,63142930.69,294463350.38,209649892.43,130397237.85,60462253.80,299647303.74,216194198.78,135197693.27,59979881.73,265136700.64,186124993.88,120683525.70,57110921.70,241697472.10,173367268.94,110620235.61,54367989.89,221060227.84,160453449.74,101507160.75,50231694.06,199201195.94,143606382.14,92837618.75,45593651.65,188333488.63,136398019.16,91531984.29,46691117.72,166778769.51,126910801.24,78761553.16,39105066.76,153871321.14,114622527.41,72432527.98,32470535.64,115628715.23,89218688.77,57173798.25,29926513.62,124331481.48,85463953.96,55001080.29,27261309.17,116306011.57,50456647.40,123568543.71,56289158.56,63707462.40,25982533.84,57626944.11,24797105.75,46323108.64,0,43801528.10,36912762.43,34010634.36,28811566.29,0.0
7,管理费用,4346524.35,29763149.58,15807007.36,10718787.74,5671160.26,22553300.89,13586298.24,10843037.32,5451160.12,28326198.01,16943771.60,11520490.16,6145558.03,30255101.40,24805052.29,16063116.52,7156445.29,43541848.36,26026941.42,17143674.92,7673089.17,34468558.87,23883689.28,15444130.07,7692646.59,31456641.21,22228263.66,14567826.62,7768948.42,32238044.48,21361964.70,14272561.94,6054995.60,34796437.86,23063715.37,13992391.51,7329279.32,33401394.99,20906358.93,13816275.37,5962733.33,34366176.64,24198393.31,15579790.12,7150601.75,33281905.34,26482273.30,16577305.64,6262086.82,31572150.25,17006894.06,13040533.18,5675877.13,29338966.37,20156483.31,14680248.70,7157591.14,20348986.24,15861792.05,11544476.88,6432443.18,17949273.73,8470147.44,8986637.23,5620703.70,18476656.41,14766177.97,9780352.70,5552125.64,12958979.65,11984469.94,8424102.50,4618636.90,19191247.80,13773519.45,16126110.60,3563047.02,42695320.05,14477275.42,29063188.71,11921362.31,20600116.66,0,18955949.14,16083851.16,12917840.63,8402941.85,0.0
8,财务费用,2477327.00,4774726.77,2729643.46,1184452.95,183367.25,-1795332.51,-2438774.23,-2169105.09,1331812.98,500814.71,1337353.35,821888.36,1506039.81,1829327.85,2560194.88,2292727.29,2677838.77,1746105.74,2382512.58,-311972.04,1596550.09,9072375.88,6597147.19,4384487.20,1651327.11,4454602.84,2520389.12,1688865.86,409945.72,6807529.74,4861160.23,2628210.56,1124152.58,5981822.28,5182508.08,3702294.32,1719192.90,7072928.36,4684368.94,3080303.78,1387205.28,20664551.90,12487330.24,8522974.72,3313436.72,26482885.53,13913047.02,9538502.64,4502086.70,32324646.50,24468367.17,16329262.47,5035945.45,26461423.02,19139829.83,12205454.99,1940293.19,19926177.81,10884751.49,6786499.93,3347192.58,18787561.06,13406907.75,7767951.13,2930218.32,11486176.50,8305825.61,5553992.34,3033629.16,14863215.89,9820904.56,4884742.29,2967587.30,9934533.07,5530271.04,6500782.20,4749174.88,5942000.07,5172883.36,1590504.50,1305329.60,1663598.70,0,2411558.44,1244534.81,264512.05,426301.04,0.0
