,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20051231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,991154033.07,6890702383.14,4431637549.18,2859395076.09,1379630006.22,6630342487.33,4522867263.99,3031430589.95,1225485485.98,4564082544.33,3041917514.66,1971677092.73,908447772.66,3629166496.63,2434084356.03,1528782551.33,618349212.33,3833746836.82,2735581843.16,1841143044.70,872366158.84,4456688018.61,3149682371.13,1998858671.58,882723080.23,3816093615.71,2496647616.10,1578245311.51,784911942.79,3485979016.35,2407020477.19,1523475856.44,699132958.35,4136736258.99,2936140913.11,1945736280.48,816139671.11,3127887571.78,2046293185.20,1293738801.18,611431815.03,2593915767.33,1736154377.02,1148874889.08,541137666.37,2228447640.57,1454066581.67,919661401.66,483893789.21,1757127655.32,1186031666.79,749881558.72,353527905.77,1260527709.37,1152984332.81,0.0
2,营业收入,991154033.07,6890702383.14,4431637549.18,2859395076.09,1379630006.22,6630342487.33,4522867263.99,3031430589.95,1225485485.98,4564082544.33,3041917514.66,1971677092.73,908447772.66,3629166496.63,2434084356.03,1528782551.33,618349212.33,3833746836.82,2735581843.16,1841143044.70,872366158.84,4456688018.61,3149682371.13,1998858671.58,882723080.23,3816093615.71,2496647616.10,1578245311.51,784911942.79,3485979016.35,2407020477.19,1523475856.44,699132958.35,4136736258.99,2936140913.11,1945736280.48,816139671.11,3127887571.78,2046293185.20,1293738801.18,611431815.03,2593915767.33,1736154377.02,1148874889.08,541137666.37,2228447640.57,1454066581.67,919661401.66,483893789.21,1757127655.32,1186031666.79,749881558.72,353527905.77,1260527709.37,1152984332.81,0.0
3,二、营业总成本,557679889.87,4904510000.48,3254036122.73,2102963255.66,961798312.24,4486328503.75,2944631255.59,1935248869.10,767585238.81,3648695894.44,2419138453.40,1584872817.47,741225172.65,3062817591.04,2157194265.52,1391185176.26,573474722.30,3374504514.85,2434504634.51,1616764171.06,754307748.56,3642503301.18,2490634152.40,1513712496.01,662774619.25,3285621119.24,2255812498.92,1459165870.28,726580218.36,3198073431.29,2237053975.61,1375972550.64,616627095.96,3312042010.42,2325511130.95,1549677224.62,659318198.03,2689110074.33,1792852546.65,1140397253.37,547538391.44,2308404281.85,1554743090.22,1027016045.24,491757189.52,1968526752.39,1255970779.12,773296813.17,399620751.66,1538668722.30,1033151255.06,646614841.35,330832457.67,1133253146.34,1064009288.90,0.0
4,营业成本,460254786.16,4294756849.41,2928947212.76,1884935739.72,852962654.15,3955284904.90,2658963141.53,1743671055.50,687584971.87,3216870618.10,2175715163.85,1423567142.49,664098182.69,2681874702.11,1885787394.26,1207974502.02,481014727.12,2939778073.10,2128376722.85,1413343837.76,651749610.19,3141585988.01,2156409885.95,1285527496.15,548126654.03,2829317017.94,1929997713.10,1241741115.36,618051511.82,2722905639.18,1915212891.53,1156430230.86,519281525.45,2850922974.53,2014613819.47,1332917927.44,551899684.19,2215625749.79,1474987547.50,930822113.92,456345259.74,1900586220.34,1291464128.22,858183826.14,415986678.28,1646660086.49,1022288586.22,621178510.04,325847147.11,1296246683.27,869551590.77,555865026.76,262698131.83,985147567.87,934406044.39,0.0
5,营业税金及附加,16787484.41,95975916.21,60533534.87,38325348.69,20162949.93,96118309.41,67806370.35,47986652.89,23362114.96,67698348.32,47293901.44,32397547.54,14754695.47,67782389.46,28938702.23,20629676.54,8836459.56,47778893.04,33619706.13,22374103.78,11019908.82,52340823.28,38116454.70,26698317.12,12047066.73,46573656.32,31296912.81,20910744.47,10109911.21,40610852.42,26359466.58,16450328.75,7256250.74,47116795.81,31192147.81,21970263.19,8130477.99,32890648.46,22133225.46,15062331.96,7085069.78,31762973.34,21731361.70,14623647.26,6965592.62,10788294.90,6587153.87,4133138.32,1805022.20,7477131.82,4631351.51,3112520.45,1574682.38,4782415.45,3609949.00,0.0
6,销售费用,9798506.85,97107897.19,65378542.22,46336815.08,20413514.87,108903624.73,66657879.94,42386556.64,17178232.97,94044822.04,59487332.37,38213061.48,18481658.55,98126742.43,58100418.09,42266975.97,22467924.42,105571409.40,76159186.04,51083844.13,25692065.08,129002322.55,89130591.74,55855312.63,27307383.86,125057203.99,91172062.31,58940887.93,30227215.03,110139421.27,86227388.79,53760754.09,26311062.55,110332203.77,78207025.65,48400450.69,21470676.32,168622235.25,128860304.41,87321690.10,27929069.69,171889105.03,113588211.41,69795423.97,25438570.64,142256584.36,94576303.57,53775071.62,24773183.51,107962130.69,71637020.01,41894818.57,24882319.28,25848960.70,17935573.93,0.0
7,管理费用,74702948.88,433659962.05,213702166.10,143088427.79,72603856.11,321453659.52,158486727.97,109256827.37,45025717.56,262250074.56,141814585.52,96501083.70,51187327.17,203029582.95,165253142.70,105847973.00,54381033.81,243523304.30,176938134.55,118827602.64,62085006.44,267455285.91,171564597.10,116873227.80,60170660.16,225134506.73,160295104.90,107969524.00,53569481.28,234315466.69,154709998.95,110310142.15,48614351.94,207819456.08,132083426.10,93159111.80,49295127.18,144154696.82,107144015.90,67786780.94,35608353.50,121703098.55,70363476.84,47930152.51,23737860.38,87392387.14,69459890.58,48116088.81,21980605.72,48307610.53,33795743.85,14188591.82,20005100.75,53554391.98,53169236.12,0.0
8,财务费用,-5111975.58,-23177056.86,-19623699.94,-13099653.27,-5886463.22,-13900343.15,-9886322.68,-6496678.57,-3770568.72,-2218225.64,3937127.17,3046916.99,1317434.80,17874914.69,18323514.19,13543025.51,6633013.31,19377719.05,12422167.29,7631337.54,3232795.89,33368488.23,29088015.33,23540560.56,13442325.92,53893691.67,44494473.83,30800103.73,18083747.67,68060010.09,48926287.97,34376743.40,14538899.93,87229742.36,64768507.68,50956789.00,26805270.82,82353532.04,59664620.06,39375625.44,20504842.13,74835254.50,55790955.17,35371001.14,19606323.51,78406946.87,63160868.83,46063925.37,24351151.80,75912349.12,52079253.67,31423974.09,21252976.78,61649136.58,53470570.70,0.0
9,研发费用,1248139.15,6186432.48,5098366.72,3376577.65,1581610.32,3066690.03,2321323.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
