,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1455590300.12,769960686.00,493869548.33,247398955.16,1212528447.70,633869638.70,391508117.93,207113682.67,1302152531.56,709653230.26,451355516.78,291342901.00,1368406316.97,640558592.21,360774043.28,169268789.59,1229926632.03,662854819.77,415913651.88,232334442.23,1085423372.19,645697040.61,355743091.26,199299851.57,876078783.87,477246321.52,351506797.48,206150619.99,716491205.04,383680630.80,233519739.91,102580754.84,554089981.51,312365336.30,193951987.85,87521463.75,448418458.53,253541060.49,168077597.90,90074149.37,379063749.83,234418439.88,118444432.25,70807551.61,493952180.59,313099926.95,240589973.40,140439132.88,602564563.76,308235202.06,184739751.11,103224925.47,547302156.62,393156663.13,264862473.49,106060808.11,551118719.59,326118837.99,224194831.97,105469547.61,553732614.65,372309197.05,269872301.53,127024469.43,646627165.43,418382018.81,282329119.17,115691019.52,555794722.40,300074832.24,174700332.40,57994002.07,331908548.47,189510551.37,57555080.13,31608968.61,73262089.83,30817743.78,58268677.00,25316661.00,55959321.35,26016726.50,41584816.60,29861880.00,21118800.00,14643200.00,0.0
2,营业收入,1455590300.12,769960686.00,493869548.33,247398955.16,1212528447.70,633869638.70,391508117.93,207113682.67,1302152531.56,709653230.26,451355516.78,291342901.00,1368406316.97,640558592.21,360774043.28,169268789.59,1229926632.03,662854819.77,415913651.88,232334442.23,1085423372.19,645697040.61,355743091.26,199299851.57,876078783.87,477246321.52,351506797.48,206150619.99,716491205.04,383680630.80,233519739.91,102580754.84,554089981.51,312365336.30,193951987.85,87521463.75,448418458.53,253541060.49,168077597.90,90074149.37,379063749.83,234418439.88,118444432.25,70807551.61,493952180.59,313099926.95,240589973.40,140439132.88,602564563.76,308235202.06,184739751.11,103224925.47,547122735.62,390598524.63,263080252.49,105823739.61,550830836.04,325966735.44,224049446.92,105469547.61,553732614.65,372309197.05,269872301.53,127024469.43,646621838.43,418382018.81,282329119.17,115691019.52,555768600.51,300061044.72,174632815.35,58043983.70,332159821.38,189658861.02,57137745.11,31608968.61,73262089.83,30817743.78,58268677.00,25316661.00,55959321.35,26016726.50,41584816.60,29861880.00,21118800.00,14643200.00,0.0
3,二、营业总成本,1508013453.60,878515957.61,577256322.53,270318966.40,1278761505.90,778531435.99,494146312.02,232341525.27,1285077889.02,748606218.60,485523602.93,291455867.76,1339639397.93,642884908.11,378630080.72,166884849.57,1227239645.30,703957706.84,444732199.08,238221710.35,1129374995.53,670356717.61,378780861.39,204923978.76,871476448.71,497964594.92,373530363.93,213302446.95,715907512.39,391457437.32,240386971.15,104565039.25,551781102.77,308630990.84,186636026.84,91710378.23,452053108.30,259459319.80,171122206.94,95926545.48,416730514.94,254497081.84,138562796.58,81247409.08,568132663.04,322613356.63,244513151.86,144518546.88,628058513.33,340613574.16,196689585.10,111917280.55,558362513.26,401035934.22,269706513.01,121184504.61,548080193.06,321979133.87,207312406.01,110418123.07,533999025.89,353991338.97,248068833.42,124255953.58,603915085.80,399539163.03,263304248.40,115756829.08,493971042.43,271614479.24,149899166.68,56841820.58,285748816.14,153128711.01,34873929.80,18154476.94,40259770.10,15410802.04,23137775.85,12182019.49,22012432.66,0,12900166.31,9634911.62,10647410.00,4980730.00,0.0
4,营业成本,818426916.18,395078439.72,242685654.26,109946223.95,568903296.14,304037953.65,191089034.49,86745491.71,689473288.75,353994784.29,230493455.54,169574136.86,859646860.74,332168147.37,171581800.39,74226070.10,801796015.64,422597743.40,260476732.87,147331776.29,782387458.33,455539375.12,239998165.93,137797201.44,613536975.56,331162874.68,258443066.73,148676635.12,502193332.52,260155921.67,154555703.45,61420103.87,422701525.68,223798648.55,134992158.03,64149915.13,338708849.62,186321868.72,119363634.16,67402342.16,302307435.17,183879631.96,92110629.81,55486543.19,421728043.72,249911284.23,193241596.58,108956296.58,476949522.05,230781910.12,129228295.16,83209341.07,372062317.19,280256149.75,189291517.25,83522859.50,379808746.24,210057631.39,131578993.48,73223489.83,360629992.68,231050427.85,171938718.74,87001599.04,474697777.57,313226533.68,207249669.45,89022022.51,414495036.06,216373837.14,119602880.62,38827272.28,243498913.26,139393370.41,19706813.26,9838979.25,23791284.80,8935899.89,16152405.21,8047755.76,14958576.09,0,8555938.19,5795120.00,6808690.00,3449610.00,0.0
5,营业税金及附加,7170906.00,3467206.42,2049449.90,1219062.70,5854831.81,2999777.94,2220737.94,950464.72,6223546.69,2431187.03,1762817.67,1084023.32,7783522.67,4031126.40,2739825.88,1435815.32,7515145.33,3287004.84,2291395.88,1260790.67,3826983.78,1916510.08,1322128.41,766418.21,8957576.43,6299598.64,5749137.49,4214907.90,12325891.08,7136352.61,4922023.07,2063586.35,9954098.66,6238438.16,3943875.70,1594453.82,7095072.86,3798651.73,3000209.57,1972107.89,4924711.01,2241410.74,1184087.47,877187.84,5049921.43,3335924.75,1843571.84,1840402.47,5511489.84,2981048.89,1509716.73,509972.72,5368605.23,3212563.32,1530464.31,496654.97,3769303.49,2083755.26,1518853.46,444645.34,3735715.30,2725025.68,1816948.07,663225.63,3532947.45,2451711.63,1554866.93,612540.99,2298246.44,1557524.30,1470646.59,163264.05,3117053.29,1598160.25,1854787.04,1031348.75,2318546.63,1015958.86,1922866.36,835449.83,1846657.60,0,1372298.96,1001581.62,601920.00,467900.00,0.0
6,销售费用,111242664.70,80648161.68,61444913.08,30598704.81,110798069.64,80617086.75,59398244.62,29245697.11,129849877.61,100877460.31,73069221.00,43593359.31,122416823.86,84379226.64,58305465.78,28666977.95,99280005.19,70424828.55,48469913.92,24114859.76,70257699.95,48537581.19,31495697.12,13907713.71,38053805.00,23384292.28,14371037.39,6641311.02,29171509.78,17681448.14,14118436.30,8764122.50,19171599.07,12603887.96,8834433.88,5832471.95,17941652.80,13022031.23,8625100.18,4992167.54,15646607.52,11175423.03,6523944.03,4188049.99,23946106.98,16381117.31,12322365.94,12649272.37,49956180.79,40993715.60,23964816.46,4184587.94,80175690.60,44297272.84,31840724.97,13394509.65,70696497.28,43621158.23,31429520.68,15316828.46,73631983.53,53834433.08,31910993.29,15139077.64,56249889.66,37820605.17,24120756.99,10440342.04,36093299.78,24406505.50,13804745.86,9246715.89,17048845.83,2306908.78,1536580.20,866385.80,1438969.02,0,0,0,0,0,0,0,0,0,0.0
7,管理费用,301753766.46,191394193.68,127391019.20,52208478.73,275370221.26,177056744.37,242162158.16,113472224.82,446925532.58,288956042.75,179073940.99,79827341.39,334993736.87,223349869.56,150921011.86,63605885.99,298929696.48,194053103.11,126126330.32,59156318.51,248369045.50,155218995.65,101525684.19,49810831.59,207487818.94,135446026.09,94288125.89,51495366.36,162340841.44,99177549.61,64033808.76,33979455.46,95770672.99,64570678.44,39202177.49,22205612.09,89586130.09,56746084.60,39244409.75,20346706.72,90464319.84,53899628.42,36588274.85,19050473.45,79330211.49,51302041.76,34855362.19,22341744.24,86272637.85,61272140.26,39199183.60,23904173.00,101313412.76,73558031.97,47175799.26,23903453.24,92231750.65,64548781.20,41611549.63,20609319.30,91043543.25,63376848.43,41184632.31,20960673.76,67816595.54,44978534.84,29665243.84,15004327.19,37314945.30,27220063.97,14182699.84,8591862.87,21827352.42,9748499.16,11419334.36,5854693.64,11938418.17,4887794.27,7033340.73,2905027.91,6199722.01,0,4275700.26,3198540.00,3399580.00,1065400.00,0.0
8,财务费用,-1143918.47,-402356.65,-135450.47,173511.25,129179.73,91717.07,93759.85,194018.50,-726012.40,-651791.09,-475688.59,-303281.92,-3407802.66,-3051448.52,-2528291.98,-1704514.51,12286425.12,9453276.58,6155314.96,2950734.31,8038832.53,3646744.49,636071.07,-276705.32,-2294371.32,-1697215.86,-1014105.30,-440923.81,-2031082.36,-1809567.46,-1355325.61,-861709.17,-3586921.25,-2675833.46,-1795128.31,-895575.50,-3417637.31,-2055669.08,-1197222.26,-652147.15,-5264018.40,-4654416.69,-3240305.87,-515014.22,453965.43,696550.57,320885.82,554476.29,-697722.62,497292.90,628785.04,109205.82,-557512.52,-288083.66,-131992.78,-132972.75,1573895.40,1667807.79,1173488.76,823840.14,4957791.13,3004603.93,1217541.01,491377.51,1617875.58,1061777.71,713711.19,677596.35,3769514.85,2056548.33,838193.77,12705.49,256651.34,81772.41,356414.94,563069.50,772551.48,571149.02,-1970836.45,393785.99,-992523.04,0,-1303771.10,-360330.00,-162780.00,-2180.00,0.0
