,报表日期,20191231,20190930,20190630,20181231,20180930,20180630,20171231,20161231,20151231,19700101
0,单位,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,2195309980.94,1574259958.08,993917381.95,1575903222.85,1124320983.84,731893357.30,1186953823.30,862197603.54,526373533.13,0.0
2,营业收入,2195309980.94,1574259958.08,993917381.95,1575903222.85,1124320983.84,731893357.30,1186953823.30,862197603.54,526373533.13,0.0
3,二、营业总成本,2010969833.59,1420630026.30,895184274.04,1432561463.76,1023018070.46,668641334.06,1083299195.78,753445776.00,467247382.23,0.0
4,营业成本,1790352988.78,1283815023.94,809289971.82,1288203849.56,917913260.50,594688212.63,969499615.56,674859994.13,377696261.09,0.0
5,营业税金及附加,7451303.88,5338190.58,3448082.32,7204995.65,4861938.18,3981646.71,5996957.43,16398183.53,27666241.73,0.0
6,销售费用,36264449.42,26380503.09,16581937.46,27552812.20,21373473.87,13982914.71,19263468.35,8592484.36,7940327.25,0.0
7,管理费用,132554648.39,73041909.43,45614445.14,90388361.45,67489662.01,47441301.79,62787724.90,38555469.74,46537470.89,0.0
8,财务费用,44346443.12,32054399.26,20249837.30,19211444.90,11379735.90,6845625.54,5807368.64,3484318.70,5037276.45,0.0
9,研发费用,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,0,0,1701632.68,19944060.90,11555325.54,2369804.82,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,1250771.88,896785.77,741860.00,77457.05,-661296.58,296677.50,750738.78,564807.26,137493.63,0.0
13,其中:对联营企业和合营企业的投资收益,1219087.07,742883.39,591600.87,1005468.95,309240.36,296677.50,742138.83,167069.04,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,173182027.77,141448674.24,83731410.70,137960261.57,96966579.27,63851842.43,104732023.97,110041485.01,57749040.55,0.0
16,加:营业外收入,13126406.21,6887352.30,4081903.92,7264602.90,5491172.83,3289516.53,2744457.81,5210773.94,2939424.42,0.0
17,减：营业外支出,3237765.39,2252859.22,312334.41,3678564.98,3249086.99,2694637.90,3832377.08,732998.77,1095891.49,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,183070668.59,146083167.32,87500980.21,141546299.49,99208665.11,64446721.06,103644104.70,114519260.18,59592573.48,0.0
20,减：所得税费用,14558586.97,11377828.37,6515925.24,8716601.09,6413827.49,6979774.06,5513979.54,15715872.41,5928929.09,0.0
21,五、净利润,168512081.62,134705338.95,80985054.97,132829698.40,92794837.61,57466947.00,98130125.16,98803387.77,53663644.39,0.0
22,归属于母公司所有者的净利润,131342269.51,99606064.87,60940045.30,102658328.75,75039857.12,47798979.29,90745409.25,99767846.58,54103244.31,0.0
23,少数股东损益,37169812.11,35099274.08,20045009.67,30171369.65,17754980.49,9667967.71,7384715.91,-964458.81,-439599.92,0.0
24,六、每股收益,,,,,,,,,,
25,基本每股收益(元/股),0.360000,0.270000,0.170000,0.280000,0.200000,0.130000,0.250000,0.310000,0,0.0
26,稀释每股收益(元/股),0.360000,0.270000,0.170000,0.280000,0.200000,0.130000,0.250000,0.310000,0,0.0
27,七、其他综合收益,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,168512081.62,134705338.95,80985054.97,132829698.40,92794837.61,57466947.00,98130125.16,98803387.77,53663644.39,0.0
29,归属于母公司所有者的综合收益总额,131342269.51,99606064.87,60940045.30,102658328.75,75039857.12,47798979.29,90745409.25,99767846.58,54103244.31,0.0
30,归属于少数股东的综合收益总额,37169812.11,35099274.08,20045009.67,30171369.65,17754980.49,9667967.71,7384715.91,-964458.81,-439599.92,0.0
