9,研发费用,84645668.12,64266046.78,13378269.60,112747391.38,70857929.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,-4354000.00,9827631.73,397441.84,214972.21,0,11773676.28,111300.00,111300.00,0,10139418.23,215259.74,250000.00,0,13985867.56,1603464.70,1045139.55,0.00,24265152.72,-4209418.36,3605976.79,1657540.54,-14339140.56,-16746313.44,-11941105.13,-13144569.37,-16381584.57,-11044736.93,-2449400.10,-384373.26,16399088.70,13398737.08,8821343.94,4658618.12,18570828.55,14422101.28,5763280.19,3039437.96,11975580.43,5976112.50,2838317.81,1962414.16,14185137.39,9244445.81,7589487.21,2890127.75,26744540.35,9584207.89,5663387.03,959496.67,9536926.28,8615176.30,5881758.01,2901269.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7530599.87,-7530599.87,-13832398.89,-5480016.60,7530599.87,928218.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,891090.71,593905.50,0,36930359.12,35655220.24,35046720.71,0,467005.33,629370.00,0,0,-62620.89,0,0,0,10170.61,0,0,0,12778691.77,-524841.39,0,0,42601.87,0,0,7.32,10018035.25,16018348.77,15424443.27,14882819.85,549972.04,551549.00,36830.90,25876.31,14071978.89,14371942.54,7978247.36,3097020.69,15768637.98,8798973.77,7866263.48,-74616.61,-40022.19,-117611.43,-98570.67,-79696.76,-60758.88,-46159.62,-30528.12,-14823.49,-149594.61,-86494.82,-64201.52,-15442.76,-27746.34,95384.33,113801.52,-115040.04,43153.92,-14848.75,-32813.65,0,-92799.07,-83057.12,0,0,0,0,0,-75417.61,0,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,0,-62620.89,0,0,0,10170.61,0,0,0,-25768.78,-282841.39,0,0,0,0,0,0,-1024556.40,0,0,0,-1680.94,0,0,0,-296340.32,2532047.68,2331.80,0,137673.55,-367.88,-367.88,-72981.59,-128368.35,-71223.62,-98570.67,-64259.70,-60758.88,-46159.62,-30528.12,-14823.49,-149594.61,-86494.82,-64201.52,-15442.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,50831299.85,35106396.38,871036.93,147200706.22,51135483.06,56646664.20,4774147.96,134339717.07,40568514.06,36036981.74,25118037.96,136859809.95,34150773.68,35458753.91,11863278.47,112224709.16,50154717.89,30526090.30,16855483.90,61367948.68,41180222.76,20944569.73,19884929.60,66907222.76,24716802.64,15596425.09,17847764.56,39919629.39,16458144.75,21289960.00,16541462.96,22474624.29,17319781.64,18969029.36,19399419.62,260311825.38,199840731.31,155963242.44,31964279.28,197127507.10,112449979.44,78019271.96,36722109.23,181946228.27,-21955889.84,-11865807.21,-7965214.23,-34336432.71,3523791.25,8178646.59,4903775.73,27731529.77,18637871.97,13827930.12,6526453.90,18719842.19,14465747.86,10350154.32,3468617.53,16834782.63,12138399.96,9471453.15,4352257.38,27300575.26,19934064.04,13213916.51,5125465.10,25054529.35,18988820.80,8738066.93,25371758.79,16862049.11,0.0
16,加:营业外收入,1538968.70,1061929.63,53704.72,4428527.50,2607197.83,1683378.46,453600.00,6495728.02,2201819.66,1229109.12,636416.98,34298715.13,24033408.72,18779448.77,18715648.77,21867718.63,5414995.78,4944560.20,3491989.83,73184310.28,5491195.23,5195766.74,29337.35,16874817.44,7852177.42,7672956.97,2243056.88,19020169.20,9381570.72,1168331.97,669407.28,15095412.69,1359768.05,675313.03,326381.62,3656930.14,3132996.11,1947742.83,255570.85,20504170.18,3705765.07,107555.60,103419.80,8229216.60,742686.21,741583.84,26788.37,327142.91,357114.12,218238.93,74365.17,235996.01,243755.48,170578.10,120902.00,106892.52,82216.98,71935.54,255.00,31154.13,7443.37,13336.28,2007.60,176979.63,17123.24,15623.24,486.24,158535.08,100647.53,100647.53,50780.00,74447.57,0.0
17,减：营业外支出,3175091.97,2520949.33,121137.13,1290061.12,897666.42,1786482.65,15591.00,1072870.46,777969.83,623814.68,422090.68,6106696.42,751655.79,721558.24,0,5241294.83,606184.77,236104.60,153299.61,4090049.46,2074378.16,1808088.81,45506.83,1112815.58,462513.97,455244.45,48524.85,3031786.36,1546829.77,460101.83,169897.13,1530786.47,531336.93,483377.91,233341.24,2701418.89,290256.10,269193.49,215040.00,363150.38,341754.08,284179.05,32765.70,950884.10,229514.65,194027.33,8776.00,1019941.24,459885.25,40651.83,2500.00,428378.71,320931.70,198730.34,92320.89,470140.23,465942.96,459496.41,2140.00,61285.05,53398.84,18403.69,1410.00,51856.69,12243.78,760.00,0,28807.86,28757.86,1442.22,497213.27,20543.19,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,48431.20,0,0,385608.53,362058.45,0,1949562.70,15365.52,15365.52,0,516482.52,161154.48,61995.65,61995.65,1539873.19,256376.66,87.35,0,342358.54,58160.17,51781.31,0,444212.53,296967.72,274773.05,0,445766.69,0,0,0,516328.95,0,0,0,223135.93,0,-161833.85,0,160388.65,106895.33,124901.33,0,369247.15,202287.30,0,0,308209.78,209397.77,92320.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,49195176.58,33647376.68,803604.52,150339172.60,52845014.47,56543560.01,5212156.96,139762574.63,41992363.89,36642276.18,25332364.26,165051828.66,57432526.61,53516644.44,30578927.24,128851132.96,54963528.90,35234545.90,20194174.12,130462209.50,44597039.83,24332247.66,19868760.12,82669224.62,32106466.09,22814137.61,20042296.59,55908012.23,24292885.70,21998190.14,17040973.11,36039250.51,18148212.76,19160964.48,19492460.00,261267336.63,202683471.32,157641791.78,32004810.13,217268526.90,115813990.43,77842648.51,36792763.33,189224560.77,-21442718.28,-11318250.70,-7947201.86,-35029231.04,3421020.12,8356233.69,4975640.90,27539147.07,18560695.75,13799777.88,6555035.01,18356594.48,14082021.88,9962593.45,3466732.53,16804651.71,12092444.49,9466385.74,4352854.98,27425698.20,19938943.50,13228779.75,5125951.34,25184256.57,19060710.47,8837272.24,24925325.52,16915953.49,0.0
20,减：所得税费用,9261121.58,2685245.11,595205.92,22453714.18,13240513.43,13422609.39,2015058.76,22228368.09,6952773.91,5969574.30,3986012.30,34473530.05,7027611.54,11882771.57,4436881.58,21113027.31,10385178.22,6500643.57,3319171.85,17303700.38,11571644.76,5004964.83,2785916.21,19462742.90,14245121.63,10388764.72,4768090.66,17513579.35,6309946.89,6269377.14,2158882.46,16509075.91,7600008.78,7389032.64,5088550.83,47256242.88,39765910.30,30728990.99,8400724.53,31202285.34,11866053.83,12168601.49,5397809.65,24948069.59,-2530405.23,-1437912.81,375768.34,1203861.16,2840052.79,1672067.77,1030673.55,5540349.50,1775857.75,1678764.23,699394.96,1974668.31,1197210.92,696435.56,325249.27,1519855.81,926793.29,849134.48,418399.84,304889.65,155484.04,150480.36,0,6392.42,1297.62,0,344809.31,4741880.24,0.0
21,五、净利润,39934055.00,30962131.57,208398.60,127885458.42,39604501.04,43120950.62,3197098.20,117534206.54,35039589.98,30672701.88,21346351.96,130578298.61,50404915.07,41633872.87,26142045.66,107738105.65,44578350.68,28733902.33,16875002.27,113158509.12,33025395.07,19327282.83,17082843.91,63206481.72,17861344.46,12425372.89,15274205.93,38394432.88,17982938.81,15728813.00,14882090.65,19530174.60,10548203.98,11771931.84,14403909.17,214011093.75,162917561.02,126912800.79,23604085.60,186066241.56,103947936.60,65674047.02,31394953.68,164276491.18,-18912313.05,-9880337.89,-8322970.20,-36233092.20,580967.33,6684165.92,3944967.35,21998797.57,16784838.00,12121013.65,5855640.05,16381926.17,12884810.96,9266157.89,3141483.26,15284795.90,11165651.20,8617251.26,3934455.14,27120808.55,19783459.46,13078299.39,5125951.34,25177864.15,19059412.85,8837272.24,24580516.21,12174073.25,0.0
22,归属于母公司所有者的净利润,4145347.99,313745.33,-3533311.71,49531780.63,4027582.15,13413535.30,-10157777.91,47282585.51,4023812.44,4785180.12,7123177.31,42898485.61,3819015.07,4010683.87,8569696.72,38581201.59,3389212.55,3689600.26,9082004.62,32506870.57,2801852.24,2745437.05,9084901.21,22913317.21,3773128.91,3410552.64,11039161.66,12009091.88,3137784.05,3162390.49,10524423.48,11546747.45,2452977.24,2669172.01,10163935.61,198868828.67,144027059.09,106177021.07,16427535.67,178278233.28,100081162.14,63616424.06,31298190.63,167240293.02,-19217537.25,-10727167.53,-8060480.80,-38136324.64,-4468033.30,2648487.94,2406171.17,14787426.68,14946382.14,10465631.33,4604108.71,16125354.87,12790512.39,9227230.38,3127173.45,15160158.16,11067084.92,8555682.68,3896478.68,27010148.31,19726676.09,13005032.43,5045894.38,25175670.41,19131119.95,8951570.74,24446129.76,12174073.25,0.0
23,少数股东损益,35788707.01,30648386.24,3741710.31,78353677.79,35576918.89,29707415.32,13354876.11,70251621.03,31015777.54,25887521.76,14223174.65,87679813.00,46585900.00,37623189.00,17572348.94,69156904.06,41189138.13,25044302.07,7792997.65,80651638.55,30223542.83,16581845.78,7997942.70,40293164.51,14088215.55,9014820.25,4235044.27,26385341.00,14845154.76,12566422.51,4357667.17,7983427.15,8095226.74,9102759.83,4239973.56,15142265.08,18890501.93,20735779.72,7176549.93,7788008.28,3866774.46,2057622.96,96763.05,-2963801.84,305224.20,846829.64,-262489.40,1903232.44,5049000.63,4035677.98,1538796.18,7211370.89,1838455.86,1655382.32,1251531.34,256571.30,94298.57,38927.51,14309.81,124637.74,98566.28,61568.58,37976.46,110660.24,56783.37,73266.96,80056.96,2193.74,-71707.10,-114298.50,134386.45,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.003000,0.000210,-0.002400,0.030000,0.003000,0.009010,-0.006800,0.030000,0.003000,0.003210,0.005000,0.030000,0.003000,0.002690,0.010000,0.050000,0.005000,0.004950,0.010000,0.040000,0.003800,0.004000,0.010000,0.030000,0.005100,0.005000,0.010000,0.020000,0.004200,0.004000,0.010000,0.020000,0.003000,0.004000,0.010000,0.270000,0.200000,0.140000,0.020000,0.380000,0.200000,0.140000,0.070000,0.750000,-0.133500,-0.074000,-0.056000,-0.260000,-0.031000,0.020000,0.016700,0.100000,0.104000,0.111000,0.050000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180000,0,0,0.0
26,稀释每股收益(元/股),0.003000,0.000210,-0.002400,0.030000,0.003000,0.009010,-0.006800,0.030000,0.003000,0.003210,0.005000,0.030000,0.003000,0.002690,0.010000,0.050000,0.005000,0.004950,0.010000,0.040000,0.003800,0.004000,0.010000,0.030000,0.005100,0.005000,0.010000,0.020000,0.004200,0.004000,0.010000,0.020000,0.003000,0.004000,0.010000,0.270000,0.200000,0.140000,0.020000,0.380000,0.210000,0.140000,0.070000,0.750000,-0.133500,-0.074000,-0.056000,-0.260000,-0.031000,0.020000,0.016700,0.100000,0.104000,0.111000,0.050000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
27,七、其他综合收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73712.54,-36443920.17,0,0,569.75,0,0,0,0,0,0,0,-4278201.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,0,30962131.57,208398.60,127885458.42,39604501.04,43120950.62,3197098.20,117534206.54,35039589.98,30672701.88,21346351.96,130578298.61,50404915.07,41633872.87,26142045.66,107738105.65,44578350.68,28733902.33,16875002.27,113158509.12,33025395.07,19327282.83,17082843.91,63206481.72,17861344.46,12425372.89,15274205.93,38320720.34,-18460981.36,15728813.00,14882090.65,19530744.35,10548203.98,11771931.84,14403909.17,214011093.75,162917561.02,126912800.79,23604085.60,181788039.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,0,313745.33,-3533311.71,49531780.63,4027582.15,13413535.30,-10157777.91,47282585.51,4023812.44,4785180.12,7123177.31,42898485.61,3819015.07,44095248.15,8569696.72,38581201.59,3389212.55,3689600.26,9082004.62,32506870.57,2801852.24,2745437.05,9084901.21,22913317.21,3773128.91,3410552.64,11039161.66,11935658.52,-4306731.44,3162390.49,10524423.48,11547038.02,2452977.24,2669172.01,10163935.61,198868828.67,144027059.09,106177021.07,16427535.67,174000031.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,0,30648386.24,3741710.31,78353677.79,35576918.89,29707415.32,13354876.11,70251621.03,31015777.54,25887521.76,14223174.65,87679813.00,46585900.00,-2461375.28,17572348.94,69156904.06,41189138.13,25044302.07,7792997.65,80651638.55,30223542.83,16581845.78,7997942.70,40293164.51,14088215.55,9014820.25,4235044.27,26385061.82,-14154249.92,12566422.51,4357667.17,7983706.33,8095226.74,9102759.83,4239973.56,15142265.08,18890501.93,20735779.72,7176549.93,7788008.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
