,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,3814056085.86,2751778064.11,1813991544.01,875858714.71,3298765283.60,2461914698.15,1511176007.30,667102508.22,2047709276.64,1596426455.52,934510317.05,409901826.82,1670061992.05,1113508752.65,724995935.80,346287844.37,1343085145.79,1284182677.13,1052244098.17,692654406.57,3214406389.34,2620334761.92,1793428080.40,879687932.66,3996697641.68,3003590853.59,1554572507.28,630979012.93,1945718453.21,1181223326.08,697268918.46,244843231.31,1150551265.54,1090999140.43,752026066.55,297005146.45,1425697344.93,555624406.84,379045661.37,150727074.41,712395888.19,483228319.30,362829538.41,161128501.82,628166157.56,411934540.71,249770202.77,79751421.54,285783099.98,207876633.87,126497341.66,55720845.93,324881234.50,246276587.77,170164075.61,75660832.52,326249037.79,248913877.79,170682391.66,66793123.49,478021153.82,269114254.36,159308336.02,51361494.96,341963123.76,151291881.37,107323547.01,19006309.25,286331312.39,95401691.16,60279194.43,27558634.17,192351975.12,82340623.69,156121867.81,64627411.75,139185464.19,137936689.77,133591493.65,0.0
2,营业收入,3814056085.86,2751778064.11,1813991544.01,875858714.71,3298765283.60,2461914698.15,1511176007.30,667102508.22,2047709276.64,1596426455.52,934510317.05,409901826.82,1670061992.05,1113508752.65,724995935.80,346287844.37,1343085145.79,1284182677.13,1052244098.17,692654406.57,3214406389.34,2620334761.92,1793428080.40,879687932.66,3996697641.68,3003590853.59,1554572507.28,630979012.93,1945718453.21,1181223326.08,697268918.46,244843231.31,1150551265.54,1090999140.43,752026066.55,297005146.45,1425697344.93,552534210.97,379045661.37,150727074.41,712395888.19,483228319.30,362829538.41,161128501.82,628166157.56,411934540.71,249770202.77,79751421.54,285783099.98,207876633.87,123663677.16,55313881.61,321168473.07,243648827.08,166422814.43,75095448.44,324016775.53,247468394.72,169729515.87,66259010.04,475739582.57,267424609.49,157889093.17,50996192.50,338810827.72,149094784.35,105784148.65,18167221.85,284870711.51,94369854.29,59613906.38,27000569.33,189873619.75,81518408.30,153928063.54,63811118.40,138332951.03,137286856.04,133420663.24,0.0
3,二、营业总成本,3110226629.00,2197113195.22,1473418325.45,739429681.37,2714357107.63,2013543744.30,1225778818.85,544389153.21,1316372826.54,972486323.59,484858276.35,222691417.49,1050302227.98,623031247.56,390053630.56,179691957.60,1114960345.60,924570050.26,701062296.68,428844878.07,2213998425.43,1846431282.23,1302288099.76,694073552.60,3261875728.34,2453848434.50,1173551689.97,489814123.17,1439424396.15,838680253.50,481738107.67,173245578.99,792147950.23,608847582.27,410503624.09,165129231.71,903698507.02,346709613.33,219411383.21,100710952.15,581811488.01,403861433.42,301112494.19,155620800.38,564832582.46,391796815.96,229271871.75,78017369.43,258394041.72,180452315.14,106763534.04,53359459.90,304457062.03,230536776.29,163566304.53,74684052.09,355589262.37,213509049.03,140514901.83,61303214.86,468872241.38,250040000.63,145881665.86,54615440.16,305988080.36,139735697.58,100919911.47,24996649.11,238911058.75,94380562.97,58676179.09,28120101.64,166979997.67,74352675.35,133571359.36,53531586.43,112887240.71,112156669.50,107332086.25,0.0
4,营业成本,630545419.65,313131066.66,185702208.54,89539520.05,343405459.71,270693543.82,173664741.47,79490089.55,380757870.56,324355735.77,204378052.80,91933091.36,439411467.73,342391401.63,230810330.56,101831472.06,369012591.10,328883197.81,248467699.72,160429266.15,707642501.26,576970008.15,410673359.22,213622448.46,769542921.75,526604091.96,322293376.67,119467926.32,538492768.14,310212255.28,191471531.92,70454391.97,360547590.58,324583052.18,217033611.61,86401704.77,553646024.18,128748599.52,71475821.48,45210501.74,355016804.16,242672708.13,196177916.23,101935468.18,399853613.27,270321036.58,156568594.05,38255757.23,119786247.03,84921209.34,51403911.38,21119122.92,160552167.97,116034201.73,80196098.11,37065716.33,179648304.73,131971019.26,91094698.96,36510887.33,300254249.37,150899358.86,86779524.88,33051250.16,221608878.64,97460570.06,68668099.98,11221667.30,183923953.84,66821657.19,41525375.85,19944514.69,132609519.76,59178729.65,101710155.23,40777665.82,98142848.26,91173832.60,89513927.11,0.0
5,营业税金及附加,66847511.41,50068516.63,35380305.76,16668963.63,72269509.74,53071521.26,35148648.60,19467983.31,51331181.38,42140941.92,24531292.94,13762419.00,43189655.39,20827408.59,13769169.10,6615797.66,35463983.69,20221110.68,17210712.50,11133082.86,61361734.81,48849861.91,33415643.26,16632813.31,86520572.02,59513490.45,30125069.77,11490557.33,50437243.01,25483376.41,15383416.30,5522728.04,28337762.93,25970134.47,19114068.77,7406501.74,44386359.42,6372787.75,5405975.22,1389792.60,18870937.80,13030710.35,11479308.92,6354605.31,23054158.05,12962380.25,7828366.08,1436118.18,4284427.92,3033976.97,2000185.86,838287.46,6496201.59,5213468.39,3847542.96,1927632.75,8491478.75,6290692.55,5087377.32,1720524.02,15279521.19,6946161.85,3022289.36,1539464.95,14135239.90,4514329.65,3175102.88,479862.93,14489090.23,4010771.43,2758710.99,1183776.04,10404244.18,3606628.32,6916401.57,2421878.60,5097571.89,4949230.07,4281182.24,0.0
6,销售费用,2266338978.59,1731627482.57,1179988964.16,592938777.41,2119039983.46,1520218055.51,903486678.60,395431066.23,710079302.77,468234000.03,166416673.90,60474174.86,323233217.69,87362991.07,58477369.51,36635390.63,497973656.53,408918789.29,312467589.25,181726842.04,1186609226.42,1038094461.51,735740983.25,407913034.95,2148329858.47,1710952078.42,721529292.89,309449936.62,616496258.96,356882537.00,174106100.76,43929642.25,218325583.48,125345405.02,87199325.96,28782926.82,139797429.11,88794695.13,52272784.71,24914194.72,110245172.64,76463128.44,47645579.74,25158675.72,83818908.44,65981650.87,39978187.32,24834286.69,77726436.92,49903466.56,25690928.86,16910595.78,49048647.87,32767628.02,24099175.77,10394360.33,48735101.35,32417071.88,18629406.90,8422903.17,36947751.10,22007868.84,13511538.94,5421326.55,20993009.26,13254618.29,9561280.81,4178079.46,14070236.83,7463440.77,4507693.37,2392381.07,6663527.12,3425407.05,6507277.07,2914216.85,3345099.11,1374303.35,963856.73,0.0
7,管理费用,181078645.72,123101468.32,82850088.61,41711324.56,170094737.09,140596697.54,124040246.13,50618381.70,224806742.40,178057563.19,115660404.27,59842357.64,208730820.29,146571603.00,84019832.48,42032852.24,191796766.94,145971502.94,106122870.86,62953678.37,208454770.29,147456322.92,100699900.95,49094775.71,194365805.43,109517267.10,67111332.03,34569666.50,165095350.95,98043298.65,68227986.18,39654671.10,122277000.73,85807592.27,57148460.37,28709308.93,105920257.35,77741027.90,55966487.90,20606563.66,70336616.02,49276343.44,30479115.50,16612322.65,47813493.45,30868497.64,18992274.61,9513107.66,35490304.31,30041730.70,19433504.09,11087569.67,42208817.08,34092051.57,21227800.41,9597471.61,107156421.37,38939354.10,25376864.23,12313432.53,50439430.28,39630378.81,26436642.42,11252941.77,39804087.34,21213819.86,15953264.76,7651168.82,20634656.40,13688029.40,8596628.60,4272303.47,13903494.70,6787000.65,14054531.55,5143889.44,10369677.88,10003245.75,7905505.70,0.0
8,财务费用,-98549457.16,-68370949.53,-44825065.54,-19822814.69,-59228407.77,-34575427.09,-22276853.87,-8983668.14,-64826135.49,-47073936.50,-31025136.75,-7388317.31,-32956695.38,-25606362.61,-9891681.66,-7491495.48,23027141.83,19403050.65,14857411.37,7517803.48,46873572.04,33531243.72,20230252.40,6810480.17,61578222.41,46654530.58,32125377.84,15236403.76,61602815.15,44116703.55,28606989.90,13890161.71,63289112.47,46416959.90,29496870.97,13828789.45,38858716.93,28321699.97,17557788.21,9346799.43,28955781.77,19808385.58,12718416.32,5559728.52,21911390.68,15049385.96,9290585.03,3978099.67,18907191.99,11721732.99,7404805.27,3403884.07,46151227.52,42429426.58,34195687.28,15698871.07,11557956.17,3890911.24,326554.42,2335467.81,65951289.44,30556232.27,16131670.26,3350456.73,9446865.22,3292359.72,3562163.04,1465870.60,5793121.45,2396664.18,1287770.28,327126.37,3399211.91,1354909.68,4382993.94,2273935.72,-4067956.43,4656057.73,4667614.47,0.0
