,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1210234168.36,798821540.08,434973097.63,1599933132.65,1214117722.37,764549385.97,401859328.46,1513192945.57,1117725416.41,692716651.10,354857928.35,1383781589.98,1062559844.30,648735155.33,342708780.00,1267972635.64,914637584.86,598346388.82,321759859.00,1244897125.24,882996498.34,565769225.28,301718478.28,1080729764.70,783544002.89,488030737.67,249263657.87,908260841.57,653273495.48,430776573.31,223614415.29,808378831.80,595363768.98,368943554.47,187412609.65,841441236.46,645266258.19,446629421.05,203102124.34,771975479.62,505814535.60,312903372.40,144252049.81,569629842.12,410174285.40,249231294.10,121161448.08,519347810.00,489631468.52,314989818.24,152889184.29,641027960.72,442665011.43,282523791.01,142100761.71,547039161.74,415657409.55,306907144.07,143835596.18,579102930.97,422465436.06,273772981.72,120476222.12,415920066.01,316172026.93,185621530.68,93205542.55,328500287.54,256654892.21,169773025.77,86937587.04,248849654.25,129493416.72,252310144.20,118321326.59,216826587.60,94938191.84,199080086.43,88171212.42,149645383.05,62270482.98,88817000.00,63348000.00,48445000.00,0.0
2,营业收入,1210234168.36,798821540.08,434973097.63,1599933132.65,1214117722.37,764549385.97,401859328.46,1513192945.57,1117725416.41,692716651.10,354857928.35,1383781589.98,1062559844.30,648735155.33,342708780.00,1267972635.64,914637584.86,598346388.82,321759859.00,1244897125.24,882996498.34,565769225.28,301718478.28,1080729764.70,783544002.89,488030737.67,249263657.87,908260841.57,653273495.48,430776573.31,223614415.29,808378831.80,595363768.98,368943554.47,187412609.65,841441236.46,645266258.19,446629421.05,203102124.34,771975479.62,505814535.60,312903372.40,144252049.81,569629842.12,410174285.40,249231294.10,121161448.08,519347810.00,489631468.52,314989818.24,152889184.29,637756410.16,440319352.61,280909117.38,141534488.94,539423940.76,410393528.33,302874304.54,141536489.37,547644115.78,411279855.07,270844152.96,120711653.28,408877597.26,311570600.62,181313643.71,90656076.05,325413396.08,254867287.50,167681061.43,85958320.25,248241750.84,128134068.97,243470530.64,111913750.17,206839626.65,94854668.20,194970860.77,83616225.34,146489843.55,60331592.37,85416000.00,58030000.00,42979000.00,0.0
3,二、营业总成本,1123448125.47,753457766.12,405868838.06,1533474821.55,1133793125.17,732932514.17,374768286.43,1434960387.64,1029543208.94,657388730.82,334968653.26,1325391720.69,996284120.88,623774709.58,316586162.12,1203921291.33,842391989.29,564776388.22,297438982.18,1174088559.77,780775857.53,521284502.14,279317685.85,1041410117.41,680335080.56,449244086.03,233014851.70,818103477.84,551563283.58,383780811.57,218190911.99,693545582.31,477934079.88,311978386.16,177684790.84,760074684.82,547764980.63,402738277.31,195311775.76,688324067.51,425204551.80,277451829.63,133277021.40,505164238.55,344356935.94,223612229.72,115687215.24,447927310.37,436795347.03,305520662.62,149372151.31,687324668.35,382740109.83,248831452.74,124749798.10,741972619.25,335292064.54,262254885.78,128452907.41,470503826.38,343807999.96,231128730.72,103590991.72,314645738.00,238284762.16,148270715.31,78182050.94,234441436.45,173783337.52,120866751.30,62416285.05,166263273.12,90185370.61,157000481.90,76903682.74,127663171.48,57945222.80,118941387.00,47004309.65,96591692.73,0,58486000.00,38058000.00,25164000.00,0.0
4,营业成本,1056396749.65,705634420.53,383384905.51,1374265422.21,1024701355.42,659702370.29,347423230.07,1300770752.20,946879947.14,602043499.81,309165782.93,1166662138.34,896240188.37,555075811.84,284216391.20,1052071869.01,746264285.95,497900111.09,263668067.70,1001939281.57,683504976.19,456976328.23,246223067.93,864159004.36,593809175.66,391722356.41,204056228.48,670810555.55,457178497.78,318661745.43,183497870.44,562141579.66,394012622.52,254410241.15,146999865.02,608837173.34,458079252.15,340072864.36,164974343.32,534752067.84,345971607.18,228649862.35,110436669.23,339747475.54,255842158.43,161676582.69,84959657.03,336876856.17,329729781.10,229401578.91,101462452.80,403315183.62,271569944.26,168534115.41,84211285.22,321261699.11,235399717.66,192706605.22,89372300.48,333034253.06,248152860.74,167815464.46,73532230.37,212040636.79,170352648.31,101591912.82,53838212.51,154555403.22,126096524.21,86504847.55,45465350.41,113212313.56,64911697.40,125257100.29,57154164.63,104038242.29,47841168.71,103761836.53,42310280.42,82802273.95,0,49722000.00,34409000.00,20724000.00,0.0
5,营业税金及附加,16783062.75,11594252.78,4786728.84,22606083.92,15500039.04,9980352.65,5176705.99,16957682.36,10643300.24,6911735.00,2196567.14,18389677.06,12535018.41,9291578.15,3968519.11,17635937.25,12003555.62,7966189.23,3781135.68,16834805.07,13009880.41,8269992.92,4010423.94,16654862.71,13611473.81,8373440.92,4655558.18,17033616.48,13499101.70,8334631.66,4243370.67,16686994.88,13389479.23,7920788.93,3803306.69,19542679.91,14180366.79,9481339.85,3720251.43,16898108.49,10220557.74,5960500.37,2701199.80,11585820.72,8216002.69,6645246.89,2714064.58,7193109.11,6236944.36,4080778.12,1738123.69,7391892.75,4711327.53,3597146.94,1530173.78,6680339.81,4588750.79,3003476.37,1520648.10,8634609.99,7675301.17,6264962.42,1344620.93,7129057.47,5280235.49,3367769.30,1605432.42,4147006.22,3280590.92,2375412.05,1276438.24,4613206.60,2326035.56,3825501.63,1386313.72,2727148.25,1295549.18,2534039.67,938211.74,1585686.70,0,915000.00,613000.00,313000.00,0.0
6,销售费用,6264685.58,4045320.19,2073268.14,8764179.44,5875837.75,3949672.33,1924438.65,9806399.43,5784587.08,3562884.49,1801855.32,14317297.54,10206172.22,7096258.31,3478737.41,17120502.32,10697622.26,7089193.74,3418367.16,16544483.23,10861295.01,7335538.46,4104161.62,13804895.36,8716298.92,6033145.36,3498488.71,11243982.56,8058668.75,5529580.11,3060613.28,10489834.69,5584046.52,3811074.84,2116421.14,7968991.97,4750633.87,3104665.67,1623338.45,4409350.48,2774349.47,1828664.40,900966.13,11181308.18,5755966.06,3660480.12,2845858.65,9510376.75,10815206.00,7811279.58,4764757.80,15363432.52,14058334.76,8622024.73,4113159.46,15579409.51,13360925.86,7363543.88,3881448.10,15000898.22,13737210.03,7826491.48,5373255.99,11580903.13,9348027.41,6458168.01,4246520.55,14568693.33,5198590.56,3694290.00,2441933.76,2029414.74,1163955.23,1026411.33,485323.15,1178805.87,1132640.60,399882.22,120447.78,188152.49,0,65000.00,0,0,0.0
7,管理费用,53935650.23,35727486.79,16852124.03,103566979.52,67474334.73,43980336.24,20820062.12,103630326.11,67965521.14,45961722.81,21908025.66,110281585.11,76318307.57,51509708.24,25307221.31,111173493.16,69992942.74,49553832.71,25860546.73,106373871.40,69599380.30,46354190.62,24267327.82,97595156.72,60398519.78,40647666.66,19220004.65,107745330.49,64924397.94,44505086.16,23935167.32,105040730.39,57088052.04,39170961.20,21570282.14,103894883.81,59431382.00,41426698.61,20798066.89,85692446.06,58503729.03,34707950.74,15774035.42,78284746.28,55204286.89,39260982.63,19543613.30,66215280.97,66684355.28,50281223.33,34098719.30,231383764.05,70185896.44,53083789.14,26394941.53,371289793.64,61312876.27,46242995.21,26047757.66,82703792.20,55460531.88,37957227.08,18167938.39,83130993.41,53316347.89,37269851.25,18865529.00,61753275.85,39700646.40,28410815.24,12868575.98,37462979.15,17962455.53,29462216.01,19042509.49,22125558.57,9831523.90,15782451.63,5175460.52,12051348.65,0,8987000.00,6058000.00,6283000.00,0.0
8,财务费用,-9932022.74,-3543714.17,-1228188.46,-3909056.88,-3235853.21,-1105217.34,-576150.40,-1466437.63,-1730146.66,-1091111.29,-103577.79,3430018.32,984434.31,801353.04,-384706.91,3393172.15,3433599.92,2267078.65,710864.91,2139488.36,3800814.54,2348940.83,712704.54,5307150.88,3799612.39,2467476.68,1584571.68,11181088.80,7902617.41,6749768.21,3453890.28,6264925.41,7859879.57,6665320.04,3194915.85,13982662.85,11362325.64,8682408.82,4195775.67,11137546.83,8589154.27,6391432.14,3464150.82,24077117.03,19282016.45,12359431.97,5624211.68,22777966.34,23198868.47,13981597.30,7308097.72,29870395.41,22214606.84,14994376.52,8500238.11,27161377.18,20629793.96,12938265.10,7630753.07,31130272.91,18782096.14,11264585.28,5172946.04,764147.20,-12496.94,-416986.07,-373643.54,-582942.17,-493014.57,-118613.54,363986.66,8945359.07,3821226.89,-2620719.09,-1210629.34,-2406583.50,-2155659.59,-3536823.05,-1540090.81,-35769.06,0,-1203000.00,-3022000.00,-2156000.00,0.0
