,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,5316197019.36,4035689753.61,2640300427.21,1231209304.12,5616191330.25,4196666939.51,2771045015.35,1417130814.76,5038238702.59,3689216468.30,2402940261.56,1142329115.72,4393123514.51,3260178319.22,2126390114.69,1023395950.92,4257924354.60,3130362129.93,1900003555.87,912998782.50,3251187297.63,2413653654.09,1524046375.54,747993979.52,3168995664.32,2383345108.73,1464439661.49,652424198.72,2592852992.61,1889894338.47,1195045931.80,580756748.26,2354433783.71,1693575581.89,1061050828.77,483755423.86,2170444392.77,1542091348.67,969922684.39,429120844.40,1743112347.13,1230731119.46,712312116.57,344285423.65,1890736369.09,1472891282.86,947195192.38,414257547.17,1744945487.88,1299172657.24,806979195.73,388668016.68,1595826813.99,1164923040.82,682060712.92,302513062.19,1097322502.02,791978797.24,464542495.56,213078906.34,736617485.98,540161439.35,329148000.45,150200666.22,514432330.93,375852586.87,210742518.83,92236735.46,404916972.21,296304296.89,180177047.25,85013266.05,586987899.93,467796813.67,267404424.72,302863121.14,106377216.05,169718724.37,145008001.49,138826737.59,0.0
2,营业收入,5316197019.36,4035689753.61,2640300427.21,1231209304.12,5616191330.25,4196666939.51,2771045015.35,1417130814.76,5038238702.59,3689216468.30,2402940261.56,1142329115.72,4393123514.51,3260178319.22,2126390114.69,1023395950.92,4257924354.60,3130362129.93,1900003555.87,912998782.50,3251187297.63,2413653654.09,1524046375.54,747993979.52,3168995664.32,2383345108.73,1464439661.49,652424198.72,2592852992.61,1889894338.47,1195045931.80,580756748.26,2354433783.71,1693575581.89,1061050828.77,483755423.86,2170444392.77,1542091348.67,969922684.39,429120844.40,1743112347.13,1230731119.46,712312116.57,344285423.65,1890736369.09,1472891282.86,947195192.38,414257547.17,1744945487.88,1299172657.24,806979195.73,388668016.68,1588736309.09,1160416240.17,680606951.71,300826138.54,1094207041.05,788667158.09,462542998.99,212117494.50,734942899.68,537493918.40,327637437.48,149943032.12,513226257.59,375306695.10,210559758.22,92197915.09,404496489.08,295888275.78,179834249.60,85047431.68,583300519.15,467101406.79,267342725.21,303428304.45,106989782.03,169697636.18,145008001.49,138826737.59,0.0
3,二、营业总成本,4646602995.99,3509475942.83,2345936988.02,1151601113.69,5230299669.88,3892673654.62,2620101176.29,1357887126.59,4630057550.81,3347669981.52,2157699215.45,1009566579.69,3911436429.46,2882516331.50,1889962260.55,916168805.59,3943834365.22,2931301174.57,1703851432.96,804376994.75,2939683025.91,2178642680.28,1370544454.32,658774591.95,3052623369.19,2228604323.59,1393029174.26,612071804.81,2488359766.58,1799209853.86,1153790523.06,561584663.16,2234224095.38,1622467767.48,1029317976.51,464396315.82,2086636760.37,1431343331.54,876470389.98,384247449.72,1635645815.90,1147258936.58,667972535.57,331489294.13,1763258316.27,1355331138.49,878331425.10,389771990.91,1609126537.48,1206705906.06,747988705.11,360967844.06,1439883344.96,1057928656.84,609712629.77,263942852.53,964510411.44,693893230.69,403741082.29,185400983.96,653391931.50,474063314.53,289728175.39,134863098.94,433402674.84,317916045.79,182006161.31,81201909.00,349520643.89,263574386.55,161327652.36,78679573.38,509813334.45,394164155.36,226621429.81,248644632.01,82631311.75,134982841.03,120501292.01,120710367.97,0.0
4,营业成本,3600857104.51,2769599437.64,1849322093.54,878068054.70,4252580686.55,3261557933.45,2175052467.40,1109863638.48,3792302938.78,2793834757.50,1797573090.94,842564951.24,3183428156.18,2380281272.45,1559326222.02,754930015.85,3184403649.22,2381807547.64,1442735942.99,685543788.44,2473285030.13,1860642753.25,1175265077.93,566575883.69,2512436478.81,1929843200.39,1190220109.99,543892055.80,2097369882.98,1516081916.72,965068495.31,476432974.10,1859589296.85,1401660319.30,883492052.44,405613453.71,1767638525.22,1235595803.62,749975836.45,329360720.12,1409343139.05,1012133223.05,586800131.37,289763335.43,1594929104.25,1234292709.41,789838096.44,341149444.19,1479793404.80,1129493677.01,696566735.37,343617535.41,1340256573.03,989051950.09,561862578.25,244271052.69,877868539.45,625763529.57,364981914.37,169147207.93,569852688.68,423193153.22,258460279.26,121966910.09,371046877.79,272097233.08,153461179.17,68658790.96,305729231.08,231003815.54,142498728.45,68001388.14,436202613.74,340234572.17,190894447.40,203987109.85,68120660.06,110164086.99,98158693.43,99506700.98,0.0
5,营业税金及附加,39892508.87,34547264.15,25136368.06,14907898.62,45459181.47,33374761.83,23888686.21,12156176.19,43970529.39,34064465.14,23742554.40,15413640.54,40454091.06,25946836.75,18698379.72,12350662.62,28097041.76,20600348.93,18082289.05,10422370.36,21250639.02,15068239.41,9451635.27,3294289.82,14094748.83,10911006.83,7483078.48,2723271.30,9751552.98,6896399.18,3753212.98,3003234.94,7473555.91,4212050.81,2532193.82,1262181.61,8819852.77,5709094.90,4708994.50,1598117.20,8223874.39,5427013.13,3741647.83,1756814.12,9551884.49,5043473.24,3144905.93,1417129.81,5962447.40,2563555.56,2038447.74,1055756.71,8007440.08,5862497.52,4427626.56,2614489.10,8964577.71,6903701.70,4049180.55,1735377.98,4170708.60,2749648.64,1451245.32,661768.68,2294765.43,1647949.37,909715.81,465295.48,1904911.19,1424287.23,1073923.58,419233.05,3380500.78,2834815.53,1742404.97,4562623.85,1551529.51,2214646.02,2138315.12,2000789.09,0.0
6,销售费用,384460565.11,325082458.85,206710849.57,101117196.56,299982798.07,265271524.94,172355964.38,81383234.72,231441967.01,165749615.16,102222206.23,48925673.33,144496431.47,135799141.72,81313801.30,37755087.84,126116762.14,119328752.53,75451739.98,33364893.76,133048787.55,121294189.19,79488843.04,36700738.72,148355911.35,103541130.75,68641011.05,24991350.71,120796549.44,109138330.91,72329616.58,34340878.34,108479458.81,69708252.85,43928864.99,17981086.55,104523790.07,64576344.12,37057137.51,18593671.75,86475344.16,49935802.33,27180217.78,11388737.02,51200780.02,31873177.69,18557377.01,8722902.65,33181759.25,23871658.61,13387124.85,4714088.12,28523393.40,18685268.57,12050190.45,5689295.73,37531082.38,27471927.00,16294444.66,6171964.20,26620565.15,18348399.74,12769089.70,6223015.66,27991501.01,20090856.72,12692766.75,5890623.29,19130707.94,12534293.15,6805415.36,3376835.83,29379489.06,23772347.44,14220199.40,16269112.69,6732420.50,10110711.20,6655873.83,4098154.93,0.0
7,管理费用,418987807.35,253024814.69,165143846.78,89164431.96,371756973.28,207261338.27,249496896.08,113138322.60,457143251.37,292086208.06,201903797.60,101030250.12,550216937.27,374308779.53,259387938.42,119853193.79,505648741.69,304543381.94,171069706.33,75342956.14,304164855.01,184312040.76,111813728.99,57364839.87,262985166.50,159039195.25,104241583.24,42538146.99,228052207.42,144468034.51,91396619.18,44252140.56,209375002.05,113228217.90,76844951.18,36151089.55,165174610.84,102098084.16,66218304.03,29755456.26,116185748.20,66101376.31,41170545.12,21505808.89,86942541.60,60627202.15,44707891.85,24215765.22,71794164.57,46825827.13,31293789.93,15514112.89,56483358.66,42314813.11,29641234.39,10628835.50,37683260.88,31034439.97,19364411.63,8903659.00,54498195.86,31284278.99,19086212.32,7565400.29,36297623.46,27804487.30,17583428.83,7560141.26,27923262.46,20171612.99,13908680.84,7385179.86,43389505.56,28617548.24,19735315.56,23064498.40,6549024.46,10213370.44,9299803.04,10137147.29,0.0
8,财务费用,-14269282.89,-27987687.82,2651812.44,25428284.04,-36474761.23,-45595642.94,-7602985.68,41395517.55,59072925.50,53385676.89,23863580.07,2784877.30,-100181115.68,-47607924.67,-36169560.99,-1790479.18,-100316547.18,-65225199.96,-12334539.35,-5914462.30,-16448329.52,-12662286.55,-10238557.42,-6461250.66,450182.15,-1641227.20,-1600393.75,-2073019.99,6431124.85,10474570.32,11375611.27,3586380.33,35916873.24,25604535.11,14366204.22,3388504.40,25958871.30,19194876.23,13141129.20,4939484.39,4133968.76,12772823.48,9931301.45,7074598.67,18753863.77,21053119.62,19639442.46,14266749.04,9971234.38,111008.65,665983.53,-3933949.07,6612579.79,2014127.55,1731000.12,739179.51,2462951.02,2719632.45,-948868.92,-557225.15,-1750226.79,-1512166.06,-2038651.21,-1553995.78,-4228092.85,-3724480.68,-2640929.25,-1372941.99,-5167468.78,-1559622.36,-2959095.87,-503063.50,-2538774.69,-1295128.02,29062.48,-1628367.49,336526.05,1625974.74,4215375.61,4932556.08,0.0
9,研发费用,216674293.04,155209655.32,96972017.63,42717870.08,216334477.33,163765772.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,197377.73,80660314.41,7037966.30,6910147.90,-49762.95,46125938.76,8549258.77,8393986.21,-1152812.84,93021929.16,13788225.72,7405480.08,-6929675.33,199884717.59,170246343.49,8846293.96,5617448.35,24382043.72,9987744.22,4763726.51,1300090.51,114300881.55,26911017.57,24043785.25,0,25958448.91,12150602.22,9866967.74,-30945.11,13389908.52,8054391.51,8153709.86,0,14521110.17,4169128.51,5368988.29,0,11283741.34,888698.28,-851307.98,0,1880142.14,2441456.38,2443711.41,0,8423527.08,3840179.10,4036623.69,300.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2389654.71,-658848.83,654051.64,33230.98,35019.60,0.0
11,公允价值变动收益,70861659.94,69205899.34,112100158.22,95609534.97,3489837.87,-8125000.05,-10344886.28,-1348867.16,1122407.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1291603.04,1291603.04,1291603.04,0,-2419285.12,-1391541.03,-1255332.67,-501055.85,-1526513.67,60658.93,-1295615.07,-2264484.64,2654195.75,0,0,179328.13,9605057.06,9305511.13,10162597.00,9226888.76,-12109091.83,-8038014.22,-6970382.04,-4123634.47,1972706.64,819261.74,545405.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,16614912.60,16551045.03,16488556.17,7385899.53,777495.56,4819441.18,17352832.93,6264786.01,13017971.58,11589183.15,4143333.09,-99788.66,4846176.48,4378603.55,117821.16,149083.46,728486.74,1654057.51,1108138.00,1108138.00,321816.75,219000.00,249300.00,306200.00,-9079100.05,-2993787.27,-1941440.20,-1312688.53,-440151.21,2425479.33,2740428.04,2026471.73,2751420.32,7448678.08,3811388.17,2802173.43,10346245.14,-333870.30,-620957.31,-382550.65,7487154.49,10281696.73,3423256.45,-2538902.48,1345760.29,8767037.50,9884711.12,2956092.98,19106654.33,16306025.69,6027750.40,3081375.43,2550015.09,1006661.42,212632.55,106316.27,419636.72,313320.45,129671.77,106316.27,2583659.67,2956036.09,2852595.37,473805.36,1188618.94,885205.95,886672.17,12193.89,3473532.14,3599264.16,2146535.01,800000.00,3256178.75,134652.21,63774.71,628501.16,0,0,0,21647.00,0.0
13,其中:对联营企业和合营企业的投资收益,125679.28,-186363.40,-389258.66,-475428.10,-84582.74,762249.45,322472.29,-244812.88,1191169.56,664166.34,382237.19,0,594873.59,0,116518.27,0,0,0,0,0,0,0,0,0,-2030782.39,0,0,0,-4102853.75,0,0,-658658.67,-7829096.12,0,0,0,1137104.87,0,0,0,-1417855.34,0,0,0,-1240736.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
