,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,745340799.08,524306715.28,342405515.66,156742829.38,633417693.18,430833173.97,263778127.50,130912247.37,590948888.29,406146500.26,260615631.15,99785669.21,575194221.65,368926402.60,241035175.10,82716136.44,463311851.93,321522581.68,245259513.80,95187050.75,528216541.32,350351559.81,273795547.54,98158423.63,657809857.92,432033739.25,289558956.89,140210837.47,580530915.88,357743409.76,243704040.68,133558866.95,551511666.59,349840577.99,230151128.87,109067806.67,489033441.25,315053511.10,201131315.44,63413621.82,380877510.31,274430746.73,183467865.31,79409830.45,363187884.31,264223587.07,163706002.27,70990934.77,275663873.23,167141513.08,110938851.61,48566806.73,224233391.62,156479813.04,106027021.99,36028158.16,187826932.42,120121339.69,84224505.35,36215845.22,194055084.85,124562215.58,84136737.85,42087831.05,167786953.48,123544551.01,76311451.80,32434239.43,188273614.45,121329398.00,104306405.30,45249690.30,222978013.54,110919778.84,179186488.73,66828670.97,143585066.53,68640472.42,157685115.36,73199219.82,156639283.90,80845980.11,110264242.24,63613374.11,0.0
2,营业收入,745340799.08,524306715.28,342405515.66,156742829.38,633417693.18,430833173.97,263778127.50,130912247.37,590948888.29,406146500.26,260615631.15,99785669.21,575194221.65,368926402.60,241035175.10,82716136.44,463311851.93,321522581.68,245259513.80,95187050.75,528216541.32,350351559.81,273795547.54,98158423.63,657809857.92,432033739.25,289558956.89,140210837.47,580530915.88,357743409.76,243704040.68,133558866.95,551511666.59,349840577.99,230151128.87,109067806.67,489033441.25,315053511.10,201131315.44,63413621.82,380877510.31,274430746.73,183467865.31,79409830.45,363187884.31,264223587.07,163706002.27,70990934.77,275663873.23,167141513.08,110938851.61,48566806.73,223849032.20,156287218.64,105908249.33,35960389.12,187758119.90,120013112.80,84118768.51,36250543.24,193800179.33,124319947.48,83975541.97,41988635.71,167443607.38,123278473.71,76114543.43,32330345.36,188098245.61,121316264.00,104236473.96,45244817.09,222967658.36,110917515.31,179167351.09,66826380.17,143585066.53,68640472.42,157685115.36,73199219.82,156639283.90,80845980.11,110264242.24,63613374.11,0.0
3,二、营业总成本,670863250.49,460274755.47,298631579.87,139162182.83,593118038.34,405767646.32,246468223.85,121700557.34,573356621.93,411304000.91,241318943.88,95033805.24,524192514.42,340290342.49,218731392.08,74450364.44,505264016.09,378967441.88,239377566.48,89510664.16,517199176.66,331637865.56,257289742.45,90638954.63,603794146.25,404651197.88,266656923.81,130352665.97,553370091.36,345886350.42,234160247.76,129675495.50,537407436.97,334446214.13,220632390.25,106530436.49,474048202.37,306319614.99,195487590.75,61991591.50,373190914.51,268882141.63,182986928.48,78274834.95,354544695.76,257035310.92,159893443.77,68643978.04,278849488.47,170136799.48,115319565.57,51976188.87,217261492.71,152398759.90,103436320.67,36530403.38,185801720.49,116997273.11,81942755.67,35900926.27,192614019.00,121733841.22,79810287.58,39003671.57,154598481.91,112370302.41,68542330.07,29135288.16,167566992.63,104585306.00,92626926.20,40884337.12,198951805.95,95368807.25,152376468.62,55445177.89,117855344.20,55177481.59,119543341.22,52199878.66,117199890.22,61285615.10,80166520.44,48248709.82,0.0
4,营业成本,276742809.95,166630681.93,104730437.51,47277854.54,219390945.02,141540320.24,90739001.41,46535669.90,279941045.43,201757590.33,136015929.02,51041838.51,260319579.79,155236258.16,97988253.32,27339411.13,214737842.91,164156532.36,122555792.88,46603753.14,298215072.29,194337850.56,149319383.61,51912610.11,422715714.96,285089344.94,183534470.84,87617351.50,361681517.39,220857888.64,151949983.71,90349536.33,376119847.94,224718138.10,148266224.27,65456576.84,332858472.61,202993407.48,135176273.55,31467962.58,254400767.73,187824914.37,134595784.36,57936938.53,258467710.15,190678411.54,117380295.51,50209672.63,204491869.08,122407960.65,81976409.51,34840928.41,163124411.85,112735414.94,75825337.54,23762455.56,131805552.69,80454055.27,56351467.51,24019261.30,137976821.76,86203116.56,57080058.06,28041583.35,115522764.17,83789339.43,49316052.77,20331146.98,120892944.64,75189501.00,69298211.43,30316129.16,146656113.79,70222322.77,108291864.28,37202412.32,89119264.61,40797029.41,91399631.47,40502436.01,93333514.51,49138420.85,64904041.94,39970207.32,0.0
5,营业税金及附加,11495017.82,8537015.74,5794325.02,3169970.17,12290980.19,8118663.21,5069893.48,1607555.74,12427603.11,7122516.54,3500897.59,1003123.33,11274888.54,4300690.87,1643943.28,742072.67,6673164.52,3766693.27,2218824.53,517135.57,5566357.96,3162288.22,1737169.77,626562.84,7460504.68,5077200.71,3361487.78,1954731.92,7664547.26,4635745.91,2923461.18,978246.77,5823059.04,4230083.89,2750913.23,1331890.96,5044608.06,3324989.99,1739723.13,645463.53,5048518.05,2701813.35,1874474.73,934730.83,3081279.76,1896661.84,1686710.92,979551.69,2260114.39,1602929.11,976678.57,742271.58,2054341.00,2096719.91,1944995.56,717693.87,3987449.84,2458212.70,1724632.01,915494.38,5089034.11,3085611.08,2056665.14,1069893.55,3639636.18,2584174.04,1606822.74,605443.49,3727893.97,2704811.00,2103724.02,1057677.45,4761616.63,2492883.32,3570449.95,906391.34,2495565.68,1152192.99,2089241.75,868732.03,1600615.48,792642.81,1296898.80,334487.27,0.0
6,销售费用,325546575.52,248007080.50,159863929.70,74952330.94,304032548.61,224069074.34,136499716.52,59952796.50,201042889.42,160046607.44,72276948.77,32553462.35,173027672.52,130485146.74,89658546.66,33437918.72,151151642.61,117033013.20,77866303.26,27914681.07,136671103.68,87111087.99,73832418.83,23558490.71,115232485.11,76157696.14,56244247.06,26485090.20,93466664.22,68652467.89,42567154.84,21873546.88,71757679.68,58167407.61,32982579.98,23064280.82,63014169.02,51578683.26,26517621.42,16800794.58,56342032.23,50777704.65,24847626.25,12512762.73,50107393.47,39757179.15,23177994.32,11509670.70,29775813.86,21922608.66,16386645.64,7805061.92,21425000.10,13705191.15,9182407.61,4382279.58,16563858.87,11809346.54,7553703.38,2612013.24,13172466.87,9848512.72,5177092.71,2784369.34,10640634.26,7514468.57,5181674.24,2501637.71,14198693.38,10972514.00,7122135.33,3877609.49,15417398.50,7738412.74,15109623.30,6735685.01,12459418.24,7636446.88,14143336.32,5971877.76,11923478.53,6569652.68,7073293.53,5111824.32,0.0
7,管理费用,40986587.56,27633389.51,18946074.90,11769300.90,36316216.97,26422107.66,23979019.41,13573204.07,58913869.51,37095264.73,25926858.26,9260700.04,68697805.68,49262984.00,28673811.10,11124779.23,90343021.91,66292481.79,35115308.62,11900573.95,59559756.85,42216002.34,29587527.09,12663681.61,51779254.65,36707111.91,24178595.77,12390721.74,70111349.16,44792387.75,30929688.01,14702558.95,72638201.05,41713635.99,32108115.19,15130415.90,58356960.38,34540253.34,26662134.98,11166401.17,44561443.09,19860346.71,15562586.11,4656657.01,30772920.66,19816540.85,13689577.54,4550048.51,29317487.43,17876216.92,11012098.06,7018359.74,26486164.15,18697066.98,13520649.81,6110888.13,26475405.18,16885753.91,12482248.51,6314869.66,27177019.27,15156977.19,11282221.72,5636472.13,19668582.56,14421329.36,9624990.51,4438816.95,23530602.62,12849312.00,11559483.22,4460421.86,24137469.97,10444118.24,21613548.12,8589610.98,11652586.10,4923953.15,10353201.01,4023393.77,8641441.52,3877099.30,6348528.30,2232700.59,0.0
8,财务费用,-6975191.90,-5223017.71,-3487035.55,-1554758.65,-6318819.19,-3120270.88,-1567724.45,31331.13,6564025.01,4065549.07,2715632.46,1145849.00,4987111.41,4049282.35,3150617.57,1806182.69,9095722.02,7213474.89,4971073.34,2574520.43,8510553.47,6025781.63,4028388.33,1877609.36,7259311.34,5202589.00,3373768.95,1905292.45,6592584.55,4565411.28,3256433.28,1772847.30,7450204.54,4169732.34,3170792.43,1527572.33,7258530.33,5870995.75,3707982.34,1910969.64,7692141.70,4244232.70,3309229.94,2233745.85,6892274.22,4191971.02,3264318.96,1395034.51,4683479.59,4568391.38,3209041.03,1569567.22,4171575.61,5164366.92,2962930.15,1557086.24,6969453.91,5389904.69,3830704.26,2039287.69,9198676.99,7439623.67,4214249.95,1471353.20,5126864.74,4060991.01,2812789.81,1258243.03,5216858.02,2869168.00,2543372.20,1172499.16,7979207.06,4472607.52,3926540.91,1603259.94,2126506.12,667859.16,1557930.67,833439.09,1700840.18,907799.46,543757.87,599490.32,0.0
