9,研发费用,113060686.87,72983603.75,19901601.62,76775465.04,50750824.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,-20766.53,1084553692.93,29787335.44,29914997.80,-24938.95,11766020.17,3426209.47,3538456.77,0,5530064.77,11030217.46,11030217.46,0,7582554.55,7422115.99,7422115.99,0,18070758.31,20866641.61,3685703.80,-9500.00,22630813.45,2026756.88,2448281.58,0,4336046.15,13354056.85,8818476.54,-32500.00,2964606.10,2836409.79,2836409.79,0,51261381.88,8348340.86,3337738.34,-320000.00,11067707.65,8717083.50,8717083.47,0,-552429.57,4164650.93,4060169.09,0,4222240.80,1102263.54,1704737.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,73123193.85,-408184.04,-51875.70,-8804627.74,-69156.46,-16317.95,0,-4842256.18,-2845535.30,-1839917.42,-394876.37,-3278050.38,2260271.14,1801357.75,2469899.01,-2932558.21,-1350468.96,-681985.07,-631434.34,27520213.65,26904919.64,3447966.03,84557.87,6865252.89,486979.76,-46367.14,-814670.38,4768380.97,-987163.68,-961545.01,-324072.79,-3823677.94,-2196190.39,-1464126.93,-732063.46,10274729.34,-2196190.39,-1464126.93,-732063.46,-14100351.09,-14978154.86,-14252103.24,-13526051.62,-6108339.49,-3984973.35,-2978936.90,1489468.45,-6108339.51,-4468405.35,-2978936.90,-2660537.88,-3281710.32,-1697865.91,-877438.33,-57010.75,-228043.00,-1020774.00,-114021.50,-57010.75,-777260.62,-1262196.98,-520561.24,-375620.17,-632706.10,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,-160315.22,0,0,0,-949111.42,0,0,0,-2986094.62,0,0,0,0,0,0,0,0,9377975.16,4816886.82,0,0,2668539.61,1403129.25,-97237.46,0,1209026.71,502581.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,212380659.27,126649158.35,78394468.72,-777950208.39,248527495.01,210023260.17,122158737.49,466313517.86,363802059.39,216525964.92,121049325.70,463927794.55,363292310.28,224721965.55,97404761.12,194538159.83,185806650.60,69790017.70,66088611.04,524131047.96,345007892.73,185677879.61,62146655.69,492993813.77,291503870.57,145683188.17,45647110.45,381010814.49,235050727.83,118954470.77,37548174.93,310692488.49,195670261.96,98396622.00,21493231.47,219363500.63,164201332.84,93813387.69,30128595.14,135140286.71,90944361.32,53585290.82,11709028.70,116715173.95,93009910.52,57786966.51,21825031.79,70285149.99,46391609.74,27460759.40,5325593.18,-140693112.06,22092135.29,14875527.74,-112569.31,61881251.43,19006204.09,11040798.23,577846.88,66508990.69,29507987.72,21706716.34,6824865.84,61120623.12,14702865.40,53805509.29,39693118.72,0.0
16,加:营业外收入,1031128.91,42438.93,-292668.15,16973001.54,10507811.02,5941567.03,1133720.29,31410154.67,25714725.46,17473621.65,10060290.15,39690235.78,15704243.18,9567362.60,7028395.89,40758168.64,13196416.41,8764557.53,6778748.87,42652880.12,26444554.79,7266282.26,4404360.97,26587170.94,9802729.84,9638846.16,5982433.00,26005719.67,13410320.78,13287763.76,5614418.18,19940907.74,15666999.40,13230490.69,12500206.63,11680702.64,6247128.44,5811824.27,3473151.34,10142288.56,7217358.31,6992025.12,6702212.35,6499541.64,348259.20,162526.70,104125.60,43358567.60,40973148.54,40403884.24,429374.00,6502418.06,265104.06,10817.60,9867.60,92289.03,63851.33,48537.10,3773.60,3900022.89,86731.79,44000.00,44000.00,24308.23,0,0,0,0.0
17,减：营业外支出,7308272.67,3325392.22,3190505.87,24969370.51,14262234.06,12357552.64,807428.52,11190917.64,5282197.53,2761862.37,1325189.14,20278139.55,17321157.88,16620202.77,3298300.30,7963222.56,3451057.23,1462392.68,649116.49,10258154.32,17180905.85,1466577.63,703989.34,4090900.05,3068244.43,2160724.87,884986.70,3085500.71,2182033.05,1855890.71,919157.58,5565282.49,3353971.28,1042886.40,456503.29,19939789.42,4087917.44,3783601.35,3011012.83,440155.14,504602.64,181677.61,195465.39,6635912.16,3872084.82,2742953.98,1931634.52,4167208.60,1999147.44,1455766.44,437543.68,774074.79,603912.46,539197.81,8000.00,707768.20,104884.80,39000.00,0,11688918.32,1463650.49,870194.19,33666.21,371261.85,62511.85,73553.84,11532.78,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,117891.54,80122.45,303172.61,1116170.18,407610.78,259048.55,177844.65,1566744.54,1066996.59,1894.90,1891.02,2655552.50,-1270990.77,99252.79,0,349971.63,251335.79,251335.79,168586.40,229237.42,0,52227.90,0,22792.57,0,0,0,14292952.45,0,0,0,101290.75,0,0,0,548525.71,0,0,0,0,252500.17,0,252500.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,206103515.51,123366205.06,74911294.70,-785946577.36,244773071.97,203607274.56,122485029.26,486532754.89,384234587.32,231237724.20,129784426.71,483339890.78,361675395.58,217669125.38,101134856.71,227333105.91,195552009.78,77092182.55,72218243.42,556525773.76,354271541.67,191477584.24,65847027.32,515490084.66,298238355.98,153161309.46,50744556.75,403931033.45,246279015.56,130386343.82,42243435.53,325068113.74,207983290.08,110584226.29,33536934.81,211104413.85,166360543.84,95841610.61,30590733.65,144842420.13,97657116.99,60395638.33,18215775.66,116578803.43,89486084.90,55206539.23,19997522.87,109476508.99,85365610.84,66408877.20,5317423.50,-134964768.79,21753326.89,14347147.53,-110701.71,61265772.26,18965170.62,11050335.33,581620.48,58720095.26,28131069.02,20880522.15,6835199.63,60773669.50,14640353.55,53731955.45,39681585.94,0.0
20,减：所得税费用,60294971.15,30141386.78,20831054.27,-101459731.93,33692895.71,30223819.16,16202937.49,78753417.71,48115569.38,32929608.81,14254672.63,89942708.14,61670842.39,42992678.99,18281016.95,35338343.00,31505289.81,15956268.74,13254039.55,75323779.28,44295094.18,24610817.85,11844375.01,84480557.67,43299574.16,20062834.04,7541861.16,65172095.16,37805028.96,19620945.97,7593983.79,57262849.72,33026146.97,17071231.24,5470084.46,14231285.35,26772076.58,16558539.41,4803775.36,21281588.81,14063473.52,9386473.39,2920877.85,18466258.51,17871276.44,11708464.36,4362333.81,15284111.43,16227608.10,11958090.74,198147.46,985626.50,6909655.23,4186023.17,809043.74,12192865.38,4485283.88,2296456.70,898552.83,13620037.72,7568074.76,6908145.78,2444495.18,9304166.18,3859196.28,8158323.00,5626947.61,0.0
21,五、净利润,145808544.36,93224818.28,54080240.43,-684486845.43,211080176.26,173383455.40,106282091.77,407779337.18,336119017.94,198308115.39,115529754.08,393397182.64,300004553.19,174676446.39,82853839.76,191994762.91,164046719.97,61135913.81,58964203.87,481201994.48,309976447.49,166866766.39,54002652.31,431009526.99,254938781.82,133098475.42,43202695.59,338758938.29,208473986.60,110765397.85,34649451.74,267805264.02,174957143.11,93512995.05,28066850.35,196873128.50,139588467.26,79283071.20,25786958.29,123560831.32,83593643.47,51009164.94,15294897.81,98112544.92,71614808.46,43498074.87,15635189.06,94192397.56,69138002.74,54450786.46,5119276.04,-134831278.69,14601938.41,10153463.36,2611890.03,61529882.13,21262059.39,12517601.18,2369418.73,49353554.45,20562994.26,13972376.37,4390704.45,51469503.32,10781157.27,45573632.45,34054638.33,0.0
22,归属于母公司所有者的净利润,156602024.96,102211462.33,59230798.23,-725495413.59,196313385.42,165985941.95,101322017.16,387529793.21,316247812.67,183667437.25,100802093.94,384862597.90,290171096.29,172398986.34,82439332.63,189381173.38,162094906.24,59902624.23,57890593.89,478439222.26,308067117.72,166011101.27,53854880.25,429153586.87,253773595.03,132297227.80,42480354.46,333268220.32,206498635.77,109212996.27,33304173.89,265483488.84,173585917.31,92193275.60,27366503.65,195558577.72,139614575.13,79316846.47,25559239.73,121807211.59,81916174.02,50093181.65,14608792.86,98131064.08,69918421.54,43308431.58,15887901.19,92742582.11,68684713.58,54084697.43,5403655.29,-134523170.44,14374176.87,10155470.72,4686069.26,69417695.50,25663313.59,14991052.93,4115851.41,56343639.31,21381568.27,14301280.42,4510996.76,51557282.83,10781157.27,45573632.45,34054638.33,0.0
23,少数股东损益,-10793480.60,-8986644.05,-5150557.80,41008568.16,14766790.84,7397513.45,4960074.61,20249543.97,19871205.27,14640678.14,14727660.14,8534584.74,9833456.90,2277460.05,414507.13,2613589.53,1951813.73,1233289.58,1073609.98,2762772.22,1909329.77,855665.12,147772.06,1855940.12,1165186.79,801247.62,722341.13,5490717.97,1975350.83,1552401.58,1345277.85,2321775.18,1371225.80,1319719.45,700346.70,1314550.78,-26107.87,-33775.27,227718.56,1753619.73,1677469.45,915983.29,686104.95,-18519.16,1696386.92,189643.29,-252712.13,1449815.45,453289.16,366089.03,-284379.25,-308108.25,227761.54,-2007.36,-2074179.23,-7887813.37,-4401254.20,-2473451.75,-1746432.68,-6990084.86,-818574.01,-328904.05,-120292.31,-87779.51,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.198000,0.129000,0.075000,-0.916000,0.248000,0.210000,0.128000,0.489000,0.399000,0.232000,0.127000,0.486000,0.366000,0.218000,0.104100,0.239100,0.205000,0.151000,0.146000,1.217000,0.786000,0.426000,0.140000,1.190000,0.704000,0.367000,0.118000,0.927000,0.575000,0.305000,0.094000,0.753000,0.492000,0.261000,0.078000,0.554000,0.594000,0.337300,0.109000,0.518000,0.348300,0.213000,0.062000,0.417000,0.297000,0.239000,0.088000,0.513000,0.380000,0.448000,0.040000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
26,稀释每股收益(元/股),0.198000,0.129000,0.075000,-0.916000,0.248000,0.210000,0.128000,0.489000,0.399000,0.232000,0.127000,0.486000,0.366000,0.218000,0.104100,0.239100,0.205000,0.151000,0.146000,1.217000,0.786000,0.426000,0.140000,1.190000,0.704000,0.367000,0.118000,0.927000,0.575000,0.305000,0.094000,0.753000,0.492000,0.261000,0.078000,0.554000,0.594000,0.337300,0.109000,0.518000,0.348300,0.213000,0.062000,0.417000,0.297000,0.239000,0.088000,0.513000,0.380000,0.448000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
27,七、其他综合收益,-778521.82,-1199528.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,145030022.54,92025290.19,54080240.43,-684486845.43,211080176.26,173383455.40,106282091.77,407779337.18,336119017.94,198308115.39,115529754.08,393397182.64,300004553.19,0,82853839.76,191994762.91,164046719.97,61135913.81,58964203.87,481201994.48,309976447.49,0,0,431009526.99,254938781.82,133098475.42,0,338758938.29,208473986.60,0,0,267805264.02,0,93512995.05,0,196873128.50,0,79283071.20,25786958.29,123560831.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,155823503.14,101011934.24,59230798.23,-725495413.59,196313385.42,165985941.95,101322017.16,387529793.21,316247812.67,183667437.25,100802093.94,384862597.90,290171096.29,0,82439332.63,189381173.38,162094906.24,59902624.23,57890593.89,478439222.26,308067117.72,0,0,429153586.87,253773595.03,132297227.80,0,333268220.32,206498635.77,0,0,265483488.84,0,92193275.60,0,195558577.72,0,79316846.47,25559239.73,121807211.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,-10793480.60,-8986644.05,-5150557.80,41008568.16,14766790.84,7397513.45,4960074.61,20249543.97,19871205.27,14640678.14,14727660.14,8534584.74,9833456.90,0,414507.13,2613589.53,1951813.73,1233289.58,1073609.98,2762772.22,1909329.77,0,0,1855940.12,1165186.79,801247.62,0,5490717.97,1975350.83,0,0,2321775.18,0,1319719.45,0,1314550.78,0,-33775.27,227718.56,1753619.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
