,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20141231,20140930,20131231,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,514791018.20,284404389.79,101235609.33,746405464.43,512693088.85,292427795.51,111529223.89,799105855.02,568132108.82,353166581.20,133441911.94,772765780.71,458866415.78,289151353.73,90683062.43,576173416.42,417490300.00,637208100.46,476216072.54,746252208.23,230366081.73,113505257.30,0.0
2,营业收入,514791018.20,284404389.79,101235609.33,746405464.43,512693088.85,292427795.51,111529223.89,799105855.02,568132108.82,353166581.20,133441911.94,772765780.71,458866415.78,289151353.73,90683062.43,576173416.42,417490300.00,637208100.46,476216072.54,746252208.23,230366081.73,113505257.30,0.0
3,二、营业总成本,517751840.87,298340595.95,113638799.13,739976655.86,513389570.52,299517734.84,120380764.75,758548280.06,545215031.82,342357714.58,142239413.44,718955405.65,427670273.86,268044627.52,100596353.41,539150427.05,0,548874066.94,401462642.28,579321587.27,199395317.26,111392520.64,0.0
4,营业成本,396565110.70,222629689.74,75711356.06,571677203.68,389106452.04,221409572.06,86018094.08,599312548.21,426131160.65,269652245.87,105984270.06,552528448.29,316236077.39,193972931.92,65185278.09,391041430.45,0,392647583.38,290270295.69,435144125.79,145535070.10,72695109.91,0.0
5,营业税金及附加,898596.71,648876.07,52215.72,3982993.89,2681898.65,2735538.81,748192.98,5493160.03,3171429.70,1856438.29,641757.83,5163239.48,2231759.15,1798144.35,276250.39,4252327.12,0,4083831.36,2659556.30,4567385.14,1413855.64,551061.71,0.0
6,销售费用,20573432.81,13834777.93,5162064.00,33741928.19,21022709.18,12779823.51,5507554.93,36658432.71,22043779.64,13554382.13,7279635.99,35993023.77,22018632.25,14838912.04,7164068.04,30400499.40,0,32110579.94,23076808.07,32168232.18,10729652.10,9128380.97,0.0
7,管理费用,69172301.22,41814825.01,20541168.02,87982247.01,60205630.99,49903975.49,23879768.85,103678048.98,75263589.21,43878788.25,21532578.79,96558987.17,65224125.85,40599208.21,18595170.85,83560066.10,0,90130793.22,60571560.06,82395675.01,29372046.12,19855080.73,0.0
8,财务费用,10291887.76,7194062.93,3444595.63,10456843.08,7068989.46,4034319.11,1442629.29,6820477.70,4543076.55,3210308.79,1608653.39,10172886.41,7498167.62,5062916.92,2683891.31,13476489.94,0,15820719.66,11749535.59,13595759.65,8722829.66,4969267.61,0.0
9,研发费用,20250511.67,12218364.27,6000378.92,26512045.96,18875761.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,2727020.78,5623394.05,14428128.88,8654505.86,2784524.62,6585612.43,14061996.07,10205551.25,5192517.38,18538820.53,14461511.60,11772514.08,6691694.73,16419614.04,0,14080559.38,13134886.57,11450409.50,3621863.64,4193619.71,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,-812935.89,-279919.45,109165.96,1090921.28,914799.18,848450.74,366080.11,1262864.54,452636.22,417821.30,462671.08,4981795.64,2576691.42,1469622.45,474157.22,85589.52,0,33541.20,33541.20,0,-4126.25,0,0.0
13,其中:对联营企业和合营企业的投资收益,-1097055.82,-564039.38,19840.55,687716.32,487401.92,421053.48,192819.84,617116.29,452636.22,417821.30,462671.08,4981795.64,2576691.42,1469622.45,474157.22,85589.52,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,-12401932.01,-17906761.51,-11966007.66,12216022.58,1387483.16,-5233700.44,-7938850.10,42847082.65,24345178.87,12061276.07,-8334830.42,58792170.70,33772833.34,22576348.66,-9439133.76,37108578.89,25292600.00,88367574.72,74786971.46,166930620.96,30966638.22,2112736.66,0.0
16,加:营业外收入,148172.35,80201.81,77473.79,3265486.00,965081.06,307478.00,26800.00,703534.47,639154.88,490537.25,683735.12,3464060.21,2099781.01,1673302.66,354369.90,4319362.65,0,5214972.12,1678815.61,5993899.07,2236566.77,2600105.01,0.0
17,减：营业外支出,104722.51,11147.22,3725.17,625864.62,212141.05,42814.58,26381.07,97842.62,18654.11,501461.95,17399.74,995527.39,908018.24,766650.60,75408.46,1871941.96,0,609376.42,472126.98,725903.23,229068.79,221533.61,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0.00,0,0,2782.30,2782.30,2782.30,2782.30,303279.93,0,6230.00,0,2608.92,0,10128.21,0.0
19,四、利润总额,-12358482.17,-17837706.92,-11892259.04,14855643.96,2140423.17,-4969037.02,-7938431.17,43452774.50,24965679.64,12050351.37,-7668495.04,61260703.52,34964596.11,23483000.72,-9160172.32,39555999.58,25318700.00,92973170.42,75993660.09,172198616.80,32974136.20,4491308.06,0.0
20,减：所得税费用,-2521601.74,-2932053.04,-1851434.42,1997813.39,69467.48,-1431065.72,-670895.26,5198081.77,2027676.62,571836.49,-521379.79,7500885.31,3897068.66,2966293.55,-814819.20,5549183.03,0,12787780.80,10854745.66,25027917.67,4742679.92,414534.54,0.0
21,五、净利润,-9836880.43,-14905653.88,-10040824.62,12857830.57,2070955.69,-3537971.30,-7267535.91,38254692.73,22938003.02,11478514.88,-7147115.25,53759818.21,31067527.45,20516707.17,-8345353.12,34006816.55,21520900.00,80185389.62,65138914.43,147170699.13,28231456.28,4076773.52,0.0
22,归属于母公司所有者的净利润,-9649417.13,-14905584.94,-10040824.62,12857830.57,2070955.69,-3537971.30,-7267535.91,38254692.73,22938003.02,11478514.88,-7147115.25,53759818.21,31067527.45,20516707.17,-8345353.12,34006816.55,21520900.00,80185389.62,65138914.43,147170699.13,28231456.28,4076773.52,0.0
23,少数股东损益,-187463.30,-68.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),-0.050000,-0.070000,-0.050000,0.060000,0.010000,-0.020000,-0.040000,0.190000,0.120000,0.060000,-0.040000,0.350000,0.210000,0.140000,-0.060000,0.220000,0,0.650000,0.540000,1.570000,0.660000,0,0.0
26,稀释每股收益(元/股),-0.050000,-0.070000,-0.050000,0.060000,0.010000,-0.020000,-0.040000,0.190000,0.120000,0.060000,-0.040000,0.350000,0.210000,0.140000,-0.060000,0.220000,0,0.650000,0.540000,1.570000,0.660000,0,0.0
27,七、其他综合收益,97740.67,81488.38,-12367.09,19216.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,-9739139.76,-14824165.50,-10053191.71,12877047.25,2070955.69,-3537971.30,-7267535.91,38254692.73,22938003.02,11478514.88,-7147115.25,53759818.21,31067527.45,20516707.17,-8345353.12,34006816.55,0,80185389.62,65138914.43,147170699.13,28231456.28,4076773.52,0.0
29,归属于母公司所有者的综合收益总额,-9576248.71,-14857756.75,-10053191.71,12877047.25,2070955.69,-3537971.30,-7267535.91,38254692.73,22938003.02,11478514.88,-7147115.25,53759818.21,31067527.45,20516707.17,-8345353.12,34006816.55,0,80185389.62,65138914.43,147170699.13,28231456.28,4076773.52,0.0
30,归属于少数股东的综合收益总额,-162891.05,33591.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
