,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20011231,20001231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,11491515947.84,8972863963.76,5893467966.03,2891101917.56,11087945636.88,7929298456.94,4939690212.49,2360563711.61,9555983953.41,6883844847.74,4528752113.23,2266112678.78,6753966006.05,4539020178.50,2735245694.12,529792538.38,3658935285.91,3118319183.55,2174614965.30,1137083436.23,19318092275.38,21035154011.36,14038656817.29,7155635249.02,34145149647.16,22887993703.85,14792148743.05,5733079496.99,32390706825.37,23264296568.57,15456077289.26,6790432854.03,30055409337.52,20493221102.80,13274417606.56,5436437519.18,4049558504.73,102418193.69,71533042.99,35464502.62,125888281.78,94064770.22,66268164.53,35188904.22,178992070.11,138496864.93,93344459.73,42479150.29,160659729.58,120650393.19,80201859.78,40830157.84,157139892.28,117209184.95,79733141.69,38294977.55,167009091.12,124707394.07,84779633.04,43508528.56,149524829.99,112481974.86,72297079.16,33601728.39,119918457.31,89884133.09,58380790.84,27045314.38,104520776.84,79293964.48,50768697.33,80780443.65,75253756.99,0.0
2,营业收入,11491515947.84,8972863963.76,5893467966.03,2891101917.56,11087945636.88,7929298456.94,4939690212.49,2360563711.61,9555983953.41,6883844847.74,4528752113.23,2266112678.78,6753966006.05,4539020178.50,2735245694.12,529792538.38,3658935285.91,3118319183.55,2174614965.30,1137083436.23,19318092275.38,21035154011.36,14038656817.29,7155635249.02,34145149647.16,22887993703.85,14792148743.05,5733079496.99,32390706825.37,23264296568.57,15456077289.26,6790432854.03,30055409337.52,20493221102.80,13274417606.56,5436437519.18,4049558504.73,102418193.69,71533042.99,35464502.62,125888281.78,94064770.22,66268164.53,35188904.22,178992070.11,138496864.93,93344459.73,42479150.29,160659729.58,120650393.19,80201859.78,40830157.84,157139892.28,117209184.95,79733141.69,38294977.55,166633396.46,124329674.66,84587659.97,43460816.23,149320127.38,112345803.37,72202653.31,33551454.65,119690163.90,89702853.78,58234896.23,26976302.83,104391227.09,79218469.69,50723972.91,80593961.71,75203742.52,0.0
3,二、营业总成本,11238817937.46,8761714143.91,5713180720.54,2776236334.73,10764125387.97,7603648342.95,4767332009.17,2270234690.90,9096594895.66,6511390981.39,4319718448.77,2108160879.65,6360613726.43,4207240339.06,2542223467.62,472604167.09,3504815126.06,2964826981.35,2081761562.87,1098987962.43,29931333113.53,30120485287.53,13946112007.35,7074470298.24,33798010071.95,22586518385.39,14606064177.86,5638640621.34,31901440864.67,22842464458.35,15195963134.84,6661562673.15,29600827071.90,20145465267.49,13036938403.06,5319316208.82,4030082293.98,114747030.58,74651216.97,35663933.86,125804976.96,90248715.69,59254247.71,28475899.11,138857464.22,103034881.42,67377628.12,31027046.34,115121967.97,87220611.89,56716419.73,27677321.45,98191009.03,76506296.62,49457584.68,24602025.17,102762513.01,74406190.02,48953916.38,25000635.31,97006232.13,71284070.82,46504612.08,21235813.69,78360409.51,57198847.69,37970603.77,18375549.37,68559885.67,50412128.32,31680519.30,55108508.64,52313278.51,0.0
4,营业成本,10487407093.33,8227885327.07,5363258183.85,2602960930.79,9989064523.21,7061836754.73,4420938099.37,2094328242.19,8308161319.71,5946171426.30,3953335517.35,1923271666.45,5611006154.47,3695838112.64,2198510757.55,419015661.68,3216121083.66,2769728078.37,1950900465.45,1040246952.66,18593014600.29,20262558961.71,13447673503.96,6888092031.71,32794455726.20,21853198026.46,14144681556.39,5429798217.76,30952368340.93,22267382849.05,14830286803.39,6488837628.49,28763183540.46,19577132984.26,12670638503.39,5165215597.81,3871131761.33,75110085.22,48087787.84,23176723.57,82928422.06,59737576.66,40191918.07,18869190.74,97073478.24,71036525.40,45541966.08,21288407.72,77038327.42,58764540.00,39093083.03,18386581.89,69355846.46,50991065.31,33413245.92,16456603.77,67437170.45,48548440.42,32619197.49,16497049.72,63173009.57,45679150.29,29612017.62,14312213.71,54297889.76,39872166.14,25601007.62,12076587.18,46819581.88,33533010.84,21432036.77,39699258.96,36295601.32,0.0
5,营业税金及附加,97354616.74,71269720.73,50611585.04,27926207.31,113766812.99,89020885.16,60676409.40,29906509.68,117970936.25,88590449.14,59752578.30,32832417.74,95922331.93,51680341.54,33455388.92,4389970.07,12138424.99,9914824.94,6780462.23,3082781.71,28637262.31,25481051.12,15273424.07,7196992.54,55588671.64,41420956.25,26427582.52,12797169.13,58272637.34,40761406.19,26951627.80,12935137.64,47012715.81,32886382.40,20266985.75,9297796.45,9991840.88,3480948.98,2422019.91,1199419.95,4294903.64,3199039.91,2247095.64,1189147.09,6069363.91,4787592.69,3196655.65,1431145.86,5390985.48,4042660.01,2682293.82,1361139.20,5182417.29,3892475.22,2659156.43,1263376.25,5522619.79,4113536.22,2796163.89,1440253.92,4955073.03,3725172.37,2393477.77,1112762.61,3971513.53,2977788.55,1933943.89,896160.73,3457318.48,2623131.48,1680740.35,2674824.50,2625984.69,0.0
6,销售费用,28514103.05,12226240.09,8207669.36,3822028.23,26193301.48,10861540.99,7148924.22,3273994.94,20953495.30,11953699.39,8016398.03,3360199.14,20400662.66,12268674.60,8016863.95,3392073.43,28934250.10,20521292.04,13962095.74,3696843.46,94224354.23,81217108.63,47936820.24,24174295.66,103621003.55,73366853.20,46974677.55,23255437.18,99563818.52,71577070.74,43254090.75,21541911.36,83927883.93,53991677.88,39899914.85,19567512.43,17995421.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,管理费用,417688339.80,281686896.69,183435748.10,92108888.83,392217284.63,263133745.42,165586370.91,80921129.94,349292173.38,242890082.88,155005969.31,71001965.38,346946292.09,249155132.79,167257533.93,39313651.43,178258479.45,110256421.32,74091871.55,35358136.74,217383250.72,166767734.46,113867426.76,57127945.14,238798301.21,156539565.63,106863677.97,50319730.72,255056104.09,153157509.39,101339928.13,45507562.80,179938745.41,121872312.13,77699030.16,35857317.82,65638935.24,26102860.20,17398350.71,8144274.91,31686107.47,23180214.95,14773409.11,7432196.92,35915874.84,27437848.92,18464660.94,8425775.80,32602233.80,25441022.53,15693412.69,8163071.97,29629405.84,23608485.15,15128454.03,6950472.20,31041802.61,22693109.14,14287916.64,7455880.12,30402615.41,22857883.64,14946629.84,6120514.52,21416071.08,13092237.40,9071471.06,4390046.89,14069980.34,11076442.34,6453092.06,10472801.89,11469035.06,0.0
8,财务费用,207500427.80,168518085.04,107657347.54,51874807.32,238650661.03,183313805.46,122161511.94,65025005.44,290035842.58,206421620.58,136792561.87,74309486.14,265425029.32,203842101.85,140181866.24,11807993.15,48471538.42,40349893.38,26190282.10,13838346.96,388608546.26,545170019.51,409578832.33,216170177.51,551680322.82,458087241.26,236118765.70,129016150.92,391089561.92,291356662.47,163526820.68,99112010.11,467982465.83,320830427.41,190294476.85,80178047.69,54366965.30,9881330.65,6571252.98,3143515.43,6748418.68,4101093.72,1933577.35,985364.36,-276841.14,-668877.22,-267396.18,-107495.54,-1509523.61,-1135232.78,-859991.94,-233471.61,-6103217.62,-2151180.30,-1908722.94,-68427.05,-1239079.84,-948895.76,-749361.64,-392548.45,-1524465.88,-978135.48,-447513.15,-309677.15,-1325064.86,1256655.60,1364181.20,1012754.57,4213004.97,3179543.66,2114650.12,2261623.29,1922657.44,0.0
