,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,451505707.61,2155889874.89,1685185020.71,1083799375.49,529599295.80,1690168980.13,1114696261.02,932494057.10,460206601.68,1530402898.85,1093382320.70,693630248.01,338781332.81,1032507822.68,713760816.63,422529101.27,173864273.19,789582737.45,588558702.18,405794719.11,246199908.18,1422843435.78,1120969034.88,739079294.51,339228880.24,1175389136.35,829827710.40,515838546.83,187933867.28,1193793734.36,865207797.57,530441958.79,242760275.84,1153643282.03,882609503.28,523701687.69,253343982.83,1036403043.96,753088976.08,465336051.63,234263650.84,871570150.30,655182797.50,421924520.97,191539351.39,1138654320.49,939613811.75,649581755.93,257082451.51,961145341.11,658182116.49,414537521.32,178507655.90,819083235.00,646872930.04,392233586.31,126507989.51,745062778.56,573981509.92,412818848.03,228180050.94,715577820.44,519008678.03,330233192.30,163024410.59,611306540.38,449170473.58,297288775.79,140887981.82,490439014.88,315176291.43,204515622.91,92736533.97,379606339.19,213512944.73,400357224.98,181587142.43,232932441.98,219663900.23,158908592.73,0.0
2,营业收入,451505707.61,2155889874.89,1685185020.71,1083799375.49,529599295.80,1690168980.13,1114696261.02,932494057.10,460206601.68,1530402898.85,1093382320.70,693630248.01,338781332.81,1032507822.68,713760816.63,422529101.27,173864273.19,789582737.45,588558702.18,405794719.11,246199908.18,1422843435.78,1120969034.88,739079294.51,339228880.24,1175389136.35,829827710.40,515838546.83,187933867.28,1193793734.36,865207797.57,530441958.79,242760275.84,1153643282.03,882609503.28,523701687.69,253343982.83,1036403043.96,753088976.08,465336051.63,234263650.84,871570150.30,655182797.50,421924520.97,191539351.39,1138654320.49,939613811.75,649581755.93,257082451.51,961145341.11,658182116.49,414537521.32,178507655.90,822403729.18,649415789.39,393832823.55,127385396.46,748299965.13,577439393.09,414945578.07,229532847.17,716006276.77,518397684.99,329231710.10,162443896.65,611622533.61,449462231.69,297351722.54,140937348.26,489771704.00,314943084.73,204343008.27,92613462.68,379472606.91,213010390.15,399499221.19,181445982.34,232699168.79,219371117.43,154512738.25,0.0
3,二、营业总成本,470708458.55,2113658811.59,1628675904.79,1055464570.15,522326213.83,1708081487.11,1138270624.26,937860564.58,468115230.83,1485590009.27,1060921557.42,674766868.92,319049376.80,996054923.37,693685861.79,413948525.05,173751726.27,810620379.12,609148059.21,413437521.63,245832810.93,1406714503.03,1095290743.45,715630198.64,325416961.59,1164134919.34,829224928.43,515738555.75,195497037.49,1193071666.15,871961710.98,543031249.86,232723098.34,1120652056.60,855112279.83,498004208.78,241514361.31,1006848942.11,725483932.21,438307122.64,223755359.85,834373933.37,619588410.59,389708337.48,165592167.18,1159241461.93,917184363.01,630287773.89,247288733.29,949134304.70,652447409.75,408762507.05,181477207.74,810135367.79,635616551.75,382672378.15,125824568.48,731601884.31,550221879.76,396571626.11,218023222.78,707244887.96,510980287.76,326359733.06,160716277.16,602806683.34,442160395.59,291905526.08,136201090.24,482585972.18,305419816.32,191306202.01,84651793.34,355520646.63,190251625.41,355364989.68,158054703.86,197329766.74,180255840.43,136266320.78,0.0
4,营业成本,439664887.03,1982143300.16,1522941401.44,984953522.94,486585246.38,1590283427.31,1043634068.43,875699473.90,439403303.99,1374714848.52,976219620.30,618065045.29,292029928.39,888530618.60,613626772.45,359912666.89,147881940.38,703050417.49,526469639.48,359423358.59,217473065.06,1289732238.79,1004502485.19,651429172.18,295453467.62,1067022914.54,757526409.55,469873560.83,173593701.33,1093080255.72,792877747.88,484325906.03,207027777.34,1028594725.57,783010887.78,459750638.63,222962066.72,911470227.76,656877996.00,391618554.02,198544820.39,746704471.29,556026079.46,340126476.97,148755116.72,1083497458.08,871936670.64,602624806.37,237296796.47,890859754.70,614834495.94,382760807.87,172142111.80,778225625.04,611112432.06,367934511.35,118535483.94,694216786.19,527384113.29,381913042.81,210908923.57,675442345.86,487192198.66,309990707.48,151796366.07,560121736.95,413206448.10,272418970.24,125264669.49,440501837.30,279903837.68,178326335.17,78875187.58,325834768.03,178348561.82,330369939.18,149736722.15,183127935.82,168105124.70,124182259.64,0.0
5,营业税金及附加,1240379.12,7995251.34,6482716.98,4024041.95,1807101.05,6336520.03,4892632.93,3579031.84,1569423.95,8113491.63,6268340.21,3732565.38,2117368.24,5443248.82,2437525.84,1251767.70,369025.59,3612816.27,2864486.60,1840700.16,1304161.46,4897296.39,4449939.48,2823003.25,1332360.76,3337061.17,2583039.03,1337780.84,166762.24,2241819.67,1807138.64,685782.94,1528.82,2940261.94,2447004.95,1022871.74,791755.05,2662528.88,1718150.89,195055.77,193477.89,0,1982746.82,1275925.36,581617.88,2036352.46,1558967.31,1492511.55,125676.70,1861136.66,1097895.76,86848.19,43068.49,765330.22,745549.10,273273.07,10762.19,1471728.81,1108131.36,1093966.82,469504.44,1255249.54,1253814.10,768184.17,250117.50,1223689.02,841999.67,466617.67,137441.82,1147579.66,855523.69,580563.09,348423.81,887832.21,488924.82,1635413.90,987181.98,1260711.19,1221926.82,967816.20,0.0
6,销售费用,4277757.31,20892258.67,17068016.02,11618835.40,6108534.59,13875611.20,10861951.08,7497123.86,3620563.99,15168885.20,10035399.80,5977723.19,1931544.55,10879780.89,6959578.28,4450435.98,2013459.66,8944242.27,7117693.27,5144678.83,2628179.85,10520322.66,7841160.82,5472622.06,2342730.05,10291918.02,7145437.43,4859029.07,2339489.77,13182284.56,9823849.62,6990428.60,3271976.33,12596406.35,8045632.09,5384555.98,2404703.45,13520328.19,9710884.23,7071418.80,3557461.14,8538505.60,5742207.88,3936633.45,2485834.23,12450366.40,7270711.56,4974570.52,2076009.42,7868735.15,5795163.85,3983347.09,2372732.52,5710976.53,4747099.51,3197646.39,1549014.23,5559528.57,3833251.41,2743664.86,1281112.90,9027038.11,7046671.97,5268648.16,2097562.37,12809650.75,10564847.94,7806783.04,4242682.39,18230700.22,9959051.45,3822456.52,1295944.10,7983608.53,2764990.10,5713071.93,1754039.86,2417415.78,1276387.93,1056308.83,0.0
7,管理费用,24073754.16,97195590.90,76774025.66,50848720.88,25572496.40,89461230.57,73565579.45,51539446.20,23745487.28,83874716.29,68091372.28,46039518.67,24387466.20,81291579.68,68528131.83,46475077.31,23210756.66,92451811.08,71563556.66,47040274.74,24583611.89,88234881.74,66159579.58,43644704.30,22350229.56,80276367.61,60683813.27,38786975.31,19223025.94,64765507.60,49797322.68,34253053.80,18155007.10,70616106.48,58951113.47,30327125.02,14817349.27,69449506.01,50713796.08,35294039.28,21295711.73,54465330.83,31251565.46,21811334.30,13759541.21,39476653.41,29556028.54,20661993.33,10063320.99,40290828.11,25553231.09,16992171.82,6746345.79,26106047.06,19433197.50,11502632.20,5829308.12,30612534.73,18013237.69,10891526.74,5380603.93,21467605.27,15401363.91,10221056.95,6415589.85,28690641.90,17523791.90,11185075.79,6512870.04,22856366.40,15365802.46,8878019.42,4643814.38,23556179.39,9927375.33,18569876.22,6085593.61,10841274.82,9057221.01,10338164.78,0.0
8,财务费用,-699860.02,-4204033.37,-2406322.54,-1079850.82,-542705.01,-3571616.17,-2208561.48,-1377469.93,-445177.76,-3644116.04,-2874937.09,-2073336.84,-1449558.08,-1775332.35,-868408.74,-475201.05,-65664.88,-1747222.41,-1486870.56,-1253405.29,-694670.44,-2028453.11,-1393875.66,-992762.88,-466393.90,-243471.60,194858.64,202585.09,-13237.25,-907216.54,-767167.36,-565360.13,-211772.26,-1224988.90,-575341.25,-372913.57,-175863.62,-306660.31,-111199.05,-47787.29,-200145.69,-812790.82,-594927.45,-353357.55,-174271.66,-816448.17,-538926.69,-249133.08,-53489.29,895398.57,1135433.81,910830.53,186605.24,-672611.06,-421726.42,-235684.86,-100000.00,-258693.99,-116853.99,-70575.12,-16922.06,52649.18,86239.12,111136.30,156641.37,-39035.28,23307.98,28079.34,43426.50,-150511.40,-664398.96,-301172.19,-511576.53,-2741741.53,-1278226.66,-981524.71,-376532.55,-449872.06,595179.97,-278228.67,0.0
