,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,512458556.01,496361173.63,9935846.93,2960978595.37,2459712639.40,2231318908.61,1713527110.45,9276629100.58,6923232291.22,4069002663.73,2206909332.14,6591548347.01,4963409437.55,4011534800.12,2040718101.20,8660600781.10,6710280204.42,4331850519.86,1616286659.91,4542552710.47,3634325478.33,2496798892.49,1449579128.39,5928023627.87,5009098031.61,4420170659.08,3176006046.03,4826965101.94,2686210767.74,1673256694.34,916631009.25,3114011611.44,1657123803.61,1341334869.80,569987153.34,1570049096.73,1361945519.72,746890812.38,214567572.75,1115419980.09,813739830.32,362975002.17,53789530.70,732168399.23,650451655.34,520630380.06,315298165.70,290825501.22,146077993.37,82272609.45,43430449.03,158842807.54,77607610.31,56976998.27,30243344.42,83033790.69,69052706.38,44476958.15,19884877.89,32897738.47,75858056.93,41831220.01,14765010.00,37853114.27,59432653.93,36718925.98,16221010.00,93285896.55,73198191.78,50069651.24,15732013.61,250994297.37,123952096.24,286830340.21,137976749.16,254399935.68,143483928.48,301204605.84,120509376.58,247957018.69,103224920.24,168259095.20,91846504.99,68722936.22,0.0
2,营业收入,512458556.01,496361173.63,9935846.93,2960978595.37,2459712639.40,2231318908.61,1713527110.45,9276629100.58,6923232291.22,4069002663.73,2204023709.49,6591548347.01,4963409437.55,4011534800.12,2040718101.20,8660600781.10,6710280204.42,4331850519.86,1616286659.91,4542552710.47,3634325478.33,2496798892.49,1449579128.39,5928023627.87,5009098031.61,4420170659.08,3176006046.03,4826965101.94,2686210767.74,1673256694.34,916631009.25,3114011611.44,1657123803.61,1341334869.80,569987153.34,1570049096.73,1361945519.72,746890812.38,214567572.75,1115419980.09,813739830.32,362975002.17,53789530.70,732168399.23,650451655.34,520630380.06,315298165.70,290825501.22,146077993.37,82272609.45,43430449.03,158842354.19,77607610.31,56976998.27,30243344.42,83033790.69,69052706.38,44476958.15,19884877.89,32897738.47,75858056.93,41831220.01,14765010.00,37853114.27,59432653.93,36718925.98,16221010.00,93285896.55,73198191.78,50069651.24,15732013.61,248520324.08,123170968.63,285729977.35,137187704.60,251580182.34,142965425.82,284017288.00,118681896.32,246027781.53,100227721.98,162699125.90,89861552.37,67734096.25,0.0
3,二、营业总成本,1320731941.33,1000075973.12,229835358.63,4335658807.00,2547480872.84,2190829576.69,1539378936.67,9106165052.87,6719204032.53,3909002689.81,2040800318.00,6202386765.22,4567990935.18,3641646986.16,1804378306.81,8380118810.35,6424936497.24,4061238262.13,1436757575.21,4470772625.42,3573335706.02,2376279666.17,1369070376.06,5949430626.29,4929894377.93,4363593221.51,3063201041.67,4582039386.68,2454316855.16,1538886599.58,819085846.36,3020595861.08,1555521755.05,1280752499.16,529439854.72,1486887860.66,1315020476.16,713255463.39,209127776.52,1089442488.09,793832134.41,349255556.82,50148607.03,700270012.33,617754529.10,493547696.87,306942760.01,286608164.61,138581087.77,75573513.41,38949748.95,144074734.81,72766476.50,51550239.31,26335963.30,73974533.74,56845051.41,35984467.30,15948217.64,92101744.24,64817989.65,37369186.08,13370788.43,57356003.89,46006708.05,26924282.61,12598625.27,69061069.53,48088856.45,31431414.57,8255785.97,213079941.10,115600924.39,252821859.25,123953740.81,213965747.34,122361168.52,219239418.65,100096500.95,192149999.81,0,122416649.30,68741211.82,54093858.85,0.0
4,营业成本,509696587.54,487636884.85,6239451.90,3115615395.35,1957516863.17,1802102989.95,1317486694.64,8303988231.90,6125660980.83,3505935892.61,1854469478.64,5739812784.95,4280120611.15,3478590421.05,1754190937.82,7902843496.60,6153320421.03,3848363618.44,1353384196.14,4238535954.43,3425626343.88,2298671970.87,1343897717.41,5704848674.55,4727077296.96,4199347829.34,2981669814.02,4410279522.31,2340574459.96,1464337530.98,782324740.07,2812329271.54,1443990805.44,1207807314.72,491287728.62,1382965929.49,1242474393.80,664859736.16,186899256.55,1024742248.15,737463883.67,318536289.52,34943082.17,576501918.11,519180331.49,418829212.61,264684954.23,210196154.28,95266005.72,52395009.87,27104243.32,100054882.93,47380034.72,37860950.63,20433425.63,47760685.72,39451702.88,23725223.90,10129181.18,36640753.63,33601381.78,16426064.97,3689626.80,15840888.75,19726643.36,11311572.83,7018956.41,43911748.45,26329289.07,18996461.51,2988640.50,181337277.01,95840650.44,216782184.21,108603727.72,197929952.47,111632048.04,221038119.66,95464807.74,177434186.44,0,110697637.28,64166625.73,52703329.52,0.0
5,营业税金及附加,6322029.33,21410.12,22802.27,1726473.45,1783047.73,1634596.01,1191610.15,8260754.48,5464611.64,3745747.46,904451.34,4534374.79,1372690.57,1045167.91,146106.76,2332020.89,971742.70,19733784.43,99481.01,583630.51,376499.25,263004.13,80201.29,512392.98,677446.06,484606.06,12083.53,956838.98,1490034.36,1339598.30,472346.64,3797007.07,2238419.68,1258351.33,1516732.12,1327934.62,1564536.02,1441077.34,1718382.43,1029068.86,2022265.47,1113289.71,455715.90,1397747.70,1156633.61,842662.98,282942.51,405615.49,318421.49,231867.61,116611.87,528286.11,320189.84,237667.39,130732.78,778385.16,677835.78,445657.78,348414.48,1207090.97,4074478.77,2681355.91,1816075.56,6231507.00,3948226.65,1732151.10,647075.55,6134921.28,2222346.43,1444897.62,722448.81,1579595.17,718468.32,1421492.39,191877.53,704316.10,512266.37,381563.70,62000.00,14704.00,0,0,0,0,0.0
6,销售费用,10233446.22,7868968.69,5928431.21,31557163.12,23842512.46,17597769.40,10190755.78,34289065.14,26144166.19,18427553.19,12540043.06,115492849.61,100009336.63,66089939.44,40736680.23,50398471.42,33192950.22,17214112.49,8352426.49,37518090.10,22828835.34,16262743.54,9463796.29,21466006.37,14535134.21,9640602.16,6083550.90,17849116.57,6801846.07,4667780.07,2404491.74,14941930.77,9078397.02,5081086.56,2509215.49,12749387.79,10234279.83,8291964.45,4442268.01,8383540.88,15399400.94,3641233.82,2995420.12,65635951.71,59943231.37,47905822.83,28673284.26,31101244.25,11196005.74,2733009.62,1648475.30,1175488.12,198507.80,8882.00,8562.00,0,0,0,0,200000.00,0,0,0,0,0,0,0,32028.50,32028.50,4203.20,0,5915697.17,3313288.91,6951985.72,2655608.97,6698632.36,2353125.71,5618144.66,2574226.56,6261523.45,0,3150877.37,969672.84,435098.05,0.0
7,管理费用,54455167.77,40174115.00,8722350.44,44531452.43,33682596.22,24290277.25,12457748.63,72892329.09,49996499.33,35103823.83,17806641.91,52962629.96,44150490.94,27170440.70,22610081.30,50762681.97,38490519.14,21669452.17,8978997.66,30181675.61,20993255.23,13017860.19,7482309.23,31086814.01,17334409.51,8817838.17,3566446.66,31602120.82,14865818.30,10521832.39,4543469.31,25510061.24,16266721.89,10977194.82,6545676.67,19972449.72,12848925.16,7867130.34,3982598.72,21748541.04,11859150.28,6440296.34,3006879.15,12624869.49,9287370.19,6835737.26,3885111.12,15328018.10,15541146.50,10493125.49,5057064.16,23216764.11,12881689.58,5968012.54,2989018.28,12957782.01,7279353.69,5412463.88,2394113.33,41178675.78,17467601.54,12105612.39,4539640.36,23813883.66,14003448.91,9312031.06,3152490.34,10624568.34,13622576.09,7432815.92,3951515.99,16668650.52,7687032.57,17729847.93,8566600.25,9741199.13,5760287.29,4290670.68,4476128.85,5738401.76,0,5553624.51,3339160.75,3423461.17,0.0
8,财务费用,740024710.47,464374594.46,208889543.32,725479878.10,496449951.90,324355341.50,168570206.12,679322330.84,497420156.86,327359700.75,131165861.35,355359585.80,259002613.79,183506350.87,78698542.36,269001878.42,176556286.96,104661249.73,53565880.58,169990669.44,118863313.58,77673731.57,36557495.12,142640237.71,103789069.23,68675827.70,28059695.28,119947669.75,90848542.97,62071880.61,29340798.60,116634665.58,84338544.38,56019685.09,27580501.82,66821794.47,43219627.03,26102675.10,12085270.81,35633006.04,27087434.05,19524447.43,8747509.69,41940107.64,28186962.44,19134261.19,9416467.89,29244478.04,16259508.32,9720500.82,5023354.30,19099313.54,11986054.56,7474726.75,2774224.61,12477680.85,9436159.06,6401121.74,3076508.65,12875223.86,9674527.56,6156152.81,3325445.71,11469724.48,8328389.13,4568527.62,1780102.97,8357802.96,5882616.36,3553036.32,593180.67,7578721.23,8041484.15,9936349.00,3935926.34,-1154103.79,2103441.11,-12089080.05,-2480662.20,2701184.16,0,3014510.14,265752.50,-2468029.89,0.0
