,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20171231,20161231,19700101
0,单位,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,23662427.99,146033296.55,106519090.73,69126164.13,31416893.81,110648032.03,80856299.03,92347144.03,78459946.15,0.0
2,营业收入,23662427.99,146033296.55,106519090.73,69126164.13,31416893.81,110648032.03,80856299.03,92347144.03,78459946.15,0.0
3,二、营业总成本,14865525.22,78077670.53,52940037.01,32887454.65,16107965.32,71484765.87,39471712.96,49637248.93,41350569.25,0.0
4,营业成本,2495375.15,13081876.85,9211973.53,6005131.78,3120829.68,9906201.54,7481345.60,10045149.86,9347533.95,0.0
5,营业税金及附加,313630.92,774185.30,600794.18,372930.37,199370.20,815516.66,612546.41,596951.42,332174.24,0.0
6,销售费用,5034431.51,32069250.58,21821760.14,13303028.12,5442553.69,18838692.09,12896330.49,16434970.79,11876749.98,0.0
7,管理费用,3758213.57,17352693.60,11350330.49,7644939.91,3849990.47,29481517.74,9797170.79,11040494.19,8271154.48,0.0
8,财务费用,-482209.45,-349704.11,-848090.10,-811805.66,-29587.26,-448361.60,-197362.75,-258380.16,94356.14,0.0
9,研发费用,3746083.52,15149368.31,10803268.77,6373230.13,3524808.54,12891199.44,8881682.42,11778062.83,11428600.46,0.0
10,资产减值损失,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,2312033.16,4619081.45,1171184.98,1102918.37,52726.79,1734404.24,1046412.46,278728.35,157700.00,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,11109637.45,72971123.73,55128045.80,37507911.58,15375463.34,41420691.12,42567521.94,47655194.69,35697785.38,0.0
16,加:营业外收入,3617.10,3005.70,5.68,0,0,37370.50,5000.00,778820.00,506081.02,0.0
17,减：营业外支出,558250.00,25193.50,5021.00,5021.00,0,210508.10,35255.90,26680.64,148794.29,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,10555004.55,72948935.93,55123030.48,37502890.58,15375463.34,41247553.52,42537266.04,48407334.05,36055072.11,0.0
20,减：所得税费用,1647006.07,10061740.84,7560171.76,5377300.04,2412561.69,8107768.99,5891370.64,6808126.70,5043036.89,0.0
21,五、净利润,8907998.48,62887195.09,47562858.72,32125590.54,12962901.65,33139784.53,36645895.40,41599207.35,31012035.22,0.0
22,归属于母公司所有者的净利润,8962611.66,63084913.37,47709264.31,32229472.22,13013481.31,33399675.42,36840653.77,42201460.30,31172356.77,0.0
23,少数股东损益,-54613.18,-197718.28,-146405.59,-103881.68,-50579.66,-259890.89,-194758.37,-602252.95,-160321.55,0.0
24,六、每股收益,,,,,,,,,,
25,基本每股收益(元/股),0.090000,0.880000,0.660000,0.450000,0.210000,0.540000,0.600000,0,0,0.0
26,稀释每股收益(元/股),0.090000,0.880000,0,0.450000,0.210000,0.540000,0,0,0,0.0
27,七、其他综合收益,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,8907998.48,62887195.09,47562858.72,32125590.54,12962901.65,33139784.53,36645895.40,41599207.35,31012035.22,0.0
29,归属于母公司所有者的综合收益总额,8962611.66,63084913.37,47709264.31,32229472.22,13013481.31,33399675.42,36840653.77,42201460.30,31172356.77,0.0
30,归属于少数股东的综合收益总额,-54613.18,-197718.28,-146405.59,-103881.68,-50579.66,-259890.89,-194758.37,-602252.95,-160321.55,0.0
