9,研发费用,351676524.10,242791085.40,115229862.88,517509143.77,326858522.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,15073371.45,116643549.53,47942504.17,21782355.29,10110697.69,127143910.96,40296907.35,29556675.36,23176060.79,148533794.87,57861593.37,41829573.51,22113026.13,50818135.05,16369342.85,28489255.00,30574814.05,60442096.82,52680888.75,34461939.16,24787254.65,133289757.73,66324895.76,25323053.11,16318383.10,112741733.60,77013860.99,66127411.26,14183145.14,21395543.65,7634397.55,8026892.72,2486748.02,34506818.05,17886633.74,4669231.83,5164546.28,46403616.60,23743177.58,11624734.85,2338764.64,20388427.31,4894519.44,3252224.71,1007877.47,11278300.05,4934717.07,3236154.79,748686.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,25968.38,25968.38,22723.22,0,-25968.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143336.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,143187574.96,108494043.61,24606273.92,164065052.28,114105625.55,92809436.69,21057187.40,178501659.98,129095734.34,102003474.71,34071321.02,172223467.96,129258174.29,103776968.86,34700628.83,159546561.58,124035855.56,99254127.33,26772117.14,176699627.04,117465058.75,85787086.88,26987635.63,117953153.24,84095300.61,54784520.84,24735972.24,112106462.73,84709104.94,54536499.69,20444142.02,131437519.01,105853969.73,83037229.58,54257207.99,237770758.80,166896848.40,104194527.98,54234966.68,346828203.12,126959163.91,70162204.60,3865451.88,106473447.29,88450832.37,66761477.48,21937254.53,35555600.64,20092660.59,16990987.65,7957222.11,25506892.99,23941676.96,5496862.69,848392.46,12561062.51,5855705.52,3153141.25,433760.96,7562131.01,4909617.78,2593357.70,5826773.82,6043540.07,0.0
13,其中:对联营企业和合营企业的投资收益,99504288.67,64810757.32,24606273.92,128658173.71,78024370.55,56728181.69,21057187.40,132574196.34,93014479.34,65922219.71,34071321.02,145401628.62,102197274.29,76716068.86,34700628.83,141505934.08,105995228.06,81213499.83,26772117.14,158658999.54,117465058.75,85787086.88,6107329.10,117753408.62,84108533.73,54797753.96,24735972.24,112089566.77,84709104.94,54536499.69,20444142.02,131437519.01,105853969.73,83037229.58,54257207.99,237770758.80,166896848.40,104194527.98,0,161964771.93,126959163.91,70162204.60,0,106473447.29,88450832.37,66761477.48,0,0,19922501.72,160820828.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,1045146288.17,647716109.04,221000979.08,1195405410.75,887790235.60,567721308.33,237385503.83,1443181429.92,1100690228.70,712291899.84,358771099.49,1254222618.65,801854713.39,536795001.65,230110167.01,589059907.65,464455507.81,384243668.74,177094850.83,835415637.00,674593299.34,452759854.80,171294206.08,545698740.45,390959078.81,261038882.88,115526378.77,328355343.88,240700764.78,149059531.48,97440626.99,411801906.82,339876780.04,265052451.38,152903692.82,576944871.67,422222288.91,262803750.72,116426819.81,522480192.32,275109448.74,138098998.52,15327559.03,215737285.08,209565204.19,154455647.56,62685939.40,236307340.90,190449486.38,90954175.87,35907561.55,160688710.44,132445786.75,69659589.59,30733122.65,26468003.48,21341862.24,14107873.59,-4026419.14,52066292.35,40248173.12,33272045.99,51164860.42,36032119.05,0.0
16,加:营业外收入,8064749.60,2084480.11,1202696.43,19609993.25,5862531.24,1425183.18,953699.76,3267354.53,11906782.84,9652720.59,5332859.80,106888017.25,86551659.43,74671805.31,9588517.46,60646611.69,53223433.06,20925246.47,3368002.85,36679512.94,41443190.05,35317184.08,6255118.35,44462847.05,15778644.22,6929519.80,6958063.14,47012033.45,46012203.35,40198031.55,2335924.94,24774246.42,18894172.85,10046019.81,2142375.75,11365786.47,6519799.94,5488054.49,2114933.12,12815209.90,11295035.15,6486153.41,4742055.47,8777124.12,7481026.28,2415540.94,2005902.32,18489022.21,11983677.05,5645852.62,1150582.89,2779855.25,226386.05,82305.85,63940.52,261949.74,237844.35,38549.23,4915.00,54132.48,153210.08,34893.52,75863.95,9170.19,0.0
17,减：营业外支出,4351934.93,1125274.56,443435.71,5975968.28,3087664.79,2631249.52,866167.53,13622967.36,5882981.92,5269068.66,2704554.32,27820611.01,6174784.46,3816836.62,2075777.28,16535916.66,10847894.57,5815984.78,2556953.19,12212455.24,12202273.60,9373141.66,1651700.36,14323985.51,5411193.50,2863263.94,1401910.63,8856574.18,5493508.74,2762170.19,1014147.30,5662286.57,3206911.71,2109366.33,950624.55,9053961.34,3963702.50,2723446.52,766980.62,13732457.06,3858465.19,1570792.93,890011.11,5161496.43,3635903.32,2899142.05,227660.70,4047336.04,1507452.76,667665.49,396521.31,2101512.52,983848.55,793606.45,349975.84,942798.90,331790.43,207591.34,92925.91,289667.49,243859.61,218120.68,230877.51,192966.48,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,3820195.18,3673313.21,0,20114108.83,673886.03,550358.73,0,4147019.59,5699174.58,1127015.75,0,2718794.42,0,2890269.33,-986.19,4191100.37,0,0,0,1292148.32,0,0,0,645811.37,0,0,0,1818289.56,0,0,0,1946154.45,0,0,0,915455.09,0,279760.15,0,0,216597.45,104750.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,1048859102.84,648675314.59,221760239.80,1209039435.72,890565102.05,566515241.99,237473036.06,1432825817.09,1106714029.62,716675551.77,361399404.97,1333290024.89,882231588.36,607649970.34,237622907.19,633170602.68,506831046.30,399352930.43,177905900.49,859882694.70,703834215.79,478703897.22,175897624.07,575837601.99,401326529.53,265105138.74,121082531.28,366510803.15,281219459.39,186495392.84,98762404.63,430913866.67,355564041.18,272989104.86,154095444.02,579256696.80,424778386.35,265568358.69,117774772.31,521562945.16,282546018.70,143014359.00,19179603.39,219352912.77,213410327.15,153972046.45,64464181.02,250749027.07,200925710.67,95932363.00,36661623.13,161367053.17,131688324.25,68948288.99,30447087.33,25787154.32,21247916.16,13938831.48,-4114430.05,51830757.34,40157523.59,33088818.83,51009846.86,35848322.76,0.0
20,减：所得税费用,180626172.26,105135813.20,44918814.27,190468264.05,176976525.29,118680905.83,61750757.48,267617538.03,225937288.38,154238443.76,79538983.29,236205460.51,160798019.28,113567436.95,49575158.78,216704235.49,141328566.62,110036973.64,46344347.37,137960698.84,109360162.14,75447433.57,31411074.36,98697701.44,64379244.21,37792928.44,20762110.15,53910857.31,44213146.62,26074234.89,15122354.77,51903168.21,41736400.89,31019232.29,15393507.98,53620285.83,44253101.22,29867566.58,11883065.15,100993993.00,35298799.19,18113382.60,7763157.33,34663568.99,27743746.48,20844116.47,6550631.99,47735495.85,39362826.31,15227572.50,4745161.38,23984466.16,18609496.64,11517833.48,3692575.45,4052303.98,6290733.73,5269914.75,432932.60,5880493.79,6246244.91,5512858.73,5993426.21,5867342.70,0.0
21,五、净利润,868232930.58,543539501.39,176841425.53,1018571171.67,713588576.76,447834336.16,175722278.58,1165208279.06,880776741.24,562437108.01,281860421.68,1097084564.38,721433569.08,494082533.39,188047748.41,416466367.19,365502479.68,289315956.79,131561553.12,721921995.86,594474053.65,403256463.65,144486549.71,477139900.55,336947285.32,227312210.30,100320421.13,312599945.84,237006312.77,160421157.95,83640049.86,379010698.46,313827640.29,241969872.57,138701936.04,525636410.97,380525285.13,235700792.11,105891707.16,420568952.16,247247219.51,124900976.40,11416446.06,184689343.78,185666580.67,133127929.98,57913549.03,203013531.22,161562884.36,80704790.50,31916461.75,137382587.01,113078827.61,57430455.51,26754511.88,21734850.34,14957182.43,8668916.73,-4547362.65,45950263.55,33911278.68,27575960.10,45016420.65,29980980.06,0.0
22,归属于母公司所有者的净利润,669684283.05,416315035.82,119288711.63,731796363.54,503955662.25,297408605.73,102722743.72,798254632.58,623741890.42,392251764.06,188979540.52,713885581.89,458427518.63,310966526.27,107066550.90,160494024.86,197428663.27,172694812.61,75325253.11,524171346.49,446503408.36,307672258.77,109326432.84,343182230.42,241231035.89,167743834.72,76421238.38,250666267.69,188605343.71,130611402.53,62116852.02,284173663.51,239464986.92,190802363.68,111012456.16,420264200.85,295263587.07,184669644.70,82450753.17,357778186.94,184463510.78,98411614.84,5946505.04,143971685.90,143852905.10,105948886.57,44232697.02,143618249.05,118257040.18,58159405.06,23424192.18,97897209.44,80292363.26,40247831.03,17316921.26,21600483.08,13976806.08,9484449.50,-3448885.68,31967195.76,23753176.69,17553159.96,31797840.91,22350062.19,0.0
23,少数股东损益,198548647.53,127224465.57,57552713.90,286774808.13,209632914.51,150425730.43,72999534.86,366953646.48,257034850.82,170185343.95,92880881.16,383198982.49,263006050.45,183116007.12,80981197.51,255972342.33,168073816.41,116621144.18,56236300.01,197750649.37,147970645.29,95584204.88,35160116.87,133957670.13,95716249.43,59568375.58,23899182.75,61933678.15,48400969.06,29809755.42,21523197.84,94837034.95,74362653.37,51167508.89,27689479.88,105372210.12,85261698.06,51031147.41,23440953.99,62790765.22,62783708.73,26489361.56,5469941.02,40717657.88,41813675.57,27179043.41,13680852.01,59395282.17,43305844.18,22545385.44,8492269.57,39485377.57,32786464.35,17182624.48,9437590.62,134367.26,980376.35,-815532.77,-1098476.97,13983067.79,10158101.99,10022800.14,13218579.74,7630917.87,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),1.070000,0.660000,0.190000,1.170000,0.800000,0.470000,0.160000,1.510000,1.180000,0.740000,0.360000,1.350000,0.860000,0.590000,0.200000,0.300000,0.370000,0.330000,0.140000,0.990000,0.840000,0.580000,0.210000,0.650000,0.460000,0.320000,0.140000,0.460000,0.360000,0.240000,0.110000,0.500000,0.420000,0.340000,0.200000,0.770000,0.550000,0.360000,0.170000,0.720000,0.370000,0.200000,0.010000,0.290000,0.290000,0.210000,0.090000,0.520000,0.430000,0.210000,0.090000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
26,稀释每股收益(元/股),1.070000,0.660000,0.190000,1.170000,0.800000,0.470000,0.160000,1.510000,1.180000,0.740000,0.360000,1.350000,0.860000,0.590000,0.200000,0.300000,0.370000,0.330000,0.140000,0.990000,0.840000,0.580000,0.210000,0.650000,0.460000,0.320000,0.140000,0.460000,0.360000,0.240000,0.110000,0.500000,0.420000,0.340000,0.200000,0.770000,0.550000,0.360000,0.170000,0.720000,0.370000,0.200000,0.010000,0.290000,0.290000,0.210000,0.090000,0.520000,0.430000,0.210000,0.090000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
27,七、其他综合收益,219760496.63,190075552.14,272898605.26,-330697736.10,-236559544.87,-86431000.65,-113831012.00,-87921781.67,17614359.45,49020694.39,-14163548.06,-251216702.64,-113522825.34,-419943815.87,-373312193.92,244745964.35,-89516342.77,440410347.36,341589853.14,412541866.04,360269921.97,179110012.50,198499700.00,418298452.16,619511979.72,466870453.57,-5396330.15,2413468.11,-14878449.31,-16878992.35,7275392.01,-4979467.75,0,0,0,-28107.83,0,0,0,612357.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,1087993427.21,733615053.53,449740030.79,687873435.57,477029031.89,361403335.51,61891266.58,1077286497.39,898391100.69,611457802.40,267696873.62,845867861.74,607910743.74,74138717.52,-185264445.51,661212331.54,275986136.91,729726304.15,473151406.26,1134463861.90,954743975.62,582366476.15,342986249.71,895438352.71,956459265.04,694182663.87,94924090.98,315013413.95,222127863.46,143542165.60,90915441.87,374031230.71,313827640.29,241969872.57,138701936.04,525608303.14,380525285.13,235700792.11,105891707.16,421181309.58,247247219.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,889444779.68,606390587.96,392187316.89,401098627.44,267396117.38,210977605.08,-11108268.28,710332850.91,641356249.87,441272458.45,174815992.46,462668879.25,344904693.29,-108977289.60,-266245643.02,405239989.21,107912320.50,613105159.97,416915106.25,936713212.53,806773330.33,486782271.27,307826132.84,761480682.58,860743015.61,634614288.29,71024908.23,253079735.80,173726894.40,113732410.18,69392244.03,279194195.76,239464986.92,190802363.68,111012456.16,420236093.02,295263587.07,184669644.70,82450753.17,358390544.36,184463510.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,198548647.53,127224465.57,57552713.90,286774808.13,209632914.51,150425730.43,72999534.86,366953646.48,257034850.82,170185343.95,92880881.16,383198982.49,263006050.45,183116007.12,80981197.51,255972342.33,168073816.41,116621144.18,56236300.01,197750649.37,147970645.29,95584204.88,35160116.87,133957670.13,95716249.43,59568375.58,23899182.75,61933678.15,48400969.06,29809755.42,21523197.84,94837034.95,74362653.37,51167508.89,27689479.88,105372210.12,85261698.06,51031147.41,23440953.99,62790765.22,62783708.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
