,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,209569641.59,1306910762.83,840080763.97,531104422.14,267559837.25,1298466057.58,825176119.50,506515812.25,262369409.01,1217622519.61,762210416.45,472910586.53,247862674.14,1257511914.10,768660280.52,481124029.96,239653685.16,1315752891.93,802604726.83,497325743.39,260001151.69,1297834574.08,742737839.48,482817224.03,249861673.20,1369113279.98,872143912.50,450761413.69,225973682.90,945242588.83,636508027.70,394837039.51,202104587.05,826519916.51,602047261.00,373567857.20,178107338.87,734520280.12,533390160.79,338371803.97,169441060.38,623726052.49,458716162.14,283577996.70,141134223.78,597794494.22,442882414.14,273593956.10,130686312.53,506277411.62,368887584.83,225426289.08,108507416.65,460447425.29,331015531.67,195741080.16,91130461.43,384764451.74,332764355.55,203468274.01,89907799.61,405596288.78,272611139.63,167093964.85,77966474.96,353582184.33,257501711.30,162094128.75,76137849.32,335063064.21,248885029.77,143362588.06,69902468.93,294920723.65,124284333.12,224527066.22,148835410.82,256996400.48,87706674.23,186722316.90,66377228.50,131321134.70,63506446.40,130522249.00,111793424.00,95323258.00,0.0
2,营业收入,209569641.59,1306910762.83,840080763.97,531104422.14,267559837.25,1298466057.58,825176119.50,506515812.25,262369409.01,1217622519.61,762210416.45,472910586.53,247862674.14,1257511914.10,768660280.52,481124029.96,239653685.16,1315752891.93,802604726.83,497325743.39,260001151.69,1297834574.08,742737839.48,482817224.03,249861673.20,1369113279.98,872143912.50,450761413.69,225973682.90,945242588.83,636508027.70,394837039.51,202104587.05,826519916.51,602047261.00,373567857.20,178107338.87,734520280.12,533390160.79,338371803.97,169441060.38,623726052.49,458716162.14,283577996.70,141134223.78,597794494.22,442882414.14,273593956.10,130686312.53,506277411.62,368887584.83,225426289.08,108507416.65,458524305.14,330048925.07,195311526.34,90773728.03,383247780.13,331353538.18,202555853.54,89701196.05,402724427.86,271050655.40,165935753.44,77636100.55,351542752.16,256507821.03,161444333.47,76071362.68,333281904.57,247198879.15,141974354.51,69422523.62,291829036.89,123192961.91,219620174.30,145794220.79,250323800.43,84093131.61,175734007.96,62696729.76,120692323.28,60603539.00,123695632.00,104375234.00,86390700.00,0.0
3,二、营业总成本,199289030.19,1226738459.75,736720593.26,472979781.84,257002575.12,1180904925.02,704428016.13,398473248.88,243002545.55,1053912502.85,582308108.24,360395405.26,217288802.50,1050834329.93,573660900.96,358164393.00,193652139.70,1147257256.82,614367344.48,384714415.18,210233480.80,1225455497.69,634524921.16,421300324.67,251143380.70,1302909539.77,788354066.35,423131970.62,237479530.57,902951749.35,561346496.00,362215653.76,205175774.28,815992557.68,604813610.01,381690163.90,184908456.71,681209239.27,465548310.97,301654890.39,174105061.75,584446426.64,421340183.17,273131188.75,151788690.30,557564066.00,409822893.56,271720888.01,139711834.40,459387756.60,319538785.23,207740237.58,113691693.14,450491355.47,312536555.52,191143927.64,99175165.81,352096932.99,301670382.41,200667118.49,113371063.42,376105686.62,234829548.93,152506268.29,77981529.19,452577307.02,220935019.12,155314562.96,83197731.78,314364845.55,213520005.39,131913028.65,76011622.03,264038281.82,107907648.05,179630129.10,138260324.00,233059472.11,74909442.36,118910042.55,46002814.60,74491489.78,0,81348129.00,66618105.00,55183208.00,0.0
4,营业成本,173576616.22,1067247425.99,629439341.25,409486901.04,228658087.25,1031738179.78,614362740.00,345855399.83,219563006.60,824813697.85,483392616.28,303313902.39,192459205.91,873161288.16,469297236.34,293954942.46,161728503.81,935004567.91,502596446.53,317827940.15,176119048.92,977869191.06,504468888.18,346490924.48,217221833.64,1095754789.48,645928748.99,333621755.24,193172401.43,718834214.84,439673421.53,285831633.29,173657243.07,663071201.21,503177968.56,315922950.54,153807717.18,563639141.82,381254789.41,244811031.30,141843972.69,452056577.93,326551642.81,204957004.10,115072074.52,426263580.10,307203893.39,204841706.36,104954055.99,336157843.02,221826118.22,147794807.90,84368683.20,329056586.71,224036536.98,130381565.71,66811597.97,229329740.73,206343669.27,135883095.46,82354736.63,251812495.44,159744839.33,102930943.49,54803935.14,228230104.99,156326837.06,111870836.86,62680890.45,212127908.43,146656922.19,85391005.41,52917248.28,174881390.54,64450700.41,103737338.57,101979334.35,167363352.04,50062470.21,87522272.14,34811122.96,62577718.13,0,63044509.00,51178848.00,39890003.00,0.0
5,营业税金及附加,988789.45,11939748.85,7214721.59,5664922.54,1764410.31,11355491.70,6889472.30,5430854.41,937797.81,11531211.87,6871719.83,4880595.25,946863.74,20144394.14,6020604.03,3443318.87,1306604.14,19526864.93,7083821.40,3951578.79,1730122.85,20937579.00,5781036.01,3779893.04,1949933.55,26545102.02,13621999.80,4542832.35,928676.02,13713550.33,6290740.04,3891585.11,1243810.91,8677741.45,4925940.25,2748904.45,856500.59,8027144.50,5359255.18,3306415.92,1525257.05,8145456.06,6217143.94,4248754.62,1587535.68,12433809.25,8936732.62,5614216.87,2231750.14,11217359.15,8149123.39,4729475.87,1928903.48,8326821.98,6082482.58,3849736.13,1707150.94,7316491.90,5284125.75,3233418.37,1396649.20,8666360.96,5623893.76,3437579.34,1614350.35,7185335.49,5140422.37,3053428.63,1245607.06,7106325.48,5027570.17,2519032.50,984045.34,5522939.92,2609770.12,4025071.72,2334262.87,4263943.77,1532345.55,4800928.39,1090557.39,1704032.06,0,1550757.00,1019237.00,629999.00,0.0
6,销售费用,0,86956.95,0,0,0,0,0,0,37069.82,119709.72,87256.23,54029.80,29022.82,158646.98,107816.21,80378.15,50306.27,272269.44,151524.73,105102.93,60362.03,995556.50,724277.63,613035.81,412482.25,3013622.76,2148208.83,1252408.82,599609.67,2985626.77,2163635.58,1517560.73,879546.22,2459360.68,1772199.48,1149752.94,597939.82,2615290.53,1527849.76,881761.16,119453.90,3311493.03,6368876.43,6099687.43,5619543.12,14262754.55,13808140.31,8069192.43,3526739.78,14965456.75,10418988.25,6377709.77,2983601.83,10837230.99,7465799.31,4936519.62,2418823.86,8170855.28,4897062.08,3419086.62,1459266.17,5605120.76,3508526.98,2533856.47,1469114.36,5393252.27,3708076.97,2737873.45,1239608.90,4805049.95,2749564.23,1895399.88,834058.70,2653780.70,1165620.72,3091051.69,5163625.39,6347453.31,2064041.59,2205089.48,0,0,0,0,0,0,0.0
7,管理费用,13410212.67,100614969.83,61131628.84,33649431.38,14406217.10,86456990.75,51804825.68,25884118.14,11951402.55,94728745.83,58434756.40,29563888.76,12797329.69,109613799.09,63767450.91,35364195.34,14729297.32,98375921.53,65657606.29,36304651.03,16578563.36,106103144.62,73686907.26,37498391.40,15786939.24,97858084.95,65835418.83,42068207.27,22091717.91,84750279.37,56520458.85,32386563.69,14172397.46,88031329.32,58193228.27,39266813.79,20108897.37,70075341.31,48574574.09,33390954.47,20764284.22,75369553.09,53437966.16,37227393.19,20674568.60,69607510.49,51140844.63,35811879.02,21292882.15,67488151.74,49339276.94,35274702.91,17950950.67,83196777.21,60997853.50,42943066.57,24052539.63,89409260.86,69319007.15,47597066.83,23608196.53,91865698.41,51973005.55,34572689.40,15659079.65,196053982.31,43702591.90,29298918.06,14006398.53,72657199.62,44434767.10,31732810.91,17151354.47,64179676.53,29948069.41,51621543.33,19539587.05,46502577.62,19594974.25,27235465.70,11408398.38,14633790.17,0,13799994.00,11547332.00,11192729.00,0.0
8,财务费用,11313411.85,46849358.13,38934901.58,24178526.88,12173860.46,47550693.05,30688478.15,20620376.50,10513268.77,44989663.77,33377457.64,22582989.06,11056380.34,44011821.49,34467793.47,25321558.18,15837428.16,56127926.14,38877945.53,26525142.28,15745383.64,71309146.39,49863812.08,32918079.94,15772192.02,80517805.49,60819689.90,41646766.94,20687125.54,77233379.49,56698240.00,38588310.94,15222776.62,51902574.23,36744273.45,22601742.18,9537401.75,35411853.20,27231844.26,17664729.27,9852093.89,37155476.82,25683601.55,17517397.13,8834968.38,34314625.85,29136588.46,17737199.18,7976406.34,28384875.52,24381657.62,13563541.13,6459553.96,19073938.58,13953883.15,9033039.61,4185053.41,17870584.22,15826518.16,10534451.21,4552214.89,18156011.05,13979283.31,9031199.59,4435049.69,15714631.96,12057090.82,8353505.96,4025226.84,17668362.07,14651181.70,10374779.95,4124915.24,16800494.13,9733487.39,17155123.79,9243514.34,8262902.81,1655610.76,-2853713.16,-1307264.13,-4424050.58,0,2952869.00,2872688.00,3470477.00,0.0
