,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20151231,20150630,20141231,20140630,20131231,20121231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,690076689.00,421452527.66,162714749.98,619307792.59,414645513.58,245880242.04,90526837.34,394228044.92,273967396.85,175014317.48,68012002.67,268969387.12,175866987.89,114223417.83,218054502.05,88802982.23,180526757.05,84353198.57,118436353.29,22504589.85,0.0
2,营业收入,690076689.00,421452527.66,162714749.98,619307792.59,414645513.58,245880242.04,90526837.34,394228044.92,273967396.85,175014317.48,68012002.67,268969387.12,175866987.89,114223417.83,218054502.05,88802982.23,180526757.05,84353198.57,118436353.29,22504589.85,0.0
3,二、营业总成本,588411620.52,356667575.25,142211759.06,550734386.13,371211653.44,220040825.78,78819581.47,342889081.57,240580837.51,153237701.19,58257717.84,223210212.67,146028322.54,95083024.77,188860819.80,76084600.10,163701551.11,74941143.75,113732867.31,35759773.52,0.0
4,营业成本,431436995.88,253282895.22,98039673.38,391655373.00,263109171.11,155714585.59,55131179.45,246050180.11,171542842.98,111070029.01,41417046.23,148968432.45,97556220.17,64355606.97,136911017.43,56664064.21,124796556.17,59314618.68,83999759.73,19289885.05,0.0
5,营业税金及附加,3184243.07,1861965.20,674326.00,4220386.35,2926979.14,1680247.35,806136.85,3675618.22,2790344.73,1934255.62,1020291.45,2031622.89,1369795.66,836429.24,1339502.84,453033.59,1024077.23,595475.78,140394.81,0,0.0
6,销售费用,81778967.71,52472497.12,21373813.20,78538029.78,54646247.33,34994141.55,12292682.79,49181247.82,34494184.45,21078193.43,9528376.92,36278722.80,23877810.10,14622599.87,19993076.99,6821411.58,11548297.03,4538831.76,7453022.93,3794545.12,0.0
7,管理费用,35511321.07,23501099.70,12031478.13,32278425.93,22098331.75,22459915.18,9768469.96,32816932.53,22866871.21,14496194.18,6308416.61,26703472.25,19157103.32,12427490.44,25823898.62,10720975.96,21556545.65,8251863.09,15337880.68,9463910.24,0.0
8,财务费用,10029633.14,9674025.05,3455197.86,8889474.51,4160823.63,1497765.50,784109.44,7984273.54,5912899.31,3835263.91,1428009.35,4086753.52,2783541.55,1502046.51,1999693.62,1331470.45,4068315.17,2301547.00,4782892.90,2650059.52,0.0
9,研发费用,26470459.65,15875092.96,5085058.80,22170238.37,14546020.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,1552211.69,12982458.19,9724080.25,3694170.61,37002.98,3180829.35,2973694.83,823765.04,-1444422.72,5141208.76,1283851.74,1338851.74,2793630.30,93644.31,707759.86,-61192.56,2018916.26,561373.59,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,0,0,0,414246.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
