,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,264937838.14,275477413.34,190293347.39,83150861.68,418108792.96,281480158.82,199666958.09,113225875.26,278651806.10,251077589.74,141785949.11,63280859.77,242091866.05,164721362.85,85870111.90,35101684.28,166154459.67,129227549.93,86789721.18,38949591.24,221713221.94,173318460.93,114061569.79,46729839.11,220113206.91,167862972.49,110230678.82,50877530.87,269672212.49,217943460.43,154734923.47,67503231.78,322939014.03,239350713.80,156127663.41,60169469.96,267419337.58,189517444.95,122551770.16,44417507.50,211324667.06,158790924.32,109976647.59,36260010.57,198060435.42,159984638.73,168057788.91,116809904.30,0.0
2,营业收入,264937838.14,275477413.34,190293347.39,83150861.68,418108792.96,281480158.82,199666958.09,113225875.26,278651806.10,251077589.74,141785949.11,63280859.77,242091866.05,164721362.85,85870111.90,35101684.28,166154459.67,129227549.93,86789721.18,38949591.24,221713221.94,173318460.93,114061569.79,46729839.11,220113206.91,167862972.49,110230678.82,50877530.87,269672212.49,217943460.43,154734923.47,67503231.78,322939014.03,239350713.80,156127663.41,60169469.96,267419337.58,189517444.95,122551770.16,44417507.50,211324667.06,158790924.32,109976647.59,36260010.57,198060435.42,159984638.73,168057788.91,116809904.30,0.0
3,二、营业总成本,234969637.06,200792000.33,144215277.26,60802903.10,352761286.42,202522463.04,148730167.11,88540268.92,266168014.47,194524418.25,112247122.37,49482342.87,201232909.87,133072701.06,76270839.86,29113568.80,138886458.38,110403314.21,70327923.39,31791025.41,175462849.91,136188628.64,89065273.39,37745008.39,176126830.20,130816984.40,84103463.11,40421893.13,202484191.95,160293934.70,109918457.35,49842668.29,216884615.73,159378281.39,100794689.80,42786879.22,172117481.55,123524315.41,76971477.58,33437297.23,158176893.46,119938771.20,84284710.05,28960112.92,156639434.56,128432920.51,139421548.93,97426962.72,0.0
4,营业成本,177357156.44,162095386.45,118423853.45,47431335.52,268728729.90,170357260.82,128777750.70,76403386.00,176995230.42,156822824.64,87840166.69,38093418.44,157863855.41,107785775.98,60935128.43,24703008.83,113953151.23,86906388.53,57673451.51,23879204.88,151249132.54,116464059.59,77136155.17,30499405.23,145376445.03,108678076.94,70927620.05,32792677.12,177493426.72,140784287.97,98746195.43,42890227.78,199035880.48,146637006.09,94353452.11,37713343.48,154069524.21,111918059.14,71495983.42,27236451.29,135289811.86,104441417.38,73294978.52,24131330.22,134808459.40,109360964.16,126028506.78,80990166.52,0.0
5,营业税金及附加,3306421.92,2517549.05,1660895.76,880836.79,4447183.70,2772409.83,1781064.87,825619.03,4139107.55,3051871.25,1790203.50,833112.32,3186535.75,1151717.38,750692.76,348983.57,1243362.10,952929.04,575759.28,215564.08,1761207.07,1322545.24,812684.44,296857.26,1819202.87,1433582.83,893524.89,396213.22,1412807.76,1039487.96,555520.91,293749.85,700012.96,403286.60,301205.03,128181.90,266360.56,0,0,0,0,0,0,0,0,0,0,0,0.0
6,销售费用,12719913.92,7707660.61,5324627.36,2045991.47,13818703.44,8666554.19,6432027.21,3140053.43,15211596.29,9082746.55,7035241.69,3183512.74,11658771.59,7762858.20,4994288.94,1653983.05,9153144.68,6679299.05,4768878.18,1954377.50,9191742.13,6742037.55,4954587.86,2593094.52,11406072.59,7951536.00,5601875.27,2631634.56,10366704.40,7745450.92,5270554.15,2849874.00,9368609.43,7040037.67,5054112.74,2624555.95,7838967.75,5597535.27,3966801.23,2401907.19,6842009.11,4621198.20,3334966.58,1984447.99,5764879.92,5555214.23,5328875.98,4703428.95,0.0
7,管理费用,33521892.52,21503164.39,14528726.66,6981422.01,29630260.93,19084023.59,15364248.95,7654852.11,36125552.32,26381296.69,17456249.60,8351216.41,42668442.38,26197312.50,16996425.99,6536853.04,31822530.52,22855739.81,15371701.63,6044184.04,30923174.36,19141954.58,13385084.24,5274392.74,30133319.58,18460644.37,12490611.01,5629102.86,28449000.35,18392568.12,12348039.95,5239938.51,22117033.25,12385377.93,7973435.74,3293643.08,22620189.66,10480717.81,6979574.82,3411375.21,16925800.39,11224644.44,7965640.06,2986743.96,15048051.01,13637629.73,9101172.33,12515374.84,0.0
8,财务费用,198957.97,-428455.71,-329807.37,-55776.88,-1226965.09,-6184589.26,-5022249.27,-894218.68,-7022126.06,-4877338.45,-3833087.46,-2486965.25,-13428764.18,-10683841.05,-7742529.91,-4489945.32,-18841552.80,-10316204.03,-9567704.89,-954216.51,-17593419.38,-9299020.38,-8620608.68,-1817872.67,-13681683.03,-7799262.79,-7289336.40,-2264237.42,-15432381.72,-9177363.56,-8327434.28,-1928071.41,-14922460.95,-8076036.61,-7616259.23,-1777888.24,-13065140.29,-6906857.26,-6380666.45,-379345.98,-1198294.15,-889258.07,-851644.36,-501676.08,-419996.19,-120887.61,-1269523.80,-958593.61,0.0
9,研发费用,7865294.29,7396695.54,4606981.40,2309878.27,7340522.12,4944625.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,1209215.92,30022851.42,2882178.16,1397324.65,1410577.03,40718653.95,4063017.57,1958348.35,1508048.21,-715931.08,858878.05,336833.65,360685.63,1555822.65,3325161.81,1505837.68,651911.42,-68986.81,1817052.06,1397370.36,899131.31,1073473.16,2092407.05,1479168.29,1236502.79,194634.44,1509503.29,1325581.19,496949.56,585540.56,988609.71,728743.41,805043.05,387579.66,2434860.45,909784.56,766909.52,317566.25,540769.25,540769.25,359266.83,1438040.42,0,232517.64,176586.02,0.0
11,公允价值变动收益,13841.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,9498734.01,7300066.19,5033453.41,2591041.77,11532199.76,3050847.18,1025057.76,33361.65,2295959.33,534394.52,0,0,2212219.18,2212219.18,2212219.18,424219.18,653360.27,95660.27,95660.27,95660.27,0,0,0,0,19082.16,0,0,0,17491.98,0,0,0,12721.44,12721.44,0,0,12721.44,12721.44,0,0,-79732.34,-79732.34,-108801.72,0,247577.97,143899.78,2228885.87,66188.46,0.0
13,其中:对联营企业和合营企业的投资收益,-35538.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-120978.43,0,-120978.43,0,87776.39,0,-36631.07,50188.46,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,-256056707.59,79642054.60,47932103.42,25002205.34,77474461.30,82233961.41,52124062.20,24782172.98,16443416.21,57087566.01,29538826.74,13798516.90,43071175.36,33860880.97,11811491.22,6412334.66,27921361.56,18919895.99,16557458.06,7254226.10,46250372.03,37129832.29,24996296.40,8984830.72,44005458.87,37045988.09,26127215.71,10455637.74,67205512.52,57649525.73,44816466.12,17660563.49,106067119.74,79985153.85,55332973.61,17382590.74,95314577.47,66005850.98,45580292.58,10980210.27,53068041.26,38772420.78,25583135.82,7299897.65,41668578.83,31695618.00,30865125.85,19449130.04,0.0
16,加:营业外收入,46746735.88,203649.62,134707.08,69309.54,19755814.53,559888.12,116884.11,59103.54,50639252.09,1210167.22,572003.69,428457.16,2409061.46,683019.95,512366.72,377508.19,4969117.45,2665346.23,2031551.23,93660.00,5611931.11,3128458.56,2740118.56,57678.00,3542454.78,912394.89,3188101.89,121119.00,1910012.78,562519.89,554576.89,4166.00,3478644.06,375554.84,372127.84,6160.00,4993828.68,4518759.84,3398530.84,558280.00,2456858.57,387954.40,366494.20,319744.20,296097.32,464681.32,726580.80,1076880.00,0.0
17,减：营业外支出,57244.74,17561.66,7979.18,575.21,69693.99,0,0,0,4298.63,599.84,599.84,599.84,8239.95,400.00,400.00,0,1500.00,100.00,100.00,0,71539.13,51539.13,11460.35,560.35,55913.57,34813.57,4813.57,2743.57,219365.13,189065.13,62911.28,5400.00,3458127.94,260290.00,214704.00,0,5323877.47,4899409.90,136085.42,6085.42,620562.32,399009.57,292149.57,258051.38,75355.31,400.00,15330.78,2747.00,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0,0,0,7839.95,0,0.00,0,1000.00,0,0,0,10639.13,10639.13,560.35,0,0,0,0,0,98515.13,0,55861.28,0,1386976.01,0,0,0,5123277.47,0,0,0,456542.32,292049.57,292049.57,257951.38,74955.31,0,13130.78,0,0.0
19,四、利润总额,-209367216.45,79828142.56,48058831.32,25070939.67,97160581.84,82793849.53,52240946.31,24841276.52,67078369.67,58297133.39,30110230.59,14226374.22,45471996.87,34543500.92,12323457.94,6789842.85,32888979.01,21585142.22,18588909.29,7347886.10,51790764.01,40206751.72,27724954.61,9041948.37,47492000.08,37923569.41,29310504.03,10574013.17,68896160.17,58022980.49,45308131.73,17659329.49,106087635.86,80100418.69,55490397.45,17388750.74,94984528.68,65625200.92,48842738.00,11532404.85,54904337.51,38761365.61,25657480.45,7361590.47,41889320.84,32159899.32,31576375.87,20523263.04,0.0
