,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,2670327894.24,1966517954.74,1260394068.50,651643761.95,2567638500.78,1842400773.87,1195108700.93,562181613.41,2126267944.86,1584309143.02,1063628617.86,668758587.64,2176561485.20,1570384325.41,941477164.97,554772397.56,2552632936.29,1886044041.16,1169371498.42,694991502.88,2669041935.96,1954925803.15,1307804744.71,724587353.91,2649090050.07,2002178197.46,1205511560.43,676817137.88,2570058533.48,1965939594.22,1304660762.13,762347653.09,2589605502.21,2005600647.96,1243618291.53,600654559.46,2056913641.54,1443721841.84,898489779.81,517915026.01,2167898789.11,1525235180.37,953229524.19,449445778.06,2256300800.18,1763997335.46,1173090196.56,131986382.11,640891951.83,530560622.54,363439990.45,179370386.21,720920935.68,530373308.01,334468742.73,164069752.74,667649313.90,489228607.40,312990160.01,152521402.36,653208260.32,458773762.87,273834015.81,149405754.66,567084875.32,417868898.46,252060100.50,126361610.40,515549991.03,364379428.00,234028039.98,131189746.50,495371311.12,197394605.84,497250269.39,229759643.90,469486807.55,224053896.29,451506635.55,169682794.00,376491312.00,152222265.00,463798998.00,452558088.00,323020434.00,0.0
2,营业收入,2670327894.24,1966517954.74,1260394068.50,651643761.95,2567638500.78,1842400773.87,1195108700.93,562181613.41,2126267944.86,1584309143.02,1063628617.86,668758587.64,2176561485.20,1570384325.41,941477164.97,554772397.56,2552632936.29,1886044041.16,1169371498.42,694991502.88,2669041935.96,1954925803.15,1307804744.71,724587353.91,2649090050.07,2002178197.46,1205511560.43,676817137.88,2570058533.48,1965939594.22,1304660762.13,762347653.09,2589605502.21,2005600647.96,1243618291.53,600654559.46,2056913641.54,1443721841.84,898489779.81,517915026.01,2167898789.11,1525235180.37,953229524.19,449445778.06,2256300800.18,1763997335.46,1173090196.56,131986382.11,640891951.83,530560622.54,363439990.45,179370386.21,720524388.65,530027030.81,334290056.19,163908977.84,667372208.60,489062962.12,312859904.78,152325499.74,653303202.73,458580499.30,273760377.97,149403965.04,568083155.51,417872498.51,251974842.66,126322023.48,515541036.63,364379428.00,234028039.98,131189746.50,495371381.12,197394675.84,497250269.39,229759643.90,469480360.45,224053036.42,451321649.23,169681115.00,376452003.00,152215814.00,463798998.00,452558088.00,323020434.00,0.0
3,二、营业总成本,2436511615.09,1701243100.25,1078160450.96,568857253.84,2470303917.05,1751133798.88,1146956226.03,564685648.79,2047682541.99,1478500320.48,999716777.67,607571094.93,1749566317.04,1112051511.77,635224826.33,371164305.92,1890165723.80,1408585498.58,899708323.09,526547729.77,2227578001.60,1635816871.33,1109421531.77,614280389.05,2265102631.04,1686701533.28,1042418776.47,568838928.97,2530226561.80,1960281232.09,1324420004.58,767288065.90,2939421004.11,2234801151.39,1388975047.56,674331209.58,2191665739.72,1526022147.59,934744513.99,532230417.08,2178740351.74,1509844802.80,956990004.48,454709089.29,2301109805.26,1811023356.64,1213574371.77,153368855.63,690978820.46,550209033.73,373736958.88,179688200.84,732469738.55,526639726.89,334656847.95,163468174.97,701644170.90,513685733.88,334916981.01,163945678.43,660446848.76,460118806.51,267825023.57,130562240.90,500990108.75,362319620.85,228105230.96,110933059.37,454551739.01,323843255.00,209498402.18,113024615.95,431473127.42,175051248.51,392308444.55,170029795.91,352612563.62,169468889.61,310656719.07,117376575.00,238973850.00,113982988.00,316711183.00,295237688.00,220138195.00,0.0
4,营业成本,2198538594.49,1552529501.88,984160748.12,521553362.98,2265537581.83,1603866970.41,1046495965.34,518166280.31,1863874491.10,1356559928.45,921343461.22,567119003.12,1575512984.56,982397298.97,551531844.79,323841120.87,1613456816.57,1208930425.38,765096766.30,456404829.53,1903714471.44,1397170724.53,952365165.88,537389764.97,1917087408.81,1426298497.64,870555629.41,482309384.53,2131739247.49,1660674299.97,1121854440.97,666664200.74,2566556333.10,1967552076.20,1215720669.50,593815211.29,1860625809.57,1291320269.32,779985301.47,452831715.46,1830153194.57,1248344509.79,779355436.29,367733961.92,1904644608.81,1523275276.38,1026145094.74,130219902.20,597848453.56,485397376.08,332941314.60,162797581.08,655036736.15,470446422.42,297609406.92,145429238.08,624792114.82,459777340.26,299463874.09,149086299.16,599559769.49,415092327.19,240164309.62,118801061.62,447816721.27,324294885.77,202555794.77,100283226.94,405161504.13,290451643.00,188720264.59,105266257.65,372473935.71,155309268.27,348145973.54,150363233.23,304483293.25,152619982.24,274275757.47,104273202.00,206374135.00,96260255.00,268555507.00,253576777.00,188942594.00,0.0
5,营业税金及附加,23676556.71,18377888.65,12102714.47,7157996.96,19291516.43,14997035.70,10947908.52,3863556.31,15993627.27,11795735.92,8461996.49,6400650.59,25568390.96,16593450.67,10154097.64,7016961.47,27693864.58,19063975.03,11475170.36,7177887.09,21737274.21,15611115.57,8789874.72,5075504.40,23173408.18,18092791.18,9448700.93,5498793.74,15346995.36,9088941.25,5935969.18,3230803.06,8390826.64,7318546.22,4443870.55,1341949.63,12740506.21,5770623.53,4678234.88,4276160.10,15091946.14,11462156.76,6881626.24,1835915.09,18291947.79,15368196.92,10013086.90,1030234.09,3830239.95,3048711.07,2118607.32,1215870.85,4064196.15,3008631.64,1975609.26,1044871.97,3473438.80,2586880.55,1678107.91,879175.08,4016943.89,3125550.32,2015793.35,1430990.36,5314989.64,3987117.34,2330352.18,1199235.24,4820506.03,3633082.00,2225366.22,1119108.23,4716529.18,1785386.78,4841509.01,2426209.62,4992775.82,2507351.88,5276888.19,2182965.00,4302118.00,1287450.00,4616169.00,4257813.00,3108303.00,0.0
6,销售费用,154934.35,368343.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529095.80,355170.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,管理费用,112735377.88,52168283.21,29760194.17,13090837.05,74839656.98,49795666.73,35031543.09,15293851.36,71122106.35,41612138.22,25928270.77,11978649.72,53888678.69,40304974.97,22805628.16,10290410.70,59933323.22,39367003.89,26221061.44,12976780.95,60988259.42,42297287.80,26362089.45,12000048.40,56345194.59,38181916.82,24933150.90,11419483.04,54717187.25,37216675.44,24508601.79,11413560.38,49644026.66,32555040.26,20998708.72,9493828.71,50061757.58,33720482.79,21395950.79,10108742.14,48439400.57,34426862.52,24029155.50,10643937.97,66790088.43,46582110.23,33775703.08,12871439.50,59548375.12,41057463.43,26647924.33,10593575.17,61191154.98,46110489.58,30458395.15,14667449.06,65377303.41,45711955.63,30184428.86,12182926.90,54444967.63,40810317.88,26283645.93,10701111.54,49941276.30,35690331.42,24373569.98,9899098.51,48893784.75,33154591.00,20659412.16,7525458.84,57220743.82,19860059.75,39769897.77,18051219.73,43333749.22,14609737.97,37197946.70,14851359.00,21522712.00,6492644.00,25697527.00,20219948.00,12036734.00,0.0
8,财务费用,101406151.66,77799082.70,52136794.20,27055056.85,110477916.52,82474126.04,54480809.08,27361960.81,94690114.44,68529115.09,43979646.39,22072791.50,91654221.15,72753745.48,50731214.06,30015812.88,180019995.72,141277201.13,96968431.84,49988232.20,236139190.95,180746728.43,121913386.72,59815071.28,266728470.08,204136576.29,137489543.88,69611267.66,327385333.03,253271265.51,172090942.72,85979501.72,314076695.22,227364873.71,147801183.79,69680219.95,260779325.58,195145551.46,128619806.36,65013799.38,277504371.95,215559065.22,146671577.94,74495274.31,311139811.85,225412025.57,143233063.42,9247279.84,28693564.35,20136285.82,11612555.21,5081173.74,12177651.27,7074183.25,4613436.62,2326615.86,8001313.87,5609557.44,3590570.15,1797277.29,2425167.75,561515.32,-993895.50,-370922.62,-2082878.46,-1652713.68,-1154485.97,-448501.32,-4324055.90,-3396061.00,-2106640.79,-886208.77,-2938081.29,-1903466.29,-1434121.55,-1046350.91,-157001.39,-268182.48,-6066983.57,-3930951.00,6774885.00,9942639.00,17841980.00,17183150.00,16050564.00,0.0
