,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,7600623601.79,5855983884.50,3987805835.58,2240635330.87,8130921066.37,6251077969.51,4269298808.03,2399357327.28,8855285521.76,6854706676.61,4772532545.56,2654978225.64,10156778092.92,7792682693.34,5332919735.11,2976360796.85,11218049720.16,8650106470.74,5907372763.62,3214035916.51,12117384021.49,9284196340.68,6285313523.56,3419448158.46,12716456768.43,9629851547.83,6534002209.16,3548539911.12,12913437727.33,9710417087.29,6589652806.32,3598825261.74,12091919298.66,9019958254.08,6096210939.78,3310525839.55,10040500663.02,7396478233.34,4978593799.78,2648300760.44,8766629721.46,6456865590.54,4364124378.36,2372983362.73,7685474435.45,5687261100.26,6183460526.66,4730301799.46,0.0
2,营业收入,7600623601.79,5855983884.50,3987805835.58,2240635330.87,8130921066.37,6251077969.51,4269298808.03,2399357327.28,8855285521.76,6854706676.61,4772532545.56,2654978225.64,10156778092.92,7792682693.34,5332919735.11,2976360796.85,11218049720.16,8650106470.74,5907372763.62,3214035916.51,12117384021.49,9284196340.68,6285313523.56,3419448158.46,12716456768.43,9629851547.83,6534002209.16,3548539911.12,12913437727.33,9710417087.29,6589652806.32,3598825261.74,12091919298.66,9019958254.08,6096210939.78,3310525839.55,10040500663.02,7396478233.34,4978593799.78,2648300760.44,8766629721.46,6456865590.54,4364124378.36,2372983362.73,7685474435.45,5687261100.26,6183460526.66,4730301799.46,0.0
3,二、营业总成本,7789561659.55,5986076605.57,4029577352.93,2201774007.03,8482289002.01,6247895844.53,4241672903.63,2337177942.92,9320401919.17,7086492491.37,4843436878.54,2656939313.16,10251727251.77,7789793352.34,5317788866.68,2949409699.73,11584468992.75,8728280580.92,5843629736.68,3156174943.32,12395591319.67,9319186148.75,6241637875.64,3383649676.22,12659811643.17,9587128420.90,6492924345.68,3518236146.64,12987293676.27,9813260617.92,6652756019.87,3576113445.72,11874841547.85,8818199719.75,5904558760.55,3195361033.61,9763116825.77,7202941700.84,4803041299.81,2546723061.33,8518824598.09,6266549243.93,4204801476.04,2282365486.67,7390067663.93,5455819128.29,5874159317.00,4624963670.84,0.0
4,营业成本,5786542962.14,4491709050.47,3047944890.31,1694664671.67,6083493212.14,4653432055.88,3173943058.46,1787702198.38,6989958536.28,5368004264.76,3696737950.11,2067519571.46,7810714304.14,6011995759.94,4113748832.26,2325369696.26,8702147306.66,6657568955.22,4497243615.44,2455372328.54,9506594994.57,7232159863.03,4881821322.06,2679480763.29,10047451129.66,7625855798.62,5175715185.58,2832340224.46,10292222211.71,7772433151.22,5284362470.16,2907739370.67,9641215055.73,7201994851.50,4852461564.64,2659259862.77,7951487913.21,5859793766.51,3934244308.68,2117343050.74,6943372369.80,5125724957.28,3453021265.49,1896923835.16,6109900753.93,4542418864.25,4937783008.00,3760280467.13,0.0
5,营业税金及附加,28813672.86,21846076.76,15250541.22,9343105.03,31753065.23,24646719.41,15981402.90,8966737.14,42717945.16,33218059.42,24601619.69,16144424.15,51418660.82,36115788.15,31003248.22,23498170.62,74798245.35,59692634.99,42298580.34,24920552.96,81817594.99,63030717.80,45431746.84,28109501.35,100842981.97,78372366.31,56135283.09,31400032.49,109439707.91,78420601.01,55190086.86,31006278.42,95964660.55,70600770.10,48612582.55,27286132.12,75871869.07,56274081.03,39286446.57,20571248.30,65778423.86,46919481.81,31614908.92,17840899.90,51968659.06,36729019.52,39101403.36,28222060.78,0.0
6,销售费用,1576498764.63,1183048114.90,777713194.32,398010083.07,1672215920.16,1253910018.04,836685016.80,440496718.43,1790521176.20,1334798491.53,890256156.62,463542228.64,1907576533.82,1403346183.19,948023453.72,499314713.55,2062990152.52,1603302348.02,1030579952.70,530933614.02,2147133758.96,1622086486.54,1057406444.86,545170382.34,2004497345.12,1540909854.49,1024683939.94,530517539.28,2094650866.79,1602985096.62,1075848684.37,523898934.19,1770473045.57,1266201928.81,825322097.13,420213308.43,1459367369.76,1060036783.42,687450356.22,340858639.31,1233591800.05,891104909.99,586139446.09,298135749.03,992003793.38,699215171.99,796984217.34,648099064.35,0.0
7,管理费用,371960472.88,269154270.53,178783485.75,87780912.89,446105549.61,305560405.99,210598702.69,94481237.06,459586007.11,335964259.10,223789717.96,104010267.27,439790507.55,329781357.84,223174442.22,97677741.41,698122232.06,397532005.44,265528294.52,137085126.77,622029128.73,385021818.97,256297950.04,130702150.79,508502705.70,347681211.04,241669996.31,124859784.90,514346340.56,376829240.54,250632559.01,116828593.57,394094326.22,296962379.56,187785935.83,90225085.11,310250820.11,246510021.44,155427317.09,73991525.50,267347579.61,197201037.73,130709059.80,66522730.09,230478168.80,175022352.38,116175121.92,184676509.93,0.0
8,财务费用,25745787.04,20319092.91,9885241.33,4174793.53,17935064.71,13142322.32,8588447.36,4912987.12,11008697.08,7191015.22,4082999.21,1562996.05,9298393.99,6854298.90,5275184.12,3140730.72,8391899.23,6646461.65,4229134.93,2108254.73,4083331.05,3292881.68,994303.88,387464.86,-8273291.63,-6879408.21,-7319364.17,-4643898.15,-26076370.28,-19812225.00,-13847148.06,-7111376.62,-28841925.47,-22081642.61,-14797271.13,-6997353.59,-33871289.49,-24303965.40,-17048108.19,-6041402.52,7041419.97,6931354.57,4649293.19,2942272.49,5621103.18,4904195.97,-749487.54,1019957.58,0.0
9,研发费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,7800440.84,230786190.16,-2795677.11,-4123724.58,618064.79,26609557.34,7316401.34,3968434.95,4159825.59,32928851.45,1699964.32,-3436293.86,408647.17,38019156.93,3538175.60,3750158.75,5755066.30,33932511.37,13594380.73,-313892.04,-200586.41,6790772.35,1188598.65,2039304.93,3762463.66,2710919.58,2404753.53,569367.53,3751645.49,1936385.25,4521432.39,5173851.53,5373998.77,10143.11,4631013.84,3680979.44,0,1693004.80,-1332497.45,-1332497.45,0,95185.58,-2470475.82,3699738.21,4813377.00,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,192036617.35,0,0,0,26891480.23,24074608.43,22189894.03,5008115.79,26029907.94,18489892.20,4801692.93,2512300.76,16495494.25,7797024.36,7797024.36,2351476.41,16587884.32,11220761.03,7572777.77,444444.44,31046158.67,0,0,0,17874060.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18834684.29,2147765.93,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,17593867.97,-117447366.38,-36771883.79,39792759.38,-314148836.98,31490759.38,51105674.71,67971452.78,-430703650.33,-209210265.76,-66102640.05,551213.24,-78453664.60,10686365.36,22927892.79,29302573.53,-349831388.27,-66953349.15,71315804.71,58305417.63,-247161139.51,-34989808.07,43675647.92,35798482.24,74519185.97,42723126.93,41077863.48,30303764.48,-73855948.94,-102843530.63,-63103213.55,22711816.02,217077750.81,201758534.33,191652179.23,115164805.94,277383837.25,193536532.50,175552499.97,101577699.11,247805123.37,190316346.61,159322902.32,90617876.06,295406771.52,231441971.97,309301209.66,105338128.62,0.0
16,加:营业外收入,48025146.41,26173368.84,10956759.27,6615980.12,46963236.09,33648421.72,14948635.95,7390547.47,29365867.16,21207225.42,19560553.83,11537077.73,234268587.31,36290540.18,25872782.30,6278286.92,47484171.03,27088688.40,13944663.75,6428212.99,39326799.50,17457938.34,13108086.55,5134951.55,60598010.46,41525433.21,15394870.82,4912297.03,61000757.52,42232773.33,27226007.69,3291480.64,30683232.20,18828558.43,12850857.09,6925449.88,22230117.75,15423480.45,9160263.64,4144539.95,17357807.24,8361615.86,4724047.37,2603482.34,19115086.81,7706155.20,12820737.04,13628565.34,0.0
17,减：营业外支出,11425608.10,4248515.48,1434174.84,2388289.33,64436704.42,25170245.22,21068141.75,3152828.51,123171651.86,77502214.37,73073979.33,-3181257.72,43717106.66,11039618.66,10893320.39,2326095.28,141072422.50,68420991.32,10637502.92,4192259.57,160314388.56,57006043.90,26195092.52,1206068.34,79246309.43,52925602.28,36678675.78,1906161.69,49714146.03,18597831.08,12055334.33,4457992.23,27540515.67,9809839.66,7676121.35,1318224.05,20864045.26,18785568.81,2136408.28,1057694.49,5960238.84,2565703.63,2422599.17,354873.74,4348709.18,2714120.40,4705183.43,2259041.14,0.0
