,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1567482724.33,8119963320.36,5765161149.64,3755861008.00,1777702273.34,7101977675.03,5050445456.48,3384769887.69,1642369522.37,5852287432.54,4106202267.41,2729774444.13,1215145409.67,5100597122.86,3570183061.20,2499987524.70,1145627793.54,4915685873.80,3324785398.87,2086369522.57,975408811.97,4120509150.16,2904622676.29,1952580770.55,967062980.79,3584294919.09,2598663326.47,1773040590.23,883712863.28,3016021800.06,2277252281.40,1491614157.83,743461911.50,2434008102.73,1706176453.89,1076232756.86,496852350.40,1817237639.66,1289059327.75,841334732.83,414521599.47,1434908664.88,1035991018.53,656076501.47,297091451.88,1310931340.61,945979327.80,647764138.07,288383897.01,1290258240.95,908389093.47,567292991.38,252551725.31,1147384018.80,836063152.84,613480396.34,292494835.99,1208897986.03,630128058.79,282788197.87,135915465.55,675844492.16,459828461.76,311088531.33,163860315.11,667751107.26,429772849.01,281242561.03,144035843.34,506622784.19,376112197.08,242381843.23,126124244.40,488138244.63,240747705.23,511792790.97,458154802.24,396105977.33,272451486.17,0.0
2,营业收入,1567482724.33,8119963320.36,5765161149.64,3755861008.00,1777702273.34,7101977675.03,5050445456.48,3384769887.69,1642369522.37,5852287432.54,4106202267.41,2729774444.13,1215145409.67,5100597122.86,3570183061.20,2499987524.70,1145627793.54,4915685873.80,3324785398.87,2086369522.57,975408811.97,4120509150.16,2904622676.29,1952580770.55,967062980.79,3584294919.09,2598663326.47,1773040590.23,883712863.28,3016021800.06,2277252281.40,1491614157.83,743461911.50,2434008102.73,1706176453.89,1076232756.86,496852350.40,1817237639.66,1289059327.75,841334732.83,414521599.47,1434908664.88,1035991018.53,656076501.47,297091451.88,1310931340.61,945979327.80,647764138.07,288383897.01,1290258240.95,908389093.47,567292991.38,252551725.31,1146552931.72,835827249.18,612687720.66,292325012.98,1207634650.56,629578840.29,282026350.73,135310054.24,673674666.75,458713474.76,309950323.23,162922094.16,665340310.53,427915842.75,280255544.07,143481417.95,504857512.12,375683797.05,242053916.32,125936136.90,488239996.06,240725762.87,511359384.92,456763005.95,395959960.49,272208702.65,0.0
3,二、营业总成本,1461000244.60,7681712216.36,5368593856.54,3502795821.32,1683768652.40,6769512390.68,4776000798.31,3198567202.12,1564210652.24,5509230112.16,3809585574.59,2482404775.84,1112736837.21,4714245752.74,3215855121.38,2228342064.18,1050998708.06,4464088290.06,2980477679.06,1849396066.30,895265191.80,3803548908.24,2676131916.68,1786101221.45,905948279.15,3323233186.77,2395264692.65,1620981705.86,824169298.04,2793863009.84,2132644746.57,1393022983.53,705639224.77,2270821629.89,1591331119.84,1008573255.41,474224839.07,1706107802.97,1207009609.13,796282936.68,398318193.08,1360311546.13,986027790.63,632036884.43,291381397.00,1274402668.43,918192517.93,626794068.16,281466686.52,1262367453.41,890226932.56,551055507.49,246608245.92,1128670519.03,819627072.79,602953749.42,284708663.60,1299206851.12,558037354.79,248535916.07,120081887.29,574083007.57,392617296.22,268824012.41,144099711.97,574733618.82,371030434.96,242305837.70,126520714.39,448715139.77,342194508.06,217350903.27,113316912.71,444518051.47,215611548.39,457815064.47,425488826.47,362586618.51,256226255.39,0.0
4,营业成本,938432425.36,4167227898.91,2934504528.61,1889084148.79,906758779.57,3559096424.09,2521802604.88,1725684144.63,837727990.58,3221564382.97,2306188249.50,1568343406.28,666833045.95,3128565046.00,2198618143.52,1547317836.89,711540074.97,3219829902.32,2079040479.45,1330490814.17,617273312.75,2886790184.99,1981693887.01,1331950684.47,676901997.89,2539434890.65,1815830116.01,1225602793.72,591323731.91,2058261095.07,1553141987.46,1031974694.45,541376177.33,1712680832.49,1193587415.55,761275027.21,353585079.57,1228244720.69,877678150.76,563228577.34,282821360.69,929147107.62,684009497.50,437465186.87,197910119.95,857797102.79,627628952.21,420287032.97,180749700.47,857187167.02,608962876.31,370681626.28,166725158.72,828149904.83,606063514.40,460245493.98,231343977.28,931999919.44,394789929.33,143118203.58,62266174.34,296849119.95,212608090.94,134593239.82,74897530.54,296946226.87,196850447.63,135749701.73,73819112.22,279589357.42,217018653.99,138716798.92,75906878.90,285631675.56,145223269.18,311972955.45,300126998.27,239476759.04,172721999.12,0.0
5,营业税金及附加,10867993.81,67861901.80,46207535.65,29902972.18,15888809.70,81543805.59,55924126.80,36398536.98,17056901.15,61932976.29,39627399.31,27313215.44,12518281.22,45903307.62,26875544.46,18305451.57,7742958.28,36275531.11,26875914.51,16864412.65,8413422.43,26565304.43,19406021.39,11066081.38,4964638.68,23030582.94,14792894.51,9848580.75,2262917.20,22297249.30,14584755.01,8389119.83,2865777.12,14765727.00,10039591.02,5539664.01,2092720.60,9924931.37,6095766.01,3249427.53,1826745.30,8123469.78,5185426.20,3635822.41,1578624.84,7490331.40,4907838.47,3793050.24,1728305.43,6220625.44,3873003.83,2129782.55,1177058.17,3921343.21,3121910.61,2701181.81,687601.91,4433419.63,3360373.03,1798833.01,755962.52,5114983.78,3335093.60,2309481.40,1243081.02,4936222.30,2865312.36,1877578.53,1114402.47,2653492.42,1746141.55,1192213.00,575011.50,2636397.53,1257773.26,2171172.89,2189721.93,1389714.55,948794.22,0.0
6,销售费用,422900222.52,2978547866.06,2091080544.74,1389541630.77,652347966.38,2664957151.85,1875590228.27,1222285779.06,603176097.12,1806316643.80,1194212203.11,716431631.73,355536412.49,1183119195.39,769187572.24,516217448.98,263255364.90,881587119.27,678086158.90,389608284.38,217197005.45,652540303.02,535916734.64,351680306.79,185526774.27,542138931.22,418147940.23,288208809.82,189443109.65,541394383.30,472894565.93,292236295.15,130821204.21,394488355.68,297257046.33,180751281.94,91841400.73,338380033.24,245079103.70,177856639.79,92332069.99,293757602.28,214386448.46,137416869.27,68305853.33,275206418.89,201937865.67,146593713.57,72593702.92,260094488.98,184450562.07,117622934.33,48436681.03,195104053.45,138168658.06,92338880.12,30439264.60,239604985.49,92022302.76,59069617.54,34269060.43,193089549.51,119761403.48,86077534.71,48975573.60,180325135.71,111389064.98,65120416.86,35703895.45,112013518.43,83531664.65,48744648.06,23110265.13,95136320.74,40140075.02,84892408.23,71612713.01,61706197.27,40567874.96,0.0
7,管理费用,74522170.91,348360370.06,240316548.89,151911717.48,82210502.25,332205877.56,231758509.84,181182849.75,92320564.15,370668424.22,241108666.06,149324094.54,71181545.37,336277684.02,208184980.14,138958160.64,63617580.75,294224840.62,181452387.47,103365219.50,47547249.64,214920253.65,127816763.11,84377324.79,35443428.11,189623242.13,120269509.84,77959707.07,34219340.86,157592959.93,86778399.23,56109105.06,28159214.14,133276865.34,78977588.04,52818759.09,25000060.96,111105435.48,69116869.24,45090575.25,19572745.90,97183851.13,62433349.05,40035555.06,20512000.02,97463141.28,62477302.60,40858814.21,20033521.06,94912634.60,74923359.52,48475592.74,25402134.80,85323980.88,61004987.53,41843816.90,20218352.87,112185979.39,60528803.20,41579571.82,21543747.81,73456524.50,54031257.35,43845810.30,18150484.57,91449316.82,60208336.54,39412316.64,16327494.15,58305178.66,40971473.85,29745864.29,13737564.50,62681158.31,29291816.95,52292049.38,43813985.62,51106426.58,36661152.90,0.0
8,财务费用,4950054.77,36201867.47,20038020.12,17685158.36,9605992.95,39595907.58,31246468.79,21754827.11,10235477.54,27889023.41,19172088.77,11720987.48,5697649.80,14550967.69,12811681.16,8437500.75,4209663.77,18004846.36,14572126.02,4693434.19,2310580.11,12351681.08,8820278.17,5502079.88,3111440.20,22019684.63,20203985.02,14517398.02,3905198.42,11827366.78,7159774.98,4942552.48,2416851.97,9433621.92,7137225.56,3856269.82,1705577.21,6676843.65,5263328.21,3911985.10,1765271.20,10649861.73,8370753.68,5960635.08,3074798.86,19015942.89,15303569.56,10295189.91,5206994.07,22022497.75,17002679.62,11151708.07,4867213.20,16171236.66,11268002.19,5824376.61,2019466.94,10982547.17,7335946.47,2969690.12,1246942.19,5572829.83,2881450.85,1997946.18,833042.24,1076717.12,-282726.55,145823.94,-444189.90,-3846407.16,-1073425.98,-1048621.00,-12807.32,-1567500.67,-301386.02,7549218.48,6905999.71,8228868.29,5326434.19,0.0
