,报表日期,20191231,20190930,20190630,20181231,20180930,20171231,20161231,19700101
0,单位,元,元,元,元,元,元,元,
1,一、营业总收入,313201966.93,198723922.39,140729195.47,247902330.26,175577765.22,270714483.95,152176912.70,0.0
2,营业收入,313201966.93,198723922.39,140729195.47,247902330.26,175577765.22,270714483.95,152176912.70,0.0
3,二、营业总成本,254768234.97,159164404.09,108137516.48,203267743.39,142617580.77,234120913.71,121953369.11,0.0
4,营业成本,151976429.14,97731160.26,69494361.12,123095237.70,89822446.76,132185323.75,80833766.58,0.0
5,营业税金及附加,2494336.56,1723940.05,1384063.14,2202005.33,1661323.79,2626133.20,1120836.31,0.0
6,销售费用,24757416.51,12257472.30,7527796.89,15246880.32,9330718.46,15346730.54,6406189.31,0.0
7,管理费用,26877773.25,15466633.86,10000816.22,22351158.04,14647507.43,28491795.67,13686548.43,0.0
8,财务费用,-2711173.25,-187454.55,-164398.24,-12613.63,18717.65,361598.73,-80971.13,0.0
9,研发费用,51373452.76,32172652.17,19894877.35,39891675.70,27136866.68,51652317.09,17555633.63,0.0
10,资产减值损失,0,0,0,493399.93,0,3457014.73,2431365.98,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0.0
12,投资收益,355002.04,162684.45,91603.67,631036.55,267420.78,225942.61,142999.18,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0.0
15,三、营业利润,74675389.51,54751426.28,42302099.14,62644566.45,44705922.90,58763522.52,30366542.77,0.0
16,加:营业外收入,24229.46,203963.33,103445.45,121211.10,1000916.52,32993.59,7597499.32,0.0
17,减：营业外支出,48253.90,2553.91,153.91,8372.38,48486.09,330838.16,98836.38,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0.0
19,四、利润总额,74651365.07,54952835.70,42405390.68,62757405.17,45658353.33,58465677.95,37865205.71,0.0
20,减：所得税费用,4963089.27,5928025.48,6823798.93,5638730.26,4488835.63,10670001.53,5593592.29,0.0
21,五、净利润,69688275.80,49024810.22,35581591.75,57118674.91,41169517.70,47795676.42,32271613.42,0.0
22,归属于母公司所有者的净利润,69688275.80,49024810.22,35581591.75,57118674.91,41169517.70,47795676.42,32318218.60,0.0
23,少数股东损益,0,0,0,0,0,0,-46605.18,0.0
24,六、每股收益,,,,,,,,
25,基本每股收益(元/股),0.880000,0.650000,0.470000,0.770000,0.550000,0.700000,0,0.0
26,稀释每股收益(元/股),0.880000,0,0.470000,0.770000,0,0.700000,0,0.0
27,七、其他综合收益,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,69688275.80,49024810.22,35581591.75,57118674.91,41169517.70,47795676.42,32271613.42,0.0
29,归属于母公司所有者的综合收益总额,69688275.80,49024810.22,35581591.75,57118674.91,41169517.70,47795676.42,32318218.60,0.0
30,归属于少数股东的综合收益总额,0,0,0,0,0,0,-46605.18,0.0
