,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19931231,19921231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,4839472014.61,3220391467.30,1612828171.73,6825324936.44,5170996953.20,3384099399.92,1651681838.12,6959609092.73,5037142612.05,3160443277.01,1093874193.98,5587292292.52,4073404768.15,2616987718.96,989363986.04,4733467523.26,3534280956.10,2142026914.24,1067216468.04,5563482023.66,4235517580.67,3010946871.32,1482905152.64,6477666651.76,4969278790.51,3268145693.01,1446328992.40,6596599409.39,5062505853.00,3472920565.66,1803082114.86,7536224362.06,5652383517.25,3589370224.17,1681097750.44,6226750587.08,4484548953.18,2804732211.10,1252636288.58,4737411427.07,3365388068.26,2067912764.94,920667942.41,4373966739.31,3336204509.93,2085182469.02,933281982.68,4045075582.11,2987791480.74,1917977655.62,896227244.82,3506440400.49,2547951595.11,1603399919.84,774821340.09,3010421389.05,2261637394.55,1427975395.95,644031451.93,2299836303.10,1711096404.43,1068462105.18,483476823.32,1994219009.03,1396439763.44,879061157.82,425481168.37,1550978177.31,1200191964.15,738680353.42,339696319.77,1302566110.00,664601375.24,1116284396.00,600698835.00,1030570683.00,472844685.17,1027245708.93,472875919.90,1035973200.86,483226384.28,925317106.54,424704934.35,686133778.24,302787560.00,554264120.00,511184900.00,399001690.00,0.0
2,营业收入,4839472014.61,3220391467.30,1612828171.73,6825324936.44,5170996953.20,3384099399.92,1651681838.12,6959609092.73,5037142612.05,3160443277.01,1093874193.98,5587292292.52,4073404768.15,2616987718.96,989363986.04,4733467523.26,3534280956.10,2142026914.24,1067216468.04,5563482023.66,4235517580.67,3010946871.32,1482905152.64,6477666651.76,4969278790.51,3268145693.01,1446328992.40,6596599409.39,5062505853.00,3472920565.66,1803082114.86,7536224362.06,5652383517.25,3589370224.17,1681097750.44,6226750587.08,4484548953.18,2804732211.10,1252636288.58,4737411427.07,3365388068.26,2053527994.11,920667942.41,4373966739.31,3336204509.93,2085182469.02,933281982.68,4045075582.11,2987791480.74,1917977655.62,896227244.82,3502009072.35,2542464927.60,1600054518.12,772258397.33,3005432389.53,2258115596.80,1426517482.47,640413289.17,2281557406.87,1704985006.77,1064729707.73,481491889.89,1987251216.77,1392966440.23,874846915.63,420819654.65,1546606496.34,1194459464.47,735551169.92,337586405.73,1300302776.00,663292153.83,1116136079.00,601823646.00,1030149019.00,472225535.90,1020654713.58,468871080.83,1034179879.70,482701845.08,923308649.72,423406535.77,682571033.70,301542620.00,554116360.00,508598290.00,395714060.00,0.0
3,二、营业总成本,4612364876.74,3033993115.24,1547925708.22,6761901631.37,5114969203.36,3350708403.78,1647534502.32,7382508485.41,5244110938.38,3331083796.80,1133576582.28,5912744012.47,4222951468.90,2701245463.93,996579969.52,5085922536.04,3453478486.79,2075158535.32,1015574297.29,5425343243.20,4096141318.04,2916974698.76,1418624040.85,6282474493.50,4844955764.82,3185696921.94,1401181836.77,6484235164.11,4982621524.35,3415135033.72,1770184208.18,7446577698.54,5576948319.92,3537758224.21,1655616635.36,6069929501.39,4339843115.21,2705986024.93,1208441775.80,4272478424.07,3097607150.34,1929810860.03,890524444.81,4339093232.00,3248743144.43,2029653488.00,903615456.27,3932455576.87,2903476046.20,1854359584.46,873598264.52,3423471354.86,2491246214.10,1558261056.30,754124745.44,2942092121.69,2222203269.28,1406937267.67,637231240.18,2270198980.83,1693270661.63,1062891632.14,482332943.96,1942298353.93,1362216591.23,857927864.75,421186621.76,1510429090.05,1164746900.09,713823245.94,335795384.36,1401631587.00,656342766.29,1100797771.00,589200859.00,1013653918.00,445710313.93,952752458.30,433167973.95,940850171.17,0,834621592.60,0,650275253.94,286918330.00,534062310.00,487287100.00,372051780.00,0.0
4,营业成本,3906868319.42,2579239625.00,1327082696.85,5789749352.69,4489501082.95,2932365539.88,1458097794.67,6431312287.98,4622724543.46,2879698824.25,944015643.32,4989412418.12,3547727881.64,2235659754.14,794281466.63,4173666458.73,2711716248.89,1544017410.57,822708391.78,4442973906.43,3301600266.17,2363041675.25,1206997313.20,5201559235.98,4062013120.79,2670407552.19,1179618486.59,5509914230.92,4270457465.23,2933862250.90,1561205253.87,6565007574.31,4877015082.95,3066038578.39,1470288812.16,5307536460.63,3779910801.73,2339947856.78,1065113790.96,3597767500.64,2640784812.26,1627551427.13,746074130.26,3779023950.04,2875263698.19,1791927326.20,802411392.90,3429922587.54,2582908560.44,1650919593.81,773942003.33,2989048504.04,2182880658.51,1360841714.58,657112886.85,2476034642.60,1892202486.20,1177625980.56,531548887.62,1904825371.83,1433825521.62,894698576.94,402105251.78,1594399240.09,1110381673.28,691981419.01,343700990.14,1204887420.83,938494811.95,559685523.19,263735498.92,1010473951.00,524230657.61,880222513.00,468993441.00,795792563.00,337184680.69,773824010.02,363044760.99,787138350.87,0,697483013.05,0,543830109.26,236976160.00,416229330.00,349031960.00,271178750.00,0.0
5,营业税金及附加,33708580.10,22657470.99,12110611.94,36000582.41,28685747.15,20314671.53,8642970.61,32275751.30,22832671.57,16143334.95,9995439.40,32739000.02,7306444.30,6125346.07,2975604.04,25268417.34,18993823.08,17145966.11,13389247.25,51221613.46,36868340.59,27902751.29,16592462.84,70711110.97,59892251.01,38059251.70,18821778.41,80759161.49,50650268.58,36888707.50,20796182.41,78052073.52,44344621.74,30032817.55,16239120.04,60060534.92,46000872.57,29563865.34,14523293.48,63603776.11,50147499.10,24941151.84,11938758.14,36440814.97,24801359.53,14962269.91,7000746.14,30705322.76,22837575.05,14908582.63,7365304.10,30612279.20,23565573.89,17317929.61,13899290.69,73487420.89,61405508.62,44440180.90,22220473.84,75749719.28,56826316.08,37694354.33,16848961.66,72272868.35,53803106.23,36218506.81,18648266.26,57814866.37,42447282.82,30308388.41,12881032.59,90721700.00,45371294.29,77811646.00,44489054.00,71905873.00,36839303.45,75547975.09,34692724.28,68848677.37,0,76989307.53,0,74093445.00,33370370.00,65015590.00,100308470.00,77489940.00,0.0
6,销售费用,278018273.16,177319020.91,83352299.57,327079082.21,246618993.80,161824777.68,76737464.17,287544980.64,228581846.75,152322424.00,73554491.50,348838807.02,267029875.24,181503845.80,84208534.89,301459634.80,225455735.97,149557239.20,67552064.44,324075765.72,254252009.03,160657689.57,64547513.55,382521543.83,268939662.25,166020408.83,70087842.70,325248864.41,240297599.35,157707276.33,71383417.49,308277454.34,240572962.80,150732441.14,67520753.96,300868101.87,195859684.86,128609653.88,53187571.56,264118696.88,160537963.60,100603848.98,44527602.85,198409764.85,137131403.82,84473454.60,35964374.21,191088816.64,132192448.39,83582952.94,40241964.79,160636511.12,115175900.77,74078400.29,34324925.85,163618710.22,141709578.62,98007502.44,42492254.24,121733357.78,83354622.77,52386329.39,24631057.64,113503478.18,82877464.03,52776998.53,22255294.29,89049377.94,74829512.01,53664063.88,21926269.29,130180872.00,29730599.37,60861062.00,32487717.00,65799704.00,33020602.78,43822998.03,12468971.35,30543012.80,0,20977890.90,0,4384899.33,3269850.00,8519740.00,3237980.00,326460.00,0.0
7,管理费用,185622148.94,115953754.28,60419361.76,244568435.02,205919257.50,138035859.27,72356740.06,395411138.57,190275682.24,129101901.05,65673621.26,354845275.63,237298005.89,144673138.43,67624953.89,369004289.07,255111522.37,169511265.25,79984092.48,379975374.41,261292563.27,170241184.50,78980782.43,348376801.69,227689457.04,145357878.41,78116811.43,294970902.29,200758469.57,128304550.32,62224288.32,267666614.56,201585221.15,132453146.38,64926295.17,225290021.16,208564533.39,130393460.83,52620060.75,215438457.05,143081061.96,88478883.85,40623002.02,174173573.38,130305696.82,89222335.80,35776632.98,155717044.09,103310878.00,66564293.99,32992595.80,162124237.76,108898810.20,65084583.62,28450006.24,160595394.34,78020876.74,51026223.73,23986868.96,103152989.91,71394687.87,45280373.19,23171133.77,102585772.00,68819612.48,45898173.90,21062384.02,102290513.75,69139715.73,46282771.59,19984761.97,131142928.00,28662266.90,55778636.00,26488879.00,43594754.00,20933798.50,33169084.29,12877714.96,28990995.60,0,24266672.61,0,21123093.77,9562050.00,25216630.00,23481630.00,16709460.00,0.0
8,财务费用,70146320.85,47003563.02,27292861.64,114493548.08,92105279.10,66051193.60,31010985.34,175673515.00,134297151.94,83416476.33,39518908.32,119096096.94,103193533.22,72140643.24,46972175.73,127879639.17,131500428.39,84682459.89,31260479.83,161403800.04,173537017.21,124887120.33,50589144.79,222603316.02,172128381.17,111966627.23,53034026.39,239781950.55,183940020.56,121854547.61,54575066.09,197379672.45,128908331.09,73979140.56,36641654.03,114224219.74,81804759.92,49768725.36,22452052.06,106029911.50,83352001.05,57012869.02,29381265.24,124418865.48,80625676.24,48206396.46,22462310.04,94336894.32,62226584.32,38384161.09,19056396.50,81049822.74,60725270.73,40938428.20,20337635.81,68355953.64,48864819.10,35837380.04,16982755.52,64737542.03,47869513.29,32831998.29,15576539.11,59536995.31,46334735.21,31052766.50,15519687.05,56386911.16,39835577.58,23882498.87,17267821.59,39112136.00,28347948.12,26123914.00,16741768.00,33979254.00,17731928.51,26388390.87,10083802.37,25329134.53,0,14904708.51,0,6843706.58,3739900.00,19081020.00,11227060.00,6347170.00,0.0
