,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,2769045484.21,1859750579.21,835738416.97,3621754713.06,2650144267.02,1758815023.25,829940103.40,2852555262.74,1988789956.15,1273925983.54,566045579.77,2503730345.15,1821879148.43,1205310250.78,522304171.39,2480246153.64,1845544015.91,1181301145.87,561637464.43,2470533019.31,1850092146.98,1190483041.23,559063295.52,2315040565.81,1756953485.63,1135132281.64,501200366.92,1992191544.54,1423580019.89,932935484.08,424619866.25,1689209598.05,1260319627.81,824281053.84,387204475.97,1500980933.30,1134841723.29,743528556.11,334845439.99,1276721034.22,943507481.83,597375852.40,277343879.96,1133516522.37,851645084.29,966789337.44,765330681.54,0.0
2,营业收入,2769045484.21,1859750579.21,835738416.97,3621754713.06,2650144267.02,1758815023.25,829940103.40,2852555262.74,1988789956.15,1273925983.54,566045579.77,2503730345.15,1821879148.43,1205310250.78,522304171.39,2480246153.64,1845544015.91,1181301145.87,561637464.43,2470533019.31,1850092146.98,1190483041.23,559063295.52,2315040565.81,1756953485.63,1135132281.64,501200366.92,1992191544.54,1423580019.89,932935484.08,424619866.25,1689209598.05,1260319627.81,824281053.84,387204475.97,1500980933.30,1134841723.29,743528556.11,334845439.99,1276721034.22,943507481.83,597375852.40,277343879.96,1133516522.37,851645084.29,966789337.44,765330681.54,0.0
3,二、营业总成本,2371902278.12,1617704137.53,747357191.53,3218136072.31,2361226621.30,1592911238.22,766027715.39,2581542925.23,1809422806.89,1170015632.43,553685239.01,2342265342.20,1698295259.66,1135310884.05,508287646.37,2374615434.93,1776861336.45,1140626550.42,548582530.39,2411393425.50,1819344758.11,1169576882.62,552392667.03,2259012218.27,1705948309.03,1080940190.22,482135097.01,1843588854.63,1301534572.36,852606179.67,399456746.17,1536750850.67,1152207345.02,764240286.31,368277063.80,1369933581.57,1034452576.47,681293399.07,314947719.17,1171434240.90,876724607.63,559620524.50,263000674.61,1058248739.57,786358703.47,887552881.33,717074187.59,0.0
4,营业成本,1088917569.00,755664611.95,341542661.03,1481812325.02,1085397648.07,746587932.20,362551282.28,1245879345.60,886279476.32,580993544.98,282834566.07,1228617844.64,888812984.97,603518088.33,283794082.71,1395789401.76,1033891548.82,662116004.60,338825066.25,1515270930.27,1131178437.47,753609451.22,371860394.01,1517509789.51,1179045143.38,736669942.44,319705004.32,1201860250.58,858792858.18,573186500.63,267855161.26,1009790630.15,780917890.94,527211122.47,257973657.22,926483058.29,702884575.02,464413613.27,204493072.19,742832564.18,552683392.88,360024675.58,168731131.58,696533330.43,520175280.20,594764356.18,492500819.20,0.0
5,营业税金及附加,26493348.01,19529961.45,7688109.88,33655260.91,23095432.30,14539951.92,5797490.53,33304200.61,21648253.62,15576789.82,5189329.33,27342232.62,16142241.04,10800718.83,4724831.07,20476505.75,14809809.39,9207474.81,4031456.02,18458192.14,13321439.27,7961396.34,3661053.89,13163509.38,8582039.89,5212130.17,3124135.54,9965758.37,7116319.10,4440479.21,2120887.43,9228238.43,5761530.94,3550665.02,1915717.52,9852903.21,7695336.22,4925744.92,2308411.34,8334463.09,5706587.15,3484380.66,1868116.46,6758790.14,4658389.67,6153588.35,3993294.24,0.0
6,销售费用,837300532.92,571447821.49,251307964.61,1194909775.25,834621623.99,543449215.55,255644881.33,938967610.88,619573314.53,385083042.48,180699560.27,775756671.96,520864377.89,331582515.40,131461596.94,619578625.42,429841383.05,266862682.15,108907747.67,550979753.37,385690334.70,228392798.81,88738038.67,435525185.51,284341586.55,191213715.62,90846059.29,391875062.51,253003084.63,161466580.35,71676877.62,325145958.01,231191983.90,149022652.49,64547848.67,259110389.22,190148891.75,120521841.13,54550563.21,230215248.43,177168251.36,104042334.60,46630516.32,186183342.19,131614652.92,154670343.92,114294155.30,0.0
7,管理费用,260638601.27,168889001.30,92793810.61,257905409.50,244331909.86,214658625.62,105185467.31,271082030.59,217654203.54,141886216.88,67126832.51,266944247.03,226782983.11,155597733.78,72232514.45,263181555.18,233241174.50,155450419.13,72067328.68,247636076.52,226886869.56,140667529.21,62137900.91,223072260.88,174884715.49,108998238.36,44905223.37,188926560.95,142798457.85,90085779.78,41621608.20,162934166.16,112793009.77,74240579.22,32338205.36,139759464.81,105351691.49,72560303.17,40621508.05,141281560.41,103539637.43,65831994.32,31928576.57,111641478.17,86577840.79,101782390.09,70360768.16,0.0
8,财务费用,48754515.26,36649155.30,25074053.77,73256136.46,58608201.24,46900016.55,25628783.77,62620002.10,33584462.89,20865918.37,8392843.26,29875929.13,22962524.08,14182030.21,9556914.02,51681642.78,43122726.81,31899682.67,15273893.61,64770386.96,46849516.41,29331152.85,15344284.94,59164180.95,43936666.82,28830501.93,14823520.27,39133703.41,29107784.73,15986149.58,8335310.02,19358740.65,13872492.93,5743353.34,5890582.08,26679632.43,19510198.06,12959241.37,8248740.63,35603641.90,31141982.41,20788661.96,8960048.54,46314626.17,34115729.39,33507457.79,27096626.19,0.0
9,研发费用,109797711.66,65523586.04,22398036.17,142852404.83,83312630.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
