,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19961231,19951231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,15283242628.62,9684055294.29,5260517676.79,22327277612.37,16634989608.15,10668967164.12,4668549550.98,22388242412.91,17154809490.74,11676350879.55,5316615063.86,13699155901.87,7631823035.13,4305817914.02,1749824075.72,10784223135.68,7584563285.64,4513783807.22,1639267355.82,7912059927.36,5810980524.80,3994361246.92,1695602778.22,9843259492.39,7311448903.19,4384921266.27,2017372477.03,7718329792.09,4990919110.77,3044741628.50,970204019.74,2061757905.27,1001544733.63,528724160.40,162969354.96,2794794776.83,2385229606.28,1937334051.86,883409690.94,2187755865.76,1154100972.41,616628773.10,160144023.85,1884819240.99,1417528536.79,1005194723.03,168286788.56,1594707246.41,1075146775.89,699162159.39,191058860.40,1463325614.28,1261687215.98,621015295.55,229197642.69,1134629335.46,969624814.03,761940966.15,343294638.84,830993049.85,521316748.29,390517012.07,268198924.40,981585250.61,689417715.69,450238342.07,179650261.30,650210118.36,390563590.48,216978748.51,102805474.06,494415326.07,234416786.26,438989081.48,268714158.13,577697066.05,270671246.46,372323447.79,165358226.46,242262219.31,170306904.59,68569947.71,0.0
2,营业收入,15283242628.62,9684055294.29,5260517676.79,22327277612.37,16634989608.15,10668967164.12,4668549550.98,22388242412.91,17154809490.74,11676350879.55,5316615063.86,13699155901.87,7631823035.13,4305817914.02,1749824075.72,10784223135.68,7584563285.64,4513783807.22,1639267355.82,7912059927.36,5810980524.80,3994361246.92,1695602778.22,9843259492.39,7311448903.19,4384921266.27,2017372477.03,7718329792.09,4990919110.77,3044741628.50,970204019.74,2061757905.27,1001544733.63,528724160.40,162969354.96,2794794776.83,2385229606.28,1937334051.86,883409690.94,2187755865.76,1154100972.41,616628773.10,160144023.85,1884819240.99,1417528536.79,1005194723.03,168286788.56,1594707246.41,1075146775.89,699162159.39,191058860.40,1463008255.04,1261685815.78,621014228.75,229197709.29,1134613294.74,969625013.63,761079730.70,343294704.84,830942091.67,519943277.35,389074128.52,268167087.62,981225614.18,689099003.57,449971762.22,179525467.20,649004210.65,390306348.90,216093477.98,102751933.15,493633349.79,233837425.99,438022269.86,268201273.45,576961729.25,270500359.89,370301207.54,164697274.34,240728648.63,168285195.47,67403101.64,0.0
3,二、营业总成本,14779814661.71,9410106947.54,5117154058.85,22395545720.26,16884685596.90,10763439128.95,4742241746.20,21243998089.22,16407415875.83,11270936226.20,5164847101.34,13509550893.26,7581779023.71,4458313283.47,1972089836.53,9900058309.80,7057117626.55,4140498306.59,1606026467.71,7593647977.23,5543069678.62,3789861464.20,1615199120.51,9015896431.35,6486528297.64,3753893429.26,1642839419.25,6263369579.06,3917008998.68,2357178238.26,720243027.83,1610615518.51,782708578.35,448654166.48,139095391.91,2586145951.92,2231012132.17,1849297550.59,838948293.73,2167272581.68,1135915123.69,614113714.72,157118964.35,1874407738.02,1412993671.91,998952306.76,167313182.09,1580396422.09,1060214319.10,687951824.57,188822514.02,1446475872.28,1237242348.73,606379560.65,220149354.51,1115760753.23,948851763.38,740063535.02,326170316.76,822749372.76,499822179.64,379120444.06,260670509.05,962194142.14,674155346.12,442145624.66,176988525.03,636531908.13,381624888.63,207609733.04,101167962.71,479037547.41,210474021.72,404991809.39,237528693.73,483297227.26,238984942.17,310658506.81,134225178.06,219791984.45,155022882.83,62342157.32,0.0
4,营业成本,10596082164.50,6659850472.74,3769074186.41,16403578990.08,12523679491.12,7950580055.22,3507265524.23,16113841886.67,12832665513.54,9033575265.52,4069477479.23,9229967359.43,4713792139.04,2630651461.92,1088911361.06,5998797218.15,4208042178.08,2430180412.69,888140438.58,4694159671.71,3462922206.53,2371114900.53,979975047.98,6760404424.68,5039947003.40,2839261645.86,1277559526.96,4581555676.27,2856932896.51,1648410855.24,397210202.69,839136711.21,383167940.38,221220993.06,70933920.07,2351829224.73,2063350245.12,1748691797.48,802457828.44,2100788565.17,1103665335.18,594494812.87,149787605.35,1814620663.17,1361041847.54,962369311.73,155544276.70,1499604027.32,1003701936.60,650178703.67,178570429.99,1362608295.78,1187988581.33,578182979.78,210418904.48,1055402021.22,902505363.21,708133939.56,317986507.90,742743602.52,439281224.89,341781749.62,240663313.69,885212898.25,621928605.29,407258250.27,167026916.00,565531901.71,336667453.86,176655151.39,89892071.37,399353694.51,179341461.11,360076568.06,210652266.91,427187621.53,213734817.98,280745955.91,122852966.03,203922717.34,139782704.33,50544251.01,0.0
5,营业税金及附加,389891215.50,238000158.51,122193552.12,528740866.78,359397227.23,245657847.47,102950261.04,476729416.49,347758417.50,216201645.46,98422508.32,375809605.08,214789076.67,129197532.00,61278396.92,374400996.85,273132178.45,172099345.51,71331763.92,187158481.64,116428856.77,78881982.03,30693180.83,157387383.86,113166770.01,78287500.05,38467665.71,131592245.52,88122069.03,48915943.50,18346977.67,43175017.12,18967642.51,9335697.82,2634081.15,17971766.77,12949657.10,8133331.60,3512088.55,16800237.94,4177149.89,462899.06,138251.53,4088823.41,5122843.92,4491051.00,958764.66,10350500.74,9662133.13,7028127.92,831226.81,8171141.61,3346399.42,1235552.57,248818.07,3286027.54,2864393.02,1829377.04,634080.06,4310770.38,2080716.73,1527931.02,1023646.55,8021124.08,5120452.88,3782965.09,257394.92,7277339.58,3248489.58,2236263.52,191584.46,7792852.35,3992381.17,6336375.22,5054640.55,16543604.10,7210464.13,8742019.41,4470505.80,2212542.88,2784073.29,605080.75,0.0
6,销售费用,126809532.97,78235660.59,37685454.40,112286949.02,73154740.49,41370294.60,14272235.30,35785483.84,17334711.98,6460790.38,1943889.22,5620889.57,4287880.10,3696665.25,3246006.45,3333748.41,15317265.73,6067443.96,688786.95,8420350.08,6772078.41,5894343.67,2394082.82,32571691.88,23276537.63,16629666.88,9397155.71,20557092.36,7593660.24,3904042.27,1436383.08,11151465.28,8866433.46,3783621.57,2853429.99,21027983.53,17172827.23,11367432.55,2954822.59,10037092.24,5910224.15,3736418.81,2264891.48,12464378.35,6590795.88,2733260.66,1695718.99,14930253.27,7676593.12,5117465.25,1811946.62,10228419.60,7562571.16,4117931.38,1808764.06,9043195.85,5804417.98,3386606.79,2006502.66,20463630.39,7114149.42,3688678.89,2351485.67,9720629.44,6944049.42,4834720.92,1656843.01,9660907.61,6783925.87,4316414.54,2313166.84,9463209.03,4047078.63,8579373.04,4613384.31,11926030.50,4701539.66,5620655.25,2094817.44,3457609.58,2455023.62,3561899.54,0.0
7,管理费用,578334531.31,360252253.43,177347962.39,822925169.48,603547129.36,448094064.55,193277732.63,937220821.51,615082970.80,356248614.04,163185276.98,617346542.37,416343827.53,257753457.34,128825973.95,659951082.67,389706027.29,235375405.10,88980078.53,406792173.51,268951020.12,172309678.23,78834808.21,558111239.37,364848951.05,222172913.38,97857285.28,432796089.48,241601699.90,149253435.94,62575955.85,199044018.73,116050018.21,76428140.16,27367019.58,87606096.18,62147119.58,38402543.89,16924618.39,36571722.56,22365645.09,15816399.40,6776928.01,41820827.09,26296314.13,17001630.25,5816801.18,34781649.38,26726526.11,16239202.00,4750937.70,43806951.43,21251325.61,12440409.53,4862813.23,29693059.83,19817431.12,13388278.25,3802214.73,34148240.47,35877204.06,20958448.60,13643147.78,43686432.21,28480699.82,17959172.33,5428154.24,31621579.99,22305941.84,15885432.06,6173192.79,44795295.21,16361126.65,22554730.17,12162890.28,15423297.33,8261954.37,9090110.22,2795657.86,6928563.88,7217008.30,5981740.99,0.0
8,财务费用,2981598113.50,1993001196.92,974910080.13,4462530263.57,3321141221.16,2125592916.97,922575599.11,3613881862.84,2562889052.32,1662460847.80,818104159.31,3317558956.12,2311720111.79,1463247106.61,766692362.77,2892267662.02,2137329745.87,1286760510.58,548751154.77,2290417191.37,1686094188.78,1154249188.99,517230722.36,1412805311.87,897684863.79,581716429.84,218909655.98,1180038713.33,799656539.37,483210601.39,242409995.57,485881055.33,256935064.69,134975282.59,36400930.26,102780214.14,76562290.80,39916262.56,13188602.57,2271468.72,-1651003.21,-714710.06,-653290.28,6216194.61,13941870.44,12357053.12,3297620.56,17100339.23,12447130.14,9388325.73,2857972.90,21661063.86,17093471.21,10402687.39,2810054.67,18336448.79,17860158.05,13325333.38,1741011.41,21083129.00,15468884.54,11163635.93,2988915.36,15553058.16,11681538.71,8310516.05,2619216.86,22440179.24,12619077.48,8516471.53,2597947.25,17632496.31,6731974.16,7444762.90,5045511.68,12216673.80,5076166.03,6459766.02,2011230.93,3270550.77,2784073.29,1649185.03,0.0
9,研发费用,107099103.93,80767205.35,40698515.10,145346984.86,107580460.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,-79863503.53,-103814672.80,-47856049.86,1900393.89,66538617.87,31685209.69,-4010937.00,13713788.28,-36752459.31,-79154011.42,-26232939.65,-76864264.62,-28692398.30,33590231.13,10015188.75,8134244.96,6700108.92,1901328.01,7411370.75,6071278.31,94616379.69,47604171.76,15825273.25,648129.61,-83170237.90,-76897866.37,23483359.92,-1736487.03,32227250.84,-1278520.90,2910431.28,-1093989.14,4930666.57,-1170007.66,2786182.51,-89666.81,803495.05,1447772.59,317894.64,-1195421.74,-4803148.61,0,0,0,3629652.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
