,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,14355283742.39,9929810544.81,5916012581.88,2586393798.93,11799716612.16,8219271227.99,4897173821.10,2131478393.12,8297880908.29,5494384544.05,3098273962.76,1256660168.34,5544599007.28,3822394330.77,2255168338.08,1025868601.64,2033650651.04,890790307.57,589102634.36,273788705.02,2668292318.03,2320188804.55,1832239699.59,490729893.55,2075835124.13,959430177.19,573027161.15,255715709.67,1558965273.31,733704033.07,463792754.61,211249284.89,683337184.56,472614797.27,292619625.45,134843280.91,446790152.77,317533386.70,205265445.57,96186019.72,2196908951.60,1087848366.03,540450358.66,257604741.69,1794688254.73,1390433694.43,881023798.86,457909753.45,2304019018.19,1676501617.06,1094107538.40,563519615.02,2133067664.55,1623255348.96,1111446732.73,607533797.81,2690620103.35,2006674168.92,1343944737.09,711211243.97,2017130488.59,1147457536.48,290832738.10,124307654.40,369092128.78,240001512.20,133721536.99,47389439.94,359349476.93,231713528.00,123982438.89,52230034.00,282332583.00,155296961.00,471428630.00,317917673.72,836054042.02,408980813.46,785818701.38,402905776.08,990905692.25,511449811.39,1020634734.03,944942012.00,505589091.00,0.0
2,营业收入,14355283742.39,9929810544.81,5916012581.88,2586393798.93,11799716612.16,8219271227.99,4897173821.10,2131478393.12,8297880908.29,5494384544.05,3098273962.76,1256660168.34,5544599007.28,3822394330.77,2255168338.08,1025868601.64,2033650651.04,890790307.57,589102634.36,273788705.02,2668292318.03,2320188804.55,1832239699.59,490729893.55,2075835124.13,959430177.19,573027161.15,255715709.67,1558965273.31,733704033.07,463792754.61,211249284.89,683337184.56,472614797.27,292619625.45,134843280.91,446790152.77,317533386.70,205265445.57,96186019.72,2196908951.60,1087848366.03,540450358.66,257604741.69,1794688254.73,1390433694.43,881023798.86,457909753.45,2304019018.19,1676501617.06,1094107538.40,563519615.02,2105141535.94,1607895271.74,1099840487.24,603747064.87,2677526605.03,1991639333.73,1333799169.57,706002759.11,2009614078.98,1141649714.05,289519138.26,123650570.90,367789090.30,238961452.15,133180161.54,47244550.89,355627917.98,230008477.00,123448532.22,52255320.00,286420091.00,153571519.00,468814877.00,316406481.84,833929929.34,407844591.83,785138473.43,402056065.69,990001472.33,510058973.86,1019756367.31,943870529.00,504657179.00,0.0
3,二、营业总成本,13541287868.60,9355279836.09,5550768014.19,2415346088.21,10936721766.92,7569447419.48,4468864109.93,1936895645.68,7721705291.16,5028722288.73,2830348269.33,1145122341.92,5065561424.17,3492606361.80,2054773782.22,932616469.08,1797120164.33,744332321.91,488183345.32,225997793.70,2130486544.98,1772684207.61,1388816669.92,315079503.74,1614655723.65,855940477.41,517871964.30,237732324.17,1209431053.81,637393851.85,402365855.09,187670959.00,551332664.45,376330312.14,229047855.71,103197370.95,299235597.73,236716628.12,138089017.12,63629876.22,2024507840.12,1094366367.95,561267988.17,274251972.39,1778464002.89,1377892988.30,875834582.89,458450531.94,2380823062.63,1725018242.57,1130154721.39,585208815.33,2143200673.05,1604560192.19,1093824235.52,598109282.30,2657594022.61,1956412089.59,1310200262.46,693340694.08,1990155962.80,1128678934.65,283232806.21,115957651.00,367904334.37,232692432.13,123900022.54,45216703.30,329093651.49,203659724.00,97571332.01,38653913.00,229109033.00,119295495.00,351829593.18,259375438.09,727304773.00,306339886.55,686495609.90,342897200.40,914175672.41,0,1039937016.99,887387989.00,486141834.00,0.0
4,营业成本,12753943827.89,8780561894.78,5183535868.79,2242018242.22,9942135278.38,6879377650.45,4072206125.75,1784143040.14,6953367953.18,4558439425.22,2538050567.15,1009696179.66,4482324690.96,3093758564.06,1803646884.16,809236201.50,1344672764.89,472032940.79,307293781.77,140330657.44,1519067329.00,1274761895.44,1019089917.14,182185161.64,930161103.43,506586861.62,291083377.88,122751475.64,738713527.62,349867379.97,208431438.44,90324928.44,257059857.06,170233015.38,98484951.76,40982275.47,125654642.11,92314479.64,55449436.04,24914070.61,1737387256.31,983838503.24,492335115.17,237211445.77,1571446133.31,1207414708.38,754465377.01,384707485.64,1983739395.57,1437312270.43,949912958.93,494207744.89,1770130851.10,1337860275.32,918565904.87,511886326.57,2274483307.51,1688697329.99,1140068639.22,605883184.52,1741632848.76,999933776.02,259759832.46,107853841.93,300351405.10,187856011.71,96282940.69,32459307.94,271001673.09,171531512.00,88345045.98,34738254.00,210359356.00,114705720.00,390154684.00,260505979.69,671352395.90,282237605.56,638045304.08,316367397.78,874741640.17,0,968928949.00,838877160.00,454780059.00,0.0
5,营业税金及附加,33914306.24,24737534.61,16782446.66,9350019.41,37200891.76,27967308.71,35320131.62,8351366.45,54897919.03,41404383.88,30382462.65,15102379.27,60840139.82,42827636.63,32285658.98,15782788.71,91279881.63,58516210.57,40774232.66,18297644.07,271678452.40,267874289.89,219988125.42,50676861.05,217599709.62,66959655.64,37228997.10,14620653.94,116277195.57,32310850.17,21333134.60,10375259.72,35392841.11,24653893.54,15339645.61,7356564.70,25098287.73,18417316.54,12091914.64,5727408.43,59213821.25,4906635.76,3250276.41,1601074.39,6370134.01,4775578.96,3152419.47,1408741.18,5836676.66,3873821.13,2443272.97,1234511.64,5693997.73,3924164.98,2552400.28,1214727.55,4423221.70,3211495.34,2040952.99,977747.23,3863285.06,2851367.29,1971065.36,979470.58,4455770.55,3201944.11,2011918.21,1042498.40,4586773.78,3354481.00,2171491.70,1086548.00,5247728.00,2343113.00,6894061.00,3544659.07,6748081.81,3448362.21,4100258.87,2242028.85,2708414.14,0,1698274.25,1182429.00,649297.00,0.0
6,销售费用,274744956.24,202611327.11,125695497.96,65172418.70,390460143.71,282426591.08,149199797.16,67968865.82,308099881.86,228650815.19,135454238.76,54791372.70,292543499.81,169322247.31,103482931.36,53460987.28,159290473.01,101465690.41,64429492.18,31257761.32,162839419.37,107718390.45,69382576.66,38033075.94,153995388.08,107649428.78,66908272.44,31770899.85,135525718.87,92726995.20,60480225.65,27788029.60,90761450.43,61892917.23,36515140.20,17475076.58,50639199.55,40710224.71,23803508.50,12281339.75,81195620.05,46040579.30,30322139.38,16236013.44,110211132.92,95153184.94,76775225.02,50375207.17,230386985.57,161151795.33,95910036.39,49972014.33,192358501.00,151971419.43,97558483.70,48537506.00,198113349.41,143383229.05,88409355.46,47186803.04,116526609.99,61488196.73,8792217.35,4827309.88,25477044.04,20269693.15,12621734.85,6035715.19,18145598.71,11968955.00,3691123.79,1847855.00,11458477.00,6073358.00,20106462.00,10486306.06,31936010.95,17571698.22,24282112.46,17898597.68,27958229.56,0,58041290.01,35151453.00,27647323.00,0.0
7,管理费用,232820601.40,163089060.67,109079510.60,47182508.26,278212246.51,187233857.26,143565557.46,63386122.08,260367792.62,150785288.43,95125997.17,48171194.07,192805645.41,155783697.14,94248847.95,42924693.96,151807689.30,90215822.07,58966342.94,29841834.37,141499599.27,94081903.61,64147295.52,35579200.45,148703393.75,105105421.17,75352798.12,45338213.53,152562427.00,116943518.68,81829379.33,43820728.05,114632002.13,80619941.06,51343098.05,25090788.19,66452170.35,41679529.62,23392103.14,12426019.37,104247294.35,63383358.89,37163861.15,20386178.50,99604692.03,80576237.50,47964898.75,26365607.69,147942239.15,110299140.89,73136207.88,35661094.44,171750570.69,109361385.92,75098070.19,37812786.99,178465636.26,118896128.64,78193164.82,38535814.56,128580255.85,65371086.44,14993654.59,3645198.77,45390647.32,27005095.08,16581812.90,7532821.49,43633180.38,23942109.00,8786197.73,4465336.00,29226710.00,10601033.00,-224584.00,17599125.53,35804049.30,12494780.17,23112101.23,8232883.77,16520016.88,0,9483657.72,14223263.00,4519185.00,0.0
8,财务费用,148738707.84,118149706.25,73993847.26,26918967.82,168928761.20,123870863.58,62583405.51,14242384.44,61285028.47,40665447.27,27499358.15,16363143.28,25786557.88,29137554.93,18011268.74,10631046.43,26828992.88,18137788.54,13150841.77,6269896.50,33917446.67,28367199.15,16693358.86,8605204.66,84631770.72,69639110.21,47298518.76,23251081.21,65983115.17,45545107.83,30291677.07,15362013.19,52402909.98,38930544.93,27365020.09,12292666.01,31391297.99,43595077.61,23352054.80,8281038.06,44722207.81,-4401203.16,-2401897.86,-1182739.71,-12768307.20,-10026721.48,-6523337.36,-4406509.74,7427702.32,12381214.79,8752245.22,4133450.03,3266752.53,1442946.54,49376.48,-1342064.81,2108507.73,2223906.57,1488149.97,757144.73,-447036.86,-965491.83,-2283963.55,-1348170.16,-7770532.64,-5640311.92,-3598384.11,-1853639.72,-8273574.47,-7137333.00,-5422527.19,-3484080.00,-27183238.00,-14427729.00,-31177348.00,-15481150.50,-20457905.27,-9412559.61,-3044166.74,-1843707.68,-7752628.34,0,1784846.01,-2046316.00,-1454030.00,0.0
