,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20131231,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,4734237998.77,2603492673.19,1472214261.39,5597419437.52,4014632665.60,2283576523.59,1276251208.62,5251046867.17,3871919924.68,2140981791.85,1169241492.70,4917856609.04,3836341229.50,2162835928.87,1268671373.33,4601786434.08,3466480752.31,2000099581.85,1185141274.09,4414481852.39,3389621083.64,3800523094.50,3178444324.54,2891503500.00,0.0
2,营业收入,4734237998.77,2603492673.19,1472214261.39,5597419437.52,4014632665.60,2283576523.59,1276251208.62,5251046867.17,3871919924.68,2140981791.85,1169241492.70,4917856609.04,3836341229.50,2162835928.87,1268671373.33,4601786434.08,3466480752.31,2000099581.85,1185141274.09,4414481852.39,3389621083.64,3800523094.50,3178444324.54,2891503500.00,0.0
3,二、营业总成本,4242768047.79,2413145581.32,1347284643.08,5102707978.14,3617231052.02,2097672754.67,1157515926.89,4840820290.23,3538713570.92,2001272327.94,1053334365.28,4597016109.89,3528004023.41,2008361589.65,1161739381.78,4286295722.32,3141065824.77,1838686113.90,1084366981.04,4190501652.80,3121095137.79,3642340539.93,2991906310.50,2702564900.00,0.0
4,营业成本,3307182068.41,1830863805.33,1053661792.03,3833801061.60,2718354272.35,1552259430.41,896689939.57,3640244503.32,2672219996.05,1474811010.57,796587566.59,3467999189.72,2761178631.90,1546980047.34,910483902.18,3208300569.89,2367336587.87,1382869169.05,821162971.25,3172186375.76,2399124460.61,2748052330.83,2284819653.10,2124931600.00,0.0
5,营业税金及附加,16016889.54,11066328.10,5623529.85,37085099.69,17315991.69,12143412.83,6629413.89,31032160.14,14975019.26,9006823.75,3128006.95,29970875.74,12254561.54,9291657.51,5422085.14,27776674.34,19459593.31,11162887.63,6340237.32,27293946.94,18498605.29,31852335.20,30030883.43,30932000.00,0.0
6,销售费用,484874256.43,303870665.77,129976777.64,652221926.37,439266885.75,266499276.10,119390158.00,592213692.15,394738526.31,237473289.91,111671200.84,544250636.75,360614199.37,213483376.84,101230691.82,481933831.21,348724225.06,193201568.81,103340167.22,436852246.97,341977075.98,351561626.61,259222113.29,201005300.00,0.0
7,管理费用,437918381.62,267267980.99,122684850.77,567180018.89,395196433.50,244684283.73,114929052.06,532154143.96,382207811.47,238975987.54,109716861.67,515745243.24,358505856.58,225406390.57,115698200.99,537879217.27,357305497.01,224610370.33,113094748.14,489746047.41,332581465.49,446721077.46,385216287.05,318619700.00,0.0
8,财务费用,-3223548.21,76801.13,-761402.27,5428355.43,3748708.45,731005.05,-684827.31,-8739556.55,-6831668.88,-4056227.47,-781700.23,-7890920.07,-7851951.25,-7685112.31,-3412586.37,-7432214.59,-1124837.93,-449787.65,390.53,-2123610.67,-2460177.95,-2544812.83,-1010841.87,-4028800.00,0.0
9,研发费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,21606606.04,6991516.16,43348760.28,21355346.55,20562190.68,53915347.21,81403886.71,45061443.64,33012429.46,46941084.51,43302725.27,20885229.70,32317088.02,37837644.20,49364759.45,27291905.73,40428466.58,66546646.39,31373708.37,66697982.66,33628215.50,31105100.00,0.0
11,公允价值变动收益,119915840.37,165646620.06,133366296.10,-36687.43,-26271.98,-15975.98,3462.02,-5231.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,30950289.23,29158745.31,2883121.71,33352565.99,22514475.48,15278836.00,5543794.97,72737111.20,55482794.63,39902504.36,8610985.74,62746941.74,46493928.20,33766404.33,10021040.35,58779997.68,39610846.15,26901119.63,13979171.34,45014654.92,23789732.76,24618765.67,35910509.36,13696200.00,0.0
13,其中:对联营企业和合营企业的投资收益,164188.14,63894.88,320006.42,92250.39,253927.10,-138768.20,-323883.66,1002237.28,1542190.14,1418808.55,587547.24,2928373.28,1501908.14,1722052.18,-162173.87,2758057.26,1184629.78,1359304.08,-29060.43,153841.22,-3689545.60,-92364.11,-733999.05,1873900.00,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,614250246.15,394029543.27,272306752.35,655455339.61,493137657.35,260284509.97,168815897.38,620053672.84,478303457.00,256660368.00,124518113.16,383587440.89,354831134.29,188240743.55,116953031.90,374270709.44,365025773.69,188314587.58,114753464.39,268994854.51,292315678.61,182801320.24,222448523.40,202634800.00,0.0
16,加:营业外收入,1692117.70,1528424.50,1249051.99,9148975.87,2083185.48,1843309.00,135866.25,43223575.52,2875157.17,1596475.10,10303713.98,128098743.51,60123198.66,31543228.57,14865342.11,79844845.93,39568367.63,16875764.85,9781104.85,86369014.15,57693156.09,118372544.37,66949007.89,46697200.00,0.0
17,减：营业外支出,4332925.94,1864041.42,527845.63,11822028.01,4537193.34,2518839.40,1677957.83,7843748.06,3486497.11,2223475.27,760826.34,7135876.88,3534684.22,2596333.94,485310.38,2953120.97,2328770.63,1903078.11,1328816.01,1991632.54,1557544.18,3789333.42,9052238.69,8683100.00,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,164413.58,146262.02,214665.89,252039.28,76911.47,76423.92,11962.25,1274673.46,1206385.51,1189009.25,1112676.08,203415.46,115193.25,295644.30,907687.46,0,0.0
19,四、利润总额,611609437.91,393693926.35,273027958.71,652782287.47,490683649.49,259608979.57,167273805.80,655433500.30,477692117.06,256033367.83,134061000.80,504550307.52,411419648.73,217187638.18,131333063.63,451162434.40,402265370.69,203287274.32,123205753.23,353372236.12,348451290.52,297384531.19,280345292.60,240648900.00,0.0
20,减：所得税费用,1634137.18,1734387.30,-239364.80,-10020476.35,1238528.33,-15762.86,-618372.30,5637481.94,721967.41,635898.96,362889.70,2023914.36,1171106.51,735591.63,342895.34,1517336.37,344861.54,165378.00,56270.46,1929459.93,1096935.58,2197979.22,4693527.03,561000.00,0.0
21,五、净利润,609975300.73,391959539.05,273267323.51,662802763.82,489445121.16,259624742.43,167892178.10,649796018.36,476970149.65,255397468.87,133698111.10,502526393.16,410248542.22,216452046.55,130990168.29,449645098.03,401920509.15,203121896.32,123149482.77,351442776.19,347354354.94,295186551.97,275651765.57,240088000.00,0.0
22,归属于母公司所有者的净利润,607609707.90,389956058.81,274908250.14,655293807.85,483488502.76,255555034.74,167553071.67,611423556.91,445894087.77,219921397.38,111160779.60,422261959.62,346839349.47,188937955.57,110870888.61,376982379.16,341996168.45,175869554.37,105721620.74,308763751.54,287776375.91,257205304.42,256646502.34,230103200.00,0.0
23,少数股东损益,2365592.83,2003480.24,-1640926.63,7508955.97,5956618.40,4069707.69,339106.43,38372461.45,31076061.88,35476071.49,22537331.50,80264433.54,63409192.75,27514090.98,20119279.68,72662718.87,59924340.70,27252341.95,17427862.03,42679024.65,59577979.03,37981247.55,19005263.23,9984800.00,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.680000,0.440000,0.310000,0.730000,0.540000,0.290000,0.190000,0.720000,0.530000,0.270000,0.140000,0.530000,0.440000,0.250000,0.160000,0.580000,0.530000,0.270000,0.160000,0.480000,0.510000,0.400000,0.390000,0.350000,0.0
26,稀释每股收益(元/股),0.680000,0.440000,0.310000,0.730000,0.540000,0.290000,0.190000,0.720000,0.530000,0.270000,0.140000,0.530000,0.440000,0.250000,0.160000,0.580000,0.530000,0.270000,0.160000,0.480000,0.510000,0.400000,0.390000,0.350000,0.0
27,七、其他综合收益,0,0,0,121730730.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,609975300.73,391959539.05,273267323.51,784533494.68,489445121.16,259624742.43,167892178.10,649796018.36,476970149.65,255397468.87,133698111.10,502526393.16,410248542.22,216452046.55,130990168.29,449645098.03,401920509.15,203121896.32,123149482.77,351442776.19,347354354.94,295186551.97,275651765.57,240088000.00,0.0
29,归属于母公司所有者的综合收益总额,607609707.90,389956058.81,274908250.14,777024538.71,483488502.76,255555034.74,167553071.67,611423556.91,445894087.77,219921397.38,111160779.60,422261959.62,346839349.47,188937955.57,110870888.61,376982379.16,341996168.45,175869554.37,105721620.74,308763751.54,287776375.91,257205304.42,256646502.34,230103200.00,0.0
30,归属于少数股东的综合收益总额,2365592.83,2003480.24,-1640926.63,7508955.97,5956618.40,4069707.69,339106.43,38372461.45,31076061.88,35476071.49,22537331.50,80264433.54,63409192.75,27514090.98,20119279.68,72662718.87,59924340.70,27252341.95,17427862.03,42679024.65,59577979.03,37981247.55,19005263.23,9984800.00,0.0
