,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19930930,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,56148587.20,47086950.44,29826785.47,158829044.97,121672464.60,89930394.22,57095403.31,206182064.47,148269736.65,114891227.16,74050064.48,272314924.95,204568547.90,156350317.54,99645431.78,550152011.45,394622733.55,309139660.66,163922942.77,611775317.83,478535732.25,363564722.51,221006288.70,862460167.43,641919532.78,503404850.38,266712632.76,752156684.04,746575494.69,552846560.56,240980639.20,888584488.49,591590658.44,450872326.78,216535658.10,594721295.05,598938044.84,406211387.71,172636849.91,526400566.86,382951774.32,269401790.82,167113502.74,631356083.03,521623706.31,318781958.69,192508117.40,824984171.65,1312006406.94,867768104.71,434971334.17,819969473.94,1349998329.33,901691988.89,363807776.51,872763539.58,1143647201.36,804717818.29,408188127.05,897777906.25,990475161.80,622059320.43,289118849.84,907233943.79,1035644058.77,696515998.52,367582940.90,1347421829.93,1313558747.31,850796927.86,423793238.14,1575264695.32,1063352117.24,1804629447.40,1031025812.71,1850434798.26,1051687442.63,2016494702.89,1039976027.04,1406451573.13,687583479.67,1279829448.92,630817975.23,1234711054.41,538422500.00,712143000.00,195478602.74,476808358.33,308005749.53,0.0
2,营业收入,56148587.20,47086950.44,29826785.47,158829044.97,121672464.60,89930394.22,57095403.31,206182064.47,148269736.65,114891227.16,74050064.48,272314924.95,204568547.90,156350317.54,99645431.78,550152011.45,394622733.55,309139660.66,163922942.77,611775317.83,478535732.25,363564722.51,221006288.70,862460167.43,641919532.78,503404850.38,266712632.76,752156684.04,746575494.69,552846560.56,240980639.20,888584488.49,591590658.44,450872326.78,216535658.10,594721295.05,598938044.84,406211387.71,172636849.91,526400566.86,382951774.32,269401790.82,167113502.74,631356083.03,521623706.31,318781958.69,192508117.40,824984171.65,1312006406.94,867768104.71,434971334.17,810628807.53,1343417783.13,897574527.71,361978212.86,856318822.13,1136978891.90,800386594.68,406564133.84,874372041.24,981624291.03,617530732.60,286807824.44,882462614.59,1024704811.81,688929070.16,363575936.14,1316172712.08,1287814510.98,834457080.25,416863133.85,1539951869.87,1045767970.36,1773016411.98,1020746447.67,1833895413.61,1039917588.97,1997717609.15,1033598175.70,1399043243.05,684869586.66,1271298011.31,626962073.19,1228680065.41,535803500.00,710938000.00,195220814.08,476593644.91,307962619.43,0.0
3,二、营业总成本,168487888.34,113716380.46,60585673.57,290405414.54,210322269.58,147737788.59,85188753.30,381546176.65,263104928.63,180195356.77,104630118.08,428481286.74,239261404.16,184734417.32,104465336.84,601516726.05,420385015.81,334935605.05,164096802.83,726422656.99,541633891.58,401709925.01,235244972.39,1006451719.80,694798440.34,540347179.60,265926352.08,912513501.92,800171653.21,587445079.92,250803293.70,1026185937.46,591909572.11,449257211.17,209593039.97,649620844.58,600887214.69,406081464.20,171938214.84,663807176.93,396094625.73,271617464.64,169309338.17,733730967.63,539891023.46,328002651.65,190248163.15,841581295.65,1326185579.32,870972208.56,432220928.12,874108248.01,1361608854.38,909738498.81,367993027.44,902498093.61,1150568187.89,804816981.04,407512038.57,908828822.22,992150597.77,622247860.39,286643050.34,923868399.35,1039857297.83,700984954.68,366255160.81,1393489957.29,1326505374.72,859603909.24,429602274.92,1585505762.24,1062317611.05,1783261299.59,1026804159.51,1833114247.31,1025747858.60,1947542986.28,1005736798.71,1351834109.20,0,1216617981.78,0,1172495839.71,0,0,0,461795882.83,293718237.63,0.0
4,营业成本,42383843.68,36936200.87,24422352.87,125423385.35,95931283.48,73242662.15,46760347.49,158477244.98,115774923.91,90925633.27,57718748.31,222827646.65,154403806.85,118064154.93,75687919.79,426595029.91,328858847.77,260824085.48,133735878.02,504526111.08,404340214.62,315238474.06,189184802.42,732943173.73,557425567.85,439286250.55,227190455.89,623552841.79,661634291.11,493482412.63,208490412.75,779985651.48,513910220.69,394774104.42,184066727.36,496482325.88,530312025.24,359854466.66,146026051.27,443174565.27,322621510.53,226348146.47,141240724.61,542947024.35,456032661.00,272340565.18,164270035.09,726200045.68,1246662868.02,819734648.02,408132374.44,721590481.82,1275017904.02,846707603.33,332418021.34,747371145.42,1055666827.93,738624692.68,373306979.94,758440579.69,894186963.51,555696109.14,253978658.41,760190584.75,924607710.15,621914835.54,323385871.61,1183259420.51,1179649308.48,760007047.85,374518162.51,1373753406.67,954520333.72,1625315569.11,935967833.21,1673111326.66,954753462.17,1819883472.13,952204441.55,1263128638.25,0,1130037685.53,0,1101447098.03,0,0,0,413454518.52,265986614.85,0.0
5,营业税金及附加,12235567.36,2675422.54,713463.77,11302965.71,3647086.24,2822490.62,1366630.45,7052793.92,4665463.00,3881267.77,1834083.93,9418857.94,3907031.76,2952597.32,1826135.45,12874675.93,7097242.25,4381087.41,2563658.77,9927260.27,7523662.01,5185153.93,3127721.01,14345619.10,10695121.15,7589448.79,3902173.47,13278228.03,6640907.50,4444580.93,1990393.39,13632959.33,7795727.78,5278227.05,3028807.18,8262663.02,5272797.58,3470681.47,2030620.87,6710436.09,4636162.70,3232822.03,2010911.40,7485057.01,5360064.95,3690848.46,2477652.32,6728636.23,4292932.98,3055619.89,1785446.87,4083133.01,3153984.71,2319709.85,1531925.25,5404196.37,3796984.01,2707129.57,1423057.94,5268458.95,4019081.85,2641186.45,1429667.84,5583108.61,4461940.17,2944172.35,1811247.19,4384383.61,4124101.16,2929338.58,1798957.51,5911148.48,3485711.99,5322465.11,3030194.19,6626448.39,3471767.19,6743644.39,3232992.36,5177159.60,0,5864731.07,0,5753915.65,0,0,0,15940408.94,10029591.48,0.0
6,销售费用,5231038.88,3793373.12,1876154.14,8033963.42,5810040.05,3996130.68,1996494.30,9310787.27,6786412.46,4514000.47,2293181.66,12166371.16,4947880.59,4169849.58,1706045.79,10174667.00,4995937.63,4684037.03,1441355.93,27496945.97,6286225.86,4277804.69,2240499.62,51036784.09,8650717.92,6681402.43,3323429.89,63096579.33,7634755.36,5144932.06,2994607.63,24423665.90,7952994.00,5523278.63,4079662.65,12915041.14,8602666.75,5738323.76,3764000.59,19736528.31,9421176.17,6690137.61,3967334.10,18431499.94,12239357.28,9044451.03,5372230.75,18534506.42,13658098.16,9412293.95,5507282.40,23257988.14,24120268.36,18925355.23,11514181.81,23939253.63,31659903.57,22227091.18,12754614.69,24558135.14,29093407.12,21740195.62,12106415.54,24269617.30,34375346.25,24461776.08,14773122.13,51055367.08,47511109.27,34382576.65,20449186.34,59889623.63,37279980.17,54003660.39,31770157.97,48689215.42,28409630.70,56984529.79,21549184.34,31309110.09,0,31371298.81,0,22464527.12,0,0,0,9134376.89,5874915.10,0.0
7,管理费用,63999207.50,42342646.21,20810382.10,98038650.57,72185382.68,50116377.00,24030546.79,139588559.21,95804153.37,58721769.40,30353149.94,128613048.12,62581715.94,47419058.72,22995202.17,101959178.88,65269219.09,52213993.23,23516144.19,124675895.91,90711996.57,57638007.99,36717102.34,147889273.12,87529280.48,63848277.96,27895804.19,144378355.42,90061356.92,60781217.67,32186636.69,149041167.84,50445753.39,36067967.79,15170523.81,99068082.34,48919383.92,30996856.22,17391169.55,101232319.91,50697842.48,31879622.77,19333939.19,94606985.04,54524068.18,35796835.89,14870111.20,75809291.88,50423133.84,31961975.34,12445273.22,105368121.70,50549230.61,36452524.52,21322570.35,107493053.45,52471987.09,36585863.87,19200510.78,101746292.09,56266356.72,37171459.71,18617768.29,112666670.29,62051700.39,42386452.15,23719183.70,137848006.53,93039395.56,59807231.72,30125514.61,129354754.19,62089513.73,100377583.54,50978352.03,91847236.40,37003778.81,83844389.75,30945641.11,57129195.11,0,48293325.80,0,41390838.17,0,0,0,22384556.55,11151361.05,0.0
8,财务费用,44638230.92,27968737.72,12763320.69,43909478.89,34443757.13,19255408.14,11034734.27,55168120.13,40090284.77,22168994.74,12447263.12,51447329.29,13420969.02,12128756.77,2250033.64,50714876.51,14180869.07,12849501.90,2856865.92,60254915.93,32771792.52,19370484.34,3974847.00,51228094.78,33971122.25,22941799.87,3614488.64,50514885.25,34200342.32,23591936.63,5141243.24,35475034.93,11804876.25,7613633.28,3247318.97,22537375.53,7780341.20,6021136.09,2726372.56,22368892.71,8717933.85,3466735.76,2756428.87,28396996.04,11734872.05,7129951.09,3258133.79,21624006.36,11148546.32,6807671.36,4350551.19,19808523.34,8767466.68,5333305.88,1206328.69,18290444.74,6972485.29,4672203.74,826875.22,18815356.35,8584788.57,4998909.47,510540.26,21158418.40,14360600.87,9277718.56,2565736.18,16942779.56,2181460.25,2477714.44,2710453.95,16596829.27,4942071.44,7756425.67,5057622.11,6558549.90,2109219.73,-19913049.78,-2195460.65,-4909993.85,0,1050940.57,0,1439460.74,0,0,0,882021.93,675755.15,0.0
9,研发费用,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,-58360478.79,0,0,3696970.60,-1695280.00,-1695280.00,0,11948671.14,-16308.88,-16308.88,-16308.88,4008033.58,0,0,0,-801702.18,-17100.00,0,-17100.00,-458472.17,0,0,0,9008774.98,-3473369.31,0,0,17692612.10,0,0,0,23627457.98,0,0,0,10355356.67,0,0,0,70584434.64,0,0,0,41863405.25,0,0,0,-7315190.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9514404.23,0,6281470.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
