,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,685917010.53,395017851.70,216491076.69,975810861.09,668659951.55,440659440.16,191326539.89,773765244.47,513658761.54,364833768.02,181940129.74,993842901.37,621223845.88,281536588.16,166196244.32,528273545.43,387704065.17,260226231.31,114946936.37,589398426.73,465076860.03,316969617.65,175314477.69,637188835.92,484626849.52,346412675.30,162911200.53,572853530.28,410503571.42,252544379.57,114030555.13,541046129.15,409144159.02,246561118.05,119084960.47,463717298.94,318809393.09,236318386.30,114452166.34,511588646.69,314302469.60,201370711.36,95472166.14,538283082.94,286964285.53,192100369.95,95881022.98,332215311.80,246420779.86,160781346.58,48223628.26,283605215.72,180730610.98,116217474.87,55427251.08,307165891.09,227877004.30,158606217.03,80906170.55,330045995.32,202267602.51,126574876.73,53504727.95,288774476.52,266133282.30,119174243.44,50615644.36,307091291.19,168601136.17,123401075.25,52066844.44,199795712.19,99150028.67,195171771.88,95317189.53,216095420.46,95748997.70,172018064.82,76726585.40,162609081.77,65838369.43,101461173.00,53052279.42,0.0
2,营业收入,685917010.53,395017851.70,216491076.69,975810861.09,668659951.55,440659440.16,191326539.89,773765244.47,513658761.54,364833768.02,181940129.74,993842901.37,621223845.88,281536588.16,166196244.32,528273545.43,387704065.17,260226231.31,114946936.37,589398426.73,465076860.03,316969617.65,175314477.69,637188835.92,484626849.52,346412675.30,162911200.53,572853530.28,410503571.42,252544379.57,114030555.13,541046129.15,409144159.02,246561118.05,119084960.47,463717298.94,318809393.09,236318386.30,114452166.34,511588646.69,314302469.60,201370711.36,95472166.14,538283082.94,286964285.53,192100369.95,95881022.98,332215311.80,246420779.86,160781346.58,48223628.26,283575220.34,178818347.43,114605265.02,54342586.72,301925534.88,225461645.96,156449441.50,80429977.49,326496320.90,199357998.42,123854648.09,52591901.93,285282805.63,264963834.39,118120582.57,50126044.74,297443674.78,165974691.13,122229812.10,51569565.63,183594901.68,98300947.51,193920391.25,94842412.54,215396652.53,93021820.73,165913264.24,73331091.10,158963029.69,65477826.02,99819275.30,51926345.34,0.0
3,二、营业总成本,632380014.90,388027019.37,211114144.88,934294837.72,634935448.49,410482287.91,174176399.54,714457093.21,483938770.76,342288962.44,165951302.30,920071048.81,581278630.22,253670851.02,151442167.63,484194352.81,348567177.17,224435692.65,98780508.06,526021119.81,390468140.28,264202491.77,145964395.85,545258098.10,405073751.63,294781524.59,140362945.03,482900828.86,343291573.61,214637244.21,97980153.88,455904024.93,359186075.49,216043208.32,106509508.60,393405566.02,281742042.40,207056500.93,102602295.99,457671465.91,277650285.14,176545392.17,87825962.02,502531159.77,257704584.29,174632631.05,90546881.22,304199459.21,226081590.61,149359414.98,45177562.01,365747061.60,182548391.24,113412316.91,52262205.52,296418390.48,216050005.88,149132809.68,75541311.18,317153249.46,191111470.02,119306029.94,51071318.66,261225000.98,230278040.92,110687968.64,47227812.44,274619966.37,163880439.92,119075928.56,50781752.73,178685749.65,88769652.61,165945570.58,75513165.99,179833909.55,79135396.25,131344432.09,64504418.65,128351775.09,52584187.90,75752070.32,40525158.77,0.0
4,营业成本,446739399.66,270172622.88,150313451.88,664101563.79,447217268.81,293903296.25,122030750.48,548852285.29,376061307.28,272448060.89,134401999.96,764003930.80,484827292.28,201454260.94,120456159.59,365850106.82,266364979.38,176228169.25,70880250.79,392672936.54,304758082.70,205192300.50,110836116.43,420449932.45,320076887.53,230128406.04,107653253.35,373187358.74,263306543.19,164918814.90,72836096.90,344020993.78,279757672.92,161876610.70,76018599.11,305422140.23,217013353.73,162222827.80,77430547.30,360642613.77,215770054.42,135653848.87,65791262.22,409815641.84,207418162.97,138926033.19,70055832.96,230627826.12,178708095.08,119130581.96,32833454.75,230970227.08,140890337.77,85569076.72,39154413.73,236525634.68,172218439.44,117503697.10,59497829.45,258998057.84,152389790.17,92696865.87,38608987.58,215004177.92,182595905.19,91770533.50,37966530.25,218771602.01,122528587.29,89025345.50,41877661.52,138944575.28,72369937.23,132381341.95,64906593.82,155757521.39,67884693.13,115864998.25,55475074.52,109199228.57,43802083.57,64381068.03,34415510.12,0.0
5,营业税金及附加,9032730.59,5787076.28,3571682.67,14059578.13,10538224.82,7175467.88,3383423.07,13132738.66,9242091.90,6445254.82,3400944.11,30072472.84,17171650.51,1513024.50,752566.98,4191807.47,3256472.97,2091379.18,1016723.49,4759687.75,3744251.93,2335622.08,1113411.25,4887535.58,3054805.68,2368898.65,826305.23,4713182.17,2711279.12,1699090.08,569061.41,4465268.84,2867124.20,2140520.53,668937.75,4851451.65,2593778.40,2124934.80,616585.28,6221128.55,2537384.94,1842142.33,674117.54,10710732.63,1555642.05,1026730.68,649121.59,1837558.43,1513068.14,847108.44,503004.35,1461380.70,542787.82,193546.34,447448.66,2489706.75,1734702.65,1127604.18,753445.43,1877880.92,310282.70,568109.81,253916.75,2796235.66,1815595.80,1110681.71,328139.16,2676879.85,2049966.80,1925372.71,1393771.24,2490496.78,1613009.14,3378543.73,1561286.02,3350743.11,959606.30,1482279.85,695041.67,828440.10,946755.30,333095.74,264365.46,0.0
6,销售费用,40274544.79,20584954.56,10088669.18,54657286.68,45782343.87,25775463.55,11000027.79,40261776.40,28681417.26,18842335.46,8345701.04,34384495.26,20856109.50,12615158.03,9719609.03,31651719.79,16371065.35,11161586.68,5219305.14,28633767.04,20756125.78,13964172.48,8541578.14,29728935.11,22603574.23,15640924.09,7579113.41,24944719.75,17329280.78,12483055.09,6729451.00,21680917.93,15516729.33,10973140.26,5161990.84,19880802.34,14181966.51,10439879.84,5485761.49,20586618.14,13240943.89,7137920.27,3449479.36,16578989.80,11822822.21,8388949.07,5104406.33,14550732.25,10036707.71,6485269.22,3408737.71,14204842.44,9326502.78,6390664.11,2708899.25,14701973.05,11362233.37,8422905.91,4711969.89,12852283.55,8425775.00,5454302.31,3116245.99,8821798.50,8272712.86,3621714.71,1655222.25,6037049.81,4161494.00,2625512.02,1431948.13,5794438.37,2831314.74,6792829.23,2870787.27,5408781.97,2904563.27,3631921.39,1712154.76,2170510.77,791270.65,1158764.26,289026.39,0.0
7,管理费用,90985112.40,60403570.12,31939139.52,132970082.87,92865540.65,72980742.62,33653537.95,100122898.48,64233851.97,42414889.96,20631716.79,80328825.74,53449151.69,36928483.63,19989306.02,80436944.81,56236292.24,35480646.77,19013469.77,91672594.19,60518247.50,43252057.07,22504158.86,91527266.17,59578159.32,42112001.92,21141442.98,81691746.15,58675881.65,38457025.90,18070586.30,71579474.48,53798718.40,37293435.62,22296070.38,58796379.39,44885601.22,30542006.67,16619392.48,57220421.10,37512787.82,25411788.33,13414471.18,41251818.37,28796010.88,20147837.36,11819022.83,41753015.76,25382825.78,17889520.49,6486199.61,109420368.90,24411671.43,16001779.61,7360639.65,32206408.90,22541787.07,16728700.86,7726356.42,31639130.77,21013389.81,14379187.46,6519274.29,21176040.45,25741096.45,9142260.78,4146567.43,32877507.81,26593579.54,20435282.93,3758329.76,21093288.69,8202271.12,19497167.58,5359509.61,10004661.83,4949533.00,7113768.11,2805870.49,6224185.53,3007493.63,3703707.62,4572437.21,0.0
8,财务费用,27051246.15,20084687.38,9496278.24,23330017.89,17682707.90,9912935.12,4446194.21,8653461.02,7565500.92,4584846.59,1900662.68,1664295.02,835293.51,267799.45,440958.15,-106625.38,4028759.95,-61885.18,2551869.91,-2511163.12,-294879.18,-2436353.85,2168963.40,-3856336.92,-1187102.85,3305871.23,3221973.52,-1587272.66,874476.71,-1602105.64,3114860.48,6986857.22,3970723.59,2714733.92,1564515.17,6263870.87,5556813.33,4055496.04,2198636.12,10026226.03,7524728.33,5647287.66,3428327.90,8314719.17,5757480.76,3457744.52,2143833.88,12537985.29,9562655.82,4943569.82,1946165.59,9690242.48,7377091.44,5257250.13,2590804.23,10494667.10,8192843.35,5349901.63,2851709.99,11785896.38,8972232.34,6207564.49,2572894.05,13426748.45,11852730.62,5042777.94,3131353.35,14256926.89,8546812.29,5064415.40,2320042.08,10362950.53,3753120.38,3895688.09,814989.27,5312201.25,2437000.55,3251464.49,3816277.21,9929410.12,4036584.75,6175434.67,983819.59,0.0
