,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20091231,20090630,20081231,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,5993056081.18,4481040207.11,3288585059.16,1849953483.63,6372713033.25,4801792542.67,3459520424.80,1988326215.32,6722862445.30,4931813821.46,3598981861.38,2045361594.42,6771983033.32,4822774317.90,3431398476.91,1984203472.52,7219232558.34,5635229333.38,4130162143.68,2240494758.79,7795172186.40,5794065989.59,4112735998.81,2316898351.97,7178508866.03,5312993994.75,3767755303.32,2098628478.75,6426003394.71,4699772681.22,3245252881.58,1907786811.04,6442273922.04,4764616350.63,3316635539.70,1895420016.46,5590180309.55,4171721843.12,2862044903.39,4880808958.49,2516033649.56,4598063659.47,4124322797.90,3847608488.94,0.0
2,营业收入,5993056081.18,4481040207.11,3288585059.16,1849953483.63,6372713033.25,4801792542.67,3459520424.80,1988326215.32,6722862445.30,4931813821.46,3598981861.38,2045361594.42,6771983033.32,4822774317.90,3431398476.91,1984203472.52,7219232558.34,5635229333.38,4130162143.68,2240494758.79,7795172186.40,5794065989.59,4112735998.81,2316898351.97,7178508866.03,5312993994.75,3767755303.32,2098628478.75,6426003394.71,4699772681.22,3245252881.58,1907786811.04,6442273922.04,4764616350.63,3316635539.70,1895420016.46,5590180309.55,4171721843.12,2862044903.39,4880808958.49,2516033649.56,4598063659.47,4124322797.90,3847608488.94,0.0
3,二、营业总成本,5609514241.31,4188648971.02,3050517623.81,1722044281.50,6023574398.66,4525891572.48,3234925348.24,1868017564.16,6295619763.59,4628314624.58,3350030500.09,1909452855.86,6414133207.44,4586374288.11,3243805145.95,1886100749.78,6815703457.33,5267392673.98,3830958001.51,2074931076.95,7245098633.21,5335908425.51,3754160810.87,2125118230.84,6671069249.18,4957840938.43,3492520533.10,1956770156.24,5983168787.07,4379530353.51,2990629889.38,1740373778.78,5925579335.36,4411780807.37,3029058832.96,1741778533.36,5160096163.61,3861206837.48,2625383206.39,4515460370.11,2314508227.41,4256105753.67,3830176783.97,3603918217.33,0.0
4,营业成本,4800935450.31,3586606884.37,2628550773.61,1474931790.01,5106467776.75,3846745926.57,2763917120.38,1600884743.24,5402935963.21,3965257271.66,2895399260.12,1653923586.83,5486220590.38,3923651815.39,2787047444.76,1625762598.08,5854013857.59,4543044377.86,3328170292.70,1798746132.14,6260009968.91,4667137022.14,3298917473.91,1882413496.35,5916189431.24,4414710357.02,3128917489.92,1751536145.26,5310321570.20,3886282080.37,2671328371.61,1566010239.57,5317664181.51,3941376761.97,2757457326.20,1586363183.77,4664463516.72,3476031218.26,2394340053.85,4070654212.51,2103300262.12,3854352451.18,3443378023.31,3225437609.38,0.0
5,营业税金及附加,99747676.32,76158893.72,57568387.10,34547440.17,118991202.00,94334278.61,70611209.74,38799237.99,118233012.86,90790257.47,67477029.13,40720754.89,139943121.35,66779544.10,50016606.76,32006558.65,150038803.53,139745576.35,106169395.36,55406099.91,195426412.26,140069166.98,98665770.34,54014086.84,113509636.93,81020467.53,60312731.84,35793915.54,88832812.23,67759565.04,44848318.32,28834963.37,79935034.45,54987775.22,37498096.72,22849176.44,56277062.30,43384976.95,25036925.57,45955014.39,23569762.08,41242564.43,33625848.87,28532383.88,0.0
6,销售费用,402370606.88,300754521.45,208305537.95,116805016.14,485346113.16,352595590.87,232851193.81,125839978.63,464633338.12,339907502.06,223729263.69,119587508.52,471485323.89,343654374.97,228031945.92,121685795.19,456430070.22,329423747.31,218675636.68,121705398.45,459780680.85,312663249.26,203058089.32,107567488.24,378098836.48,274333338.75,177513829.93,96111192.07,345023781.92,253425285.47,161093314.40,85369322.88,307051366.35,244675601.08,144415324.11,73319363.99,288831194.65,205207077.03,133646022.60,250559230.99,117677183.45,227904916.35,200417375.88,194022012.10,0.0
7,管理费用,302914178.58,223604438.95,156365096.78,91663684.09,298213935.27,222443687.31,161203416.81,98511526.65,276425821.98,211383049.68,150359847.90,87897411.17,253425259.24,216446148.33,155773136.34,92204429.38,296668964.38,224274232.62,161670071.15,93234298.44,299135974.88,206489532.58,140226802.64,76305777.77,250272016.30,183390387.87,124684738.93,68995607.59,223317541.68,161536613.99,109117366.47,59700089.44,200453729.93,153960830.96,82689929.29,48745794.57,140490046.11,127268693.37,69274913.44,131650661.49,64056534.34,122854042.30,119119960.78,139267087.69,0.0
8,财务费用,3546329.22,1524232.53,-272171.63,4394444.83,14579129.17,11246485.80,7835336.62,4895825.15,26418878.48,20666599.94,15276908.90,9733013.44,46988331.09,32605867.91,23766035.57,14542895.31,46547876.58,32194017.02,18813535.96,8048184.54,26543864.00,6833346.11,12394693.12,5635753.89,10635330.07,5442088.52,717538.48,5049251.12,12988663.95,8702058.40,5533786.00,3400096.54,16433943.02,14129346.19,4995190.40,7056294.45,11716151.46,8645841.23,6626787.34,10588201.39,4935350.54,14723362.84,14580190.67,14095361.46,0.0
9,研发费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,66805.18,-23757.69,-1474396.68,-1492929.12,-913747.50,6972748.94,309943.77,-2211809.65,-2409418.99,16070581.49,3236537.41,-830023.40,-101526.83,12003885.03,-1289277.18,-2540930.34,-2209036.53,4201732.31,2716108.44,897981.54,-818372.25,2363998.16,-1055701.26,374204.00,-715955.34,2684417.09,1824750.24,-1291267.42,-2940933.02,4041080.10,2650491.95,2002966.24,3444720.14,-1681807.63,669030.64,-3541496.41,6053049.34,969134.88,-4971583.43,19055384.46,2563762.82,0.0
11,公允价值变动收益,5881723.28,3197258.02,1282832.92,2927232.88,265917.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24575.35,0,0.00,-2164.39,4647753.42,88663.01,-2164.39,2164.39,0,0,0,0,0,0,0,0.0
