,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20021231,20011231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,21976833581.25,14988911404.88,7029725613.94,29661528137.69,20145459499.66,11968097936.81,5061108789.88,23147102636.19,16490223333.14,11641025014.38,4811834090.89,20741186230.57,13671155248.38,9449959686.73,1462503352.11,5750645302.01,4350301858.65,3042949876.93,1453374923.87,5748022598.04,4349910246.32,2829918583.01,1358516869.58,5223674880.81,3715696407.94,2587426734.18,1218952917.78,4727366234.28,3462915948.06,2300500992.06,1166144978.95,4074755282.69,3213977347.13,2222917340.32,1186857938.70,3255003148.65,2489149827.29,1667669569.80,902506506.70,2683340134.25,1989781426.39,1222322268.64,624623929.23,3149707438.00,2705990187.94,1863406150.11,1035987308.11,2627328401.44,1832766247.95,1114040980.29,456865134.40,1828749077.68,1210943094.84,733194401.75,324341529.02,1373717622.31,932659231.34,585221080.00,264093022.96,1002607198.68,668177980.59,378600373.92,191994370.17,686073208.73,451737784.00,259599609.59,583613883.17,534771158.03,0.0
2,营业收入,21976833581.25,14988911404.88,7029725613.94,29661528137.69,20145459499.66,11968097936.81,5061108789.88,23147102636.19,16490223333.14,11641025014.38,4811834090.89,20741186230.57,13671155248.38,9449959686.73,1462503352.11,5750645302.01,4350301858.65,3042949876.93,1453374923.87,5748022598.04,4349910246.32,2829918583.01,1358516869.58,5223674880.81,3715696407.94,2587426734.18,1218952917.78,4727366234.28,3462915948.06,2300500992.06,1166144978.95,4074755282.69,3213977347.13,2222917340.32,1186857938.70,3255003148.65,2489149827.29,1667669569.80,902506506.70,2683340134.25,1989781426.39,1222322268.64,624623929.23,3149707438.00,2705990187.94,1863406150.11,1035987308.11,2627328401.44,1832766247.95,1114040980.29,456865134.40,1822043893.72,1205890772.56,729857011.14,322106930.85,1367412055.40,927197888.66,581832812.40,262266843.67,999100355.79,665670860.65,377494973.36,191801808.84,684838347.71,451414588.62,259590940.81,582150041.10,533890871.03,0.0
3,二、营业总成本,21419481985.73,14506703837.45,6861349916.13,28296157990.18,19210192177.18,11304094793.46,4830880503.21,21855465461.20,15702473671.23,11053715122.97,4561973311.74,19519484660.47,12896020052.38,8923963308.31,1407636147.36,5549225244.53,4169678819.64,2920594003.86,1408515528.54,5588595592.60,4209266922.90,2746206214.86,1317958084.86,5094097269.05,3598756602.32,2520070554.01,1194962556.86,4610420649.17,3388120417.85,2246531578.34,1144013580.12,4002004033.01,3159099518.08,2185558648.02,1168158410.14,3185853813.14,2430612021.11,1634341896.51,885704935.69,2634496662.99,1954509717.46,1210193194.00,620794804.53,3441142515.02,2681020297.18,1823727269.97,1010655678.73,2485361241.70,1779750198.45,1083858638.30,442408887.71,1751073346.48,1172567889.12,711544407.99,313776115.22,1309335610.21,899091216.49,564854680.05,254580247.79,940752617.15,634514470.61,362933892.14,184814541.60,626645757.29,420297574.29,250499708.34,523250943.62,481851053.59,0.0
4,营业成本,19220301023.26,13014490263.99,6134569419.56,24816758417.63,17136753481.18,10253632747.46,4345274026.37,19160831113.81,13864331581.43,9839751797.70,4015963278.81,17134536133.40,11368860431.77,7884849203.10,1250227865.65,4980382792.34,3784338562.56,2669382557.55,1295900503.09,4978881076.54,3819025329.07,2499149958.53,1196511832.19,4534978824.83,3239852323.56,2284607693.18,1080312923.63,4032959618.03,3024580052.95,2009745744.93,1023588918.62,3556467305.99,2846898019.31,2000354954.53,1083144620.21,2795072716.41,2195059345.31,1478018453.54,816510711.30,2285770684.09,1740667068.98,1072883298.19,553017958.18,2901511151.23,2390004353.10,1629607635.68,907632362.52,2249940403.88,1616623902.27,985405255.12,396575414.73,1541164026.69,1026000111.88,616987059.05,270184381.03,1143828889.02,779122873.20,485271569.62,220459407.87,804802134.95,537092097.58,299632498.24,152969754.69,515826007.13,333889880.78,194647656.65,420908212.03,376900625.37,0.0
5,营业税金及附加,289356636.52,204316005.31,88343760.09,418479466.13,290999801.18,184209714.09,85158239.34,382214595.66,267108710.34,175106881.02,78247267.85,273078313.75,166902255.69,111267109.60,40744193.74,13456041.18,10388403.30,7596156.54,2672023.45,16383879.73,8476117.99,5133856.19,2736491.37,18713266.48,14079743.93,9412487.77,2758385.26,16406828.52,14326635.39,10513502.63,5538529.71,12720740.18,8980833.18,6366939.23,1608381.40,9576450.88,7606608.66,5575249.56,1142955.59,12058756.95,10310610.19,7091254.10,4603184.96,11488776.66,26031409.23,22152000.29,21219912.12,2983150.44,2062496.56,1509568.00,524176.70,6602347.05,3422768.54,1520363.99,1266378.52,3474277.54,1865291.79,648240.76,505115.45,965990.63,683495.91,405543.33,144966.18,701192.19,467240.54,286818.49,580984.81,689140.88,0.0
6,销售费用,410701230.05,273110531.93,131396731.88,586051713.88,418906264.62,207261659.14,99136338.07,456310727.24,316291599.50,205211053.27,100054140.48,404381554.65,285426429.80,194373508.21,57902714.72,246806404.52,171577113.39,112535841.59,48717956.82,273617679.52,165509987.94,103669526.86,51377274.44,234507837.95,148062091.63,88910704.37,43923339.94,246878650.24,139735249.60,85631826.26,41430164.59,178153478.40,123606053.00,78465778.37,39568864.39,155087161.75,95792509.52,59739447.05,27522506.36,132859294.82,84366743.68,49997333.82,24073261.30,119562586.14,79047280.59,48725967.34,25146661.61,76168036.27,58726665.40,33042673.61,19729595.86,102097659.01,66303430.03,43140309.18,19870087.89,82349739.42,59754097.76,39276094.39,18368505.22,67346166.38,47760861.24,28165802.78,16656448.86,52830775.11,42722705.13,28025531.05,41737199.52,43734025.98,0.0
7,管理费用,1073078056.35,676789590.17,246777858.27,1556926506.56,1103905105.08,745097219.41,342218706.30,1702981875.07,1180796439.80,786014767.39,367201613.78,1600651873.22,1024116680.73,685379969.98,46798588.36,234307748.06,147445574.77,92973544.16,44368129.34,225481646.02,152577920.72,95220422.69,48408093.14,201311527.85,130491316.85,87630940.16,46240270.22,211370294.12,134781940.00,89242747.92,49333371.01,169522396.58,117837905.21,63690458.57,32110415.95,151258908.28,88856650.22,55877036.81,30271585.39,106245657.76,69111243.21,45935914.58,23305897.20,115550784.50,85268535.36,53498287.22,26894891.49,82379958.40,56800366.19,37059359.74,17154984.37,71368236.04,53070969.88,36066535.98,16769283.89,60149235.64,43470628.69,29527829.60,11882187.64,50000643.21,35577876.54,24516116.41,10835550.97,43228689.37,32801140.00,21325618.42,49154378.55,48748827.35,0.0
8,财务费用,53824171.23,58628850.78,49768195.68,-26673356.55,-123392015.85,-77740392.32,-40901723.64,87282233.22,67691790.66,33974312.73,234778.44,48244351.58,40466807.24,35145530.24,11961691.22,57131305.75,56066172.55,38103662.00,16855822.17,78714018.06,63186043.67,42540927.08,18948464.72,93486671.03,67853375.08,50371668.65,22116579.93,87583229.92,71631842.66,48678434.15,24307269.07,89375697.32,65367516.72,37705264.63,11726139.02,60615898.08,41309255.26,31182641.19,10257177.05,63183541.71,49100391.65,32241289.06,15794502.89,136240009.87,99603828.48,67961893.92,30104009.33,64870287.01,43263552.74,24586708.89,8424716.05,29841077.69,23770608.79,13830139.79,5685983.89,19533468.59,14878325.05,10130945.68,3365031.61,17637681.98,13400139.34,10213931.38,4207820.90,14059093.49,10416607.84,6214083.73,10870168.71,11778434.01,0.0
