,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20171231,20161231,19700101
0,单位,元,元,元,元,元,元,元,元,
1,一、营业总收入,1993496435.77,1388316100.00,675994839.71,2597796946.03,1806832157.78,1143819400.00,1942362593.27,1581061139.46,0.0
2,营业收入,1993496435.77,1388316100.00,675994839.71,2597796946.03,1806832157.78,1143819400.00,1942362593.27,1581061139.46,0.0
3,二、营业总成本,1825875801.30,0,623335477.28,2402223958.97,1667700788.16,0,1859770404.57,1565146996.16,0.0
4,营业成本,1363430797.60,0,490021860.09,1825720027.93,1318400855.19,0,1371633087.50,1100375195.40,0.0
5,营业税金及附加,13150845.47,0,5232740.09,17793683.19,9650051.36,0,17098295.43,13414556.04,0.0
6,销售费用,158460039.35,0,63098429.75,199176006.14,133418302.35,0,170209347.26,153167846.64,0.0
7,管理费用,131961808.27,0,34718163.54,126147203.46,108551925.87,0,117821197.84,131203547.31,0.0
8,财务费用,-2281113.38,0,1641979.74,2947946.17,-1196039.51,0,7635415.89,5456630.92,0.0
9,研发费用,161153423.99,0,29392010.52,199235808.58,98875692.90,0,162071609.68,141353264.35,0.0
10,资产减值损失,0,0,-367377.09,31203283.50,0,0,13301450.97,20175955.50,0.0
11,公允价值变动收益,-923662.50,0,534554.00,-869087.00,-4194600.00,0,0,0,0.0
12,投资收益,-3729938.85,0,-1194377.64,-11199648.71,-4868380.63,0,1017239.81,75790207.74,0.0
13,其中:对联营企业和合营企业的投资收益,-870561.04,0,-523527.64,-2572090.79,-1071722.71,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,184716770.25,131391900.00,60818270.47,226603966.65,133544987.47,96086700.00,128635250.10,91612897.72,0.0
16,加:营业外收入,6622880.03,0,532005.38,4942594.93,4064795.67,0,897147.90,58387353.95,0.0
17,减：营业外支出,8650424.14,0,293460.90,2445971.08,2141126.92,0,5888152.37,1000874.17,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,182689226.14,126280900.00,61056814.95,229100590.50,135468656.22,97141600.00,123644245.63,148999377.50,0.0
20,减：所得税费用,14671049.96,0,7933758.20,18828739.15,13504259.26,0,12329090.90,17354702.74,0.0
21,五、净利润,168018176.18,119166700.00,53123056.75,210271851.35,121964396.96,90975400.00,111315154.73,131644674.76,0.0
22,归属于母公司所有者的净利润,171190504.76,121725200.00,53455988.79,206910130.90,121311505.64,91154000.00,111900686.38,130995939.75,0.0
23,少数股东损益,-3172328.58,0,-332932.04,3361720.45,652891.32,0,-585531.65,648735.01,0.0
24,六、每股收益,,,,,,,,,
25,基本每股收益(元/股),0.480000,0,0.150000,0.580000,0.340000,0,0.390000,0.620000,0.0
26,稀释每股收益(元/股),0.480000,0,0.150000,0.580000,0.340000,0,0.390000,0.620000,0.0
27,七、其他综合收益,11862559.18,0,10241758.47,-19597293.68,-16737431.96,0,-16764612.37,-46903734.73,0.0
28,八、综合收益总额,179880735.36,0,63364815.22,190674557.67,105226965.00,0,94550542.36,84740940.03,0.0
29,归属于母公司所有者的综合收益总额,183053063.94,0,63697747.26,187312837.22,104574073.68,0,95136074.01,84092205.02,0.0
30,归属于少数股东的综合收益总额,-3172328.58,0,-332932.04,3361720.45,652891.32,0,-585531.65,648735.01,0.0
