,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,4777233882.89,3735750695.36,2526673934.77,1375059509.23,6366590941.14,5530665221.77,3558017214.24,1489226206.65,6320538389.06,5176428885.03,3195107354.80,1274241762.26,2199404264.08,1194589286.75,668691353.19,257390201.58,2066058755.96,1531137389.03,896390848.80,433990375.83,1895295919.50,1485753652.84,929597354.14,320318899.44,1269816590.74,1002137557.67,670617922.65,330049208.82,1464492998.71,1032308044.42,697050433.92,310241626.75,1471233908.47,1069863411.67,664985795.63,270709229.48,1120266825.83,570454376.38,317107788.09,127102999.46,456918257.91,344545628.54,208915674.25,91922641.92,567191257.07,442940270.29,280427614.34,117058080.69,415066832.12,297518000.16,188977108.84,85880695.31,308946615.52,230791296.89,149529999.39,65165400.42,271486102.68,211617831.00,136300977.67,62696930.72,213749563.31,158967613.67,96087882.61,40265698.53,120381108.65,88806671.17,52361958.84,26871551.61,102017354.19,76874483.14,52122896.12,26008363.59,117607804.21,57520899.39,82421032.21,36387946.91,62889459.99,63067318.93,69761956.76,0.0
2,营业收入,4777233882.89,3735750695.36,2526673934.77,1375059509.23,6366590941.14,5530665221.77,3558017214.24,1489226206.65,6320538389.06,5176428885.03,3195107354.80,1274241762.26,2199404264.08,1194589286.75,668691353.19,257390201.58,2066058755.96,1531137389.03,896390848.80,433990375.83,1895295919.50,1485753652.84,929597354.14,320318899.44,1269816590.74,1002137557.67,670617922.65,330049208.82,1464492998.71,1032308044.42,697050433.92,310241626.75,1471233908.47,1069863411.67,664985795.63,270709229.48,1120266825.83,570454376.38,317107788.09,127102999.46,456918257.91,344545628.54,208915674.25,91922641.92,567191257.07,442940270.29,280427614.34,117058080.69,415066832.12,297518000.16,188977108.84,85880695.31,305335108.69,228204044.24,148500691.30,64585842.03,266494921.39,208097496.19,133763194.55,62174950.96,206307029.66,153102997.80,92173294.50,38426420.10,113783800.13,85548524.13,49204220.55,25488176.30,97285019.62,71455656.65,47343139.62,22823884.57,102966231.57,51861809.14,70769761.82,28353942.28,53002742.84,57981791.74,62100939.21,0.0
3,二、营业总成本,4696951549.26,3681004297.40,2484329176.12,1362946820.81,6215731483.31,5381687750.11,3470736604.92,1460273226.43,6125605099.99,5006404953.79,3099253384.29,1236341390.45,2072961379.66,1094076456.99,612282753.80,225255138.59,1950281024.89,1432755379.64,827999121.81,392050539.20,1757150377.68,1349202122.56,836833196.89,276326858.12,1147564821.49,884794504.43,603419012.14,297737694.43,1377502515.18,974174971.06,659629527.08,292885906.67,1379110714.81,994155071.07,594308413.44,247119274.47,1071393321.61,526981315.27,292646075.63,115344285.09,426189918.82,315071833.57,193709310.91,85333682.49,502951280.55,376690667.79,229362146.80,100625918.02,391764779.30,267462581.57,169258821.25,78922099.14,270377605.91,187130196.40,122735145.05,49597563.71,248817480.72,165878965.86,117547027.10,55928120.62,184347196.74,114266673.42,71944331.43,33365150.11,104965901.11,71679372.59,45899492.41,22784818.46,87659512.14,63632109.12,41495561.35,19065220.75,94555744.07,38816417.13,51763451.77,18442428.06,34292287.83,38204203.93,38402133.30,0.0
4,营业成本,4365494932.76,3468885172.81,2346994410.75,1291418546.24,5903536674.04,5167564044.19,3328001153.47,1389324620.98,5811427303.31,4794005842.08,2956497501.73,1162698693.26,1806303308.48,900650702.34,483538841.91,158493940.84,1672457898.92,1231972166.18,690638776.95,322783758.35,1493926467.12,1162752237.49,715412191.88,214075924.08,886588284.46,688858625.73,479373345.57,236441880.17,1099854207.69,753034868.27,515237128.13,221631948.34,1101430889.78,769868102.31,458261504.96,178583894.07,856553237.75,401496735.45,207205305.79,72659029.96,278734522.26,200762461.14,120561227.73,51814561.57,359781790.71,277945861.28,162338326.42,68182329.24,256618941.18,177396287.69,109959942.14,49379183.27,202372496.63,149915359.67,97163829.34,37897809.85,165905858.98,129735593.74,91363928.96,44275333.85,127036197.92,85826328.29,53893735.10,25889289.29,72455621.00,51018976.89,33000700.58,16661957.98,63067597.17,48141583.25,31165085.16,13679221.45,64436966.01,29069635.94,34546008.61,13291549.50,24285869.97,27955883.52,28852649.02,0.0
5,营业税金及附加,22970720.57,15324682.61,11134394.92,3448894.23,18368418.33,12088139.68,8930606.14,3447414.83,22804948.06,17144037.26,12891766.74,5393987.88,14568871.77,3964740.05,2805170.39,1097875.11,4877016.78,2897185.09,2082632.36,930351.76,4213884.33,3131971.22,2127539.67,1017092.25,7140881.22,6496342.45,5700801.91,3980908.00,22758317.99,13913455.34,11461258.48,7546918.97,41061893.63,39398731.34,16435588.81,6950220.16,23677432.62,10652877.63,7045338.10,3565559.81,12654450.94,9432745.71,5618425.01,2456789.43,12537008.46,9424427.26,6157300.15,2709209.24,9859128.95,7139466.62,4708209.02,2115778.41,6705841.45,4987856.61,3618090.46,1590263.84,6676451.58,5198574.20,3328072.94,1599022.85,5394299.03,3906131.69,2357030.32,896226.74,3280366.48,2462265.18,1404760.02,718253.98,2992540.93,2137494.40,1417321.56,700030.26,3081884.58,1521023.42,2312076.68,965940.68,1819444.06,1997137.72,2138010.37,0.0
6,销售费用,15788861.42,4548325.82,3174640.86,1759895.17,6613487.02,5207063.95,3602132.40,1752744.94,5136200.46,4051021.70,2911274.21,1432624.29,1300454.12,861554.77,587821.47,226256.71,548745.13,325207.65,207650.91,68554.51,520753.50,455053.24,325614.76,233681.36,110689.77,471035.87,450649.10,65233.00,429334.76,4843087.84,4170282.52,0,2052378.05,3909802.41,3909802.41,0,2296482.36,0,0,218090.99,0,658390.61,373490.31,233029.70,0,0,0,0,0,0,0,0,0,0,0,0,1007309.00,0,0,0,0,0,0,0,0,16211177.88,0,0,409193.34,0,0,0,0,0,0,0,0,0,0,0.0
7,管理费用,210250216.98,128126498.38,83023822.57,43406160.76,176309131.35,122376981.26,78801319.58,40754022.29,175888408.78,121816043.58,82240028.16,43756123.78,170110015.42,134206397.97,85978123.50,43706539.20,170434932.51,131227432.59,89194396.12,45274446.35,155905050.07,109726951.89,69623307.14,35956029.72,147619967.35,108727170.79,71367892.67,36407635.22,166421738.63,130382350.76,80995992.32,39766606.37,149670396.86,109176103.74,74191604.96,36816310.94,127406553.15,73475361.21,50843896.60,25596930.49,86341771.15,69290935.80,42458004.76,17939818.20,76674814.77,51802446.85,37734417.14,21167959.08,82551076.82,56607133.04,38825324.19,20570721.06,51011883.20,27894068.39,19616639.85,9606451.29,71863887.57,28265972.78,20906651.56,9544685.99,46440958.74,21441386.02,13299633.33,5828330.29,25365245.39,1986952.64,10014784.77,5280398.40,20669001.20,11564079.07,7204163.21,4288823.45,24434036.13,6881774.39,15814864.89,4145306.89,7951011.04,8262994.80,7453707.76,0.0
8,财务费用,82446817.53,64119617.78,40001907.02,20341039.86,107170163.84,75333893.42,51462670.08,24958232.79,104072347.94,66972879.86,41783461.16,20318085.49,69728352.23,46583659.10,35139092.26,20027762.83,92774761.22,65142213.25,43183050.52,21581100.80,101668590.30,72685556.95,48409982.35,22823601.19,104202027.19,77246481.91,44127257.01,20355984.25,85951486.46,69080477.81,46352333.58,22963163.75,88945123.02,68819126.25,39173401.05,24012960.37,59487822.28,38506182.36,26395725.99,12456917.74,48696441.40,33439559.54,24693642.81,12460007.87,58183925.01,40879547.08,26648158.79,12298749.84,44296421.82,25968059.11,15702748.72,6856416.40,10287384.63,4332911.73,2336585.40,503038.73,3363973.59,2678825.14,1948373.64,509077.93,5475741.05,3092827.42,2393932.68,751303.79,3864668.24,0,1479247.04,124208.10,521179.50,1788952.40,1708991.42,397145.59,2602857.35,1343983.38,-909498.41,39630.99,235962.76,-11812.11,-42233.85,0.0
