,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,3798925143.57,2821057892.49,1532685013.89,5032918225.33,3727745879.70,2742933941.94,1528274686.57,4646544551.52,3415735688.03,2424564975.83,1389643045.09,4463595257.93,3225816349.22,2372758050.04,1050620321.73,3887769559.40,3208396955.57,2369086134.32,1205848335.23,4462424768.90,3305627526.40,2223043463.12,1146516084.89,5061830078.44,3882651906.19,2712264034.01,1644733796.75,5810490802.95,4267948627.13,2930430997.84,1592475864.82,5369029012.84,3948391572.66,2475284956.47,1247747290.05,4763196958.43,3356741703.16,2248616842.67,1080816253.41,2839390225.46,2037935234.96,1325168347.07,797827830.59,2833812863.51,2197372020.47,1438930957.67,790653190.67,3181247143.87,2589458116.39,1736958508.17,952764830.39,3191255142.37,2438995195.19,1509472092.84,672322435.34,2970057618.86,2298529135.83,1604914452.73,800559621.19,2332644814.98,1522020218.62,922866583.29,454313535.69,1728257078.70,1300880070.20,807910009.68,422871397.98,1444687923.06,1115285111.74,686939514.99,362353383.51,1154949864.26,577005202.16,1025137905.81,580247544.01,1043719834.06,1381167415.11,1509007958.14,0.0
2,营业收入,3798925143.57,2821057892.49,1532685013.89,5032918225.33,3727745879.70,2742933941.94,1528274686.57,4646544551.52,3415735688.03,2424564975.83,1389643045.09,4463595257.93,3225816349.22,2372758050.04,1050620321.73,3887769559.40,3208396955.57,2369086134.32,1205848335.23,4462424768.90,3305627526.40,2223043463.12,1146516084.89,5061830078.44,3882651906.19,2712264034.01,1644733796.75,5810490802.95,4267948627.13,2930430997.84,1592475864.82,5369029012.84,3948391572.66,2475284956.47,1247747290.05,4763196958.43,3356741703.16,2248616842.67,1080816253.41,2839390225.46,2037935234.96,1325168347.07,797827830.59,2833812863.51,2197372020.47,1438930957.67,790653190.67,3181247143.87,2589458116.39,1736958508.17,952764830.39,3145627654.18,2404920348.86,1485623315.96,657806862.42,2915720864.53,2261453939.64,1580982334.29,787014466.23,2262383673.91,1471409781.56,893668017.46,440073958.83,1660651115.87,1249284879.70,774819543.63,403691557.05,1370257154.60,1045570703.62,639963685.14,338746838.53,1082538633.84,536253387.80,928256689.78,526655950.74,917507135.89,1181448798.53,1305136636.99,0.0
3,二、营业总成本,3752967509.09,2782637078.11,1502750960.98,5078538146.86,3560288970.82,2549317362.24,1421978292.09,4727984556.07,3295590475.12,2283631584.70,1266310902.17,4421801534.88,3106367275.50,2237816391.63,968194951.74,3824577849.93,3103036246.73,2347627090.42,1086933038.01,4339814257.65,3236060780.07,2128047824.89,1068132265.74,5217684230.21,3958887827.41,2796550705.52,1543053453.03,5675055371.22,4057577415.89,2770249387.07,1492338403.77,5149929227.22,3736535690.94,2324068850.04,1205501097.12,4639986521.81,3275734272.42,2209032513.41,1022759664.62,2882187390.28,2037384562.22,1284111544.37,772459165.82,2830030656.94,2127186514.35,1364412485.53,752180272.98,3068536569.99,2485911431.15,1651523584.61,904729027.84,3077026976.81,2317812294.10,1418028042.07,624206064.55,2842913631.91,2175400978.63,1516417985.56,745934349.70,2297184559.62,1424592263.87,829668371.22,401686248.18,1622321593.63,1190064261.36,724620298.58,367644146.62,1264897268.83,988937733.14,604929808.95,308381869.59,1029514515.29,506332549.29,876507312.99,504573564.95,962856471.13,1253963982.43,1402819611.52,0.0
4,营业成本,3015754470.37,2313266440.24,1236820357.14,3872569552.76,2783386097.27,2049384908.68,1157135375.89,3557462916.55,2517801869.06,1740651768.99,978704134.08,3186613293.40,2241868949.04,1654785170.41,665442963.95,2607950516.40,2192741428.18,1661486202.94,775523104.49,2906977553.14,2164956845.85,1422017295.44,726822314.92,3484067804.14,2788124098.67,1947944038.31,1153558795.82,4056084891.44,3098867824.25,2086831539.59,1135092195.38,3664465513.02,2846846361.51,1725547697.17,861226093.57,3292279459.21,2506081335.81,1700298734.64,767984422.48,2048505219.83,1499077122.16,982668944.58,615854526.09,2343455288.11,1776141389.65,1137848991.86,618413456.40,2629347900.57,2159085330.77,1446963393.86,781050169.01,2672288187.41,2021683448.60,1221872867.09,518460455.89,2408645035.52,1857909843.08,1320403849.31,645811269.87,1875612760.64,1145581809.52,660722385.41,329376001.82,1252856134.71,947638769.36,577324744.59,303447335.54,1020663946.42,814721990.04,497724136.28,255356136.50,885250047.71,444849361.71,763446978.90,446767553.13,809139766.68,1076769137.98,1210342307.38,0.0
5,营业税金及附加,68193128.68,47200959.39,27277522.83,124376966.64,83302439.26,57772174.14,27848878.28,109021944.56,81567592.82,54041734.96,26158330.00,105813137.93,64219493.40,46069832.83,21719818.00,117838596.70,76451708.48,56822865.88,32409007.80,139858399.46,95325594.81,70896751.33,41038707.60,166236037.59,98893579.86,69606382.60,40961364.54,155892284.39,124213295.07,87678265.84,39053047.84,146071779.81,120875441.25,80917140.82,32161472.71,143795209.12,82172603.35,54628293.53,27104055.06,39290855.34,8959668.56,4304527.21,1432652.66,4902787.19,2620495.08,1991964.50,1269219.38,6429774.81,3628912.34,2222109.23,1426450.52,3129899.60,2331015.89,1569270.66,840409.78,3788890.02,2255951.32,1366600.07,736035.14,3455024.55,2444839.64,2195559.15,789400.21,2790134.74,2180414.74,1539626.68,789634.78,1831384.29,920819.77,591583.19,271184.58,340448.96,201237.35,468188.87,283909.32,434649.22,282778.08,226209.24,0.0
6,销售费用,305989232.30,184439310.47,120610128.67,501629639.30,334707029.37,215274277.17,126025793.18,494749730.48,330959413.13,234914789.72,125514438.49,561606401.01,401293121.54,261172120.30,142302433.98,540933938.32,478877806.83,375970794.15,147625105.78,698391003.25,576136653.58,350719236.62,150498939.55,964223511.43,659370674.17,484265127.44,178027825.62,851118201.05,427399862.06,323629974.94,170587271.99,869472170.12,504225708.95,345116347.03,227097686.98,872853707.73,470853931.84,305697292.02,155670571.29,513805107.37,357301976.58,183218676.49,102410393.86,258677746.31,211383580.27,134056343.85,81214193.79,262218786.05,211254326.67,130620157.02,82020413.10,263519489.13,207464323.10,137174382.79,78270535.74,270698287.75,201592667.37,119835143.59,63950626.94,268095600.38,176928315.74,111206399.39,49804397.61,260229094.70,169535110.57,103486246.22,43469247.11,166968175.89,126464073.15,81837384.50,41068333.52,112747031.90,49662301.16,87407501.15,41365338.51,97310709.54,117666713.96,132873657.72,0.0
7,管理费用,209138571.61,137442502.64,74045970.65,318175176.51,213515253.87,147844997.42,85086522.57,322750071.65,238213762.64,164685419.73,95595705.40,348615645.97,270665647.91,182585388.87,101283663.55,366089093.55,245597861.78,176164057.13,96096083.85,373323610.13,263776635.62,184954936.34,97195733.72,416667251.82,296462057.25,215488908.23,118260876.98,396380033.22,254453845.17,170411589.31,100079822.68,356004355.33,206394974.61,136591543.87,70517099.99,259963516.23,179976658.14,122995117.26,64508423.88,190505509.61,128283944.55,82244477.99,38104409.40,133427357.96,90928103.40,56786558.48,34639246.22,118589885.54,81786187.45,53529636.39,30920927.36,111217640.75,71598946.85,47040015.25,23606827.74,110762669.28,69843433.43,46195707.64,18823977.68,110882090.29,69848202.09,42448207.06,17779006.82,95985388.42,61329926.73,39809254.21,19353303.34,75626133.11,47744140.16,26033714.86,12878094.34,45257167.69,14740815.64,25169092.87,11795040.61,47049297.24,47928023.30,53534559.08,0.0
8,财务费用,149651105.89,98467941.08,39269232.70,202026829.71,133753838.09,81293556.03,28162279.36,174808508.64,125368733.85,87950994.48,37996169.00,181313833.97,126350756.99,91290132.74,37446072.26,154797802.13,110728796.04,78514527.21,35279736.09,169107067.76,135901683.84,99496238.79,52613203.58,174385675.93,139552640.82,102761472.30,51071672.52,198659749.37,153637977.15,103006148.05,47515751.20,86748300.89,56332707.54,34041589.16,15924039.90,37983589.69,27419750.98,16183083.66,7492191.91,36867028.47,42676228.98,30589296.71,14657183.81,60518253.18,46112945.95,33728626.84,16644157.19,39342841.97,30156673.92,18188288.11,9311067.85,26871759.92,14734559.66,10371506.28,3027835.40,49018749.34,43799083.43,28616684.95,16612440.07,39139083.76,29789096.88,13095820.21,3937441.72,10460841.06,9380039.96,2460426.88,584625.85,-192370.88,-913289.98,-1257009.88,-1191879.35,-14080180.97,-3121166.57,-1675307.91,4361723.38,8922048.45,11317329.11,5842878.10,0.0
