,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1945741771.63,1346959707.65,810943886.06,362262399.96,2026498471.89,1536793351.75,1015155430.45,438079957.05,1881172770.89,1352493629.03,831359030.38,378619864.31,1560263490.93,1128166173.64,752994856.12,344733670.65,1435588697.61,1109168065.44,714696893.75,304558192.22,1435376733.20,1088660165.49,749470391.57,391224760.59,2138442603.36,1680568936.46,1172041309.04,574708654.00,2919614599.87,2394347699.87,1688382844.72,892668928.78,3940875110.08,2941476808.49,1423462616.60,553806617.26,1929376605.42,1359213440.37,862461375.57,397735738.32,997163303.31,698647994.29,397680458.78,162527690.12,1887432084.49,1642694192.45,1285045787.44,982293378.08,4620266238.31,3166163132.11,1973376737.48,673794276.11,4209392854.92,2471133039.66,1442182710.99,511037499.93,2290092924.55,1394007261.46,837764088.91,358422327.02,1652187397.36,1063150118.57,606185393.78,216323550.86,1325218875.11,787297546.71,483725154.46,207481395.25,715197113.76,531759075.77,333239557.00,120309493.35,437139642.80,185017051.63,294955822.89,136257922.54,222007185.46,227567773.74,186929501.00,0.0
2,营业收入,1945741771.63,1346959707.65,810943886.06,362262399.96,2026498471.89,1536793351.75,1015155430.45,438079957.05,1881172770.89,1352493629.03,831359030.38,378619864.31,1560263490.93,1128166173.64,752994856.12,344733670.65,1435588697.61,1109168065.44,714696893.75,304558192.22,1435376733.20,1088660165.49,749470391.57,391224760.59,2138442603.36,1680568936.46,1172041309.04,574708654.00,2919614599.87,2394347699.87,1688382844.72,892668928.78,3940875110.08,2941476808.49,1423462616.60,553806617.26,1929376605.42,1359213440.37,862461375.57,397735738.32,997163303.31,698647994.29,397680458.78,162527690.12,1887432084.49,1642694192.45,1285045787.44,982293378.08,4620266238.31,3166163132.11,1973376737.48,673794276.11,4204368834.04,2465478435.52,1437707647.56,508806291.79,2281667850.26,1391068524.64,833632301.18,358252166.56,1646661970.56,1056460262.21,602172816.60,214953187.21,1318917272.33,783767745.75,481104471.29,205253910.84,709063350.77,527850227.49,331036339.88,119139621.38,433552850.71,184422163.58,293972017.96,135914838.89,221833949.78,226592826.58,186337885.82,0.0
3,二、营业总成本,1985924213.00,1386307556.05,868533183.43,401258590.71,2067706720.03,1559492668.28,1039644359.82,484004814.71,1713077966.71,1215181162.11,746333763.19,335277233.36,1458769822.63,1016687007.87,681983509.52,333361490.45,1262065709.26,952133257.72,639883492.10,262485257.38,1293947029.59,918538561.48,604164605.02,275952857.35,1857344151.20,1482445515.63,1028359571.28,488810094.04,2358570126.86,1875736246.55,1273265596.21,732236151.76,2986785253.05,2400612054.85,1304755852.69,505457009.95,1747515635.84,1195047706.95,753598934.95,343675468.72,896243674.35,637855833.22,375681358.43,170815840.88,1762580606.46,1526136014.30,1204607182.41,952184174.86,4493844570.70,3060949125.95,1899817587.33,649312759.69,4098584499.88,2386580601.35,1388814350.17,490238083.49,2198214168.77,1334884410.41,803596370.86,343973800.81,1586161937.47,1025982309.04,587766165.67,208111699.90,1254414151.65,729160535.26,448362514.39,197669712.35,643175180.35,469266867.18,292488670.49,103182727.29,380311896.01,153263326.13,252976341.82,114292518.24,182891248.40,194419143.87,159762640.60,0.0
4,营业成本,1600287769.13,1105032520.98,676392121.07,304820634.63,1629449818.69,1252296894.79,831100268.45,363703734.81,1330954579.57,949651077.84,585056878.01,265067232.54,1153428000.98,842358097.59,564663582.28,287374611.26,1051995791.11,825011867.33,528427856.15,224099984.31,1035108599.81,759945230.02,500330619.51,239535102.15,1478427590.02,1177067453.06,829093232.64,410634736.82,1820215637.01,1439787458.83,963948957.48,524375776.00,2260953221.40,2003069824.04,1086134263.57,420406955.95,1403771143.49,981614530.61,608844194.41,278105445.98,707152316.78,516794146.89,306350503.21,134829370.01,1567851606.26,1376345243.15,1103463092.27,895322216.60,4206711341.51,2875899622.20,1777371305.91,601796848.49,3844009980.52,2227277910.56,1282766172.35,445799446.95,1993520101.64,1203956559.13,714490679.97,298879753.91,1430049930.17,912702639.50,512735468.37,174739470.59,1126086815.16,636634191.93,392296524.40,169571427.38,562426704.10,412726474.40,255591544.07,88866956.78,326084357.76,131672779.51,211562617.79,97412646.78,154788657.05,161293894.99,124714823.33,0.0
5,营业税金及附加,30061511.76,22885663.45,16746894.81,10177967.14,25805263.03,20260151.67,13376298.03,6855591.85,26033120.36,18910450.26,12103970.64,4311054.89,19693489.63,4484635.09,2105898.51,813331.60,11115756.06,10168453.36,7419571.94,4054257.82,10200509.34,6560861.57,4463627.51,2695194.44,20159971.75,14293296.35,10913547.54,7065555.81,39760278.28,29548800.41,21936460.90,12955159.09,19698932.19,9273822.43,4400444.06,1653493.71,5535181.62,3531759.77,2314018.63,782470.35,3962394.44,2663803.98,1854248.20,1131446.60,5349640.61,3786609.53,2282286.53,1334955.07,4232370.87,2624859.70,1809104.62,529803.78,2165850.07,1884470.36,1126799.98,474958.98,2597770.72,2253082.36,1466683.32,616367.51,2580274.03,2015809.04,1241034.10,527122.82,2814555.46,2310171.63,1459963.18,874049.03,2559490.70,1878017.35,1098922.75,161882.20,2364603.92,1045501.17,1306174.96,618347.66,1184935.63,1407361.86,1047517.54,0.0
6,销售费用,46426990.97,29742321.84,14879471.46,5907116.65,46870281.28,36254565.01,21907839.18,8308516.71,34642275.73,21942596.61,13286206.03,2942341.09,33791763.47,17397134.92,10469145.93,2207999.31,24084517.10,13036981.35,11730362.32,5356512.55,33325707.82,15663289.26,11549241.03,1899599.70,66010425.09,45649204.36,31712868.10,5119426.93,69494192.21,42489981.90,37056278.13,27872079.05,92615429.10,53413787.46,29214907.70,12058437.48,60812029.64,35668706.35,24715837.67,14788091.51,37076704.97,31402224.09,13296397.51,7839470.50,52236091.81,42571841.68,31336666.30,27011483.00,128512016.07,76702075.55,53910934.31,17824852.62,135472362.28,70924109.89,44456926.46,20653753.11,86002575.35,50890456.55,28766775.37,14980693.91,57826038.09,40763276.26,22954603.12,12089501.97,50918475.08,34848954.48,18935876.06,8602157.25,27612194.75,16872154.32,8667358.34,3594637.60,13666181.67,5788077.53,9547080.58,4043152.88,8145800.07,8208517.36,8189757.74,0.0
7,管理费用,159178028.57,111392743.90,74588182.02,39159066.65,163182714.29,121671688.44,153834679.04,67506605.89,242590811.17,184298012.29,111675101.54,59643094.38,280642462.78,182198748.33,114744815.57,56211567.95,213012430.74,146653557.34,87366304.32,42796111.21,209857499.20,150621581.50,96503029.90,50816360.35,279823569.10,219632717.57,140513467.74,72062148.95,391607740.79,291327532.49,196379144.28,160512325.63,444806435.28,279541328.95,159732072.25,74535417.48,240169449.39,171269851.71,112440160.14,53718281.37,141222203.09,89493204.00,55844395.08,27698479.70,107632773.84,82740468.30,54081831.47,29950889.01,121940211.42,85580422.50,54575968.75,22069561.69,105773860.99,77217430.88,52948710.96,19278936.20,93645126.33,60897988.21,47886142.72,24366633.64,75874887.56,52438884.29,36969079.84,16402821.78,62955195.21,45744602.66,30740348.72,15873594.22,48628491.39,39206774.22,29317858.53,10185982.94,38831345.38,15474063.87,27505352.79,10078831.96,15973491.89,20382022.42,19020400.29,0.0
8,财务费用,23029818.00,14598178.96,13717627.37,7895281.41,21489008.63,7599119.42,13181880.58,41887134.48,61371288.47,44509098.38,19924768.71,3281950.65,-40221257.56,-21860212.54,-19609754.51,-4156191.24,-53228633.46,-38773048.32,-19322202.32,-13927322.46,-9493949.12,-6047204.56,-7634220.40,-1061107.57,8032357.92,8216288.78,10759768.83,11970104.17,12181004.91,7018965.68,12904531.90,9374012.04,47907302.55,39638202.71,18416880.45,539710.08,21420291.61,7808078.36,5967926.27,-485831.53,5581783.89,5830179.54,4120198.58,2404930.21,20441582.65,15114632.15,8990858.88,427356.29,19891567.07,15745435.29,10169977.05,6942325.68,11162446.02,9276679.66,7515740.42,4030988.25,22448594.73,16886324.16,10986089.48,5130351.84,19830807.62,18061699.95,13865980.24,4352782.74,11639110.74,9622614.56,4929802.03,2748484.47,1948299.41,-1416553.11,-2187013.20,373267.77,-634592.72,-717095.95,3055115.70,2139538.96,2798363.76,3127347.24,6790141.70,0.0
