,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19951231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1293921498.28,1011036348.11,409903262.73,924808088.25,589948115.76,292235144.51,107679383.76,715881598.18,606833131.78,276567074.95,104898521.26,447740847.42,92492362.61,83208257.47,62235874.33,459161728.59,428952414.52,328125675.93,68707001.45,701901631.74,499476254.07,13960740.79,3312409.70,1705432841.29,367024282.16,265596967.93,220304094.36,4018392644.19,1811817117.19,1329210329.48,870726661.20,4295090178.98,2677186045.94,1610476037.94,689602309.52,2759322370.81,2025900963.76,1299708496.84,574507419.42,1779727447.62,1258619476.85,827236960.03,419702406.23,2475585024.39,1936145642.97,1377612221.16,773653573.87,2828081549.21,2140953866.44,1480000391.49,693127723.87,2620739500.06,1962244559.98,1280580180.49,575592436.39,2703060593.91,2144031494.77,1334222516.41,607949737.83,2506827668.74,1777128973.46,1142850840.55,398052049.06,1727254720.28,1307359770.97,805341392.77,350896220.82,1500062703.98,1100732379.72,732403275.97,384970385.41,1433704396.37,742424846.16,695451570.20,250395268.57,520846665.46,255163789.74,434791489.69,413520650.00,389521772.00,443427185.00,0.0
2,营业收入,1293921498.28,1011036348.11,409903262.73,924808088.25,589948115.76,292235144.51,107679383.76,715881598.18,606833131.78,276567074.95,104898521.26,447740847.42,92492362.61,83208257.47,62235874.33,459161728.59,428952414.52,328125675.93,68707001.45,701901631.74,499476254.07,13960740.79,3312409.70,1705432841.29,367024282.16,265596967.93,220304094.36,4018392644.19,1811817117.19,1329210329.48,870726661.20,4295090178.98,2677186045.94,1610476037.94,689602309.52,2759322370.81,2025900963.76,1299708496.84,574507419.42,1779727447.62,1258619476.85,827236960.03,419702406.23,2475585024.39,1936145642.97,1377612221.16,773653573.87,2828081549.21,2140953866.44,1480000391.49,693127723.87,2620739500.06,1962244559.98,1280580180.49,575592436.39,2657964375.01,2114508727.80,1306847820.15,588903903.91,2462956356.77,1768826894.88,1137942232.52,394723009.58,1720878261.67,1302635984.17,802679313.50,349547025.06,1495809048.11,1097276504.10,730684986.28,383305564.56,1425392402.00,737477151.97,693972147.20,249977345.12,519389927.37,253977794.30,433241871.18,413110523.00,388932909.00,442690521.00,0.0
3,二、营业总成本,1241035519.72,963936773.18,392755895.17,794572455.59,512997030.40,226907974.94,79734863.72,690436378.53,569332870.72,254210515.07,98358457.54,502884628.64,146532176.67,124920284.32,76286419.65,936829539.56,541848350.70,318887786.13,54252591.48,796460094.82,525272852.04,77510820.12,9523831.40,1417877375.06,324097346.68,250376198.21,184397979.92,3658689162.04,2038750183.86,1477668207.89,938269751.93,4313890833.42,2708459635.45,1627432333.23,703273827.50,2980270952.22,2139030331.15,1381642272.75,606925064.99,2330361245.58,1458726493.99,975382808.98,472884569.42,2890556437.63,2012751751.78,1410714505.00,804530090.23,2792821128.11,2110113174.85,1468543352.43,711411108.71,2609000430.80,1930151730.19,1251180035.10,569569341.22,2689177042.41,2111575373.19,1304285671.03,592871012.34,2424735446.29,1692373169.85,1092075069.71,372651412.34,1609844817.07,1212512201.69,748471159.74,320670514.59,1369466384.07,1022074912.19,681499759.84,360202708.68,1324141880.21,697385448.41,627861047.20,230547905.61,446697876.68,228738307.86,382803545.55,375995931.00,338907162.00,361794569.00,0.0
4,营业成本,1181818156.88,922971394.19,371931165.57,739035334.09,460244061.04,204506263.40,71813540.96,631778796.11,539679760.55,241256255.87,92174076.00,388267173.84,68103714.81,60422867.25,42590686.77,369566182.81,357143332.01,275079056.97,58441541.25,613809472.65,436182261.69,13626694.79,3255437.90,1293076640.76,271686960.60,203730639.12,172299881.82,3249292217.48,1844643435.37,1346056515.55,880624123.97,4030206502.72,2497064239.25,1506059132.65,647302665.90,2671293814.89,1955560953.79,1245027841.55,541822302.59,1812079434.45,1314206044.98,884554319.06,427721722.10,2498011474.05,1827801608.11,1288249586.37,745014832.75,2553012429.79,1947949598.42,1363243475.54,652299528.72,2347146968.63,1746273705.66,1116040042.70,501484889.37,2431355640.58,1944215627.61,1188434215.24,539190928.39,2226603955.35,1555212840.70,999941476.33,328007763.93,1436432954.56,1094119724.79,668406352.57,286246274.16,1241044687.37,922905259.72,614471896.49,323697079.69,1241232808.77,652778824.98,584181006.31,215728381.06,425679885.31,218135957.73,367489717.86,343895146.00,309086746.00,324527416.00,0.0
5,营业税金及附加,3292309.29,1717348.17,725480.03,2680425.00,1870982.65,1341577.15,811122.70,6830259.11,5916527.00,3910985.10,1775650.70,4268438.95,968469.07,968447.25,924898.15,291409.78,219976.61,143629.14,71546.29,2092106.18,1136074.28,660.00,0,11264039.47,570271.29,568964.24,152569.38,52313203.80,3850147.52,2950224.58,1417870.07,7859709.63,5048005.96,1444840.14,326542.24,3053045.94,2520661.92,1922318.91,266637.36,3661817.85,1447869.52,857187.87,296243.44,3755449.45,2290095.68,1785284.44,928160.75,8126381.83,5807527.30,3096167.84,413973.89,25719807.36,27669934.57,22234076.88,8401471.46,36213266.84,15998373.51,13681429.72,5642558.57,5648246.70,4793072.04,2666977.76,2063441.61,6403252.48,4288736.94,3263649.78,1552994.71,5190509.15,5040474.62,3226357.84,2403479.33,6179264.53,2823510.37,1393292.51,1316858.53,1744225.12,1103326.00,924816.57,1503899.00,1832825.00,2932671.00,0.0
6,销售费用,4877062.10,2404969.79,805722.37,3332114.21,2227446.70,1452720.90,688216.85,3212812.32,2155878.58,1223397.14,504599.85,2284235.85,1538895.76,1000190.14,480313.01,2897620.94,2193906.80,1423682.55,606537.20,3996526.04,2684607.03,326907.00,182374.21,1300008.48,285322.71,136995.64,29612.42,33729622.78,23139445.59,14621613.23,7656926.08,47940177.81,40866455.67,24734427.54,11421737.59,45078591.96,38435790.08,26336169.81,11724162.88,42096449.90,28987911.33,17709337.39,7890963.36,57820166.73,40392067.69,27461650.70,10729983.65,57167772.00,41039741.31,24039040.71,12101799.81,51371503.62,34719756.39,23498308.91,12462237.20,55931694.69,41862035.89,24228878.50,11776480.52,45437204.54,35069718.22,23515029.10,9694403.61,29529680.55,21566252.87,14049313.93,6355619.91,43920294.41,36352862.11,25507750.91,15420377.55,23438302.96,9949073.43,5961858.24,1723272.26,4558397.56,2355211.16,4835806.92,5156095.00,4363414.00,3375332.00,0.0
7,管理费用,37642367.93,26954562.42,10949546.98,46381297.51,33819476.87,27465130.29,16557925.24,53571502.72,38948481.75,29366750.20,17725929.67,77565161.37,55571697.12,43193410.39,21586280.66,60082364.49,33525454.64,23722502.06,14659936.61,54270136.36,43322662.24,30712203.94,18362721.90,48214122.32,28117365.63,21013960.44,14203021.81,162908096.76,64815807.89,41503061.99,20812392.34,124106189.76,105052111.97,59806978.17,27737563.54,106299622.41,67467593.38,51345549.14,30640524.41,170176689.41,65783348.58,41304469.73,19113139.56,112169329.67,53383161.80,36442847.44,17247093.67,68850413.71,45801904.52,28203640.52,17288165.94,73787867.63,46284315.69,32532275.62,15400137.75,65141212.62,41096145.81,28005333.98,13845136.29,59976543.55,37636002.35,24124856.25,14106301.43,54407658.83,37666297.70,27159199.89,11871121.38,49491937.27,36067970.74,24015376.20,10533216.61,30067669.14,13564321.44,25440010.26,7256220.67,10756908.75,6443594.93,8776714.28,9538811.00,8238145.00,10147142.00,0.0
8,财务费用,4699148.61,3482404.59,903946.44,-2336206.13,-2110747.91,-2368962.37,-1175306.14,-3431674.82,-2830900.70,-2117222.67,-608466.18,-10469883.53,-5423458.07,-3735581.55,-1102484.15,-4021717.74,-2207306.61,-1780912.60,-944494.58,-12352925.20,-10899709.74,-7045921.89,-2622612.67,-6552250.80,-5429007.42,-3940795.10,-2287105.51,101689943.79,87798830.22,57638962.74,27809390.22,95915471.39,71500130.48,46462660.16,21439910.95,77557124.81,59312284.43,41277345.79,22606437.75,87290614.36,65119624.63,47989392.00,27400551.99,127684696.97,92382297.55,60272615.10,30610019.41,105435623.88,76221230.83,56667855.35,29307640.35,99826089.99,74492216.52,56163529.63,31820605.44,100535227.68,68403190.37,49935813.59,22415908.57,87069496.15,59661536.54,41826730.27,18779501.76,83071270.65,54871189.39,35592643.57,14644504.43,29818955.87,21708345.00,14278378.40,8148555.50,23223834.81,18269718.19,10884879.88,4523173.09,3958459.94,700218.04,776489.92,15901980.00,15386032.00,20812008.00,0.0
