,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20131231,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,328776344.88,222717725.15,115348770.95,428556522.87,311207127.04,213891400.24,108544431.37,339358774.96,228718449.78,152989137.31,75106083.28,286403295.82,203929161.35,142466764.35,70002490.85,258919172.48,189347384.70,132094836.61,67944628.93,239393819.37,175127836.94,122116495.77,212890537.63,183880565.67,143233492.32,0.0
2,营业收入,328776344.88,222717725.15,115348770.95,428556522.87,311207127.04,213891400.24,108544431.37,339358774.96,228718449.78,152989137.31,75106083.28,286403295.82,203929161.35,142466764.35,70002490.85,258919172.48,189347384.70,132094836.61,67944628.93,239393819.37,175127836.94,122116495.77,212890537.63,183880565.67,143233492.32,0.0
3,二、营业总成本,264288747.69,178648052.41,94356422.11,356115757.10,258067841.04,177419251.31,91200341.69,288808221.36,195594674.25,129089880.57,63170000.84,235929370.40,166394939.04,113777469.30,56940347.96,213440970.17,157876439.36,108656178.89,56293155.32,204195893.81,151462057.44,101980991.54,174005874.29,150454988.95,119698302.95,0.0
4,营业成本,208147024.11,141150020.56,75333484.92,283206251.36,206273371.08,143098198.17,74807185.55,234441910.72,157625177.69,104629920.64,51409169.01,189590292.27,132518199.40,91025599.79,45166305.80,169218124.66,124109252.57,86226361.87,44658688.60,162781573.46,119476237.56,81567843.48,139179461.59,117855802.80,97690531.18,0.0
5,营业税金及附加,3337250.02,2054057.98,1132066.98,4148597.23,3179976.66,2199157.20,1229106.21,4157528.90,3033562.35,2104621.60,1102841.41,3401089.54,1509819.71,1076571.20,616067.72,1998866.21,1438931.85,973630.62,460273.32,1793342.12,1604311.82,1217991.65,841271.15,1149374.76,877384.56,0.0
6,销售费用,25766229.82,17491346.47,8664582.23,34223018.06,24515953.41,16456159.12,7521618.05,27478195.86,18530934.42,12118074.83,5503320.06,23036282.92,16693554.25,11410135.80,5197133.55,21592105.88,16373618.79,11052836.34,5526015.86,19812251.26,15057457.19,9380790.78,18214998.39,16252151.35,11073436.78,0.0
7,管理费用,14857733.44,9811848.33,4531374.86,20467365.20,13324976.23,15107171.39,6373178.13,24070291.33,16460575.85,10545042.87,4866232.01,21537037.65,16524497.80,11238259.25,5145521.10,21176744.91,15628412.99,10528458.11,4803015.62,19724043.21,14527757.46,9550297.01,15588422.55,15188258.92,10288001.19,0.0
8,财务费用,-396794.93,-193646.45,-23386.32,-500264.28,-449542.82,-269886.66,-36167.39,-1017166.24,-907661.06,-715664.46,-549662.61,-1823098.03,-1512411.53,-1247216.37,-91207.86,-604250.75,-465920.84,-251529.70,-119169.41,-156844.52,-109254.46,-54644.90,5242.52,-247062.89,-494774.22,0.0
