,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19930630,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,19478393074.75,8705617855.26,5429716242.86,1192908863.24,18754066657.15,7952009609.91,2894929303.33,506301542.86,15216048901.01,9478802330.04,6049173197.22,702681467.35,11570681956.33,4432679191.71,3068137188.04,1288562845.70,8135592908.88,2920063910.03,2163270378.38,437796686.02,4850493791.51,2227391872.86,1906111685.20,589829200.27,4479506484.87,1789035937.13,1380643158.51,278309567.82,4007250368.87,1604386961.10,1380517571.05,339016587.18,3306772180.67,1288905371.53,1041968550.13,582443318.60,4133496713.60,1664983607.46,1232059766.76,297058764.80,4103879556.62,1122133045.08,790013534.41,210313102.13,2754178457.97,860900451.16,538569144.21,217540741.83,1255125101.56,748341523.17,488642129.37,195485553.61,1208888153.33,815524962.16,525710486.19,264874951.62,1236485936.14,735598172.71,468617613.79,242129843.71,1198984241.47,761949631.59,453591197.11,164617795.51,753421470.17,494192390.74,273129195.16,143535667.92,764840793.65,718156836.43,497069657.65,228388395.54,1139016683.11,477445508.78,491471498.62,147959672.08,274899456.68,144000909.11,222012107.71,98303927.35,253488425.05,120227304.09,243764896.29,134035941.61,310289257.79,156031300.00,290202420.00,135736550.93,284241889.44,135496272.38,0.0
2,营业收入,19478393074.75,8705617855.26,5429716242.86,1192908863.24,18754066657.15,7952009609.91,2894929303.33,506301542.86,15216048901.01,9478802330.04,6049173197.22,702681467.35,11570681956.33,4432679191.71,3068137188.04,1288562845.70,8135592908.88,2920063910.03,2163270378.38,437796686.02,4850493791.51,2227391872.86,1906111685.20,589829200.27,4479506484.87,1789035937.13,1380643158.51,278309567.82,4007250368.87,1604386961.10,1380517571.05,339016587.18,3306772180.67,1288905371.53,1041968550.13,582443318.60,4133496713.60,1664983607.46,1232059766.76,297058764.80,4103879556.62,1122133045.08,790013534.41,210313102.13,2754178457.97,860900451.16,538569144.21,217540741.83,1255125101.56,748341523.17,488642129.37,195485553.61,1192334392.51,799490251.57,513063344.45,259241319.90,1219047858.90,720907041.88,459664366.72,238172917.34,1186175632.25,757444888.29,451530697.47,163998757.05,747782682.42,489628750.07,270335187.98,142061986.75,760624921.13,716373728.99,493801488.07,228032774.35,1134794511.44,475474745.46,489210310.56,147671310.71,273176987.99,143115174.08,219704356.28,96717485.68,250498990.56,119658764.41,242803199.99,133568218.54,308737478.39,155370200.00,289647910.00,135736550.93,284265228.00,135496272.38,0.0
3,二、营业总成本,16832563507.13,8212416167.14,4847263781.55,1144183586.44,16341048112.19,7243635975.04,2631990493.93,634352612.45,14060360683.76,8939671364.23,5757875106.27,899522673.32,11229349755.02,4417784103.82,3065683412.66,1499148950.01,7389626724.32,2851662998.55,2003997258.29,517502359.44,4445940442.55,2071708366.21,1665019559.17,633073030.92,3950550364.49,1727248138.70,1261592692.55,363526529.71,3308068320.42,1403660014.29,1123476936.36,313201414.71,2755705822.22,1062228885.03,805075569.08,454753037.50,3647309810.01,1503366812.56,1068579602.21,269091016.43,3208973526.82,1041013833.86,730763462.93,202257693.95,2269996273.74,907552458.96,558694341.10,243979185.18,1327398898.75,826873458.60,558876529.21,211143406.48,1324882726.16,862111628.62,592094516.70,275360698.42,1466561003.04,786574409.31,514679468.35,253505086.61,1357375385.03,794251854.34,490835461.73,185332451.55,743624392.84,479207416.07,279788278.25,148036203.13,733085095.59,674437897.19,452477363.29,229556831.83,1058950523.36,413187203.58,405885689.71,110251716.82,233571370.42,106849393.95,183234785.59,93427623.76,228147489.24,0,227226097.04,0,289368469.58,0,0,0,269076864.13,127788776.17,0.0
4,营业成本,13563188689.53,6213078509.33,3462073463.18,691120294.66,12213642042.64,5270285877.68,1676113689.96,333063524.84,10930933268.56,7323206046.91,4759407834.73,610251523.29,8706015125.27,3342591210.88,2365283290.82,1102970463.11,5779187192.09,2045467280.99,1466832870.21,311058174.19,3114531762.33,1350235575.13,1181165623.47,398513009.25,2825856587.51,1137314440.80,862333626.95,185459145.24,2490251320.50,905667081.66,757198646.26,167191856.84,1920286492.42,638277071.80,493841898.90,268257264.49,2735952402.01,1046987697.24,755782210.13,167841432.84,2619152117.74,755863611.53,540847402.82,143370915.72,1853684760.36,726514989.44,442947119.64,189183196.77,1032952887.65,615880123.79,410630762.00,161760171.76,1072857400.94,711999445.28,464424160.98,228889531.23,1110095785.94,637050202.15,415132020.55,209171269.57,1059346794.44,657484990.60,398040481.38,141721240.41,552016095.61,335774145.64,179600265.66,99287631.26,536364906.32,428539275.40,273921470.21,154760152.29,763352446.59,280352571.52,250125261.54,74449582.26,180328731.59,92043033.08,157715733.73,82468453.22,209576736.83,0,195981551.87,0,257098625.41,0,0,0,239117074.79,113630429.29,0.0
5,营业税金及附加,1203116184.49,649368708.36,495062117.55,113477811.90,2074999557.70,690638141.70,267348543.59,25624333.16,976444149.53,488511302.57,316873185.81,26479593.83,924440230.62,271322100.86,213266226.99,89491043.53,741362764.27,255027123.13,199111855.29,55224970.07,409758958.74,190162463.69,131690244.49,49659923.31,448021310.29,164848047.85,110684116.09,33172185.88,333837297.57,133580637.85,113168765.91,28631339.30,370605964.73,124414895.24,101498282.69,52321381.21,420944257.59,136931581.44,103311585.69,21057089.26,255728100.32,59871032.28,43591484.26,11444785.56,163405799.14,4451806.00,2926208.84,874048.60,8881380.10,4340861.67,2408715.68,501796.83,7088563.97,3746558.36,3034901.50,1996617.91,5170209.47,2754403.25,2617340.45,1551578.38,3590815.89,1560001.06,948917.15,542488.98,4889403.84,3324619.78,2158131.57,1222068.21,4626900.66,791053.57,1855004.02,-215598.45,8883762.43,3209217.58,5938202.31,3061033.56,3904704.95,2439817.09,2428427.83,457639.51,1241453.21,0,-229226.46,0,1521610.92,0,0,0,9184200.04,4579986.88,0.0
6,销售费用,404549677.74,214522894.00,112964218.12,45032074.12,379870015.62,204470746.08,69862581.76,24479869.18,361032582.98,174857971.22,115682992.75,62882062.24,306054927.26,185526527.28,116691567.74,73014677.09,226936554.49,146249280.67,90672606.46,30330702.21,173404036.48,112216652.11,65073084.40,30248315.50,119940040.45,67199862.70,39065910.63,20884823.40,75178809.96,51981578.21,32789210.27,12818777.42,82684821.65,57632804.27,37072430.80,19213730.94,79003756.23,56198762.29,41770782.00,19458975.72,66225523.36,48982421.51,33694134.12,12346236.65,65290002.21,77707185.82,48927529.43,26217611.69,101267805.66,74436207.88,40963578.73,17999024.03,71061469.11,48388607.78,30048857.22,14815709.86,67839240.58,48033715.66,32608662.44,14521251.64,66654060.28,46263569.53,29447748.15,12614664.42,60607924.94,44121770.69,29063652.47,14351899.35,65958738.55,60227512.24,42029439.03,15756540.09,68172368.25,26694578.40,44523951.73,5010219.16,14772655.98,7851196.47,8292726.72,3960143.30,7387739.70,0,13404469.76,0,14835658.31,0,0,0,8540752.60,4007252.81,0.0
7,管理费用,893185943.14,569793959.46,346748123.23,112336053.72,873206596.75,466246906.73,206866881.21,64942798.36,524276101.88,363972951.08,181734591.75,70023484.24,397766618.91,166591331.11,107689681.90,58559820.69,390952555.41,233531056.38,155219016.10,86903436.15,359509544.81,261563245.39,177560780.41,91964604.13,335907924.68,229696175.69,169700363.00,91882187.79,322194351.29,253590390.74,184885638.45,89695107.77,323159014.20,215485724.18,156330299.15,99598536.91,363733498.08,230804363.67,155064965.38,57117863.09,258870957.35,168341330.44,118204838.44,55542762.55,213806685.71,56702447.97,35102444.33,17715526.18,80211443.52,57408162.81,41319090.79,20909336.72,128156713.07,63033777.64,69862788.03,18034273.99,231211170.41,61682518.35,37954230.85,16606832.87,168169744.56,46181435.99,32455427.97,16691387.02,63366458.01,40559528.10,29670464.94,13776538.30,62832733.14,113863591.95,84299081.63,34662834.96,146267859.83,74063881.24,82481703.28,20745507.48,35151568.09,12192051.93,16301827.56,6102431.16,11525092.56,0,16571098.07,0,13863378.85,0,0,0,9551584.26,4983430.39,0.0
8,财务费用,765506994.15,563272779.69,428802258.83,183334832.47,790782122.63,625250496.54,405987172.38,182926835.32,922830412.46,587871196.25,371765141.42,130622963.02,714145812.37,449457141.50,261209697.55,174724590.06,241938772.08,167799531.99,89071171.88,32627986.93,299368932.61,161418659.66,112779380.76,66203806.77,210156071.90,126364788.69,79207799.30,31884095.68,86940099.49,57135887.77,34881936.09,14571995.58,63431373.72,32084602.96,19481931.32,15677626.16,44294791.84,29404959.36,14370977.01,5551369.25,30685019.99,19337221.91,18045498.27,8551524.51,8967965.42,30920458.65,18610862.16,9988801.94,54561773.57,30825284.10,21011343.62,9973077.14,45718579.07,34943239.56,24723808.97,11624565.43,52244596.64,37053569.90,26367214.06,11654154.15,59613969.86,42761857.16,29942887.08,13762670.72,62744510.44,55427351.86,39295763.61,19398066.01,63301816.92,71016464.03,50372368.40,24592902.94,72274086.26,28866954.84,19214873.02,6985374.36,-837862.48,-7676704.62,-1503930.25,438956.57,-1583533.06,0,1498203.80,0,2049196.09,0,0,0,2683252.44,587676.80,0.0
