,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20051231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,2149514862.61,1133284177.70,683027365.26,328665718.89,1369197074.27,1018656028.81,623416158.54,294753563.22,1224372548.74,912628746.86,566429828.62,267738993.61,1056630138.06,772523083.87,506892513.18,249105330.62,1020972027.34,748453615.62,477013529.02,225882295.84,1062786962.90,781480982.38,511061179.07,268603164.22,1135602713.72,849456480.79,547119557.63,256964336.88,1056405619.21,788559662.90,499697436.17,255557989.25,929450843.16,654563128.93,421553104.78,194065679.14,714037500.18,512584626.95,327108217.85,165900481.66,585688894.89,435609757.93,287768246.69,147286330.83,573752930.31,429865649.90,280899668.18,126217653.31,474749278.41,354014286.44,227803665.10,114270194.39,371438526.79,306899056.88,0.0
2,营业收入,2149514862.61,1133284177.70,683027365.26,328665718.89,1369197074.27,1018656028.81,623416158.54,294753563.22,1224372548.74,912628746.86,566429828.62,267738993.61,1056630138.06,772523083.87,506892513.18,249105330.62,1020972027.34,748453615.62,477013529.02,225882295.84,1062786962.90,781480982.38,511061179.07,268603164.22,1135602713.72,849456480.79,547119557.63,256964336.88,1056405619.21,788559662.90,499697436.17,255557989.25,929450843.16,654563128.93,421553104.78,194065679.14,714037500.18,512584626.95,327108217.85,165900481.66,585688894.89,435609757.93,287768246.69,147286330.83,573752930.31,429865649.90,280899668.18,126217653.31,474749278.41,354014286.44,227803665.10,114270194.39,371438526.79,306899056.88,0.0
3,二、营业总成本,1878573193.96,1035682430.23,638725666.16,312749170.45,1288643368.22,955277974.98,590736983.64,280480415.64,1171927468.76,869684550.46,537282907.33,255789559.78,1028427248.76,753909915.45,494147694.74,244530317.13,1017985581.80,752570668.22,488886080.00,240548825.94,1112261690.63,796803960.93,515903941.71,266868641.22,1075755097.08,791220087.96,511931817.70,240322420.64,982365010.08,730077684.57,465953437.25,233300293.55,829313571.89,576949388.63,368080514.76,171545352.04,614803708.46,437330953.45,277453872.69,143155009.35,516444067.30,387332344.08,255217418.45,132257531.02,526684127.98,389621687.69,252052953.06,111400429.62,428952045.25,313157335.10,199725586.58,101438403.95,337130877.13,278386453.53,0.0
4,营业成本,1357689612.62,853061524.95,526196542.41,260797633.75,1057616109.39,796659272.15,492808171.44,232097621.77,956575671.03,711173187.05,437028177.61,212232162.33,847078940.49,614729243.50,406109350.53,201779441.21,847428993.78,627550908.94,404815354.07,199080082.62,923575090.86,673586525.44,441893857.04,232480598.93,913319540.60,673311433.81,435100419.48,204942886.72,830467403.88,618285089.17,394635338.15,199500142.66,703441582.37,498841669.59,319470271.05,150019940.08,530181625.87,376742666.43,237758636.24,121782451.68,440971696.88,330177649.56,217333603.91,113158296.53,454323107.24,342445640.37,220131230.99,97066647.52,367225594.56,273540110.71,175088462.83,89790689.92,291534667.60,240540356.42,0.0
5,营业税金及附加,60114836.53,12429889.64,8087501.43,3458886.58,19125145.98,14185172.71,8797607.69,4269081.57,19020804.61,13282465.18,9001664.84,3019363.75,15912055.84,7865132.91,6036377.24,3346211.23,12479287.07,9837423.35,4814569.23,1373407.68,6620094.92,4997831.10,2467848.73,1186008.02,6520254.08,4789615.80,3386606.61,1526959.99,5506286.93,3857345.50,2117383.38,1015582.97,3021673.84,2366951.51,1771372.80,748720.02,1706918.71,1109544.35,841459.61,362337.07,1627451.77,1261192.38,912335.64,466456.76,1928597.66,793230.38,568068.49,272304.72,1095646.64,819463.81,502409.60,158380.33,612065.52,423038.57,0.0
6,销售费用,93925132.84,54823550.99,34028167.85,15067148.96,64637650.50,48495577.85,29265503.07,12958822.70,53068088.63,38432956.94,24001920.12,11562510.76,46972421.89,34519249.46,21818620.71,9299803.03,42296715.14,32629539.83,20897477.24,10341145.77,49811787.45,36319852.82,22960328.27,10676557.06,48273279.17,34566969.27,21748969.94,10151744.60,45845132.61,32808096.66,21004510.92,10402120.86,42960877.65,26204222.53,17044028.52,7901163.92,32764474.80,23412011.95,13191523.49,7725318.87,30564977.67,21108842.75,13909390.59,6509248.21,23242652.35,14568857.77,9597160.71,3572441.14,18264365.38,12441284.35,8808517.39,3553596.04,16153936.27,11756668.07,0.0
7,管理费用,253007746.13,64174098.45,38350041.97,17114030.62,74396372.67,51705917.89,62408812.92,27797554.02,127462119.61,94734428.37,59451966.71,25915938.97,122661218.76,98794584.69,61929443.07,29516927.35,118621825.91,84840768.12,57279258.31,30222601.39,116580144.99,73577554.27,44568060.41,20385290.23,87162075.23,64946902.29,39856176.32,17472972.98,75452200.86,55629324.73,35687800.90,16977586.01,61565759.72,39332255.82,23835657.22,10663396.85,45442336.26,33214368.90,22614574.80,11339412.23,38152152.61,30708737.23,18411177.72,10173725.23,39154472.75,24367915.77,14563090.70,7111183.79,32717640.85,18663845.96,11020813.34,6981362.23,27765409.16,21734015.18,0.0
8,财务费用,21343551.10,-2152635.04,366855.19,2488974.61,-5163830.88,-6972839.26,-2694515.15,2729011.32,10842749.65,8514467.11,5092308.90,2243963.21,-3492613.80,-1174559.92,-1410982.89,929095.33,-2220730.45,-1061835.72,2792825.70,789103.54,13928398.19,8684460.50,4816973.59,1992501.73,19048278.06,13834070.61,11689003.67,6411662.72,23057174.22,17928309.96,12114100.51,4405797.14,15350588.65,8726068.79,4691361.03,1644403.92,4200429.06,1893319.93,1765009.19,462746.27,4003354.02,3669792.52,4004414.17,1496392.61,7315394.04,6269343.54,6029692.90,2817828.18,7372139.31,5042559.66,2020976.75,954375.43,1153678.58,952683.06,0.0
