,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20011231,20001231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,15478044996.59,10478428474.46,5180889572.87,20173736663.05,14939936543.91,9987886209.33,4725937952.97,20195731201.80,14905452064.64,9989444084.44,5120746106.29,15756799273.23,11239731293.09,7345566458.73,3492346317.66,13693853135.59,10093042947.19,6507275526.76,3048664537.56,12695350653.90,9077929393.22,5876303626.47,2879934037.35,11786862372.78,8694746263.66,5611768863.04,2738283461.36,10484089854.06,7655485754.51,4997969229.27,2352831386.79,10240159165.64,7714179203.37,5068071447.05,2510845690.46,5304916381.55,3613684431.58,2366242011.25,1207644554.14,3587574012.46,2605108188.47,1534494230.14,603543799.56,5084172574.78,4330864122.69,2957901629.02,1436056968.50,3874317612.31,2759567533.79,1688508215.72,870984817.14,2577751069.89,1904028513.45,1146016101.26,517468177.27,2141846460.93,1637013405.71,1129160340.45,619889172.29,1500218856.28,1053531936.10,674804625.01,320064836.89,999742535.02,730572163.34,494758174.39,246757136.60,945972391.08,701959805.40,459296751.64,883933181.27,812434974.54,0.0
2,营业收入,15478044996.59,10478428474.46,5180889572.87,20173736663.05,14939936543.91,9987886209.33,4725937952.97,20195731201.80,14905452064.64,9989444084.44,5120746106.29,15756799273.23,11239731293.09,7345566458.73,3492346317.66,13693853135.59,10093042947.19,6507275526.76,3048664537.56,12695350653.90,9077929393.22,5876303626.47,2879934037.35,11786862372.78,8694746263.66,5611768863.04,2738283461.36,10484089854.06,7655485754.51,4997969229.27,2352831386.79,10240159165.64,7714179203.37,5068071447.05,2510845690.46,5304916381.55,3613684431.58,2366242011.25,1207644554.14,3587574012.46,2605108188.47,1534494230.14,603543799.56,5084172574.78,4330864122.69,2957901629.02,1436056968.50,3874317612.31,2759567533.79,1688508215.72,870984817.14,2578758736.08,1902951122.01,1144731108.54,516097059.02,2143892242.94,1638489163.93,1130571106.59,619722232.09,1496582522.30,1050857414.20,673344201.92,319391273.04,995845728.08,727967766.04,493302609.11,246016969.47,944375468.72,701066394.03,458259651.60,878027198.92,811326926.34,0.0
3,二、营业总成本,14660850860.23,9859552904.36,4907582074.37,17970575095.54,12950583642.50,8473359753.69,4178948674.63,17609177298.79,12926015141.59,8703506253.39,4402733014.42,14651916351.12,10434190312.45,6909771671.76,3314037647.04,13163195762.05,9696686483.61,6303072462.04,3016510052.68,12065337222.00,8588668063.03,5660578497.52,2740344619.99,11286553197.68,8342248550.19,5434641884.64,2712706150.40,10374815234.14,7580705124.60,4951116303.92,2336964355.34,9468744630.67,6961764842.13,4574725868.66,2283140338.70,4984422705.57,3488320499.21,2303810153.59,1162525744.35,3521576122.04,2570089995.93,1548755015.50,655325029.89,4820837118.09,3933909203.89,2584511880.84,1186206257.22,3468323933.68,2479938903.44,1515782716.95,802845229.13,2353349889.90,1709095514.38,1044341764.48,476145784.48,1952469357.17,1494957290.87,1032100164.05,556443159.51,1316827426.40,942345948.14,594420519.05,278993141.81,918655289.06,658401853.19,434279389.19,210403530.76,818953645.42,601519685.05,394845201.77,772659674.97,691491135.68,0.0
4,营业成本,12381570005.02,8366570823.21,4152895488.29,14789517114.54,10706145533.43,7137452240.65,3531134660.57,14674811995.57,10838621759.01,7327531287.34,3673570038.82,11835225455.71,8447879773.64,5567582386.20,2656336464.99,10720715001.93,7960711882.18,5204912193.90,2477005454.24,10138371995.95,7327154387.93,4812738187.73,2309869047.01,9662267551.44,7207604670.72,4709909736.25,2337317430.08,8972981282.13,6644541118.43,4347608112.56,2038481520.52,8272547869.00,6144293164.05,4062307791.47,2037866783.25,4331748694.40,3039198871.72,2004045653.27,1013327684.71,3059796544.69,2231415474.45,1321062763.89,541949881.37,4214930916.82,3472275351.33,2268455411.14,1036766216.54,2915103099.32,2087022651.85,1282410884.21,682092123.57,1930562784.42,1419470301.70,871228021.71,394051816.47,1667757874.08,1295712374.18,890668178.70,476078854.95,1090207952.98,770622059.92,480836741.56,223690612.78,746099438.27,534670740.71,351734859.18,172308435.72,666145745.27,492873634.85,325625284.35,654822046.15,566537644.55,0.0
5,营业税金及附加,136662904.27,95615459.89,53120274.67,222219900.94,175059020.16,116127956.51,53159231.94,220820399.42,164004515.98,106567361.16,58437815.47,169608882.40,91184706.24,60632371.32,28248427.53,100414693.24,70646290.59,46410381.56,19005056.37,71004651.94,52504834.67,31665689.42,14337446.10,58946365.34,42614829.43,25563678.73,12112707.72,61500948.93,31735641.95,20664326.09,10648026.83,54439647.57,42652758.13,26209834.41,10845355.93,26230438.91,16674831.65,10379266.37,5305773.51,15431498.62,9578051.55,5849511.03,1981640.72,33561376.91,29438014.07,22433935.33,12020032.09,30311175.77,21689408.80,12707087.46,7128624.23,19084610.87,13690816.85,9162804.38,4173043.45,14027914.20,7744765.19,5511606.71,4192649.76,7807622.98,5679111.51,3991358.31,1361218.23,6497633.57,4226217.93,3470360.37,1785692.14,7196992.24,5234416.25,3419040.40,5947558.06,4587576.43,0.0
6,销售费用,680920244.81,457817463.62,240374972.07,834447430.84,607366583.34,389596538.61,220346638.33,842587871.92,635459288.24,419752290.82,226031996.84,778157293.58,572977728.67,395700245.22,197592728.41,656599284.64,460740777.88,300036822.21,151247244.93,460534647.63,281366892.30,183597716.73,94311419.12,383699140.82,274302089.07,168973778.32,84399294.69,331737814.65,214760063.38,131814325.96,62208985.65,327987993.45,240875218.38,152861378.03,72054779.58,185398101.87,129652861.42,95294657.49,46698174.87,162209230.16,121382579.99,79577354.99,38364450.60,224584013.72,185615402.77,129464189.45,60207425.35,194551598.15,143609035.13,91945129.89,47731301.14,157191241.33,112721861.98,69109915.36,32725468.49,131107786.84,98472789.19,68926902.67,37543563.21,101587552.10,77863211.71,52050057.55,26421179.51,69017545.68,45681144.31,27535840.87,11638520.09,49547353.73,37132135.67,23973574.12,36380816.34,37193466.65,0.0
7,管理费用,1113710387.38,734254941.81,351811086.02,1581793753.50,1067258132.29,645415901.16,297388108.00,1507747002.30,1018258026.59,640960353.64,334126420.99,1243761313.02,913295580.87,596548922.74,294145250.12,1057440139.30,724212273.31,460106553.02,212639084.08,856659638.50,552443700.51,372591033.90,186858568.01,769074195.29,505112439.39,326413569.79,174281700.55,658419399.21,419881107.04,269337996.67,135623038.13,562724295.22,358248135.82,223781568.02,108740763.26,315523946.22,197724556.77,129427021.87,65725316.62,216486808.41,163086075.19,114482616.88,61384911.97,276860702.28,184761473.88,121226278.14,56638676.55,222422954.66,141931342.48,94560350.49,50711383.90,194100934.81,128300408.15,76796580.02,38173718.35,115375180.99,73073003.87,55083620.74,33114808.91,99293254.33,74182187.31,48295736.00,22873465.83,79817876.58,60556823.98,41924348.46,19931301.50,73600022.69,48506838.03,29732211.32,51296856.99,61177862.60,0.0
8,财务费用,314571468.67,185375855.22,65828139.81,416887541.07,309766738.05,164213568.48,63521120.20,348058093.95,269642035.84,200274083.53,106776796.50,521929046.70,387157568.02,267762479.75,130780111.46,618451015.35,461231654.23,279985960.22,148094987.39,530348892.27,363557329.23,249979928.49,126979985.03,414398344.25,303773620.46,193462554.29,94916235.67,345979186.21,257153423.45,171089461.73,86503676.75,250045214.52,170654616.25,103649644.18,48418591.57,125579670.43,100627998.50,60222175.44,30068794.64,69151119.72,44808659.89,27963613.85,11644145.23,69373928.56,56970954.37,37480786.70,18573906.69,61834801.88,46371188.03,30281829.07,15181796.29,52410318.47,34912125.70,18044443.01,7021737.72,24200601.06,19954358.44,11909855.23,5513282.68,17931044.01,13999377.69,9246625.63,4646665.46,17222794.96,13266926.26,9613980.31,4739581.31,22463531.49,17772660.25,12095091.58,24212397.43,21994585.45,0.0
