,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20141231,20131231,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,3558321098.96,2255451294.09,863487006.31,4145695271.65,2963633525.84,1803750798.70,798106550.03,3172996288.26,2170009089.81,1319503025.38,601180706.47,2691714149.77,1910432985.85,1134753446.91,561892699.94,2598806004.07,1814165027.37,2442089313.30,2242529614.97,1930142500.00,1396424900.00,0.0
2,营业收入,3558321098.96,2255451294.09,863487006.31,4145695271.65,2963633525.84,1803750798.70,798106550.03,3172996288.26,2170009089.81,1319503025.38,601180706.47,2691714149.77,1910432985.85,1134753446.91,561892699.94,2598806004.07,1814165027.37,2442089313.30,2242529614.97,1930142500.00,1396424900.00,0.0
3,二、营业总成本,3244317217.99,2051233886.78,819525803.55,3909186428.53,2808793072.12,1711012052.43,759428900.19,2974352597.33,2029702060.41,1239160148.68,570999454.23,2494141927.16,1769292340.80,1058152322.26,531642380.89,2419909029.90,1694356190.49,2259351434.20,2064923210.14,1764286200.00,1279519900.00,0.0
4,营业成本,2939161415.99,1862698569.02,718613453.20,3541342194.42,2561330937.37,1545630096.60,681942064.41,2708228113.56,1843348475.85,1115672587.92,504639614.13,2256668919.95,1598110621.71,949231093.72,462064682.29,2153520631.12,1501909147.00,2023868900.43,1863006218.85,1608752200.00,1162091800.00,0.0
5,营业税金及附加,22765735.08,13507533.07,7295710.56,26831218.11,21984846.56,13287950.20,7040981.52,31137073.49,17120138.03,11488811.43,5797739.36,38796803.60,31653016.96,26278504.09,14791534.62,88099607.08,61894131.90,81806382.75,77924543.82,73153500.00,52228100.00,0.0
6,销售费用,32846319.16,19320457.19,9534281.13,39300528.18,28295306.83,16947012.21,9080708.97,32510823.64,24021798.18,13994594.56,6595370.33,26290561.41,18349701.82,11802197.82,6512156.95,24590793.26,16776889.94,24890322.97,22625346.71,18571500.00,12834600.00,0.0
7,管理费用,78903898.39,53684564.69,20892017.17,99023178.29,76475467.23,56684066.92,26896157.50,96656731.39,69842389.02,41945483.39,22011594.60,78661018.17,57212252.56,36173802.09,22717770.64,74547473.48,53442667.81,72630135.56,63078156.20,44202400.00,28937000.00,0.0
8,财务费用,64718890.49,41422775.51,18168929.82,72037616.20,51251455.01,32116452.75,13000908.78,43168798.91,32343546.18,19012562.90,9152386.42,29833254.28,21508269.66,14091128.06,6823746.25,29825277.01,23001474.70,25285752.06,15279048.91,5138500.00,5003800.00,0.0
9,研发费用,105920958.88,60599987.30,27694725.14,11952402.67,7022568.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,17326686.53,118699290.66,62432491.12,46346473.75,21468079.01,62651056.34,43025713.15,37046108.48,22802749.39,63891369.75,42458478.09,20575596.48,18732490.13,49325247.95,37331879.14,30869940.43,23009895.65,14468100.00,18424600.00,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,11659486.43,8178618.72,3767204.61,13448874.01,9115055.44,6824446.16,1032928.14,3985289.82,809233.16,-315457.58,0,0,0,0,0,0,0,0,0,1102700.00,798100.00,0.0
13,其中:对联营企业和合营企业的投资收益,7132573.15,4332243.11,2177273.87,7585359.56,5924655.51,4213947.59,0,2487883.69,0,0,0,0,0,0,0,0,0,0,0,156000.00,-207000.00,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,281421082.54,161242202.87,47728407.37,252465393.22,166504615.97,100244896.97,39745728.98,205639259.80,141116262.56,80027419.12,30181252.24,197572222.61,141140645.05,76601124.65,30250319.05,178896974.17,119808836.88,182737879.10,177606404.83,166959000.00,117703100.00,0.0
16,加:营业外收入,44000.00,0,0,174092.52,641941.86,39955.36,0,574421.30,2733220.68,2562604.68,22000.00,3989613.89,3835469.48,1921717.03,390110.05,11892621.62,10820999.83,1241583.26,702368.73,1705600.00,528000.00,0.0
17,减：营业外支出,1210000.00,300000.00,27500.00,7149778.25,401984.65,91884.35,617.50,3934931.06,61676.95,61627.58,9804.04,4782555.92,866445.89,113048.27,14617.95,42633.50,25900.00,2774094.94,2845001.52,5287500.00,876100.00,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0,0,130287.63,0,0,0,0,0,0,0,6200.00,0,0.0
19,四、利润总额,280255082.54,160942202.87,47700907.37,245489707.49,166744573.18,100192967.98,39745111.48,202278750.04,143787806.29,82528396.22,30193448.20,196779280.58,144109668.64,78409793.41,30625811.15,190746962.29,130603936.71,181205367.42,175463772.04,163377100.00,117355000.00,0.0
