,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20041231,20031231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1574241696.24,992676611.89,326533363.29,2260358813.54,1101612713.82,773290052.36,196012705.53,1621470860.14,822875289.16,518321965.27,215228271.15,1459534463.18,990099518.67,627548427.22,147569900.57,1426497461.04,828701011.00,519748001.20,199321129.94,941476399.14,483392441.86,300956311.95,132137036.97,702146562.93,278135648.24,161511649.74,67127000.00,461663148.88,305028249.40,208939050.59,0,255269976.30,170565954.48,105767569.24,30897938.55,265647566.71,149388303.16,99195803.23,22885470.27,400470603.76,154770837.46,70188441.30,27166554.71,498374053.64,252068938.10,146630960.61,30199104.90,451270732.07,183607791.91,108866410.34,47665814.03,124318040.82,64577131.33,46357781.53,17418193.93,96729436.52,81509317.95,54050353.48,123365727.57,111294200.65,0.0
2,营业收入,1574241696.24,992676611.89,326533363.29,2260358813.54,1101612713.82,773290052.36,196012705.53,1621470860.14,822875289.16,518321965.27,215228271.15,1459534463.18,990099518.67,627548427.22,147569900.57,1426497461.04,828701011.00,519748001.20,199321129.94,941476399.14,483392441.86,300956311.95,132137036.97,702146562.93,278135648.24,161511649.74,67127000.00,461663148.88,305028249.40,208939050.59,0,255269976.30,170565954.48,105767569.24,30897938.55,265647566.71,149388303.16,99195803.23,22885470.27,400470603.76,154770837.46,70188441.30,27166554.71,498374053.64,252068938.10,146630960.61,30199104.90,451270732.07,183607791.91,108866410.34,47665814.03,123152650.68,63802631.02,45741085.71,17139099.43,95287134.59,80330710.45,53139765.57,121679699.94,106532199.26,0.0
3,二、营业总成本,1506122027.27,950997767.34,347310201.95,2390445736.61,1046514397.42,723648274.18,219917235.78,1479657867.28,768992369.20,490374253.02,214361556.53,1350842078.46,889345946.36,570463047.23,168503479.05,1295776847.85,778197974.06,510833698.14,210943517.45,859631376.66,484397062.74,310063175.37,131709932.81,619194932.84,242351886.99,150993366.78,59664200.00,415027535.39,272810672.62,207354659.48,0,216003969.32,138328902.86,91900268.31,31047901.31,251987900.18,135236649.37,90809390.79,30782683.20,362259657.07,150913456.86,81525316.14,33360003.68,424504345.88,219901678.76,131410742.79,34717772.10,373549668.63,163735595.37,105161747.27,48638987.70,119017069.45,54631973.52,34153571.68,16166009.24,75009930.79,57091253.85,35957782.44,85752504.04,85245026.94,0.0
4,营业成本,1303672210.99,815838227.59,297020279.72,1852896761.61,840338545.42,575801343.61,145431902.50,1139173356.47,586337629.99,371590114.81,155923154.33,1068693139.39,720136126.33,451255306.12,107099532.23,956847316.18,590692400.86,377897281.11,147863315.32,623849830.95,347243420.27,216494684.44,94181184.38,441983066.81,172591560.51,102601130.74,44100900.00,322508410.54,219324770.58,178079755.50,0,144135993.53,96840880.03,64467932.05,18583342.28,172003091.04,97031441.58,64710605.86,17793624.27,273250010.44,96297571.27,47957415.29,19710543.06,324924216.73,152874961.16,90831583.59,21352611.41,282700426.67,115920086.85,70902096.47,33176031.35,72268041.67,30912674.69,20518751.00,10095609.85,44584117.07,34519337.74,22075994.32,47562754.56,52168611.24,0.0
5,营业税金及附加,6951882.50,4831863.46,1835282.61,55910702.08,34903728.89,32874999.48,6066351.71,49483216.53,12892238.96,5670991.35,3333776.52,23565846.82,18248376.69,17111530.86,5076091.32,80767485.40,26940987.30,16866381.18,6315960.43,72504350.49,30656539.48,25223770.45,4587609.03,26643692.73,21196885.48,18043715.65,3253500.00,32811920.35,14293996.30,4296498.81,0,22423608.80,11836078.62,7808197.15,2264120.41,38389542.05,9386038.45,6408805.01,1899823.65,25020598.76,9634475.56,4247070.59,1520576.33,31200939.40,15231351.49,8790463.38,1618019.34,26892794.18,10333991.86,6141153.70,2688893.70,5846646.56,2349384.33,1683645.40,646605.97,3574054.59,2967589.38,1905303.14,4487547.47,3813414.57,0.0
6,销售费用,56363544.57,36373358.53,13924126.83,66339879.73,40367602.89,29203966.36,17755707.54,67660602.51,48781794.79,32562930.16,16180934.19,63473934.49,41663789.39,27004132.32,23491863.62,64293059.92,49912253.97,37452648.41,23204062.60,57238485.02,36302750.21,22070609.61,10137830.15,46806566.48,11462534.38,6843636.98,3837400.00,15322357.79,10558300.56,6848268.46,0,12412200.86,8624858.34,5738010.48,3258012.04,13605109.44,8976660.35,6054400.40,3074333.02,21206460.05,15163897.88,7746643.34,3084601.45,27427871.04,21471272.93,8859372.77,2972067.19,29570423.36,14499861.91,11131786.99,3240221.45,13200616.17,3595305.53,2117759.56,951265.59,7955002.74,5156288.12,2822772.43,11253888.97,11485916.38,0.0
7,管理费用,113614413.55,73892791.61,26230929.63,196986823.49,93153700.98,61232181.42,33202085.49,132815209.19,82209691.26,54363111.77,29572791.67,131939524.87,89663918.42,63296538.34,26915321.03,127597071.63,82267311.89,58634375.16,28970005.34,103201319.61,62656668.80,42357073.38,20708282.63,95779546.29,31902577.90,20567600.60,11022000.00,43020292.71,27758934.44,18130714.41,0,37150160.21,20902720.39,14098290.50,6933617.98,27581121.95,19140821.26,12918033.93,7775229.95,38855067.90,26483815.14,18631477.43,7697048.17,36902649.87,27363354.21,20067224.66,7232874.99,28645444.75,17994793.70,13028238.76,6617686.57,21025556.31,12268290.31,6248233.08,2711815.92,11006854.37,8240054.09,4972167.00,13849425.47,14631962.60,0.0
8,财务费用,4041365.44,5908205.58,8299583.16,61756250.00,45524873.36,32716871.96,17461188.54,23303086.35,37201384.61,23339255.40,10461566.45,29972153.86,20204913.35,12363099.74,5920670.85,26742390.67,19772116.92,11370109.16,4590173.76,6671976.56,4648950.00,2660803.16,2064102.29,9855359.56,4441637.23,2180591.32,-2800900.00,410039.91,104308.40,-115939.21,0,-356090.84,96998.48,-239528.87,8808.60,458454.26,702991.69,714419.34,239904.81,2170152.03,1690062.71,1306654.69,1337859.67,3244097.78,2899584.48,2797034.43,1370608.12,5727586.80,4962535.76,3959597.33,2923127.68,6676208.74,5506318.66,3585182.64,1760711.91,7889902.02,6207984.52,4181545.55,8598887.57,3145122.15,0.0
9,研发费用,21478610.22,14153320.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,156555319.70,-7774054.12,-8181088.65,0,38416177.14,1569629.59,2847849.53,-1110666.63,33197479.03,-571177.82,-567560.15,0,39529524.05,8612903.12,8612903.12,0,-3834551.86,2888733.98,1256234.33,30924.33,-1873299.03,756691.49,756691.49,251200.00,954514.09,770362.34,115361.51,0,238096.76,27367.00,27367.00,0,-49418.56,-1303.96,3126.25,-232.50,1757367.89,1643634.30,1636054.80,9375.00,804571.06,61154.49,65063.96,171591.05,12992.87,24325.29,-1125.98,-6973.05,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,-4719639.79,-4695974.45,12125.85,891882510.97,445450.10,704635.38,7015.16,-245567.09,20054.52,17902.83,10259.75,3294031.61,-697387.32,-687265.37,0,2779746.93,2434024.98,2186524.98,0,1963078.87,247500.00,0.00,0,1197268.12,214500.00,0,0,196000.24,196000.24,0,0,165000.00,165000.00,0,0,1131025.89,982525.89,54625.89,0,209460.88,195308.73,195308.73,0,200000.00,200000.00,200000.00,0,123749.98,74249.99,74249.99,74249.99,12980553.59,5650991.07,5697428.81,285628.09,8248371.94,316364.64,440150.57,4594383.27,3293630.42,0.0
13,其中:对联营企业和合营企业的投资收益,-4719639.79,-4695974.45,0,0,-1288778.01,-963592.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,64600996.11,38537500.11,-20765678.74,763905959.47,55644606.25,50400108.65,-23981575.21,146061270.58,53902974.48,27965615.08,876974.37,111986416.33,100056184.99,56398114.62,-20933578.48,133500360.12,52937061.92,11100828.04,-11622387.51,83808101.35,-757120.88,-9106863.42,427104.16,84148898.21,35998261.25,10518282.96,7462800.00,46831613.73,32413577.02,1584391.11,0,39431006.98,32402051.62,13867300.93,-149962.76,14790692.42,15134179.68,8441038.33,-7897212.93,38420407.57,4052689.33,-11141566.11,-6193448.97,74069707.76,32367259.34,15420217.82,-4518667.20,77844813.42,19946446.53,3778913.06,-898923.68,18281524.96,15596148.88,17901638.66,1537812.78,29967877.67,24734428.74,18532721.61,42207606.80,29342804.13,0.0
16,加:营业外收入,19576405.92,6452004.91,166099.90,4569828.68,3278370.64,2631270.16,1103884.79,7873933.50,11328689.56,6884790.75,232350.64,19638872.02,2796431.12,1345332.71,774762.79,9388005.88,5039826.13,2860072.82,2522431.30,19041315.62,2667243.07,2303582.08,1128320.24,5790029.02,3318433.53,630192.27,517600.00,677067.99,483914.01,373799.57,0,756630.33,370697.13,210875.54,53799.31,2223109.49,382112.05,210525.51,33143.99,7862813.35,1236632.50,584558.59,30772.50,1072870.65,316674.17,271490.29,10972.23,492590.78,144322.09,59031.02,1053.51,52851.46,38506.00,21506.00,21176.00,44470.83,31164.00,30450.00,83835.00,297068.29,0.0
17,减：营业外支出,1034465.81,355729.72,16086.04,3775013.67,714329.04,482943.67,5565.84,396611.16,969272.03,824441.99,359037.83,3113323.95,680156.55,309720.56,158770.42,7373413.53,2442496.99,2290744.51,131637.75,2140919.66,1727497.66,1510398.94,426866.85,2437407.89,62808.70,58619.23,30400.00,704046.12,208488.22,7614.78,0,1476560.17,320806.54,268280.34,15380.56,2749070.09,66315.53,30570.61,11000.00,72918.20,30603.34,24729.09,12776.33,791264.07,249598.35,213577.97,-9233.49,358781.44,256938.32,95845.32,300.00,10000.00,0,0,0,89352.63,15000.00,0,7372.98,83506.60,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,656465.01,612524.17,166587.79,1568682.02,438484.97,97262.42,1524.44,6871094.48,2103189.32,2019081.86,88292.66,893555.67,870866.85,816915.44,838.27,1638713.61,35248.92,35248.92,28700.00,177414.50,3953.29,3953.29,0,404727.53,295491.10,252899.42,0,34552.76,34552.76,0,0,2863.96,2863.96,2200.00,0,2631.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,83142936.22,44633775.30,-20615664.88,764700774.48,58208647.85,52548435.14,-22883256.26,153538592.92,64262392.01,34025963.84,750287.18,128511964.40,102172459.56,57433726.77,-20317586.11,135514952.47,55534391.06,11670156.35,-9231593.96,100708497.31,182624.53,-8313680.28,1128557.55,87501519.34,39253886.08,11089856.00,7950000.00,46804635.60,32689002.81,1950575.90,0,38711077.14,32451942.21,13809896.13,-111544.01,14264731.82,15449976.20,8620993.23,-7875068.94,46210302.72,5258718.49,-10581736.61,-6175452.80,74351314.34,32434335.16,15478130.14,-4498461.48,77978622.76,19833830.30,3742098.76,-898170.17,18324376.42,15634654.88,17923144.66,1558988.78,29922995.87,24750592.74,18563171.61,42284068.82,29556365.82,0.0
20,减：所得税费用,20467074.94,13261281.11,1387152.06,241598530.73,36340696.94,29965457.68,3155513.71,40910157.53,18179146.01,12647703.46,3110042.81,40184389.37,26424309.46,18021664.60,1074778.44,27463655.43,13548543.11,7988201.57,1610836.85,23908176.39,5325877.36,3324183.12,1236644.16,16082145.12,5438789.47,3757949.85,1217100.00,9833533.51,3305657.24,-124982.74,0,6851906.22,2775633.30,2089420.31,1032182.83,6960787.09,4547403.10,3646992.59,1025969.15,10731425.78,3472184.19,589496.66,111620.31,13842047.02,5503286.05,5697280.39,245285.62,12212445.97,3193670.89,904321.24,339243.48,1063195.63,1554821.71,1886568.21,229607.66,1636599.68,1902521.14,1392237.88,3406845.58,2514626.85,0.0
21,五、净利润,62675861.28,31372494.19,-22002816.94,523102243.75,21867950.91,22582977.46,-26038769.97,112628435.39,46083246.00,21378260.38,-2359755.63,88327575.03,75748150.10,39412062.17,-21392364.55,108051297.04,41985847.95,3681954.78,-10842430.81,76800320.92,-5143252.83,-11637863.40,-108086.61,71419374.22,33815096.61,7331906.15,6732800.00,36971102.09,29383345.57,2075558.64,0,31859170.92,29676308.91,11720475.82,-1143726.84,7303944.73,10902573.10,4974000.64,-8901038.09,35478876.94,1786534.30,-11171233.27,-6287073.11,60509267.32,26931049.11,9780849.75,-4743747.10,65766176.79,16640159.41,2837777.52,-1237413.65,17261180.79,14079833.17,16036576.45,1329381.12,28286396.19,22848071.60,17170933.73,38877223.24,27041738.97,0.0
22,归属于母公司所有者的净利润,63279742.13,34882375.01,-20855836.81,487264825.31,2443464.17,3498919.98,-20880304.55,71545227.11,36807095.13,19034165.12,114840.37,66797387.29,62612821.35,31218565.74,-12239756.70,83454749.75,45648914.72,11072807.37,-2930499.45,65021489.48,11654266.88,3213162.65,3846196.18,63232857.85,29506327.71,8900382.35,4948000.00,24364022.41,21210742.33,3465161.94,0,16779146.03,19562335.14,6871118.53,-894519.29,-9084204.54,-1896187.75,-4060500.77,-8635168.42,11383522.16,-5619100.11,-12647378.86,-6143410.95,27000628.44,9444342.45,1016026.15,-5097101.69,34663450.86,9218356.96,596066.63,-2028969.46,15137774.14,14232558.87,16161811.74,1416996.98,28264457.30,22932161.62,17170933.73,38872861.80,27039422.61,0.0
