,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20141231,20131231,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1869581163.58,1293622864.90,1005519732.60,609239108.31,2255868186.78,1866068599.50,1402968906.90,616879005.66,1780812306.21,1243904799.99,975121606.53,555087939.79,2084533308.67,1787196242.91,1561658765.84,1060148362.40,1106719593.25,514527049.38,609246227.78,675464084.99,601877325.28,0.0
2,营业收入,1869581163.58,1293622864.90,1005519732.60,609239108.31,2255868186.78,1866068599.50,1402968906.90,616879005.66,1780812306.21,1243904799.99,975121606.53,555087939.79,2084533308.67,1787196242.91,1561658765.84,1060148362.40,1106719593.25,514527049.38,609246227.78,675464084.99,601877325.28,0.0
3,二、营业总成本,1748000982.68,1192253664.69,928630516.03,566827204.60,2078677726.57,1709713800.80,1285297013.88,571084172.97,1640350994.44,1131833970.77,885185347.49,490215833.54,1879899911.55,1591035556.33,1398030759.79,935268700.19,998334745.15,466557934.52,536356726.74,621750650.83,569836520.45,0.0
4,营业成本,1657971917.55,1133163562.95,886806862.17,545641945.86,1994811985.77,1661703364.76,1254397670.53,565122595.27,1535598396.37,1071753745.55,839414763.15,482841323.28,1796617454.63,1537813456.17,1361083419.66,892992181.43,921156346.82,416280884.79,475796132.68,567057705.83,526661908.79,0.0
5,营业税金及附加,3043158.99,2088061.36,1515090.95,775626.65,5129618.84,3924609.76,3029113.19,1369612.02,2875224.99,1552153.99,901357.22,260446.92,5377178.13,4459488.33,9291709.38,5032521.09,9748841.22,4024032.46,7041639.74,7258324.00,9756355.61,0.0
6,销售费用,3436313.18,2533794.67,1542243.19,676440.96,3479678.95,2699983.47,1639311.39,871450.44,2852910.24,2026792.31,1319106.08,589854.05,2979636.18,2028161.88,1384034.53,968833.16,1572371.34,1624102.14,1422924.69,1496359.66,1409502.60,0.0
7,管理费用,68710388.52,46669977.76,32376366.05,15181196.85,76542284.77,51959073.32,45814779.92,21955392.17,78470201.32,48025387.84,30588869.37,17095119.70,67954808.96,39717321.55,25517114.54,13429090.73,42356329.96,34366463.82,34147088.35,38383859.61,33238486.68,0.0
8,财务费用,-6324062.96,-5461638.17,-2304258.85,-744948.42,-6582361.68,-4782280.93,-3671682.76,-2747285.92,-5675678.86,-3889750.94,-3107855.25,-2316172.00,-4238032.26,-339518.43,-333323.64,-816440.73,-2039240.90,-3049807.33,-3995556.39,-1200193.91,-39083.54,0.0
9,研发费用,21163267.40,13259906.12,8694212.52,4118681.84,22949353.88,15721948.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,1178260.86,-17652833.96,-21512898.38,-15912178.39,-15487591.01,26229940.38,12365642.02,16069106.92,-8254738.41,11208865.91,7356646.83,1087805.32,23662514.51,25540096.71,13312258.64,21944497.67,8754595.64,-1190649.69,0.0
11,公允价值变动收益,488287.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,7916229.73,5602467.58,4165679.99,1472684.79,12069840.93,8588891.95,5309842.67,1976684.93,4740193.18,3252219.73,2217865.75,685132.88,77846.19,77846.19,77846.19,77846.19,0,0,0,659790.15,1068335.15,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,118539920.04,102357683.76,66847464.40,43899894.79,190012631.15,165166697.57,123186784.31,47771517.62,145920034.25,115631651.75,92154124.79,65557239.13,204711243.31,196238532.77,163705852.24,124957508.40,108384848.10,47969114.86,72889501.04,54373224.31,33109139.98,0.0
16,加:营业外收入,450295.82,450280.00,450000.00,450000.00,199156.18,426.00,236.00,236.00,2648038.34,2522191.00,118947.88,26.00,26903.93,25903.93,7172.93,700.00,72022.20,44867.53,209932.09,1608638.99,21344.63,0.0
17,减：营业外支出,164651.10,46397.32,56196.63,9984.47,331963.48,135253.46,0,0,121658.95,65127.23,45994.66,12353.60,48589.99,11971.32,10897.20,7692.63,93714.75,252449.72,134342.43,187999.40,411181.00,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,65127.23,0,12353.60,48589.99,11971.32,0,7692.63,93714.75,147949.72,17742.43,0,0,0.0
19,四、利润总额,118825564.76,102761566.44,67241267.77,44339910.32,189879823.85,165031870.11,123187020.31,47771753.62,148446413.64,118088715.52,92227078.01,65544911.53,204689557.25,196252465.38,163702127.97,124950515.77,108363155.55,47761532.67,72965090.70,55793863.90,32719303.61,0.0
20,减：所得税费用,17724152.27,15711371.96,9082871.38,6520523.09,28298426.04,24890556.83,21404757.25,7860968.90,20230133.45,15812916.48,10999477.77,9517844.97,39449095.85,44317560.50,50349947.79,26203425.95,28886564.57,5959175.01,15150264.38,8386540.88,3161353.89,0.0
21,五、净利润,101101412.49,87050194.48,58158396.39,37819387.23,161581397.81,140141313.28,101782263.06,39910784.72,128216280.19,102275799.04,81227600.24,56027066.56,165240461.40,151934904.88,113352180.18,98747089.82,79476590.98,41802357.66,57814826.32,47407323.02,29557949.72,0.0
22,归属于母公司所有者的净利润,101267970.81,86950385.64,58153223.67,37665193.40,161087638.35,140897360.34,102324240.04,40310902.54,128329100.52,102275799.04,81227600.24,56027066.56,165240461.40,151934904.88,113352180.18,98747089.82,79476590.98,41802357.66,57814826.32,47376389.55,28758493.65,0.0
23,少数股东损益,-166558.32,99808.84,5172.72,154193.83,493759.46,-756047.06,-541976.98,-400117.82,-112820.33,0,0,0,0,0,0,0,0,0,0,30933.47,799456.07,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.470000,0.410000,0.270000,0.180000,0.760000,0.660000,0.480000,0.190000,0.600000,0.480000,0.380000,0.260000,1.030000,0.950000,0.710000,0.620000,0.500000,0.260000,0.360000,0.300000,0.180000,0.0
26,稀释每股收益(元/股),0.470000,0.410000,0.270000,0.180000,0.760000,0.660000,0.480000,0.190000,0.600000,0.480000,0.380000,0.260000,1.030000,0.950000,0.710000,0.620000,0.500000,0.260000,0.360000,0.300000,0.180000,0.0
27,七、其他综合收益,1099316.50,452105.21,-329894.77,-1051899.25,2147867.56,1119563.28,-5768.04,721758.45,-194491.21,-877618.37,-440255.69,-88689.47,1117268.59,448752.44,333572.34,-106017.03,555420.21,21643.75,-232779.60,-24221.74,-223039.38,0.0
28,八、综合收益总额,102200728.99,87502299.69,57828501.62,36767487.98,163729265.37,141260876.56,101776495.02,41032660.99,128021788.98,101398180.67,80787344.55,55938377.09,166357729.99,152383657.32,113685752.52,98641072.79,80032011.19,41824001.41,57582046.72,47383101.28,29334910.34,0.0
29,归属于母公司所有者的综合收益总额,102060312.42,87402490.85,57823328.90,37297862.31,162742781.66,142016923.62,102318472.00,40226621.12,128372128.99,101398180.67,80787344.55,55938377.09,166357729.99,152383657.32,113685752.52,98641072.79,80032011.19,41824001.41,57582046.72,47352167.81,28535454.27,0.0
30,归属于少数股东的综合收益总额,140416.57,99808.84,5172.72,-530374.33,986483.71,-756047.06,-541976.98,806039.87,-350340.01,0,0,0,0,0,0,0,0,0,0,30933.47,799456.07,0.0
