,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20101231,20091231,20081231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,10493157033.56,7210282886.15,4015164639.30,1745910591.84,6902147193.31,4538479998.64,2542893228.30,524268340.31,5298198942.80,3794037088.93,6520364486.34,4741155387.88,3398014597.36,1581905691.64,6939626027.29,4579851375.30,2824192800.00,5087545364.30,3170625844.64,1553865816.67,601251731.38,3579327970.04,2735261314.74,1606448593.44,728948885.00,2890275904.13,1998938032.00,1208845832.00,492300708.43,4802164331.42,3535774112.28,4005756726.39,3073330447.39,529052804.09,0.0
2,营业收入,10493157033.56,7210282886.15,4015164639.30,1745910591.84,6902147193.31,4538479998.64,2542893228.30,524268340.31,5298198942.80,3794037088.93,6520364486.34,4741155387.88,3398014597.36,1581905691.64,6939626027.29,4579851375.30,2824192800.00,5331660711.57,3170625844.64,1553865816.67,601251731.38,3579327970.04,2735261314.74,1606448593.44,728948885.00,2890275904.13,1998938032.00,1208845832.00,492300708.43,4802164331.42,3535774112.28,4005756726.39,3073330447.39,529052804.09,0.0
3,二、营业总成本,10046450712.81,6949863953.38,3964771107.93,1728216709.67,6701899143.46,4409897662.54,2506384234.41,678599212.83,5091104533.32,3700469599.29,6275864647.09,4479049048.72,3192894017.94,1494325737.93,6596620606.52,4421684353.66,2740717100.00,5037515092.92,3128653848.89,1591248101.01,649671413.59,3676312415.95,2735215350.48,1606991129.92,728535796.00,3221033339.47,2157708697.00,1364104580.00,596023641.70,4744032764.83,3215797830.09,3643140783.57,2724220822.07,604821442.01,0.0
4,营业成本,8115571674.75,5569435267.03,3086366875.78,1330210978.34,5170935227.32,3291232236.64,1828220988.11,365753601.21,3890092033.20,2765471551.48,4833701018.02,3968141623.20,2848458356.02,1324928210.03,5165374409.31,3943614340.41,2447614900.00,4149776142.83,2728153483.05,1337153339.25,555466536.67,3125834975.47,2331746076.64,1382180470.64,645237925.00,2498064191.21,1700335935.00,1048212940.00,444214972.00,4064595934.98,2610533754.15,3012655205.86,2410733720.37,531708905.86,0.0
5,营业税金及附加,52029275.98,33944847.92,17110799.03,4110641.88,76941596.00,54504555.08,35695136.81,11508427.05,49075938.42,37066852.71,47658105.48,22471769.55,18008351.63,5327821.39,49127515.18,11923412.79,7352600.00,40838644.81,9510717.97,3788137.39,1778562.69,8466823.74,6493733.89,3140119.12,1590362.00,10397404.78,6556392.00,4256654.00,2265589.43,22182689.53,13121433.69,3600339.08,2973873.58,184916.92,0.0
6,销售费用,895443793.48,620623396.03,373788583.14,148174852.08,715433912.88,458266872.85,275263301.99,92665715.74,552447335.20,385528074.31,582463312.89,197187050.26,130226687.82,72284674.37,640635433.67,188431448.46,114245200.00,461553547.28,150361888.03,89609909.84,36522704.79,213913570.94,133068882.01,62455920.27,24525954.00,166476923.42,124790486.00,86661867.00,48690151.43,238623015.97,328105805.54,294971642.87,87000470.33,10411960.53,0.0
7,管理费用,418601739.42,288493859.55,192556677.89,104491717.18,364728163.98,441263944.28,171201534.73,130485320.48,314017019.93,435700716.40,319846078.86,258353249.24,172674021.32,83002551.19,292191175.42,218216047.43,146650000.00,368498566.08,234002895.33,151528856.19,51570403.70,275213966.56,247843072.54,149497033.32,46296412.00,281112655.64,213868597.00,138328241.00,80365110.00,258278469.09,243870644.09,290250403.81,183205329.47,44477997.01,0.0
8,财务费用,266797192.93,222592271.42,155741973.06,58874228.49,257476903.13,186244540.03,115914665.80,51100898.52,117984624.91,62387456.12,120249297.12,32895356.47,23526601.15,8782480.95,100255262.77,59499104.57,24854400.00,118315737.75,6624864.51,9167858.34,4333205.74,70840901.28,54070985.98,43467787.15,10625632.00,68444931.71,82352341.00,64199308.00,20487818.84,94906266.19,20257901.57,41571483.00,40307428.32,18037661.69,0.0
