,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1456735268.60,1100990740.43,482945348.06,2085866710.46,1478999991.78,835690291.25,554016068.93,2277279289.30,1671390703.40,1276684044.17,843864437.16,2251934493.73,1289395573.71,853215119.70,521075474.33,766854325.68,148409658.28,825207.87,416484.46,10616185.33,1483029.50,1002495.69,311201.21,53475412.43,41536381.29,40273276.08,865944.81,120424326.98,83428472.86,66278094.02,17335477.18,3873203.08,135000.00,130000.00,0.00,225756.41,6641422.86,4358175.24,2163247.62,58122047.43,45989463.72,42973716.80,30416212.87,87358792.44,62936997.62,45560442.33,20013882.99,205411120.44,139142663.29,58572617.34,21155259.44,126438235.03,79865027.20,41710711.93,11673282.53,20171198.26,7725854.76,2621920.42,1242709.92,10654121.94,9515953.91,8447437.23,6263685.68,17153636.23,9429162.59,755831.16,157613.50,0,0,0,0,18355125.03,7208259.16,21467029.68,18570404.72,51066168.15,-2578545.67,42965749.21,21776307.97,86229189.80,56527070.55,187977194.10,86247642.58,337773120.11,337773120.11,0.0
2,营业收入,1456735268.60,1100990740.43,482945348.06,2085866710.46,1478999991.78,835690291.25,554016068.93,2277279289.30,1671390703.40,1276684044.17,843864437.16,2251934493.73,1289395573.71,853215119.70,521075474.33,766854325.68,148409658.28,825207.87,416484.46,10616185.33,1483029.50,1002495.69,311201.21,53475412.43,41536381.29,40273276.08,865944.81,120424326.98,83428472.86,66278094.02,17335477.18,3873203.08,135000.00,130000.00,0.00,225756.41,6641422.86,4358175.24,2163247.62,58122047.43,45989463.72,42973716.80,30416212.87,87358792.44,62936997.62,45560442.33,20013882.99,205411120.44,139142663.29,58572617.34,21155259.44,123477233.43,77685330.12,40299238.12,10964602.11,17283069.46,5533602.34,1114270.52,478744.03,7420700.54,7088614.62,6850316.71,5340917.63,15712628.95,4801196.52,295555.55,44273.50,0,0,0,0,0,0,10384502.59,9898727.37,-3044372.75,-2587404.91,42765206.42,21581766.12,85989835.10,56258351.53,186508412.92,86070544.81,336023852.46,336023852.46,0.0
3,二、营业总成本,1387219440.80,991743027.63,479194735.98,2837955126.00,1486833070.93,852486810.73,478243225.77,1759115073.39,1239211801.63,871418983.40,560076072.16,1591531540.80,850385416.96,551763397.22,294792777.39,595068160.05,94053546.67,9217456.71,7509467.25,56965962.16,19991018.96,14148261.85,5073520.33,90451398.49,58780356.03,50213019.59,6088259.47,140728053.90,94918389.48,72825486.45,21067635.97,27329957.34,-13157.94,11594683.64,5943845.21,49781378.86,16090536.13,11681460.94,6846024.92,94764971.04,48983231.25,43913950.24,35696118.26,88581907.65,61557278.98,44029874.77,19498481.23,177671660.39,114122760.65,36300024.64,-2363485.65,100856237.69,80995276.42,48177316.56,16791733.69,65988871.20,23412512.08,13484649.58,6461762.93,59004822.68,26432639.75,19283920.91,11624184.88,75007582.68,27802272.19,14179997.03,9220847.28,102605960.13,26476414.41,17078959.64,7497960.15,66470134.70,-1628795.43,7569782.99,24709067.81,26024064.58,23635501.75,141163499.20,67531733.82,106270336.12,0,181125335.87,0,328364310.89,298188332.03,0.0
4,营业成本,994560208.69,735133050.86,354152327.94,1985281134.85,1139589780.33,647941119.35,356524815.75,1355851144.12,959704609.52,693903144.51,464352906.54,1262257675.26,622585871.90,404335310.38,220833950.03,436648832.38,37078380.27,267559.98,108715.47,8836575.88,189631.04,89606.36,55568.29,47447260.07,39021637.12,37712810.79,858196.27,111707123.47,77468887.60,61590014.16,15230877.70,3094516.03,0.00,0.00,0.00,0,2432828.27,1793460.26,1465215.94,50492835.73,37870763.24,35976394.88,30946227.50,73684751.18,51629773.28,37348123.86,16346934.92,189833607.84,130576062.72,55302233.68,19717979.09,103008677.76,64817597.89,33625423.64,9154049.71,14571899.26,4672364.60,966213.39,422022.51,6223587.16,5907456.04,5709006.99,4450744.03,13240675.47,4200635.03,246915.20,30864.40,0,0,0,0,0,0,7251057.68,7251057.68,3869018.48,3654805.26,84456096.57,49294831.65,61493380.33,0,127109484.00,0,262126008.07,262126008.07,0.0
5,营业税金及附加,44025368.12,27816141.15,16682788.98,60019408.24,47120377.94,29872550.07,18386088.34,60274255.85,41551110.68,27919936.63,17071318.77,54964725.34,35035590.43,24009676.80,12928617.21,17581901.38,11845998.50,165394.40,65275.37,242904.77,168913.76,89296.26,48172.97,638182.35,512740.43,402539.23,116960.27,397181.86,274025.55,250802.25,153436.86,129216.73,21645.32,20911.32,690204.48,10845.65,2293267.14,1524990.83,658429.70,3032075.27,1587315.49,1503430.33,433256.76,2552682.83,1825943.99,1463654.50,699188.58,2495475.33,121299.40,54543.12,7984.07,892906.05,498269.11,249047.61,26529.25,103331.66,60226.78,41909.91,16292.80,57350.83,47064.11,45725.66,33163.96,364240.94,306082.35,16403.33,2213.68,0,0,0,0,0,0,936204.75,835643.94,198873.77,168586.60,2444509.43,1387385.04,5126886.70,0,7608060.85,0,4998034.72,4998034.72,0.0
6,销售费用,58552615.21,32427769.51,21874899.81,71174279.32,70172083.27,36449440.65,17440339.42,78008563.19,59316555.21,46415923.59,23916536.82,97167985.87,69275106.44,47165896.02,28062585.31,29860300.26,21565928.95,0,0,0,0,0,0,0,0,0,0,45447.60,45447.60,45447.60,38959.60,0,0,0,0,0,0,0,0,0,1002389.87,701289.60,366850.00,0,782718.19,399672.99,0,0,0,0,0,0,0,0,0,0,0,0,0,28263.00,28263.00,20709.00,20709.00,472981.11,205201.51,181375.21,56222.28,0,0,0,0,0,0,95542.00,36780.00,1169171.71,372392.49,7402443.75,2374817.25,13253533.81,0,16161954.48,0,30175978.86,0,0.0
7,管理费用,157003589.45,97164295.72,42004749.39,189445222.44,177286552.06,111453322.88,58136858.74,179405860.83,145785078.35,88255419.50,40083674.64,162125593.88,117915830.75,75342472.01,34734180.21,54137791.73,24531482.19,10750640.48,6451357.35,19673817.64,12962565.14,8057583.60,4095784.04,30088462.93,15835997.37,9297362.98,4514686.86,23304355.43,15880358.18,10142217.24,5199278.58,22135270.82,15134057.35,10793293.08,4863653.57,19743051.05,10147720.81,7148475.94,4721770.68,11281212.82,8520651.23,5731082.33,3949292.86,11020924.28,7146098.98,4644547.47,2452510.81,9184632.82,6763832.97,4283478.71,-22090920.32,-9538813.29,8872314.65,6214847.42,3566944.39,35139392.44,6548168.37,4389427.10,1979962.12,36663290.45,8318288.01,5420754.68,3076460.30,42135616.99,16215121.64,11021912.80,4401053.98,83610721.29,14502752.47,9756407.02,4910577.69,22187382.61,-11968323.70,-8094923.38,14760673.70,649857.85,13283657.17,34578336.00,6790473.11,17667226.24,0,21766087.03,0,21106356.12,21106356.12,0.0
8,财务费用,90524526.04,65798648.47,25105790.59,85834765.50,45774543.28,24056575.30,24902690.44,81797484.42,30809455.36,16271325.04,15869738.42,-9558707.30,6835405.25,1840569.56,143947.08,-762838.58,1561594.58,1057816.55,886039.06,3730966.67,2719667.93,1911534.54,873995.03,3335109.51,1924580.74,1314906.22,598416.07,1878059.82,1349867.09,897201.74,445083.23,1624032.53,1183277.66,780479.24,389987.16,205648.58,4048.27,1862.27,608.60,2151.20,2111.42,1753.10,491.14,193064.64,172744.54,173875.95,-153.08,22897.78,21901.92,20105.49,1471.51,6493467.17,6807094.77,8087997.89,4044210.34,16174247.84,12131752.33,8087099.18,4043485.50,16032331.24,12131568.59,8087724.58,4043107.59,18794068.17,6875231.66,2713390.49,4730492.94,18995238.84,11973661.94,7322552.62,2587382.46,44282752.09,10339528.27,12882732.48,7325743.03,18262359.76,6156060.23,12282113.45,7684226.77,8729309.04,0,8479749.51,0,9957933.12,9957933.12,0.0
9,研发费用,42553133.29,33403121.92,18427860.37,72141475.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,946318.90,374058840.58,6889734.05,2713802.48,2852433.08,3777764.98,2044992.51,-1346765.87,-1218103.03,24574267.75,-1262387.81,-930527.55,-1910502.45,57602172.88,-2529837.82,-3023954.70,-1920.00,24481697.20,3950241.09,4000241.09,0,8942383.63,1485400.37,1485400.37,0,3395885.72,-100196.54,-100196.54,0,346921.23,-16352138.27,0,0,29821833.58,1212671.64,1212671.64,0,29956696.02,0,0,0,1130484.72,0,0,0,-23864953.38,-23360336.36,-23360336.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5500830.54,-5500830.54,1874783.01,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,698520.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,-9878782.71,4581603.68,0,28490847.21,7816237.78,7990918.41,23683345.13,2719095.52,1174838.37,302430.87,0,82073692.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7828882.50,0,0,0,-27483376.27,-1650668.40,-1100445.60,-550222.80,-17768397.57,-578899.53,0,0,0,0,0,0,0,0,11955.90,16878.97,-16878.97,0,0,0,0,0,0,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
